country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Barbados,57,Sue Gardner,http://www.wikidata.org/entity/Q7524,wd:Q7524,26576829,Canadian journalist & former executive director of the Wikimedia Foundation,"Sue Gardner (born May 11, 1967) is a Canadian journalist, not-for-profit executive and business executive. She was the executive director of the Wikimedia Foundation from December 2007 until May 2014, and before that was the director of the Canadian Broadcasting Corporation's website and online news outlets.
In 2012, she was ranked as the 70th-most powerful woman in the world by Forbes magazine. In 2013, she joined the board of Global Voices. In May 2015, the Tor Project announced that Gardner would be assisting the project with the development of their long-term organizational strategy. In 2018, she was announced as executive director of The Markup. Gardner left this position in May 2019.",https://en.wikipedia.org/wiki/Sue_Gardner
Belarus,109,Svetlana Aleksievich,http://www.wikidata.org/entity/Q274334,wd:Q274334,8207719,Belarusian investigative journalist and non-fiction prose writer,"Svetlana Alexandrovna Alexievich (born 31 May 1948) is a Belarusian investigative journalist, essayist and oral historian who writes in Russian. She was awarded the 2015 Nobel Prize in Literature ""for her polyphonic writings, a monument to suffering and courage in our time"". She is the first writer from Belarus to receive the award.

",https://en.wikipedia.org/wiki/Svetlana_Alexievich
Belize,3,Kalilah Enríquez,http://www.wikidata.org/entity/Q6352715,wd:Q6352715,8191334,Belizean journalist,"Kalilah Antonette Enríquez (married name Reynolds, born February 11, 1983) is a Belizean journalist and poet. She currently resides in Kingston, Jamaica, where she co-hosts the popular current affairs radio programme, Nationwide This Morning on Nationwide News Network.",https://en.wikipedia.org/wiki/Kalilah_Enr%C3%ADquez
Benin,4,Paulin Joachim,http://www.wikidata.org/entity/Q7154912,wd:Q7154912,12260093,Beninese journalist and poet (1931-2012),"Paulin Joachim (20 september 1931 –  24 november 2012 ), also known as Paulin Joachim Branco de Souza, was a Beninese poet, journalist, and editor, who later became a French citizen. He is known for his elegant language and was called ""a legend of journalism in Africa"".",https://en.wikipedia.org/wiki/Paulin_Joachim
Bhutan,3,Indra Adhikari,http://www.wikidata.org/entity/Q19742761,wd:Q19742761,39426349,Australian journalist,"Indra Adhikari (or I. P. Adhikari) is a Bhutanese journalist in exile. He was the founder of Bhutan News Service. He was a former Bhutanese refugee, forced to leave Bhutan along with his family in 1992.
He started The Shangrila Sandesh in 2001 but did not work for the paper for long. In 2004 he, along with Vidhyapati Mishra, started the Association of Press Freedom Activists (APFA) Bhutan. In 2007 they started Bhutan News Service. He worked in The Rising Nepal, The Himalayan Times, Nation Weekly and Nepalnews.com while living in Nepal as refugee.
Adhikari also taught Journalism and Development Communication for bachelor's and master's degrees in College of Journalism and Mass Communication between 2006 and 2010. He then moved to Australia under the resettlement program of the UNHCR for Bhutanese Refugees.
In Adelaide, Australia he founded Yuba Sansar, a weekly Nepali-language radio program aired through Radio Adelaide.",https://en.wikipedia.org/wiki/Indra_Adhikari
Bolivia,9,Ximena Galarza,http://www.wikidata.org/entity/Q6169259,wd:Q6169259,63365364,Bolivian journalist,"Ximena Galarza Lora (born January 14, 1972) is a Bolivian journalist. Her program was able to uncover election fraud in the 2019 Presidential and General elections. She was chosen as an International Women of Courage in March 2020 by the US Secretary of State.",https://en.wikipedia.org/wiki/Ximena_Galarza
Bosnia and Herzegovina,10,Milena Preindlsberger Mrazović,http://www.wikidata.org/entity/Q42529209,wd:Q42529209,57424267,"Austro-Hungarian journalist, writer and piano composer, editor","Milena Theresia Preindlsberger von Preindlsperg (née Mrazović; 28 December 1863 – 20 January 1927) was an Austro-Hungarian journalist, writer, and piano, composer. Mrazović is credited for introducing Bosnia and Herzegovina, where she lived for 40 years, to the German-speaking public. She was the first journalist in Bosnia and Herzegovina and the author of the first classical compositions on its soil but remains best known for the travel books she wrote during her long journeys. While horseback riding through remote mountain villages, Mrazović recorded Bosnian oral tradition and collected traditional costumes, building a valuable collection.",https://en.wikipedia.org/wiki/Milena_Mrazovi%C4%87
Botswana,9,Pelonomi Venson-Moitoi,http://www.wikidata.org/entity/Q7161670,wd:Q7161670,14599418,Motswana journalist,"Pelonomi Venson-Moitoi is a Motswana journalist and politician who served as Minister of Foreign Affairs of Botswana from 2014 until December 2018. She was appointed to the National Assembly of Botswana in 1999 as one of the four specially selected members and was re-elected in the 2004 general elections.Venson-Moitoi was the Minister of Works, Transport and Communications from 2001 to 2002 and Minister of Trade, Industry, Wildlife and Tourism from 2002 to 2004. She was appointed as the Minister of Communications, Science, and Technology in 2004. In the 2009 cabinet, Venson-Moitoi was appointed Minister of Communications, Science and Technology, and later she was appointed as Minister of Education.
On 17 December 2018, Venson-Moitoi announced that she would contest the party presidency. President Mokgweetsi Masisi sacked her from Cabinet the following day.

On 5 April 2019 she wrote a letter to Secretary General of the Botswana Democratic Party stating that she was withdrawing from the presidential election, alleging that the election was ""rigged from the beginning."" The previous day, the High Court had ruled against her request to have the elective congress postponed, agreed with opposition lawyers that she had not proved if her citizenship was by birth or descent. Her candidacy had been supported by former President Ian Khama, who slammed the ruling party, accusing them of ""cheating, intolerance and intimidation.""",https://en.wikipedia.org/wiki/Pelonomi_Venson-Moitoi
Bulgaria,22,Victoria Marinova,http://www.wikidata.org/entity/Q57076990,wd:Q57076990,58691889,Bulgarian journalist and TV host (1988-2018),Victoria Marinova (Bulgarian: Виктория Маринова; 19 August 1988 – 6 October 2018) was a Bulgarian TV host and journalist. She was raped and murdered  at age 30. Her death caused international outrage during a time of increased violence against investigative reporters.,https://en.wikipedia.org/wiki/Victoria_Marinova
Burkina Faso,3,Serge Théophile Balima,http://www.wikidata.org/entity/Q3479550,wd:Q3479550,18238339,Burkinabé journalist and diplomat,"Serge Théophile Balima  (born February 1, 1949) is a Burkinabé journalist, diplomat and professor of the University of Ouagadougou.",https://en.wikipedia.org/wiki/Serge_Th%C3%A9ophile_Balima
Burundi,6,Alexis Sinduhije,http://www.wikidata.org/entity/Q455599,wd:Q455599,17295805,Burundian journalist,"Alexis Sinduhije (born 5 May 1967) is a Burundian journalist and politician. After founding Radio Publique Africaine during the Burundi Civil War, Sinduhije received a CPJ International Press Freedom Award and was named to the Time 100 list of most influential people. In 2007, he left journalism to run for president, but was arrested in 2008 on a charge of ""insulting the president,"" Pierre Nkurunziza, drawing protests on his behalf from the U.S., U.K., and Amnesty International. He was found not guilty and released in 2009.  The film ""Kamenge, Northern Quarters"" follows Sinduhije before, during, and after his incarceration.",https://en.wikipedia.org/wiki/Alexis_Sinduhije
Cambodia,28,Dith Pran,http://www.wikidata.org/entity/Q469846,wd:Q469846,323932,Cambodian photojournalist,Dith Pran (Khmer: ឌិត ប្រន; 27 September 1942 – 30 March 2008) was a Cambodian photojournalist. He was a refugee and survivor of the Cambodian genocide and the subject of the film The Killing Fields (1984).,https://en.wikipedia.org/wiki/Dith_Pran
Cameroon,13,Henriette Ekwe Ebongo,http://www.wikidata.org/entity/Q5716092,wd:Q5716092,32250445,Cameroonian journalist and political activist,"Henriette Ekwe Ebongo (December 25, 1949) is a Cameroonian journalist, publisher and political activist. She was awarded the International Women of Courage Award in 2011.Ebongo advocates freedom of press, gender equality, human rights, and good governance. She was active in the struggle against dictatorship in the 1980s, and the current campaign against government corruption, gender discrimination and human rights abuses. During this time she has suffered repression, torture, and being taken to military court.She is the publisher of the independent weekly newspaper Babela and is a founder of the Cameroon branch of Transparency International, the anti-corruption non-governmental organization.",https://en.wikipedia.org/wiki/Henriette_Ekwe_Ebongo
Canada,57,Sue Gardner,http://www.wikidata.org/entity/Q7524,wd:Q7524,26576829,Canadian journalist & former executive director of the Wikimedia Foundation,"Sue Gardner (born May 11, 1967) is a Canadian journalist, not-for-profit executive and business executive. She was the executive director of the Wikimedia Foundation from December 2007 until May 2014, and before that was the director of the Canadian Broadcasting Corporation's website and online news outlets.
In 2012, she was ranked as the 70th-most powerful woman in the world by Forbes magazine. In 2013, she joined the board of Global Voices. In May 2015, the Tor Project announced that Gardner would be assisting the project with the development of their long-term organizational strategy. In 2018, she was announced as executive director of The Markup. Gardner left this position in May 2019.",https://en.wikipedia.org/wiki/Sue_Gardner
Cape Verde,12,Arménio Vieira,http://www.wikidata.org/entity/Q2604164,wd:Q2604164,7977467,Cape Verdean journalist,"Arménio Adroaldo Vieira e Silva (Portuguese pronunciation: [ɐɾˈmɛniu ɐdɾuˈaldu viˈejɾɐ i ˈsilvɐ]; born January 29, 1941) is a Cape Verdean writer, poet and journalist.  He began his activity during the 1960s, collaborated in SELÓ, Boletim de Cabo Verde, Vértice (Coimbra) review, Raízes, Ponto & Vírgula, Fragmentos, Sopinha de Alfabeto and others.
Three of his poems— Lisboa (1971), Quiproquo and Ser tigre— can be found on the CD Poesia de Cabo Verde e Sete Poemas de Sebastião da Gama by Afonso Dias.He won the Camões Prize in 2009 on the work O Poema, a Viagem, o Sonho.His poems were celebrated by Mito Elias (also simply as Mito) in Praia and Mindelo in 2011.He started a series of ""versions of books, poetic and miscellaneous notes"" in June 2013 with O Brumário, later Derivações do Brumário and recently Fantasmas e Fantasias do Brumário in 2014.",https://en.wikipedia.org/wiki/Arm%C3%A9nio_Vieira
Chad,13,Pape Diouf,http://www.wikidata.org/entity/Q3362788,wd:Q3362788,18447388,Senegalese journalist,"Mababa Diouf, known as Papa Diouf or Pape Diouf, (18 December 1951-31 March 2020), is a Franco-Senegalese football personality who was sports journalist, agent for football players, and later president of Olympique de Marseille from 2005 to 2009.
A descendant of a Senegalese military family, Pape Diouf arrived in France at the age of 18 and started after studying political science in the profession of sports journalism with the communist newspaper La Marseillaise in his football column and columnist of Marseille sports life including Olympique de Marseille during the 1970s and 1980s. At the end of the 1990s, he joined the daily Le Sport, which was supposed to compete with L'Équipe, but ultimately failed.
Linked to many people in football, he then became a agent for several players in the 1990s until 2004. That year, he joined the Olympique de Marseille club as general manager then chairman of the executive board before being appointed president in 2005, being the first, and only since, black president of a French professional club. He remained four years in this post before being disembarked in 2009 following internal disagreements. Although under his presidency the club did not win a trophy, it allowed him to remain in the top 5 of the French Championship standings and to regain stability despite a financially difficult period. He later took part in the creation of a journalism school in Marseille and in conferences on football and shared his life between France and Senegal. He died in Dakar at the age of 68, a victim of the COVID-19 pandemic.",https://en.wikipedia.org/wiki/Pape_Diouf
Chile,11,Beatriz Sánchez,http://www.wikidata.org/entity/Q30348857,wd:Q30348857,54467182,Chilean journalist and politician,"Beatriz de Jesús Sánchez Muñoz (born 24 December 1970) is a Chilean journalist and politician.
During the 1990s and 2000s, she worked as a political and current affairs journalist for radio stations in Chile, where she achieved high recognition for her activity. During the 2010s, she joined television, where she was the host of the Hora 20 news program on La Red.
In 2017, she ran for her country's presidential candidacy in the Broad Front primaries, achieving 68% of the preferences. In the same year, she ran as a candidate for the Broad Front in the 2017 presidential elections, where she reached third place, with a percentage higher than 20%, only two percentage points lower than her contender, Alejandro Guillier.Sánchez has obtained multiple awards for her work as a journalist. In 2014, she received the distinction as the ""best television journalist of the year"" by the Adolfo Ibáñez University. In 2016 she obtained the Raquel Correa Award by the National Association of Women Journalists of Chile.",https://en.wikipedia.org/wiki/Beatriz_S%C3%A1nchez_(journalist)
Colombia,30,Alberto Lleras Camargo,http://www.wikidata.org/entity/Q12002,wd:Q12002,755179,Colombian journalist and politician (1906-1990),"Alberto Lleras Camargo (3 July 1906 – 4 January 1990) was the 20th President of Colombia (1958–1962), and the 1st Secretary General of the Organization of American States (1948–1954). A journalist and liberal party politician, he also served as Minister of Government, Minister of Foreign Affairs, and as Minister of National Education in the administrations of President Alfonso López Pumarejo. He briefly attended the National University of Colombia in Bogotá to study politics, but dropped out later to pursue journalism.
Lleras Camargo served as congressman of Colombia. He was also a cousin of later president Carlos Lleras Restrepo. He died in 1990 after suffering a long illness.",https://en.wikipedia.org/wiki/Alberto_Lleras_Camargo
Costa Rica,4,Giannina Segnini,http://www.wikidata.org/entity/Q28503366,wd:Q28503366,62951015,Costa Rican investigative journalist,Giannina Segnini Picado (born 1970) is a Costa Rican journalist recognized for having uncovered two political scandals that led to convictions of former presidents – the ICE-Alcatel and Caja-Fischel cases. She has become a distinguished figure in Latin America for her work in investigative and data journalism.,https://en.wikipedia.org/wiki/Giannina_Segnini
Croatia,23,Marija Jurić Zagorka,http://www.wikidata.org/entity/Q291016,wd:Q291016,7822338,"Croatian journalist, novelist, dramatist","Marija Jurić (Croatian: [mǎrija jǔːritɕ]; 2 March 1873 – 30 November 1957), known by her pen name Zagorka (IPA: [zǎːɡoːrka]), was a Croatian journalist, writer and women's rights activist. She was the first female journalist in Croatia and is among the most read Croatian writers.",https://en.wikipedia.org/wiki/Marija_Juri%C4%87_Zagorka
Cuba,80,Italo Calvino,http://www.wikidata.org/entity/Q154756,wd:Q154756,14937,Italian journalist and writer (1923-1985),"Italo Calvino (, also US: , Italian: [ˈiːtalo kalˈviːno]; 15 October 1923 – 19 September 1985) was an Italian writer and journalist. His best known works include the Our Ancestors trilogy (1952–1959), the Cosmicomics collection of short stories (1965), and the novels Invisible Cities (1972) and If on a winter's night a traveler (1979).
Admired in Britain, Australia and the United States, he was the most translated contemporary Italian writer at the time of his death.Italo Calvino is buried in the garden cemetery of Castiglione della Pescaia, in Tuscany.",https://en.wikipedia.org/wiki/Italo_Calvino
Cyprus,6,Kutlu Adalı,http://www.wikidata.org/entity/Q6448488,wd:Q6448488,16988520,"journalist, poet, researcher","Kutlu Adalı (1935 in Nicosia – July 6, 1996), was a Turkish Cypriot journalist, poet, socio-political researcher, and peace advocate.",https://en.wikipedia.org/wiki/Kutlu_Adal%C4%B1
Czech Republic,48,Julius Fučík,http://www.wikidata.org/entity/Q142059,wd:Q142059,314909,Czech journalist and revolutionary,"Julius Fučík (Czech: [ˈjulɪjus ˈfutʃiːk]) (23 February 1903 – 8 September 1943) was a Czech journalist, critic, writer, an active member of Communist Party of Czechoslovakia, and part of the forefront of the anti-Nazi resistance. He was imprisoned, tortured, and executed by the Nazis.
The composer Luigi Nono wrote a musical piece titled Julius Fučík based on the journalist's diary Notes from the Gallows and meant it as a tribute to his resilience in the face of Nazi aggression.",https://en.wikipedia.org/wiki/Julius_Fu%C4%8D%C3%ADk_(journalist)
Côte d'Ivoire,6,Venance Konan,http://www.wikidata.org/entity/Q2536087,wd:Q2536087,46855295,Ivorian journalist and writer,"Venance Konan (born 12 December 1958, in Bocanda), is an Ivorian journalist and writer. His journalistic talents have earned him several awards by the prestigious Ebony. He was propelled to the front of the literary scene in 2003 with his bestseller Prisonniers de la haine.",https://en.wikipedia.org/wiki/Venance_Konan
Democratic Republic of the Congo,5,Douce Namwezi N'Ibamba,http://www.wikidata.org/entity/Q102292209,wd:Q102292209,66333406,Congolese journalist,"Douce Namwezi N'Ibamba (born 11 February 1989) is a journalist, radio producer and social entrepreneur from the Democratic Republic of the Congo, who empowers women through education and training, with a particular emphasis on gender equality and menstrual hygiene.",https://en.wikipedia.org/wiki/Douce_Namwezi_N%27Ibamba
Dominica,2,Mario Alvarez Dugan,http://www.wikidata.org/entity/Q6764523,wd:Q6764523,20777783,Dominican Republic journalist (1931-2008),"Mario Virgilio Álvarez Dugan (9 April 1931 – 13 December 2008) was a Dominican editor and journalist who served as the head editor of Hoy, a newspaper published in his hometown of Santo Domingo, from 1988 until his death in 2008.Álvarez Dugan began his career as a sports commentator and announcer. He became the general editor of Deportes in 1958. Additionally, he founded and managed two now defunct Dominican equestrian magazines, Handicap and El Enllave.Álvarez Dugan joined the staff of the El Caribe in 1966, later serving as the newspaper's chief editor during the 1970s. He also worked within the management of the El Nacional, but left that particular paper in 1988 to become editor of Hoy. He remained editor of Hoy until his death in 2008.He was inducted into the Dominican sports hall of fame in 1993. Álvarez Dugan authored several sports related books on administrative corruption in athletics, sports anecdotes and the history of baseball in the Dominican Republic.Álvarez Dugan died at a hospital in Santo Domingo, just days after he was admitted suffering from heart problems. He was 77 years old. He was survived by his wife, Altagracia Matilde Soto Peguero, and the couple's three children, including Dominican table tennis player, Mario Virgilio Álvarez Soto.Leonel Fernández, the President of the Dominican Republic, attended Álvarez Dugan's funeral. Fernández paid tribute to him saying, ""Don Mario Álvarez Dugan contributed to influence the spirit of Dominicans as a society,"" and said that he influenced public opinion with balance, good sense and wisdom.",https://en.wikipedia.org/wiki/Mario_%C3%81lvarez_Dugan
Dominican Republic,7,Nuria Piera,http://www.wikidata.org/entity/Q6047184,wd:Q6047184,41751489,journalist,"Nuria Esperanza Piera Gainza (born 29 June 1960) is a Dominican journalist specializing in investigative journalism. Piera is CEO of NCDN, a news production company in CDN (channel 37); she is also owner of Provideo.",https://en.wikipedia.org/wiki/Nuria_Piera
East Timor,9,Christopher Wenner,http://www.wikidata.org/entity/Q5113407,wd:Q5113407,1938519,British-East Timorese journalist and TV presenter,"Max Christopher Wenner, known as Christopher Wenner and later as Max Stahl (6 December 1954 – 28 October 2021), was a British journalist and television presenter. He was best known for filming an East Timorese demonstration and its aftermath that became known as the Santa Cruz massacre. His coverage of East Timor's struggle for independence is listed in Unesco's Memory of the World register as a ""turning point"" in the birth of a new nation.",https://en.wikipedia.org/wiki/Christopher_Wenner
Egypt,22,Mona Eltahawy,http://www.wikidata.org/entity/Q2895624,wd:Q2895624,1809170,journalist,"Mona Eltahawy (Arabic: منى الطحاوى, IPA: [ˈmonæ (ʔe)t.tˤɑˈħɑːwi]; born August 1, 1967) is a freelance Egyptian-American journalist and social commentator based in New York City. She has written essays and op-eds for publications worldwide on Egypt and the Islamic world, on topics including women's issues and Muslim political and social affairs. Her work has appeared in The Washington Post, The New York Times, Christian Science Monitor, and the Miami Herald among others. Headscarves and Hymens, Eltahawy's first book, was published in May 2015. Eltahawy has been a guest analyst on U.S. radio and television news shows. She is among people who spearheaded the Mosque Me Too movement by using the hashtag #MosqueMeToo.Eltahawy has spoken publicly at universities, panel discussions and interfaith gatherings on human rights and reform in the Islamic world, feminism and Egyptian Muslim–Christian relations, among other concerns.",https://en.wikipedia.org/wiki/Mona_Eltahawy
El Salvador,18,Roque Dalton Garcia,http://www.wikidata.org/entity/Q539461,wd:Q539461,1468073,Salvadoran journalist and poet (1935-1975),"Roque Antonio Dalton García (San Salvador, El Salvador, 14 May 1935 – Quezaltepeque, El Salvador, 10 May 1975), born Roque Antonio García, better known as Roque Dalton, was a Salvadoran poet, essayist, journalist, communist activist, and intellectual. He is considered one of Latin America's most compelling poets. He wrote emotionally strong, sometimes sarcastic, and image-loaded works dealing with life, death, love, and politics.
Even though he never received an academic degree, he took part in higher education at the University of Chile and the University of El Salvador, where he studied law. He also visited the National Autonomous University of Mexico. While in Chile, he began to study Marxism and on returning to El Salvador, he became a significant player in local politics. He began working with poetry after helping found the University Literary Circle. He joined the Communist Party of El Salvador. He was imprisoned in 1959 and 1960 for inciting revolt during the presidency of José María Lemus.
In 1961, he was exiled from El Salvador, spending 1961 in Mexico, then moving to Cuba – where most of his poetry was published and where he completed his development as an author, but also in Mexico and Czechoslovakia. In Cuba, he became involved in the culture and received military training after the Bay of Pigs Invasion. After returning to El Salvador in 1965, he was arrested and interrogated by an agent of the Central Intelligence Agency. In 1969, he returned to Cuba and then Prague to work as correspondent for The International Review: Problems of Peace and Socialism. In the same year, he won the Poetry Prize Casa de las Américas for his book Taberna y otros lugares.
After leaving Cuba, Dalton became involved in El Salvador's civil war, joining the People's Revolutionary Army (ERP) in 1973. In the ERP, he found himself in a serious internal dispute with leader Alejandro Rivas Mira, who was becoming an influential leader of the armed group. As a consequence, the leadership of the ERP decided to execute him.He is remembered for his bohemian lifestyle and the jovial, irreverent personality reflected in his literary work, as well as his commitment to social causes in El Salvador. His work is diverse, going beyond the influences of his Marxist beliefs. He is considered one of the most influential Salvadoran writers. Posthumously, he has received recognition as ""Hijo Meritísimo"" and ""Poeta Meritísimo"" by the Salvadoran government and an honorary doctorate degree from the Universidad de El Salvador.",https://en.wikipedia.org/wiki/Roque_Dalton
Eritrea,6,Ruth Simon,http://www.wikidata.org/entity/Q2477210,wd:Q2477210,15452297,Eritrean journalist,Ruth Simon (born c. 1962) is an Eritrean journalist.,https://en.wikipedia.org/wiki/Ruth_Simon
Ethiopia,8,Katarina Sandström,http://www.wikidata.org/entity/Q4976955,wd:Q4976955,26488432,Swedish television journalist,"Anna Hiruth Katarina Sandström Borglund (born 20 March 1974 in Addis Ababa, Ethiopia) is a Swedish television news presenter and journalist.She has several times been nominated for and won awards for best news anchor and for best spoken Swedish on television. She has led the evening news broadcast Rapport on SVT since 2000.In parallel with work on Rapport, Sandström also has participated in major events such as the SVT broadcasts from the Nobel Banquet, One year with the Royal Family (annual broadcast with the Swedish Royal Family on New Year's Eve) and National election coverage in 2006. She has previously worked on the radio news broadcast Dagens Eko (""Echo of the day"") and newspaper Västerbotten Folkblad, a local newspaper for northern Sweden.",https://en.wikipedia.org/wiki/Katarina_Sandstr%C3%B6m
