0,1,2,3,4,5,6,7,8
Azerbaijan,25,Khurshidbanu Natavan,http://www.wikidata.org/entity/Q2986900,wd:Q2986900,3634863.0,Azerbaijani poet,"Khurshidbanu Natavan (Azerbaijani: خورشیدبانو ناتوان / Xurşidbanu Natəvan; 6 August 1832 – 2 October 1897) was an Azerbaijani poet and philanthropist. She is considered one of the best lyrical poets of Azerbaijan. Her poems are in either Azerbaijani or Persian and she was most notable for her lyrical ghazals.
Natavan was the daughter of Mehdigulu Khan, the last ruler of the Karabakh Khanate (1748–1822).",https://en.wikipedia.org/wiki/Khurshidbanu_Natavan
Bahrain,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821.0,wife of Abu Sufyan,"Hind bint ʿUtba (Arabic: هند بنت عتبة), was an Arab woman who lived in the late 6th and early 7th centuries CE; she was the wife of Abu Sufyan ibn Harb, a powerful man of Mecca, in western Arabia. She was the mother of Mu'awiya I, the founder of the Umayyad dynasty, and of Hanzala, Juwayriya and Umm Hakam. Ramla bint Abi Sufyan, who became one of Muhammad's wives, was her stepdaughter.Both Abu Sufyan and Hind originally opposed the Islamic prophet Muhammad before their conversion to Islam in 630. She is especially praised in Islamic sources for her military role at the Battle of Yarmouk.",https://en.wikipedia.org/wiki/Hind_bint_Utba
Bangladesh,7,Rassundari Dasi,http://www.wikidata.org/entity/Q16856138,wd:Q16856138,42708725.0,Bengali writer,"Rassundari Devi (Bengali: রাসসুন্দরী দেবী) (c. 1809-1899) was a Bengali woman who is identified as the author of first full-fledged autobiography in modern Bengali literature. She is among the earliest woman writers in Bengali literature.
Rashsundari Devi was born in Eastern Bengal and was the first Indian woman to write an autobiography and the first Bengali to write an autobiography. Aamar Jiban (My Life), her autobiography, was published in 1876.",https://en.wikipedia.org/wiki/Rassundari_Devi
Barbados,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Belarus,45,Eliza Orzeszkowa,http://www.wikidata.org/entity/Q240174,wd:Q240174,2441637.0,Polish writer,"Eliza Orzeszkowa (6 June 1841 – 18 May 1910) was a Polish novelist and a leading writer of the Positivism movement during foreign Partitions of Poland. In 1905, together with Henryk Sienkiewicz, she was nominated for the Nobel Prize in Literature.",https://en.wikipedia.org/wiki/Eliza_Orzeszkowa
Belgium,54,Mary of Burgundy,http://www.wikidata.org/entity/Q157073,wd:Q157073,151337.0,Duchess of Burgundy and wife of Emperor Maximilian I (1457-1482),"Mary (French: Marie; Dutch: Maria; 13 February 1457 – 27 March 1482), nicknamed the Rich, was a member of the House of Valois-Burgundy who ruled a collection of states that included the duchies of Limburg, Brabant, Luxembourg, the counties of Namur, Holland, Hainaut and other territories, from 1477 until her death in 1482.As the only child of Charles the Bold, Duke of Burgundy, and his wife Isabella of Bourbon, she inherited the Burgundian lands at the age of 19 upon the death of her father in the Battle of Nancy on 5 January 1477. In order to counter the appetite of the French king Louis XI for her lands, she married Maximilian of Austria. The marriage kept large parts of the Burgundian lands from disintegration, but also changed the dynasty from Valois to Habsburg (the Duchy of Burgundy itself soon became a French possession). This was a turning point in European politics, leading to a French–Habsburg rivalry that would endure for centuries.",https://en.wikipedia.org/wiki/Mary_of_Burgundy
Belize,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Benin,18,Sara Forbes Bonetta,http://www.wikidata.org/entity/Q7421624,wd:Q7421624,156887.0,West African princess,"Sara Forbes Bonetta, otherwise known as Sally Forbes Bonetta, (born Aina or Ina; 1843 – 15 August 1880), was ward and goddaughter of Queen Victoria. She was believed to have been a titled member of the Egbado clan of the Yoruba people in West Africa, who was orphaned during a war with the nearby Kingdom of Dahomey as a child, and was later enslaved by King Ghezo of Dahomey. She was given as a ""gift"" to Captain Frederick E. Forbes of the British Royal Navy and became a goddaughter of Queen Victoria. She married Captain James Pinson Labulo Davies, a wealthy Lagos philanthropist.",https://en.wikipedia.org/wiki/Sara_Forbes_Bonetta
Bhutan,4,Tsundue Pema Lhamo,http://www.wikidata.org/entity/Q67182961,wd:Q67182961,61714095.0,Queen consort of Bhutan,Ashi Tsundue Pema Lhamo (1886–1922) was the first Queen consort of Bhutan.,https://en.wikipedia.org/wiki/Tsundue_Pema_Lhamo
Bolivia,28,Manuela Sáenz de Aizpuru,http://www.wikidata.org/entity/Q372074,wd:Q372074,1958847.0,Ecuadorian revolutionary heroine (1797-1856),"Doña Manuela Sáenz de Vergara y Aizpuru (27 December 1797 – 23 November 1856) was an Ecuadorian revolutionary heroine of South America who supported the revolutionary cause by gathering information, distributing leaflets and protesting for women's rights. Manuela received the Order of the Sun (""Caballeresa del Sol"" or 'Dame of the Sun'), honoring her services in the revolution.
Sáenz married a wealthy English doctor in 1817 and became a socialite in Lima, Peru. This provided the setting for involvement in political and military affairs, and she became active in support of revolutionary efforts. Leaving her husband in 1822, she soon began an eight-year collaboration and intimate relationship with Simón Bolívar that lasted until his death in 1830. After she prevented an 1828 assassination attempt against him and facilitated his escape, Bolívar began to call her ""Libertadora del libertador"" (""liberator of the liberator""). Manuela's role in the revolution after her death was generally overlooked until the late twentieth century, but now she is recognized as a feminist symbol of the 19th century wars of independence.",https://en.wikipedia.org/wiki/Manuela_S%C3%A1enz
Bosnia and Herzegovina,23,Catherine of Bosnia,http://www.wikidata.org/entity/Q452680,wd:Q452680,3562787.0,Bosnian queen,"Catherine of Bosnia (Serbo-Croatian: Katarina Kosača/Катарина Косача; 1424/1425 – 25 October 1478) was Queen of Bosnia as the wife of King Thomas, the penultimate Bosnian sovereign. She was born into the powerful House of Kosača, staunch supporters of the Bosnian Church. Her marriage in 1446 was arranged to bring peace between the King and her father, Stjepan Vukčić. The queenship of Catherine, who at that point converted to Roman Catholicism, was marked with an energetic construction of churches throughout the country.
Following her husband's death in 1461, Catherine's role receded to that of queen dowager at the court of her stepson, King Stephen Tomašević. Two years later, forces of the Ottoman Empire led by Mehmed the Conqueror invaded Bosnia and put an end to the independent kingdom. Catherine's stepson was executed, while Sigismund and Catherine, her son and daughter by Thomas, were captured and taken to Constantinople, where they converted to Islam. Queen Catherine escaped, taking refuge in Dubrovnik and eventually settling in Rome, where she received a pension from the papacy. From Rome she strove to be reunited with her children. Her efforts to negotiate and offer a ransom proved futile. She died a Franciscan tertiary in Rome, having named the papacy guardians of Bosnia and her children heirs to the throne, should they ever return to Christianity.
Queen Catherine remains one of the most important figures in the folk tradition and history of Bosnia and Herzegovina. She has long been venerated by the Catholics of Bosnia and Herzegovina, and is increasingly seen as an important transethnic state symbol.",https://en.wikipedia.org/wiki/Catherine_of_Bosnia
Brazil,47,Maria II of Portugal,http://www.wikidata.org/entity/Q221145,wd:Q221145,254397.0,Queen of Portugal,"Dona Maria II (4 April 1819 – 15 November 1853) ""the Educator"" (Portuguese: ""a Educadora"") or ""the Good Mother"" (Portuguese: ""a Boa Mãe""),  was Queen of Portugal from 1826 to 1828, and again from 1834 to 1853. Born in Rio de Janeiro, she was the first child of Emperor Dom Pedro I of Brazil and Empress Dona Maria Leopoldina, and thus a member of the House of Braganza. One of the two surviving children born when Pedro was still heir apparent to Portugal, she inherited Portuguese titles and was placed in the line of succession to the former Portuguese throne, even after becoming a member of the Brazilian imperial family, from which she was excluded in 1835 after her definitive ascension to the Portuguese throne.",https://en.wikipedia.org/wiki/Maria_II_of_Portugal
Bulgaria,22,Keratsa of Bulgaria,http://www.wikidata.org/entity/Q2840790,wd:Q2840790,6567508.0,byzantine nun and empress,"Keratsa-Maria of Bulgaria (Bulgarian: Кераца-Мария; 1348–1390) was Princess of Bulgaria during the Second Bulgarian Empire and Empress of Byzantine Empire. She was the daughter of Tsar Ivan Alexander of Bulgaria and his second wife, a converted Jew, Theodora.",https://en.wikipedia.org/wiki/Keratsa_of_Bulgaria
Burkina Faso,4,Guimbi Ouattara,http://www.wikidata.org/entity/Q41751855,wd:Q41751855,55333624.0,leader and military chief,"Guimbi, sometimes Guimbé, Ouattara (1836–1919) was a West African ruler and military leader in what today is the country of Burkina Faso.
Ouattara was the eldest daughter of Diori Ouattara and Makogo Ouattara. Her father died when she was three, and he was succeeded by her younger brother. By the age of 15, Ouattara had been married and widowed three times. She was active in diplomacy with European explorers, receiving Louis-Gustave Binger, François Crozat, and Parfait-Louis Monteil. She participated in a number of military campaigns throughout her career, notably working with Samori Ture, a king from Guinea. She prevented Ture from destroying her people by plying him with gifts and offering him a magic potion.Ouattara is still remembered today in Bobo-Dioulasso, where both a maternity hospital and a professional school bear her name. Her mausoleum, a modern structure, can also be visited.",https://en.wikipedia.org/wiki/Guimbi_Ouattara
Cambodia,17,Ang Mey,http://www.wikidata.org/entity/Q769218,wd:Q769218,24569676.0,Queen regnant of Cambodia,"Ang Mey (Khmer: អង្គម៉ី  [ʔɑŋ məj]; 1815 – December 1874) was a monarch of Cambodia. Her official title was Samdech Preah Mahā Rājinī Ang Mey. She was one of few female rulers in Cambodia's history, and the first one since Queen Tey. Installed on the Cambodian throne by the Vietnamese, her reign was dominated by the Siamese-Vietnamese War (1841–1845).
Queen Ang Mey, also known by her Vietnamese title Ngọc-Vân-công-chúa (Princess Ngọc Vân), was proclaimed monarch on the death of her father by the Vietnamese faction at court with the title of ""Chân Lạp quận chúa"" (Duchess of Cambodia) in January 1835, then deposed in August 1840 with the demoted title of ""Mỹ-Lâm-quận-chúa"" (Duchess of Mỹ Lâm). She was reinstated in 1844, and again removed from the throne by the Vietnamese and taken to Huế with her sisters in 1845.

",https://en.wikipedia.org/wiki/Ang_Mey
Cameroon,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236.0,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
Canada,21,Pauline Johnson,http://www.wikidata.org/entity/Q2716914,wd:Q2716914,611593.0,Canadian poet and performer,"Emily Pauline Johnson (10 March 1861 – 7 March 1913), also known by her Mohawk stage name Tekahionwake (pronounced dageh-eeon-wageh, lit. 'double-life'), was a Canadian poet, author, and performer who was popular in the late 19th and early 20th centuries. Her father was a hereditary Mohawk chief of mixed ancestry and her mother was an English immigrant.Johnson—whose poetry was published in Canada, the United States, and Great Britain—was among a generation of widely-read writers who began to define Canadian literature. She was a key figure in the construction of the field as an institution and has made an indelible mark on Indigenous women's writing and performance as a whole.
Johnson was notable for her poems, short stories, and performances that celebrated her mixed-race heritage, drawing from both Indigenous and English influences. She is most known for her books of poetry The White Wampum (1895), Canadian Born (1903), and Flint and Feather (1912); and her collections of stories Legends of Vancouver (1911), The Shagganappi (1913), and The Moccasin Maker (1913). While her literary reputation declined after her death, since the late 20th century there has been a renewed interest in her life and works. In 2002, a complete collection of her known poetry was published, entitled E. Pauline Johnson, Tekahionwake: Collected Poems and Selected Prose.",https://en.wikipedia.org/wiki/E._Pauline_Johnson
Cape Verde,4,Antónia Pusich,http://www.wikidata.org/entity/Q54556162,wd:Q54556162,57558444.0,editor (1805-1883),"Antónia Gertrudes Pusich (1 October 1805 – 6 October 1883) was a Portuguese poet, dramaturgist, journalist, pianist and composer.",https://en.wikipedia.org/wiki/Ant%C3%B3nia_Pusich
Chile,21,Teresa of the Andes,http://www.wikidata.org/entity/Q256166,wd:Q256166,6115953.0,Chilean nun of the Discalced Carmelite Order,"Teresa of Jesus of Los Andes (13 July 1900 – 12 April 1920), born as Juana Enriqueta Josephina de Los Sagrados Corazones Fernández Solar, (Spanish: Teresa de Jesús de Los Andes) was a Chilean professed religious from the Discalced Carmelites. Fernández Solar was a pious child but had an often unpredictable temperament for she could be prone to anger and being vain but could also demonstrate her charitable and loving nature; she seemed transformed when she decided to become a nun and her character seemed to change for her sole ambition was to dedicate herself to the service of God. But her time in the convent was cut short due to her contracting an aggressive disease that killed her - she knew she would die but was consoled knowing she would be able to make her profession before she died.Her canonization process opened on 23 April 1976 under Pope Paul VI and she became titled as a Servant of God. The confirmation of her life of heroic virtue on 22 March 1986 allowed for her to be titled as Venerable. Solar was beatified on 3 April 1987 in Chile after a miracle attributed to her from her native land cleared her for beatification while another miracle coming from Chile led Pope John Paul II to canonize her as a saint on 21 March 1993 in Saint Peter's Square.",https://en.wikipedia.org/wiki/Teresa_of_the_Andes
Colombia,24,Policarpa Salavarrieta,http://www.wikidata.org/entity/Q125816,wd:Q125816,7625832.0,heroine of the Colombian Independence Movement,"Policarpa Salavarrieta (c. 26 January 1795 – 14 November 1817), also known as La Pola, was a Neogranadine seamstress who spied for the Revolutionary Forces during the Spanish Reconquista of the Viceroyalty of New Granada. She was captured by Spanish Royalists and ultimately executed for high treason. The Day of the Colombian Woman is commemorated on the anniversary of her death. She is now considered a heroine of the independence of Colombia.

",https://en.wikipedia.org/wiki/Policarpa_Salavarrieta
Comoros,9,Djoumbé Fatima,http://www.wikidata.org/entity/Q912157,wd:Q912157,41558477.0,monarch (sultan/queen regnant) and regent of Mohéli (Mwali),"Djoumbé Fatima (1837–1878), also known as Djoumbé Soudi or Queen Jumbe-Souli, was queen of Mohéli in Comoros from 1842 to 1865 and 1874 to her death in 1878.",https://en.wikipedia.org/wiki/Djoumb%C3%A9_Fatima
Costa Rica,8,Pancha Carrasco,http://www.wikidata.org/entity/Q5864901,wd:Q5864901,14280123.0,Costa Rican soldier,"Pancha Carrasco (8 April 1816 – 31 December 1890), born Francisca Carrasco Jiménez, was Costa Rica's first woman in the military. Carrasco is most famous for joining the defending forces at the Battle of Rivas in 1856 with a rifle and a pocketful of bullets. The strength and determination she showed there made her a symbol of national pride and she was later honored with a Costa Rican postage stamp, a Coast Guard vessel, and the creation of the ""Pancha Carrasco Police Women's Excellence Award"".",https://en.wikipedia.org/wiki/Pancha_Carrasco
Croatia,31,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798.0,Queen of Naples (1373-1435),"Joanna II (25 June 1371 – 2 February 1435) was reigning Queen of Naples from 1414 to her death, upon which the Capetian House of Anjou became extinct. As a mere formality, she used the title of Queen of Jerusalem, Sicily, and Hungary.",https://en.wikipedia.org/wiki/Joanna_II_of_Naples
Cuba,25,Gertrudis Gómez de Avellaneda,http://www.wikidata.org/entity/Q283353,wd:Q283353,478274.0,"Cuban-Spanish playwright and poet, editor","Gertrudis Gómez de Avellaneda y Arteaga (March 23, 1814 – February 1, 1873)  was a 19th-century Cuban-born Spanish writer. Born in Puerto Príncipe, now Camagüey, she lived in Cuba until she was 22. Her family moved to Spain in 1836, where she started writing as La Peregrina (The Pilgrim) and lived there until 1859, when she moved back to Cuba with her second husband until his death in 1863, after which she moved back to Spain. She died in Madrid in 1873 from diabetes at the age of 58.
She was a prolific writer and wrote 20 plays and numerous poems. Her most famous work, however, is the antislavery novel Sab, published in Madrid in 1841. The eponymous protagonist is a slave who is deeply in love with his mistress Carlota, who is entirely oblivious to his feelings for her.",https://en.wikipedia.org/wiki/Gertrudis_G%C3%B3mez_de_Avellaneda
Cyprus,56,Theodora,http://www.wikidata.org/entity/Q204843,wd:Q204843,7639348.0,"Byzantine empress, wife of Justinian I","Theodora (; Greek: Θεοδώρα; c. 500 – 28 June 548) was a Byzantine empress through her marriage to emperor Justinian. She became empress upon Justinian's accession in 527 and was one of his chief advisers, albeit from humble origins. Along with her spouse, Theodora is a saint in the Eastern Orthodox Church and in the Oriental Orthodox Church, commemorated on 14 November and 28 June respectively.",https://en.wikipedia.org/wiki/Theodora_(wife_of_Justinian_I)
