scientist,scientistLabel,sitelinks,country,countryLabel
http://www.wikidata.org/entity/Q2481742,Pierre Charles Alexandre Louis,15,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q623624,T. Keith Glennan,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q978562,Frederick W. Leslie,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q984215,Alfred Blalock,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1385274,Ronald A. Parise,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1389687,Kenneth H. Cooper,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2027658,Charles Sumner Tainter,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2576702,Eobard Thawne,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2519257,Doctor Manhattan,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2602121,Josﾃｩ Manuel Rodriguez Delgado,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4793645,Joycelyn Elders,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q16221926,Derek Muller,14,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1396630,Te Rangi Hﾄｫroa,14,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q27507,Frank Malina,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q210100,Abraham Flexner,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q254785,Robert R. Gilruth,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q707186,Joseph Wharton,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q663131,Daniel Elmer Salmon,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q922708,Bruce Edwards Ivins,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q907534,Albert L. Lehninger,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1355634,Gregory T. Linteris,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1585955,Harold Stephen Black,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1686507,Jeffrey Wigand,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q24207815,Rick Sanchez,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q458966,Auguste Ambroise Tardieu,13,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3666327,ﾃ・mile Achard,13,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q55175,Sheila Widnall,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q435188,Dorothea Orem,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q732478,Thomas Adams,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1027641,Calvin Bridges,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1120560,Jay Garrick,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1367762,Thomas O. Paine,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2281920,Sidney Farber,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2343504,Ben Reilly,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3760460,George Robert Carruthers,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2004700,Pierre Bretonneau,12,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q15078048,Ingeborg Hochmair,12,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q201480,Robert Steinberg,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q274827,Dorothy Reed Mendenhall,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q730194,John Gorrie,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q980277,William C. Dement,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2005691,Steel,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2539056,Black Knight,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2584005,Jackal,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3244789,Jim B. Tucker,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5275089,Dieter Grau,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5685120,Atom,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55640226,Kate Marvel,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q96184996,Melanie Stansbury,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q444237,Honorﾃｩ Thﾃｩodoric d'Albert de Luynes,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2121581,Richard de Fournival,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4066893,Victor Henri,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q175010,John Renshaw Carson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q101728,Michael Rossmann,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q454146,Amanda Simpson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q642451,Walter Charles Langer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q926941,Stephen C. Meyer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q981045,Jonah Lehrer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1385000,Thomas Corwin Mendenhall,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1356379,Ernest Holmes,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2149302,Richard Davidson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2630619,Nikolai Sudzilovsky,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2996360,Heinz Doofenshmirtz,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4723060,Alfred Lee Loomis,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q928554,Henri-Alexandre Danlos,10,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q84085,Bryce Bayer,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q252487,Philip Levine,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q458991,Jennifer Miller,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q986622,Brian O'Leary,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1027328,Callista Roy,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1174286,David E. Kuhl,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1202177,Owen Gingerich,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1507196,James Edward Maceo West,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1701065,John Mercer Brooke,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2070969,David Alter,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2122739,Doc Samson,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2577771,William Lyon Phelps,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2703874,Hal Emmerich,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2720022,Walter Bishop,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3246321,Bruce Greyson,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3543269,Doctor Sivana,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4357288,Cecil Howard Green,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4834071,B. Jayant Baliga,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7173966,Peter Fenwick,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q14931491,Mary Helen Johnston,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55386655,Sean Casten,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1222132,Radulphus Brito,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1605876,Henri Hyvernat,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q5959091,ﾃ・tienne Serres,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q651838,Geoff Lawton,9,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2063254,Karl Kruszelnicki,9,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q85700,Viktor Hamburger,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q49618,James Rhyne Killian,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q380756,Otto Julius Zobel,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q521350,Nicholas Minorsky,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q529580,Linda Williams,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q611121,Morton Deutsch,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q664182,Winston Zeddemore,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q948447,Leon Kass,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2281897,Sidney Dancoff,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2483011,Peter Venkman,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2559996,Ray Stantz,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2602422,Egon Spengler,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2660482,Baxter Stockman,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2755277,Abe Sapien,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2893593,Bumblebee,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3052386,Emily Rosa,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3297386,Norbert Rillieux,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4408628,Patty Hill,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5157697,William Frederick Durand,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5496982,Frederic Bancroft,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5518351,Galen Clark,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7041616,Nitza Margarita Cintron,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7088836,Olufunmilayo Olopade,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q8982093,Wen Ho Lee,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q16096845,Robert A. Berner,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q17466359,Deepika Kurup,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q18911439,William Francis Channing,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q389589,Rﾃｩgis Blachﾃｨre,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q505129,Paul Sﾃｩjournﾃｩ,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3297386,Norbert Rillieux,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q6103955,John Cyprian Phipps Williams,8,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q95663,Walter Haeussermann,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q368407,Shamit Kachru,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1427817,Tingye Li,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1634693,Bayard Taylor Horton,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2063048,Rogers McVaugh,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2494817,Michael Cremo,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2657599,Hector Hammond,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3044917,Leonard Horowitz,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3088727,William Birkin,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3719926,Edward Augustus Holyoke,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4679842,Adam Steltzner,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5372851,Emma Hwang,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7358489,Roger L. Easton,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7513761,Sikivu Hutchinson,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q9252859,Elizabeth Bragg,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q13415410,Tim Samaras,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q111447,Andrﾃｩ Guinier,7,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q290008,ﾃ・tienne Pariset,7,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q834149,Christoph Wilhelm von Koch,7,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4793963,Jean Macnamara,7,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21062251,Kathryn North,7,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2341119,Jonathan Sarfati,7,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q329237,Hans-Dieter Sues,6,http://www.wikidata.org/entity/Q30,United States of America
