0,1,2,3,4,5,6,7,8
Azerbaijan,16,Sara Ashurbeyli,http://www.wikidata.org/entity/Q4073579,wd:Q4073579,11198967.0,Azerbaijani scholar,"Sara Ashurbeyli, sometimes known as Sara Ashurbayli (Azerbaijani: Sara Balabəy qızı Aşurbəyli), (27 January 1906 – 17 July 2001 in Baku) was an eminent Azerbaijani historian, orientalist and scholar. She was an expert in Baku's early and medieval history of Baku and published many papers and books.",https://en.wikipedia.org/wiki/Sara_Ashurbeyli
Bangladesh,13,Najma Chowdhury,http://www.wikidata.org/entity/Q27207944,wd:Q27207944,51940914.0,Bangladeshi academic,"Najma Chowdhury (26 February 1942 – 8 August 2021) was a Bangladeshi academic. She was a pioneer in establishing women studies in Bangladesh. She founded the Women and Gender Studies department of the University of Dhaka in 2000. She was an advisor to the first caretaker government in 1996. She was awarded the Ekushey Padak, Bangladesh's second highest civilian honour, for research in 2008.",https://en.wikipedia.org/wiki/Najma_Chowdhury
Barbados,4,Lucy Campbell,http://www.wikidata.org/entity/Q66763730,wd:Q66763730,61613131.0,Applied mathematician and numerical analyst,"Lucy Jean Campbell is an applied mathematician and numerical analyst from Barbados, Jamaica, Ghana, and Canada, specializing in the applications of fluid dynamics to modeling the earth's atmosphere and oceans. Beyond fluid dynamics, she has also investigated methods for tracing the sources of greenhouse gas emissions. She is an associate professor in the School of Mathematics and Statistics at Carleton University.",https://en.wikipedia.org/wiki/Lucy_Campbell_(mathematician)
Belarus,19,Sofya Yanovskaya,http://www.wikidata.org/entity/Q2599504,wd:Q2599504,5042212.0,Russian mathematician,"Sofya Aleksandrovna Yanovskaya (also Janovskaja; Russian: Софи́я Алекса́ндровна Яно́вская; 31 January 1896 – 24 October 1966) was a Soviet mathematician and historian, specializing in the history of mathematics, mathematical logic, and philosophy of mathematics. She is best known for her efforts in restoring the research of mathematical logic in the Soviet Union and publishing and editing the mathematical works of Karl Marx.",https://en.wikipedia.org/wiki/Sofya_Yanovskaya
Belgium,42,Luce Irigaray,http://www.wikidata.org/entity/Q28918,wd:Q28918,612650.0,"Belgian-born French feminist, philosopher, linguist, psycholinguist, psychoanalyst and cultural theorist","Luce Irigaray (born 3 May 1930) is a Belgian-born French feminist, philosopher, linguist, psycholinguist, psychoanalyst, and cultural theorist who examined the uses and misuses of language in relation to women. Irigaray's first and most well known book, published in 1974, was Speculum of the Other Woman (1974), which analyzes the texts of Freud, Hegel, Plato, Aristotle, Descartes, and Kant through the lens of phallocentrism. Irigaray is the author of works analyzing many thinkers, including This Sex Which Is Not One (1977), which discusses Lacan's work as well as political economy; Elemental Passions (1982) can be read as a response to Merleau‐Ponty's article “The Intertwining—The Chiasm” in The Visible and the Invisible, and in The Forgetting of Air in Martin Heidegger (1999), Irigaray critiques Heidegger's emphasis on the element of earth as the ground of life and speech and his ""oblivion"" or forgetting of air.Irigaray employs three different modes in her investigations into the nature of gender, language, and identity: the analytic, the essayistic, and the lyrical poetic. As of October 2021, she is active in the Women's Movements in both France and Italy.",https://en.wikipedia.org/wiki/Luce_Irigaray
Belize,13,Janet Gibson,http://www.wikidata.org/entity/Q6153359,wd:Q6153359,22746194.0,Belizean biologist,"Janet Patricia Gibson is a biologist and zoologist from Belize. She was awarded the Goldman Environmental Prize in 1990 for her efforts on conservation of the marine ecosystems along the Belizean coast, in particular the barrier reef system. The Belize Barrier Reef was granted UNESCO World Heritage status in 1996, through efforts of Gibson and others. She is the current director of the Belize Wildlife Conservation Society.",https://en.wikipedia.org/wiki/Janet_Gibson
Benin,2,Adolé Isabelle Glitho-Akueson,http://www.wikidata.org/entity/Q50308829,wd:Q50308829,67100555.0,Togolese entomologist,"Adolé Isabelle Glitho-Akueson (born 4 May 1949) is a Togolese entomologist who is Professor of Animal Biology at the University of Lomé. She is the chair of UNESCO's ""Women, Science and Sustainable Water Management in West Africa and Central Africa"" committee and a Fellow of the African Academy of Sciences.",https://en.wikipedia.org/wiki/Adol%C3%A9_Isabelle_Glitho-Akueson
Bolivia,8,Silvia Rivera Cusicanqui,http://www.wikidata.org/entity/Q7517038,wd:Q7517038,9554362.0,Bolivian historian,"Silvia Rivera Cusicanqui (born 1949) is a Bolivian feminist, sociologist, historian, and subaltern theorist. She is Emeritus Professor at the Universidad Mayor de San Andrés in La Paz, Bolivia, where she taught Sociology for over thirty years. She draws upon anarchist theory as well as Quechua and Aymara cosmologies. She is a former director and longtime member of the Taller de Historia Oral Andina (Workshop on Andean Oral History). The Taller de Historia Oral Andina has conducted an ongoing critique of Western epistemologies through writings and activism for nearly two decades. She is also an activist who works directly with indigenous movements in Bolivia, such as the Katarista movement and the coca growers movement.Some of her best-known works include Oppressed But Not Defeated: Peasant Struggles Among the Aymara and Quechua in Bolivia, 1900–1980 (Geneva: UNRISD, 1984), Ch'ixinakax Utxiwa: A Reflection on the Practices and Discourses of Decolonization and The politics and ideology of the Colombian peasant movement: the case of ANUC (National Association of Peasant Smallholders).",https://en.wikipedia.org/wiki/Silvia_Rivera_Cusicanqui
Bosnia and Herzegovina,12,Branka Raunig,http://www.wikidata.org/entity/Q13598551,wd:Q13598551,63983168.0,archaeologist from Bosnia and Herzegovina,"Branka Raunig (1 January 1935 - 13 June 2008) was a Bosnian archaeologist, prehistorian and museum curator.",https://en.wikipedia.org/wiki/Branka_Raunig
Botswana,9,Opha Pauline Dube,http://www.wikidata.org/entity/Q60330350,wd:Q60330350,66504810.0,Botswanan environmental scientist,Opha Pauline Dube or Pauline Dube (born 1960) is a Botswanan environmental scientist and Associate Professor in the Department of Environmental Science at the University of Botswana. She co-authored the IPCC's Special Report on Global Warming of 1.5 °C. She is one of fifteen scientists creating the 2023 Global Sustainable Development Report for the United Nations.,https://en.wikipedia.org/wiki/Opha_Pauline_Dube
Brazil,22,Emilie Snethlage,http://www.wikidata.org/entity/Q66161,wd:Q66161,1873371.0,German-Brazilian naturalist and ornithologist (1868-1929),"Maria Emilie Snethlage (April 13, 1868 – November 25, 1929) was a German-born Brazilian naturalist and ornithologist who worked on the bird fauna of the Amazon. Snethlage collected in Brazil from 1905 until her death. She was the director of the Museu Paraense Emílio Goeldi from 1914 to 1922. Several species of birds were described by her.",https://en.wikipedia.org/wiki/Emilie_Snethlage
Brunei,1,Rafi'ah Jambul,http://www.wikidata.org/entity/Q61312478,wd:Q61312478,,,--,--
Bulgaria,65,Julia Kristeva,http://www.wikidata.org/entity/Q159876,wd:Q159876,16489.0,"Bulgarian philosopher, psychoanalyst & academic","Julia Kristeva (French: [kʁisteva]; born Yuliya Stoyanova Krasteva, Bulgarian: Юлия Стоянова Кръстева; on 24 June 1941) is a Bulgarian-French philosopher, literary critic, semiotician, psychoanalyst, feminist, and, most recently, novelist, who has lived in France since the mid-1960s. She has taught at Columbia University, and is now a professor emerita at Université Paris Cité. The author of more than 30 books, including Powers of Horror, Tales of Love, Black Sun: Depression and Melancholia, Proust and the Sense of Time, and the trilogy Female Genius, she has been awarded Commander of the Legion of Honor, Commander of the Order of Merit, the Holberg International Memorial Prize, the Hannah Arendt Prize, and the Vision 97 Foundation Prize, awarded by the Havel Foundation.
Kristeva became influential in international critical analysis, cultural studies and feminism after publishing her first book, Semeiotikè, in 1969. Her sizeable body of work includes books and essays which address intertextuality, the semiotic, and abjection, in the fields of linguistics, literary theory and criticism, psychoanalysis, biography and autobiography, political and cultural analysis, art and art history. She is prominent in structuralist and poststructuralist thought.
Kristeva is also the founder of the Simone de Beauvoir Prize committee.",https://en.wikipedia.org/wiki/Julia_Kristeva
Burkina Faso,9,Marie Françoise Ouedraogo,http://www.wikidata.org/entity/Q12894109,wd:Q12894109,52182483.0,Burkinabé mathematician,Marie Françoise Ouedraogo (born 3 December 1967) is a Burkinabé mathematician. She has previously served in government as permanent secretary of the national policy of good governance.,https://en.wikipedia.org/wiki/Marie_Fran%C3%A7oise_Ouedraogo
Burundi,2,Frédérique Neau-Dufour,http://www.wikidata.org/entity/Q16637406,wd:Q16637406,,,--,--
Cambodia,8,Pauline Dy Phon,http://www.wikidata.org/entity/Q16027654,wd:Q16027654,51909382.0,Cambodian botanist (1933-2010),"Pauline Dy Phon (ប៉ូលីន ឌី ផុន) (1933-21 May 2010) was a Cambodian botanist who specialized in the flora of Southeast Asia.
Coming to study in France, she obtained her license in 1959 at the Faculty of Sciences in Paris. She became a teacher and researcher at the University of Phnom Penh, though in 1975 she was forced to stop work because the Khmer Rouge came to power. In 1980, she managed to flee to France and work in the Botanical Laboratory of the National Museum of Natural History. In the same institution she contributed significantly to identifying and classifying plants of Cambodia and Indochina, which remain relatively unknown. In 1980 she was awarded the Prix de Coincy by the Académie des Sciences. She published a 915-page directory of the Dictionary of plants used in Cambodia in 2000.The standard author abbreviation Dy Phon is used to indicate this person as the author when citing a botanical name.",https://en.wikipedia.org/wiki/Pauline_Dy_Phon
Cameroon,13,Vera Songwe,http://www.wikidata.org/entity/Q22097089,wd:Q22097089,49109106.0,World Bank Economist and Banking Director,"Vera Songwe is an economist and banking executive from Cameroon who has worked for the World Bank since 1998, and in 2015 became Western and Central Africa's regional director for the International Finance Corporation. She is the first woman to head the U.N.s  Economic Commission for Africa (ECA) at the level of Under Secretary-General.",https://en.wikipedia.org/wiki/Vera_Songwe
Canada,78,Donna Strickland,http://www.wikidata.org/entity/Q56855591,wd:Q56855591,58632444.0,"Canadian physicist, 2018 Nobel laurate","Donna Theo Strickland  (born 27 May 1959) is a Canadian optical physicist and pioneer in the field of pulsed lasers. She was awarded the Nobel Prize in Physics in 2018, together with Gérard Mourou, for the practical implementation of chirped pulse amplification. She is a professor at the University of Waterloo in Ontario, Canada.She served as fellow, vice president, and president of Optica (formerly OSA), and is currently chair of its Presidential Advisory Committee. In 2018, she was listed as one of BBC's 100 Women.",https://en.wikipedia.org/wiki/Donna_Strickland
Cape Verde,2,Maria Andrade,http://www.wikidata.org/entity/Q50112331,wd:Q50112331,56626141.0,Cape Verde scientist,Maria Isabel Andrade (born 1958) is a Cape Verdean food scientist. Andrade has worked in Mozambique as a sweet potato researcher since 1996 and was a co-winner of the 2016 World Food Prize.,https://en.wikipedia.org/wiki/Maria_Andrade_(scientist)
Chile,22,María Teresa Ruiz,http://www.wikidata.org/entity/Q5847384,wd:Q5847384,37361886.0,Chilean astronomer,"María Teresa Ruiz (born 24 September 1946) is a Chilean astronomer who was the first woman to receive Chile's National Prize for Exact Sciences, the first female recipient of a doctorate in astrophysics at Princeton University, and the first woman president of the Chilean Academy of Sciences. She is known, too, for the discovery of the brown dwarf Kelu-1.In 2018, she was listed as one of the top 10 most powerful and influential women in Chile owing to her scientific contributions.During her career she has written two books about astronomy: Desde Chile un cielo estrellado: lecturas para fascinarse con la astronomía (2013) and Hijos de las Estrellas (2017).",https://en.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Ruiz
Colombia,11,Adriana C. Ocampo Uria,http://www.wikidata.org/entity/Q16186816,wd:Q16186816,39513314.0,Colombian planetary geologist,"Adriana C. Ocampo Uria (born January 5, 1955) is a Colombian planetary geologist and a Science Program Manager at NASA Headquarters. In 1970, Ocampo emigrated to California and completed her Master in Sciences at California State University, Northridge and finished her PhD at the Vrije Universiteit in the Netherlands. During high school and graduate studies she worked at the Jet Propulsion Laboratory, where she serves as the science coordinator for many planetary missions ( Viking, Mars Observer, Voyager, Galileo Galileo Mission, etc.).She was the first to recognize, using satellite images, that a ring of cenotes or sinkholes, is the only surface impression of the buried Chicxulub crater. This research contributed significantly to the understanding of this impact crater. Ocampo has subsequently led at least seven research expeditions to the Chicxulub site. and to Belize K/Pg ejecta sites, which she discovered and are the subject of her MSc and PhD. She continues to search for new impact craters, and with her team, in 2017, reported on a possible crater near Cali, Colombia.As lead Program Executive for NASA's New Frontiers Program she has oversight responsibility for the program. The New Frontier Program is composed of the mission New Horizons, Juno, OSIRIS ReX, and Dragonfly. She is also currently the Program Executive of the Discovery Program Lucy mission Lucy Mission the first mission to explore the Trojans asteroids. Ocampo was the Program Executive of the Juno mission to Jupiter Juno Mission. and New Horizons mission to Pluto and the Kuiper Belt. She received the Woman of the Year in Science award from the Comisión Femenil in 1992. In 2002, she was named one of the most important women in science by the Discover magazine. To commemorate her contributions to space exploration, an asteroid was named after her.",https://en.wikipedia.org/wiki/Adriana_Ocampo
Comoros,4,Mireille Dosso,http://www.wikidata.org/entity/Q32860763,wd:Q32860763,66858453.0,Comorian-born Ivorian microbiologist and virologist,"Mireille Carmen Dosso (born 1952) is a Comorian-born Ivorian microbiologist and virologist. Appointed director of the Pasteur Institute in Abidjan in 2004, she has recently become one of the leading Africans to be involved in the fight against COVID-19. She has previously been successful in fighting other viruses, including the H1N1 swine fever pandemic and dengue fever in 2019.",https://en.wikipedia.org/wiki/Mireille_Dosso
Costa Rica,8,Sandra Cauffman,http://www.wikidata.org/entity/Q24251462,wd:Q24251462,50672140.0,Costa Rican physicist and electrical engineer,"Sandra Cauffman (born May 10, 1962) is a Costa Rican-American (born in Costa Rica) specialist in electrical engineering and physics. She is known for her work at NASA in different projects. Her profile has been highlighted by UN Women for being a positive example for women, especially, youth and children. Cauffman worked for 25 years at the NASA Goddard Space Flight Center in Greenbelt, MD in missions such as the mission to Mars MAVEN, and Geostationary Operational Environmental Satellite GOES-R. She is currently the Deputy Director of the Astrophysics Division within the Science Mission Directorate at NASA Headquarters in Washington, D.C. She served as the Deputy Director for the Earth Science Division from May 2016 - October 2021.  She served as Acting Director in the Earth Science Division from February 2019 to June 2020. Cauffman started as a contractor with NASA on February 1, 1988, and became a NASA employee February 11, 1991. Cauffman is the first Costa Rican woman to lead a Mars-related mission.",https://en.wikipedia.org/wiki/Sandra_Cauffman
Croatia,19,Snježana Kordić,http://www.wikidata.org/entity/Q442048,wd:Q442048,36279740.0,Croatian linguist,"Snježana Kordić (pronounced [sɲěʒana kôːrditɕ] (listen); born 29 October 1964) is a Croatian linguist. In addition to her work in syntax, she has written on sociolinguistics. Kordić is known among non-specialists for numerous articles against the puristic and prescriptive language policy in Croatia. Her 2010 book on language and nationalism popularises the theory of pluricentric languages in the Balkans.",https://en.wikipedia.org/wiki/Snje%C5%BEana_Kordi%C4%87
Cuba,25,Sabrina Gonzalez Pasterski,http://www.wikidata.org/entity/Q22092846,wd:Q22092846,49132107.0,American theoretical physicist,"Sabrina Gonzalez Pasterski (born June 3, 1993) is an American theoretical physicist from Chicago who studies high energy physics. She describes herself as ""a proud first-generation Cuban-American and Chicago Public Schools alumna"". She completed her undergraduate studies at the Massachusetts Institute of Technology (MIT), earned her PhD from Harvard University and is a PCTS Postdoctoral Fellow at Princeton University.  According to Google Trends, Pasterski was the #3 Trending Scientist for all of 2017. In 2015, she was named to the Forbes 30 under 30 Science list, named a Forbes 30 under 30 All Star in 2017, and returned as a judge in 2018 as part of Forbes' first ever all-female Science category judging panel.  She is known for her unusual list of accomplishments including a 5.00 undergraduate GPA from MIT.",https://en.wikipedia.org/wiki/Sabrina_Gonzalez_Pasterski
Cyprus,10,Honor Frost,http://www.wikidata.org/entity/Q511885,wd:Q511885,29245764.0,Underwater archaeologist,"Honor Frost (28 October 1917 – 12 September 2010) was a pioneer in the field of underwater archaeology, who led many Mediterranean archaeological investigations, especially in Lebanon, and was noted for her typology of stone anchors and skills in archaeological illustration.",https://en.wikipedia.org/wiki/Honor_Frost
Czech Republic,76,Gerty Cori,http://www.wikidata.org/entity/Q204733,wd:Q204733,252442.0,Austro-Hungarian-American biochemist,"Gerty Theresa Cori (née Radnitz; August 15, 1896 – October 26, 1957) was a Czech-American biochemist who in 1947 was the third woman to win a Nobel Prize in science, and the first woman to be awarded the Nobel Prize in Physiology or Medicine, for her role in the ""discovery of the course of the catalytic conversion of glycogen"".Cori was born in Prague, Austro-Hungarian Empire (modern Czech Republic). Gerty was not a nickname: she was named after an Austrian warship. Growing up at a time when women were marginalized and allowed few educational opportunities, she gained admittance to medical school, where she met her future husband Carl Ferdinand Cori in an anatomy class. Upon their graduation in 1920, they married. Because of deteriorating conditions in Europe, the couple emigrated to the United States in 1922. Gerty Cori continued her early interest in medical research, collaborating in the laboratory with Carl. She published research coauthored with her husband, as well as publishing singly. Unlike her husband, she had difficulty securing research positions, and the ones she obtained provided meager pay. Her husband insisted on continuing their collaboration, though he was discouraged from doing so by the institutions that employed him.
Together with her husband Carl and Argentine physiologist Bernardo Houssay, Gerty Cori received the Nobel Prize in 1947 for the discovery of the mechanism by which glycogen—a starch made from glucose—is broken down in muscle tissue into lactic acid and then resynthesized in the body and stored as a source of energy (known as the Cori cycle). They also identified the important catalyzing compound, the Cori ester. The Coris were the third ever married couple to win the Nobel Prize. In 2004, both Gerty and Carl Cori were designated a National Historic Chemical Landmark in recognition of their work in clarifying carbohydrate metabolism.In 1957, Gerty Cori died after a ten-year struggle with myelosclerosis. She remained active in the research laboratory until the end of her life. She received recognition for her achievements through multiple awards and honors.",https://en.wikipedia.org/wiki/Gerty_Cori
Democratic Republic of the Congo,2,Rébecca Walo Omana,http://www.wikidata.org/entity/Q102300433,wd:Q102300433,66388708.0,Congolese mathematician,"Rebecca Walo Omana (15 July 1951) is a Congolese mathematician, professor, and reverend sister. Omana became the first female mathematics professor in the Democratic Republic of the Congo in 1982. She is the director of the mathematics and informatics doctoral program at the University of Kinshasa and is a vice-president of the African Women in Mathematics Association. Her mathematical interests lie in differential equations, nonlinear analysis, and modeling.",https://en.wikipedia.org/wiki/Rebecca_Walo_Omana
Denmark,57,Inge Lehmann,http://www.wikidata.org/entity/Q256839,wd:Q256839,145577.0,Danish seismologist who discovered the Earth's inner core (1888-1993),"Inge Lehmann  (13 May 1888 – 21 February 1993) was a Danish seismologist and geophysicist. In 1936, she discovered that the Earth has a solid inner core inside a molten outer core. Before that, seismologists believed Earth's core to be a single molten sphere, being unable, however, to explain careful measurements of seismic waves from earthquakes, which were inconsistent with this idea. Lehmann analysed the seismic wave measurements and concluded that Earth must have a solid inner core and a molten outer core to produce seismic waves that matched the measurements. Other seismologists tested and then accepted Lehmann's explanation. Lehmann was also one of the longest-lived scientists, having lived for over 104 years.

",https://en.wikipedia.org/wiki/Inge_Lehmann
Dominica,5,Kellyn George,http://www.wikidata.org/entity/Q19895130,wd:Q19895130,,,--,--
Dominican Republic,5,Idelisa Bonnelly,http://www.wikidata.org/entity/Q21598084,wd:Q21598084,48536664.0,Dominican marine biologist,"Idelisa Bonnelly de Calventi (10 September 1931 – 3 July 2022) was a Dominican marine biologist who is considered the ""mother of marine conservation in the Caribbean"". She was the founder of the study of biology in the Dominican Republic, as well as the founder of the Institute of Marine Biology and the Dominican Foundation for Marine Research. She was instrumental in the creation of the first Humpback Whale Sanctuary of the North Atlantic and has won numerous awards, including induction into the UNEP's Global 500 Roll of Honour, UNESCO's Marie Curie Medal and the Order of Merit of Duarte, Sánchez and Mella. The BBC has called her one of the most important women scientists in Latin America.",https://en.wikipedia.org/wiki/Idelisa_Bonnelly
East Timor,5,Triana Côrte-Real de Oliveira,http://www.wikidata.org/entity/Q337472,wd:Q337472,,,--,--
Ecuador,9,Eugenia del Pino,http://www.wikidata.org/entity/Q4794893,wd:Q4794893,8544481.0,Ecuadorian biologist,"Eugenia María del Pino Veintimilla (born 1945, Quito, Ecuador) is a developmental biologist at the Pontificia Universidad Catolica del Ecuador (Pontifical Catholic University of Ecuador) in Quito. She was the first Ecuadorian citizen to be elected to the United States National Academy of Sciences (2006). 
She was awarded the 2019 Prize of the Latin American Society for Developmental Biology for her strong contributions to research in Ecuador, and in general to promoting Developmental Biology in Latin America.",https://en.wikipedia.org/wiki/Eugenia_del_Pino
