0,1,2,3,4,5,6,7,8
Djibouti,14,Maersk Alabama hijacking,http://www.wikidata.org/entity/Q1818072,wd:Q1818072,22351788.0,piracy incident,"The Maersk Alabama hijacking began on 9 April 2009, when four pirates in the Somali Basin seized the U.S. cargo ship Maersk Alabama at a distance of 240 nautical miles (440 km; 280 mi) southeast of Eyl, Somalia. The siege ended after a rescue effort by the United States Navy on 12 April.The incident was the first successful pirate seizure of a ship registered under the U.S. flag since the early 19th century. Many news reports cited the last pirate seizure as being during the Second Barbary War in 1815, although other incidents are believed to have occurred until at least 1822. It was the sixth vessel in a week to be attacked by pirates, who had previously extorted ransoms of tens of millions of dollars.
At the time of the hijacking, Maersk Alabama was owned by the Danish shipping company Maersk Line. The ship has since been acquired by Element Shipmanagement SA and has been renamed MV Tygra. As of 2021, the ship is still in active service.
The story of the incident was reported by Captain Richard Phillips, who had been master of the vessel at the time of the incident, in the 2010 book A Captain's Duty, which he co-wrote with Stephan Talty. The book was later adapted as the U.S. 2013 film Captain Phillips, starring Tom Hanks.",https://en.wikipedia.org/wiki/Maersk_Alabama_hijacking
Dominica,50,Battle of the Atlantic,http://www.wikidata.org/entity/Q157627,wd:Q157627,57765.0,longest continuous military campaign in World War II,"The Battle of the Atlantic, the longest continuous military campaign in World War II, ran from 1939 to the defeat of Nazi Germany in 1945, covering a major part of the naval history of World War II. At its core was the Allied naval blockade of Germany, announced the day after the declaration of war, and Germany's subsequent counter-blockade. The campaign peaked from mid-1940 through to the end of 1943.
The Battle of the Atlantic pitted U-boats and other warships of the German Kriegsmarine (Navy) and aircraft of the Luftwaffe (Air Force) against the Royal Navy, Royal Canadian Navy, United States Navy, and Allied merchant shipping. Convoys, coming mainly from North America and predominantly going to the United Kingdom and the Soviet Union, were protected for the most part by the British and Canadian navies and air forces. These forces were aided by ships and aircraft of the United States beginning September 13, 1941. The Germans were joined by submarines of the Italian Regia Marina (Royal Navy) after Germany's Axis ally Italy entered the war on June 10, 1940.
As an island country, the United Kingdom was highly dependent on imported goods. Britain required more than a million tons of imported material per week in order to survive and fight. In essence, the Battle of the Atlantic involved a tonnage war; the Allied struggle to supply Britain, and the Axis attempt to stem the flow of merchant shipping that enabled Britain to keep fighting. Rationing in the United Kingdom was also used with the aim of reducing demand, by reducing wastage and increasing domestic production and equality of distribution. From 1942 onward, the Axis also sought to prevent the build-up of Allied supplies and equipment in the UK in preparation for the invasion of occupied Europe. The defeat of the U-boat threat was a prerequisite for pushing back the Axis in Western Europe. The outcome of the battle was a strategic victory for the Allies—the German blockade failed—but at great cost: 3,500 merchant ships and 175 warships were sunk in the Atlantic for the loss of 783 U-boats (the majority of them Type VII submarines) and 47 German surface warships, including 4 battleships (Bismarck,  Scharnhorst,  Gneisenau, and Tirpitz), 9 cruisers, 7 raiders, and 27 destroyers. Of the U-boats, 519 were sunk by British, Canadian, or other UK-based forces, 175 were destroyed by American forces, 15 were destroyed by the Soviets, and 73 were scuttled by their crews before the end of the war for various reasons. This front ended up being highly significant for the German war effort: Germany spent more money on producing naval vessels than it did every type of ground vehicle combined, including tanks.The Battle of the Atlantic has been called the ""longest, largest, and most complex"" naval battle in history. The campaign started immediately after the European War began, during the so-called ""Phoney War"", and lasted more than five years, until the German surrender in May 1945. It involved thousands of ships in more than 100 convoy battles and perhaps 1,000 single-ship encounters, in a theatre covering millions of square miles of ocean. The situation changed constantly, with one side or the other gaining advantage, as participating countries surrendered, joined and even changed sides in the war, and as new weapons, tactics, counter-measures and equipment were developed by both sides. The Allies gradually gained the upper hand, overcoming German surface-raiders by the end of 1942 and defeating the U-boats by mid-1943, though losses due to U-boats continued until the war's end. British Prime Minister Winston Churchill later wrote ""The only thing that really frightened me during the war was the U-boat peril. I was even more anxious about this battle than I had been about the glorious air fight called the 'Battle of Britain'.""",https://en.wikipedia.org/wiki/Battle_of_the_Atlantic
Dominican Republic,50,Battle of the Atlantic,http://www.wikidata.org/entity/Q157627,wd:Q157627,57765.0,longest continuous military campaign in World War II,"The Battle of the Atlantic, the longest continuous military campaign in World War II, ran from 1939 to the defeat of Nazi Germany in 1945, covering a major part of the naval history of World War II. At its core was the Allied naval blockade of Germany, announced the day after the declaration of war, and Germany's subsequent counter-blockade. The campaign peaked from mid-1940 through to the end of 1943.
The Battle of the Atlantic pitted U-boats and other warships of the German Kriegsmarine (Navy) and aircraft of the Luftwaffe (Air Force) against the Royal Navy, Royal Canadian Navy, United States Navy, and Allied merchant shipping. Convoys, coming mainly from North America and predominantly going to the United Kingdom and the Soviet Union, were protected for the most part by the British and Canadian navies and air forces. These forces were aided by ships and aircraft of the United States beginning September 13, 1941. The Germans were joined by submarines of the Italian Regia Marina (Royal Navy) after Germany's Axis ally Italy entered the war on June 10, 1940.
As an island country, the United Kingdom was highly dependent on imported goods. Britain required more than a million tons of imported material per week in order to survive and fight. In essence, the Battle of the Atlantic involved a tonnage war; the Allied struggle to supply Britain, and the Axis attempt to stem the flow of merchant shipping that enabled Britain to keep fighting. Rationing in the United Kingdom was also used with the aim of reducing demand, by reducing wastage and increasing domestic production and equality of distribution. From 1942 onward, the Axis also sought to prevent the build-up of Allied supplies and equipment in the UK in preparation for the invasion of occupied Europe. The defeat of the U-boat threat was a prerequisite for pushing back the Axis in Western Europe. The outcome of the battle was a strategic victory for the Allies—the German blockade failed—but at great cost: 3,500 merchant ships and 175 warships were sunk in the Atlantic for the loss of 783 U-boats (the majority of them Type VII submarines) and 47 German surface warships, including 4 battleships (Bismarck,  Scharnhorst,  Gneisenau, and Tirpitz), 9 cruisers, 7 raiders, and 27 destroyers. Of the U-boats, 519 were sunk by British, Canadian, or other UK-based forces, 175 were destroyed by American forces, 15 were destroyed by the Soviets, and 73 were scuttled by their crews before the end of the war for various reasons. This front ended up being highly significant for the German war effort: Germany spent more money on producing naval vessels than it did every type of ground vehicle combined, including tanks.The Battle of the Atlantic has been called the ""longest, largest, and most complex"" naval battle in history. The campaign started immediately after the European War began, during the so-called ""Phoney War"", and lasted more than five years, until the German surrender in May 1945. It involved thousands of ships in more than 100 convoy battles and perhaps 1,000 single-ship encounters, in a theatre covering millions of square miles of ocean. The situation changed constantly, with one side or the other gaining advantage, as participating countries surrendered, joined and even changed sides in the war, and as new weapons, tactics, counter-measures and equipment were developed by both sides. The Allies gradually gained the upper hand, overcoming German surface-raiders by the end of 1942 and defeating the U-boats by mid-1943, though losses due to U-boats continued until the war's end. British Prime Minister Winston Churchill later wrote ""The only thing that really frightened me during the war was the U-boat peril. I was even more anxious about this battle than I had been about the glorious air fight called the 'Battle of Britain'.""",https://en.wikipedia.org/wiki/Battle_of_the_Atlantic
East Timor,19,Battle of Timor,http://www.wikidata.org/entity/Q1440764,wd:Q1440764,1824145.0,WWII battle in the Pacific Theatre,"The Battle of Timor occurred in Portuguese Timor and Dutch Timor during the Second World War. Japanese forces invaded the island on 20 February 1942 and were resisted by a small, under-equipped force of Allied military personnel—known as Sparrow Force—predominantly from Australia, United Kingdom, and the Dutch East Indies. Following a brief but stout resistance, the Japanese succeeded in forcing the surrender of the bulk of the Allied force after three days of fighting, although several hundred Australian commandos continued to wage an unconventional raiding campaign. They were resupplied by aircraft and vessels, based mostly in Darwin, Australia, about 650 km (400 mi) to the southeast, across the Timor Sea. During the subsequent fighting, the Japanese suffered heavy casualties, but they were eventually able to contain the Australians.
The campaign lasted until 10 February 1943, when the final remaining Australians were evacuated, making them the last Allied land forces to leave Southeast Asia following the Japanese offensives of 1941–1942. As a result, an entire Japanese division was tied up on Timor for more than six months, preventing its deployment elsewhere. Although Portugal was not a combatant, many Timorese and European Portuguese civilians fought with the Allies or provided them with food, shelter and other assistance. Some Timorese continued a resistance campaign following the Australian withdrawal. For this, they paid a heavy price and tens of thousands of Timorese civilians died as a result of the Japanese occupation, which lasted until the end of the war in 1945.",https://en.wikipedia.org/wiki/Battle_of_Timor
Ecuador,17,Battle of Pichincha,http://www.wikidata.org/entity/Q1402751,wd:Q1402751,2951268.0,"battle of the Ecuadorian War of Independence on the slopes of the Pichincha volcano overlooking Quito, resulting in a final victory for the independence movement a","The Battle of Pichincha took place on 24 May 1822, on the slopes of the Pichincha volcano, 3,500 meters above sea-level, right next to the city of Quito, in modern Ecuador.
The encounter, fought in the context of the Spanish American wars of independence, pitted a Patriot army under General Antonio José de Sucre against a Royalist army commanded by Field Marshal Melchor Aymerich. The defeat of the Royalist forces loyal to Spain brought about the liberation of Quito, and secured the independence of the provinces belonging to the Real Audiencia de Quito, or Presidencia de Quito, the Spanish colonial administrative jurisdiction from which the Republic of Ecuador would eventually emerge.",https://en.wikipedia.org/wiki/Battle_of_Pichincha
Egypt,46,Second Battle of El Alamein,http://www.wikidata.org/entity/Q153376,wd:Q153376,29587.0,major turning point in the Western Desert Campaign of the Second World War,"The Second Battle of El Alamein (23 October – 11 November 1942) was a battle of the Second World War that took place near the Egyptian railway halt of El Alamein. The First Battle of El Alamein and the Battle of Alam el Halfa had prevented the Axis from advancing further into Egypt.
In August 1942, British General Claude Auchinleck had been relieved as Commander-in-Chief of Middle East Command and his successor, Lieutenant-General William Gott was killed on his way to replace him as commander of the Eighth Army. Lieutenant-General Bernard Montgomery was appointed and led the Eighth Army offensive.
The British victory at El Alamein was the beginning of the end of the Western Desert Campaign, eliminating the Axis threat to Egypt, the Suez Canal and the Middle Eastern and Persian oil fields. The battle revived the morale of the Allies, being the first big success against the Axis since Operation Crusader in late 1941. The end of the battle coincided with the Allied invasion of French North Africa in Operation Torch on 8 November, which opened a second front in North Africa.",https://en.wikipedia.org/wiki/Second_Battle_of_El_Alamein
El Salvador,5,Battle of Chalchuapa,http://www.wikidata.org/entity/Q2888283,wd:Q2888283,65306104.0,battle in El Salvador,The Battle of Chalchuapa (Spanish: Batalla de Chalchuapa) was a battle between the military forces of El Salvador and Guatemala from 1–2 April 1885. Guatemalan President Justo Rufino Barrios was killed during the battle.,https://en.wikipedia.org/wiki/Battle_of_Chalchuapa
Equatorial Guinea,10,Battle of Guinea,http://www.wikidata.org/entity/Q3772937,wd:Q3772937,29653746.0,battle between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Eritrea,16,Battle of Keren,http://www.wikidata.org/entity/Q1970005,wd:Q1970005,9747549.0,1941 battle in Africa,"The Battle of Keren (Italian: Battaglia di Cheren) took place from 3 February to 27 March 1941. Keren was attacked by the British during the East African Campaign of the Second World War. A force of Italian regular and colonial troops defended the position against British troops (mostly from Sudan and British India) and Free French forces. The town of Keren, in the colony of Italian East Africa, was of tactical importance to both sides. The road and railway through Keren were the main routes to the colonial capital of Italian Eritrea at Asmara and the Red Sea port of Massawa, which surrendered to the British after the battle.",https://en.wikipedia.org/wiki/Battle_of_Keren
Estonia,44,Battle of the Ice,http://www.wikidata.org/entity/Q14689,wd:Q14689,1423286.0,1242 battle during Northern Crusades,"The Battle on the Ice (German: Schlacht auf dem Eise; Russian: Ледовое побоище, Ledovoye poboishche; Estonian: Jäälahing), alternatively known as the Battle of Lake Peipus (German: Schlacht auf dem Peipussee), took place on 5 April 1242. It was fought largely on the frozen Lake Peipus between the united forces of the Republic of Novgorod and Vladimir-Suzdal, led by Prince Alexander Nevsky, and the forces of the Livonian Order and Bishopric of Dorpat, led by Bishop Hermann of Dorpat. 
The battle was significant because its outcome determined whether Western Catholicism or Eastern Orthodox Christianity would dominate in the region. In the end, the battle represented a significant defeat for the Catholic forces during the Northern Crusades and brought an end to their campaigns against the Orthodox Novgorod Republic and other Slavic territories for the next century. The event portrayed in Sergei Eisenstein's historical drama film, Alexander Nevsky (1938), later created a popular but inaccurate image of the battle.

",https://en.wikipedia.org/wiki/Battle_on_the_Ice
Eswatini,2,Action of 9 February 1799,http://www.wikidata.org/entity/Q20036669,wd:Q20036669,46815775.0,minor naval engagement of the French Revolutionary Wars,"The action of 9 February 1799 was a minor naval engagement of the French Revolutionary Wars between a British Royal Navy frigate and a French privateer frigate fought 100 nautical miles (190 km) west of the southeastern coast of what is now Natal in South Africa. The 32-gun French frigate Prudente had since the start of the war been part of a squadron operating from Île de France (now Mauritius). This squadron had dispersed during 1798, with the ships sent on independent commerce raiding operations across the British trade routes in the Indian Ocean. Prudente had subsequently been seized in the autumn of that year by Anne Joseph Hippolyte de Maurès, Comte de Malartic, the Governor of Île de France, and sold to a private raiding company.
In early 1799 Prudente was operating off South Africa, attacking British trade passing to or from the Cape Colony when the ship was discovered by British frigate HMS Daedalus under Captain Henry Lidgbird Ball. Prudente turned away and Ball gave chase, following the French ship closely. After five hours Daedalus caught Prudente and fired a raking broadside into the stern, disabling the French ship. For another hour the action continued at close range until Prudente was forced to surrender.",https://en.wikipedia.org/wiki/Action_of_9_February_1799_(South_Africa)
Ethiopia,43,Battle of Adwa,http://www.wikidata.org/entity/Q302519,wd:Q302519,5013.0,"battle between the Ethiopian Empire and the Kingdom of Italy near the town of Adwa, the climactic battle of the First Italo-Ethiopian War, securing Ethiopian sovereignty","The Battle of Adwa (Amharic: የዐድዋ ጦርነት; Tigrinya: ውግእ ዓድዋ; Italian: battaglia di Adua, also spelled Adowa) was the climactic battle of the First Italo-Ethiopian War.  The Ethiopian forces defeated the Italian invading force on Sunday 1 March 1896, near the town of Adwa. The decisive victory thwarted the campaign of the Kingdom of Italy to expand its colonial empire in the Horn of Africa. By the end of the 19th century, European powers had carved up almost all of Africa after the Berlin Conference; only Ethiopia and Liberia still maintained their independence. Adwa became a pre-eminent symbol of pan-Africanism and secured Ethiopian sovereignty until the Second Italo-Ethiopian War forty years later.

",https://en.wikipedia.org/wiki/Battle_of_Adwa
Federated States of Micronesia,39,Battle of the Philippine Sea,http://www.wikidata.org/entity/Q504347,wd:Q504347,285891.0,World War II Pacific naval battle,"The Battle of the Philippine Sea (June 19–20, 1944) was a major naval battle of World War II that eliminated the Imperial Japanese Navy's ability to conduct large-scale carrier actions. It took place during the United States' amphibious invasion of the Mariana Islands during the Pacific War. The battle was the last of five major ""carrier-versus-carrier"" engagements between American and Japanese naval forces, and pitted elements of the United States Navy's Fifth Fleet against ships and aircraft of the Imperial Japanese Navy's Mobile Fleet and nearby island garrisons. This was the largest carrier-to-carrier battle in history, involving 24 aircraft carriers, deploying roughly 1,350 carrier-based aircraft.The aerial part of the battle was nicknamed the Great Marianas Turkey Shoot by American aviators for the severely disproportional loss ratio inflicted upon Japanese aircraft by American pilots and anti-aircraft gunners. During a debriefing after the first two air battles, a pilot from USS Lexington remarked ""Why, hell, it was just like an old-time turkey shoot down home!"" The outcome is generally attributed to a wealth of highly trained American pilots with superior tactics and numerical superiority, and new anti-aircraft ship defensive technology (including the top-secret anti-aircraft proximity fuze), vs. the Japanese use of replacement pilots with not enough flight hours in training and little or no combat experience. Also, the Japanese defensive plans were directly obtained by the Allies from the plane wreckage of the commander-in-chief of the Imperial Japanese Navy's Combined Fleet, Admiral Mineichi Koga, in March 1944.During the course of the battle, American submarines torpedoed and sank two of the largest Japanese fleet carriers taking part in the battle. The American carriers launched a protracted strike, sinking one light carrier and damaging other ships, but most of the American aircraft returning to their carriers ran low on fuel as night fell. Eighty American planes were lost. Although at the time the battle appeared to be a missed opportunity to destroy the Japanese fleet, the Imperial Japanese Navy had lost the bulk of its carrier air strength and would never recover. This battle, along with the Battle of Leyte Gulf, marked the end of Japanese aircraft carrier operations. The rest of the carriers remained mostly in port thereafter.",https://en.wikipedia.org/wiki/Battle_of_the_Philippine_Sea
Fiji,16,Operation Cartwheel,http://www.wikidata.org/entity/Q2026016,wd:Q2026016,658491.0,major military strategy for the Allies in the Pacific theater of World War II,"Operation Cartwheel (1943–1944) was a major military operation for the Allies in the Pacific theatre of World War II. Cartwheel was an operation aimed at neutralising the major Japanese base at Rabaul. The operation was directed by the Supreme Allied Commander in the South West Pacific Area (SWPA), General Douglas MacArthur, whose forces had advanced along the northeast coast of New Guinea and occupied nearby islands. Allied forces from the South Pacific Area, under Admiral William Halsey, advanced through the Solomon Islands toward Bougainville. The Allied forces involved were from Australia, the Netherlands, New Zealand, the US and various Pacific Islands.",https://en.wikipedia.org/wiki/Operation_Cartwheel
Finland,32,Battle of Suomussalmi,http://www.wikidata.org/entity/Q477095,wd:Q477095,187309.0,battle fought between Finnish and Soviet forces in the Winter War,"The Battle of Suomussalmi was a battle fought between Finnish and Soviet forces in the Winter War. The action took place from 30 November 1939 to 8 January 1940. The outcome was a Finnish victory against superior forces. This battle is considered the clearest, most important, and most significant Finnish victory in the northern half of Finland. In Finland, the battle is still seen today as a symbol of the entirety of the Winter War itself.",https://en.wikipedia.org/wiki/Battle_of_Suomussalmi
France,73,Battle of France,http://www.wikidata.org/entity/Q151340,wd:Q151340,228080.0,Nazi German invasion of France in 1940,"The Battle of France (French: bataille de France) (10 May – 25 June 1940), also known as the Western Campaign (Westfeldzug), the French Campaign (German: Frankreichfeldzug, campagne de France) and the Fall of France, was the German invasion of France during the Second World War. France and the Low Countries were conquered, ending land operations on the Western Front until the Normandy landings on 6 June 1944.
On 3 September 1939, France declared war on Germany following the German invasion of Poland. In early September 1939, France began the limited Saar Offensive but by mid-October had withdrawn to their start lines. German armies invaded Belgium, Luxembourg, the Netherlands, and France on 10 May 1940. 
In Fall Gelb (""Case Yellow""), German armoured units made a surprise push through the Ardennes and then along the Somme valley, cutting off and surrounding the Allied units that had advanced into Belgium to meet the German armies there. British, Belgian and French forces were pushed back to the sea by the Germans; the British and French navies evacuated the encircled elements of the British Expeditionary Force (BEF) and the French and Belgian armies from Dunkirk in Operation Dynamo.
German forces began Fall Rot (""Case Red"") on 5 June 1940. The sixty remaining French divisions and the two British divisions in France made a determined stand on the Somme and Aisne but were defeated by the German combination of air superiority and armoured mobility. German armies outflanked the intact Maginot Line and pushed deep into France, occupying Paris unopposed on 14 June.  After the flight of the French government and the collapse of the French Army, German commanders met with French officials on 18 June to negotiate an end to hostilities. Italy entered the war on the German side on 10 June 1940 and attempted an invasion of France.
On 22 June 1940, the Second Armistice at Compiègne was signed by France and Germany. The neutral Vichy government led by Marshal Philippe Pétain replaced the Third Republic and German military occupation began along the French North Sea and Atlantic coasts and their hinterlands. The Italian invasion of France over the Alps took a small amount of ground and after the armistice, Italy occupied a small area in the south-east. The Vichy regime retained the zone libre (free zone) in the south. Following the Allied invasion of French North Africa in November 1942, in Case Anton, the Germans and Italians took control of the zone until France was liberated by the Allies in 1944.

",https://en.wikipedia.org/wiki/Battle_of_France
Gabon,20,Battle of Gabon,http://www.wikidata.org/entity/Q714684,wd:Q714684,9766537.0,battle of WW2,"The Battle of Gabon (French: Bataille du Gabon), also called the Gabon Campaign (Campagne du Gabon), occurred in November 1940 during World War II. The battle resulted in forces under the orders of General de Gaulle taking the colony of Gabon and its capital, Libreville, from Vichy France, and the rallying of French Equatorial Africa to Free France.",https://en.wikipedia.org/wiki/Battle_of_Gabon
Georgia,25,Battle of Didgori,http://www.wikidata.org/entity/Q1192616,wd:Q1192616,1598916.0,The Battle of Didgori was fought between the armies of the Kingdom of Georgia and the Great Seljuq Empire,"The Battle of Didgori was fought between the armies of the Kingdom of Georgia and the Seljuk Empire at the narrow place of Didgori, 40 km west of Tbilisi, on August 12, 1121. The large Muslim army, under the command of Ilghazi, was unable to maneuver and suffered a devastating defeat due to King David IV of Georgia's effective military tactics.
The battle at Didgori was the culmination of the entire Georgian–Seljuk wars and led to the Georgians' reconquest of Tbilisi in 1122. Soon after that David moved the capital from Kutaisi to Tbilisi. The victory at Didgori inaugurated the medieval Georgian Golden Age and is celebrated in The Georgian Chronicles as a (Georgian: ძლევაჲ საკვირველი dzlevay sak'virveli lit. the ""miraculous victory""). Modern Georgians continue to remember the event as an annual August 12 festival known as Didgoroba (""[the day] of Didgori"").",https://en.wikipedia.org/wiki/Battle_of_Didgori
Germany,70,Battle of Berlin,http://www.wikidata.org/entity/Q154182,wd:Q154182,291145.0,1945 last major offensive of the European theatre of World War Il,"The Battle of Berlin, designated as the Berlin Strategic Offensive Operation by the Soviet Union, and also known as the Fall of Berlin, was one of the last major offensives of the European theatre of World War II.After the Vistula–Oder offensive of January–February 1945, the Red Army had temporarily halted on a line 60 km (37 mi) east of Berlin. On 9 March, Germany established its defence plan for the city with Operation Clausewitz. The first defensive preparations at the outskirts of Berlin were made on 20 March, under the newly appointed commander of Army Group Vistula, General Gotthard Heinrici.
When the Soviet offensive resumed on 16 April, two Soviet fronts (army groups) attacked Berlin from the east and south, while a third overran German forces positioned north of Berlin. Before the main battle in Berlin commenced, the Red Army encircled the city after successful battles of the Seelow Heights and Halbe. On 20 April 1945, Hitler's birthday, the 1st Belorussian Front led by Marshal Georgy Zhukov, advancing from the east and north, started shelling Berlin's city centre, while Marshal Ivan Konev's 1st Ukrainian Front broke through Army Group Centre and advanced towards the southern suburbs of Berlin. On 23 April General Helmuth Weidling assumed command of the forces within Berlin. The garrison consisted of several depleted and disorganised Army and Waffen-SS divisions, along with poorly trained Volkssturm and Hitler Youth members. Over the course of the next week, the Red Army gradually took the entire city.
On 30 April, Hitler and several of his officials committed suicide. The city's garrison surrendered on 2 May but fighting continued to the north-west, west, and south-west of the city until the end of the war in Europe on 8 May (9 May in the Soviet Union) as some German units fought westward so that they could surrender to the Western Allies rather than to the Soviets.",https://en.wikipedia.org/wiki/Battle_of_Berlin
Ghana,10,Battle of Guinea,http://www.wikidata.org/entity/Q3772937,wd:Q3772937,29653746.0,battle between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Greece,78,Battle of Thermopylae,http://www.wikidata.org/entity/Q131969,wd:Q131969,157446.0,battle of 480 B.C. during Persian invasion of Greece,"The Battle of Thermopylae ( thər-MOP-i-lee; Greek: Μάχη τῶν Θερμοπυλῶν, Máchē tōn Thermopylōn) was fought in 480 BC between the Achaemenid Persian Empire under Xerxes I and an alliance of Greek city-states led by Sparta under Leonidas I. Lasting over the course of three days, it was one of the most prominent battles of both the second Persian invasion of Greece and the wider Greco-Persian Wars.
The engagement at Thermopylae occurred simultaneously with the Battle of Artemisium: between July and September 480 BC. The second Persian invasion under Xerxes I was a delayed response to the failure of the first Persian invasion, which had been initiated by Darius I and ended in 490 BC by an Athenian-led Greek victory at the Battle of Marathon. By 480 BC, a decade after the Persian defeat at Marathon, Xerxes had amassed a massive land and naval force, and subsequently set out to conquer all of Greece. In response, the Athenian politician and general Themistocles proposed that the allied Greeks block the advance of the Persian army at the pass of Thermopylae while simultaneously blocking the Persian navy at the Straits of Artemisium.
Around the start of the invasion, a Greek force of approximately 7,000 men led by Leonidas marched north to block the pass of Thermopylae. Ancient authors vastly inflated the size of the Persian army, with estimates in the millions, but modern scholars estimate it at between 120,000 and 300,000 soldiers. They arrived at Thermopylae by late August or early September; the outnumbered Greeks held them off for seven days (including three of direct battle) before their rear-guard was annihilated in one of history's most famous last stands. During two full days of battle, the Greeks blocked the only road by which the massive Persian army could traverse the narrow pass. After the second day, a local resident named Ephialtes revealed to the Persians the existence of a path leading behind the Greek lines. Subsequently, Leonidas, aware that his force was being outflanked by the Persians, dismissed the bulk of the Greek army and remained to guard their retreat along with 300 Spartans and 700 Thespians. It has been reported that others also remained, including up to 900 helots and 400 Thebans. With the exception of the Thebans, most of whom reportedly surrendered, the Greeks fought the Persians to the death.
Themistocles was in command of the Greek naval force at Artemisium when he received news that the Persians had taken the pass at Thermopylae. Since the Greek defensive strategy had required both Thermopylae and Artemisium to be held, the decision was made to withdraw to the island of Salamis. The Persians overran Boeotia and then captured the evacuated city of Athens. The Greek fleet—seeking a decisive victory over the Persian armada—attacked and defeated the invading force at the Battle of Salamis in late 480 BC. Wary of being trapped in Europe, Xerxes withdrew with much of his army to Asia, reportedly losing many of his troops to starvation and disease while also leaving behind the Persian military commander Mardonius to continue the Achaemenid Empire's Greek campaign. However, the following year saw a Greek army decisively defeat Mardonius and his troops at the Battle of Plataea, ending the second Persian invasion.
Both ancient and modern writers have used the Battle of Thermopylae as a flagship example of the power of an army defending its native soil. The performance of the Greek defenders is also used as an example of the advantages of training, equipment, and use of terrain as force multipliers.

",https://en.wikipedia.org/wiki/Battle_of_Thermopylae
