0,1,2,3,4,5,6,7,8
Azerbaijan,36,Nadezhda Alliluyeva,http://www.wikidata.org/entity/Q233999,wd:Q233999,179304,second wife of Joseph Stalin,"Nadezhda Sergeyevna Alliluyeva (Russian: Надежда Сергеевна Аллилуева; 22 September [O.S. 9 September] 1901 – 9 November 1932) was the second wife of Joseph Stalin. She was born in Baku to a friend of Stalin, a fellow revolutionary, and was raised in Saint Petersburg. Having known Stalin from a young age, she married him when she was 18, and they had two children. Alliluyeva worked as a secretary for Bolshevik leaders, including Vladimir Lenin and Stalin, before enrolling at the Industrial Academy in Moscow to study synthetic fibres and become an engineer. She had health issues, which had an adverse impact on her relationship with Stalin. She also suspected he was unfaithful, which led to frequent arguments with him. On several occasions, Alliluyeva reportedly contemplated leaving Stalin, and after an argument, she fatally shot herself early in the morning of 9 November 1932.",https://en.wikipedia.org/wiki/Nadezhda_Alliluyeva
Bahrain,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan,"Hind bint ʿUtba (Arabic: هند بنت عتبة), was an Arab woman who lived in the late 6th and early 7th centuries CE; she was the wife of Abu Sufyan ibn Harb, a powerful man of Mecca, in western Arabia. She was the mother of Mu'awiya I, the founder of the Umayyad dynasty, and of Hanzala, Juwayriya and Umm Hakam. Ramla bint Abi Sufyan, who became one of Muhammad's wives, was her stepdaughter.Both Abu Sufyan and Hind originally opposed the Islamic prophet Muhammad before their conversion to Islam in 630. She is especially praised in Islamic sources for her military role at the Battle of Yarmouk.",https://en.wikipedia.org/wiki/Hind_bint_Utba
Bangladesh,33,Rokeya Sakhawat Hossain,http://www.wikidata.org/entity/Q467083,wd:Q467083,2066616,Bengali feminist writer and social reformer (1880-1932),"Rokeya Sakhawat Hossain (Bengali: রোকেয়া সাখাওয়াত হোসেন; 9 December 1880 – 9 December 1932), commonly known as Begum Rokeya, was a prominent Bengali  feminist thinker, writer, educator, professor, teacher, writer and women empowerment and political activist for Muslim girls from East Bengal, undivided Bengal in present-day Bangladesh.
She is widely regarded as a pioneer of women's liberation in South Asia. Rokeya is considered as the pioneer feminist of Bengal .
She advocated for men and women to be treated equally as rational beings, noting that the lack of education for women was responsible for their inferior economic position. Her major works include Matichur (A String of Sweet Pearls, 1904 and 1922), a collection of essays in two volumes expressing her feminist thoughts; Sultana's Dream (1908), a feminist science fiction novella set in Ladyland ruled by women; Padmarag (""Essence of the Lotus"", 1924) depicting the difficulties faced by Bengali wives; and Abarodhbasini (The Confined Women, 1931), a spirited attack on the extreme forms of purdah that endangered women's lives and self-image.Rokeya held education to be the central precondition of women's liberation, establishing the first school aimed primarily at Muslim girls in Kolkata. She is said to have gone from house to house persuading the parents to send their girls to her school in Nisha. Until her death, she ran the school despite facing hostile criticism and social obstacles.In 1916, she founded the Muslim Women's Association, an organization that fought for women's education and employment.  In 1926, Rokeya presided over the Bengal Women's Education Conference convened in Kolkata, the first significant attempt to bring women together in support of women's education rights. She was engaged in debates and conferences regarding the advancement of women until her death on 9 December 1932, shortly after presiding over a session during the Indian Women's Conference.Bangladesh observes Rokeya Day on 9 December every year to commemorate her works and legacy. On that day, Bangladesh government also confers Begum Rokeya Padak on individual women for their exceptional achievement. In 2004, Rokeya was ranked number 6 in BBC's poll of the Greatest Bengali of all time.",https://en.wikipedia.org/wiki/Begum_Rokeya
Barbados,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Belarus,45,Eliza Orzeszkowa,http://www.wikidata.org/entity/Q240174,wd:Q240174,2441637,Polish writer,"Eliza Orzeszkowa (6 June 1841 – 18 May 1910) was a Polish novelist and a leading writer of the Positivism movement during foreign Partitions of Poland. In 1905, together with Henryk Sienkiewicz, she was nominated for the Nobel Prize in Literature.",https://en.wikipedia.org/wiki/Eliza_Orzeszkowa
Belgium,54,Mary of Burgundy,http://www.wikidata.org/entity/Q157073,wd:Q157073,151337,Duchess of Burgundy and wife of Emperor Maximilian I (1457-1482),"Mary (French: Marie; Dutch: Maria; 13 February 1457 – 27 March 1482), nicknamed the Rich, was a member of the House of Valois-Burgundy who ruled a collection of states that included the duchies of Limburg, Brabant, Luxembourg, the counties of Namur, Holland, Hainaut and other territories, from 1477 until her death in 1482.As the only child of Charles the Bold, Duke of Burgundy, and his wife Isabella of Bourbon, she inherited the Burgundian lands at the age of 19 upon the death of her father in the Battle of Nancy on 5 January 1477. In order to counter the appetite of the French king Louis XI for her lands, she married Maximilian of Austria. The marriage kept large parts of the Burgundian lands from disintegration, but also changed the dynasty from Valois to Habsburg (the Duchy of Burgundy itself soon became a French possession). This was a turning point in European politics, leading to a French–Habsburg rivalry that would endure for centuries.",https://en.wikipedia.org/wiki/Mary_of_Burgundy
Belize,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Benin,18,Sara Forbes Bonetta,http://www.wikidata.org/entity/Q7421624,wd:Q7421624,156887,West African princess,"Sara Forbes Bonetta, otherwise known as Sally Forbes Bonetta, (born Aina or Ina; 1843 – 15 August 1880), was ward and goddaughter of Queen Victoria. She was believed to have been a titled member of the Egbado clan of the Yoruba people in West Africa, who was orphaned during a war with the nearby Kingdom of Dahomey as a child, and was later enslaved by King Ghezo of Dahomey. She was given as a ""gift"" to Captain Frederick E. Forbes of the British Royal Navy and became a goddaughter of Queen Victoria. She married Captain James Pinson Labulo Davies, a wealthy Lagos philanthropist.",https://en.wikipedia.org/wiki/Sara_Forbes_Bonetta
Bhutan,4,Tsundue Pema Lhamo,http://www.wikidata.org/entity/Q67182961,wd:Q67182961,61714095,Queen consort of Bhutan,Ashi Tsundue Pema Lhamo (1886–1922) was the first Queen consort of Bhutan.,https://en.wikipedia.org/wiki/Tsundue_Pema_Lhamo
Bolivia,28,Manuela Sáenz de Aizpuru,http://www.wikidata.org/entity/Q372074,wd:Q372074,1958847,Ecuadorian revolutionary heroine (1797-1856),"Doña Manuela Sáenz de Vergara y Aizpuru (27 December 1797 – 23 November 1856) was an Ecuadorian revolutionary heroine of South America who supported the revolutionary cause by gathering information, distributing leaflets and protesting for women's rights. Manuela received the Order of the Sun (""Caballeresa del Sol"" or 'Dame of the Sun'), honoring her services in the revolution.
Sáenz married a wealthy English doctor in 1817 and became a socialite in Lima, Peru. This provided the setting for involvement in political and military affairs, and she became active in support of revolutionary efforts. Leaving her husband in 1822, she soon began an eight-year collaboration and intimate relationship with Simón Bolívar that lasted until his death in 1830. After she prevented an 1828 assassination attempt against him and facilitated his escape, Bolívar began to call her ""Libertadora del libertador"" (""liberator of the liberator""). Manuela's role in the revolution after her death was generally overlooked until the late twentieth century, but now she is recognized as a feminist symbol of the 19th century wars of independence.",https://en.wikipedia.org/wiki/Manuela_S%C3%A1enz
Bosnia and Herzegovina,25,Lepa Radić,http://www.wikidata.org/entity/Q277282,wd:Q277282,28191649,Serbian communist partisan (1925-1943),"Lepa Svetozara Radić (Serbian Cyrillic: Лепа Светозара Радић; 19 December 1925 – 8 February 1943) was a Yugoslav Partisan and communist of Serbian origin who was awarded the Order of the People's Hero in 1951 for her role in the resistance movement against the Axis powers in the Second World War—becoming the youngest recipient at the time. She was executed at the age of 17 for shooting at German troops. As her captors tied the noose around her neck, they offered her a reprieve from the gallows if she would reveal her comrades' and leaders' identities. She responded that she was not a traitor and that her comrades would reveal themselves when they avenged her death.",https://en.wikipedia.org/wiki/Lepa_Radi%C4%87
Brazil,54,Carmen Miranda,http://www.wikidata.org/entity/Q121655,wd:Q121655,50758,Portuguese-Brazilian actress and singer,"Maria do Carmo Miranda da Cunha  (9 February 1909 – 5 August 1955), known professionally as Carmen Miranda (Portuguese pronunciation: [ˈkaʁmẽj miˈɾɐ̃dɐ]), was a Portuguese-born Brazilian singer, dancer and actress. Nicknamed ""The Brazilian Bombshell"", she was known for her signature fruit hat outfit that she wore in her American films. As a young woman, she designed hats in a boutique before making her first recordings with composer Josué de Barros in 1929. Miranda's 1930 recording of ""Taí (Pra Você Gostar de Mim)"", written by Joubert de Carvalho, catapulted her to stardom in Brazil as the foremost interpreter of samba.
During the 1930s, Miranda performed on Brazilian radio and appeared in five Brazilian chanchadas, films celebrating Brazilian music, dance and the country's carnival culture. Hello, Hello Brazil! and Hello, Hello, Carnival! embodied the spirit of these early Miranda films. The 1939 musical Banana da Terra (directed by Ruy Costa) gave the world her ""Baiana"" image, inspired by Afro-Brazilians from the north-eastern state of Bahia.In 1939, Broadway producer Lee Shubert offered Miranda an eight-week contract to perform in The Streets of Paris after seeing her at Cassino da Urca in Rio de Janeiro. The following year she made her first Hollywood film, Down Argentine Way with Don Ameche and Betty Grable and her exotic clothing and Lusophone accent became her trademark. That year, she was voted the third-most-popular personality in the United States; she and her group, Bando da Lua, were invited to sing and dance for President Franklin D. Roosevelt. In 1943, Miranda starred in Busby Berkeley's The Gang's All Here, which featured musical numbers with the fruit hats that became her trademark. By 1945, she was the highest-paid woman in the United States.Miranda made fourteen Hollywood films between 1940 and 1953. Although she was hailed as a talented performer, her popularity waned by the end of World War II. Miranda came to resent the stereotypical ""Brazilian Bombshell"" image she had cultivated and attempted to free herself of it with limited success. She focused on nightclub appearances and became a fixture on television variety shows. Despite being stereotyped, Miranda's performances popularized Brazilian music and increased public awareness of Latin culture. In 1941, she was the first Latin American star to be invited to leave her hand and footprints in the courtyard of Grauman's Chinese Theatre and was the first South American honored with a star on the Hollywood Walk of Fame. Miranda is considered the precursor of Brazil's 1960s Tropicalismo cultural movement. A museum was built in Rio de Janeiro in her honor and she was the subject of the documentary Carmen Miranda: Bananas is My Business (1995).",https://en.wikipedia.org/wiki/Carmen_Miranda
Bulgaria,22,Keratsa of Bulgaria,http://www.wikidata.org/entity/Q2840790,wd:Q2840790,6567508,byzantine nun and empress,"Keratsa-Maria of Bulgaria (Bulgarian: Кераца-Мария; 1348–1390) was Princess of Bulgaria during the Second Bulgarian Empire and Empress of Byzantine Empire. She was the daughter of Tsar Ivan Alexander of Bulgaria and his second wife, a converted Jew, Theodora.",https://en.wikipedia.org/wiki/Keratsa_of_Bulgaria
Burkina Faso,4,Guimbi Ouattara,http://www.wikidata.org/entity/Q41751855,wd:Q41751855,55333624,leader and military chief,"Guimbi, sometimes Guimbé, Ouattara (1836–1919) was a West African ruler and military leader in what today is the country of Burkina Faso.
Ouattara was the eldest daughter of Diori Ouattara and Makogo Ouattara. Her father died when she was three, and he was succeeded by her younger brother. By the age of 15, Ouattara had been married and widowed three times. She was active in diplomacy with European explorers, receiving Louis-Gustave Binger, François Crozat, and Parfait-Louis Monteil. She participated in a number of military campaigns throughout her career, notably working with Samori Ture, a king from Guinea. She prevented Ture from destroying her people by plying him with gifts and offering him a magic potion.Ouattara is still remembered today in Bobo-Dioulasso, where both a maternity hospital and a professional school bear her name. Her mausoleum, a modern structure, can also be visited.",https://en.wikipedia.org/wiki/Guimbi_Ouattara
Burundi,2,Inamujandi,http://www.wikidata.org/entity/Q17309180,wd:Q17309180,43051233,Burundian spiritual leader and anticolonial activist,Inamujandi (died c. 1935) was a Burundian spiritual leader and anticolonial activist.,https://en.wikipedia.org/wiki/Inamujandi
Cambodia,17,Ang Mey,http://www.wikidata.org/entity/Q769218,wd:Q769218,24569676,Queen regnant of Cambodia,"Ang Mey (Khmer: អង្គម៉ី  [ʔɑŋ məj]; 1815 – December 1874) was a monarch of Cambodia. Her official title was Samdech Preah Mahā Rājinī Ang Mey. She was one of few female rulers in Cambodia's history, and the first one since Queen Tey. Installed on the Cambodian throne by the Vietnamese, her reign was dominated by the Siamese-Vietnamese War (1841–1845).
Queen Ang Mey, also known by her Vietnamese title Ngọc-Vân-công-chúa (Princess Ngọc Vân), was proclaimed monarch on the death of her father by the Vietnamese faction at court with the title of ""Chân Lạp quận chúa"" (Duchess of Cambodia) in January 1835, then deposed in August 1840 with the demoted title of ""Mỹ-Lâm-quận-chúa"" (Duchess of Mỹ Lâm). She was reinstated in 1844, and again removed from the throne by the Vietnamese and taken to Huế with her sisters in 1845.

",https://en.wikipedia.org/wiki/Ang_Mey
Cameroon,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
Canada,63,Lucy Maud Montgomery,http://www.wikidata.org/entity/Q273034,wd:Q273034,60730,Canadian fiction writer  and author (1874-1942),"Lucy Maud Montgomery  (November 30, 1874 – April 24, 1942), published as L. M. Montgomery, was a Canadian author best known for a collection of novels, essays, short stories, and poetry beginning in 1908 with Anne of Green Gables. She published 20 novels as well as 530 short stories, 500 poems, and 30 essays. Anne of Green Gables was an immediate success; the title character, orphan Anne Shirley, made Montgomery famous in her lifetime and gave her an international following. Most of the novels were set on Prince Edward Island, and those locations within Canada's smallest province became a literary landmark and popular tourist site – namely Green Gables farm, the genesis of Prince Edward Island National Park. She was made an officer of the Order of the British Empire in 1935.
Montgomery's work, diaries, and letters have been read and studied by scholars and readers worldwide. The L. M. Montgomery Institute, University of Prince Edward Island, is responsible for the scholarly inquiry into the life, works, culture, and influence of L. M. Montgomery.",https://en.wikipedia.org/wiki/Lucy_Maud_Montgomery
