country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Azerbaijan,88,Lev Landau,http://www.wikidata.org/entity/Q133267,wd:Q133267,80322,Soviet physicist,"Lev Davidovich Landau (Russian: Лев Дави́дович Ланда́у; 22 January 1908 – 1 April 1968) was a Soviet physicist who made fundamental contributions to many areas of theoretical physics.His accomplishments include the independent co-discovery of the density matrix method in quantum mechanics (alongside John von Neumann), the quantum mechanical theory of diamagnetism, the theory of superfluidity, the theory of second-order phase transitions, the Ginzburg–Landau theory of superconductivity, the theory of Fermi liquids, the explanation of Landau damping in plasma physics, the Landau pole in quantum electrodynamics, the two-component theory of neutrinos, and Landau's equations for S matrix singularities. He received the 1962 Nobel Prize in Physics for his development of a mathematical theory of superfluidity that accounts for the properties of liquid helium II at a temperature below 2.17 K (−270.98 °C).",https://en.wikipedia.org/wiki/Lev_Landau
Bangladesh,106,Muhammad Yunus,http://www.wikidata.org/entity/Q43969,wd:Q43969,548105,"Bangladeshi banker, economist and Nobel Peace Prize recipient","Muhammad Yunus (born 28 June 1940) is a Bangladeshi social entrepreneur, banker, economist and civil society leader who was awarded the Nobel Peace Prize for founding the Grameen Bank and pioneering the concepts of microcredit and microfinance. These loans are given to entrepreneurs too poor to qualify for traditional bank loans. Yunus and the Grameen Bank were jointly awarded the Nobel Peace Prize ""for their efforts through microcredit to create economic and social development from below"". The Norwegian Nobel Committee said that ""lasting peace cannot be achieved unless large population groups find ways in which to break out of poverty"" and that ""across cultures and civilizations, Yunus and Grameen Bank have shown that even the poorest of the poor can work to bring about their own development"". Yunus has received several other national and international honours. He received the United States Presidential Medal of Freedom in 2009 and the Congressional Gold Medal in 2010.In 2008, he was rated number 2 in Foreign Policy magazine's list of the 'Top 100 Global Thinkers'.In February 2011, Yunus together with Saskia Bruysten, Sophie Eisenmann and Hans Reitz co-founded Yunus Social Business – Global Initiatives (YSB). YSB creates and empowers social businesses to address and solve social problems around the world. As the international implementation arm for Yunus' vision of a new, humane capitalism, YSB manages incubator funds for social businesses in developing countries and provides advisory services to companies, governments, foundations and NGOs.
In 2012, he became Chancellor of Glasgow Caledonian University in Scotland, a position he held until 2018. Previously, he was a professor of economics at Chittagong University in Bangladesh. He published several books related to his finance work. He is a founding board member of Grameen America and Grameen Foundation, which support microcredit.
Yunus also serves on the board of directors of the United Nations Foundation, a public charity created in 1998 by American philanthropist Ted Turner's $1 billion gift to support UN causes.",https://en.wikipedia.org/wiki/Muhammad_Yunus
Barbados,5,William Michael Herbert Greaves,http://www.wikidata.org/entity/Q4502374,wd:Q4502374,2241685,British astronomer,"Prof William Michael Herbert Greaves FRS FREng FRSE (10 September 1897 – 24 December 1955) was a British astronomer.
He is most noted for his work on stellar spectrophotometry.",https://en.wikipedia.org/wiki/William_Michael_Herbert_Greaves
Belarus,76,Zhores Alferov,http://www.wikidata.org/entity/Q183279,wd:Q183279,42212,Soviet and Russian physicist and academic (1930-2019),"Zhores Ivanovich Alferov (Russian: Жоре́с Ива́нович Алфёров, [ʐɐˈrɛs ɪˈvanəvʲɪtɕ ɐɫˈfʲɵrəf]; Belarusian: Жарэс Іва́навіч Алфёраў; 15 March 1930 – 1 March 2019) was a Soviet and Russian physicist and academic who contributed significantly to the creation of modern heterostructure physics and electronics. He shared the 2000 Nobel Prize in Physics for the development of the semiconductor heterojunction for optoelectronics. He also became a politician in his later life, serving in the lower house of the Russian parliament, the State Duma, as a member of the communist party since 1995.",https://en.wikipedia.org/wiki/Zhores_Alferov
Belgium,90,Claude Lévi-Strauss,http://www.wikidata.org/entity/Q128126,wd:Q128126,19544151,French anthropologist and ethnologist (1908-2009),"Claude Lévi-Strauss (, French: [klod levi stʁos]; 28 November 1908 – 30 October 2009) was a French anthropologist and ethnologist whose work was key in the development of the theories of structuralism and structural anthropology. He held the chair of Social Anthropology at the Collège de France between 1959 and 1982, was elected a member of the Académie française in 1973 and was a member of the School for Advanced Studies in the Social Sciences in Paris. He received numerous honors from universities and institutions throughout the world.
Lévi-Strauss argued that the ""savage"" mind had the same structures as the ""civilized"" mind and that human characteristics are the same everywhere. These observations culminated in his famous book Tristes Tropiques (1955) that established his position as one of the central figures in the structuralist school of thought. As well as sociology, his ideas reached into many fields in the humanities, including philosophy. Structuralism has been defined as ""the search for the underlying patterns of thought in all forms of human activity."" He won the 1986 International Nonino Prize in Italy.",https://en.wikipedia.org/wiki/Claude_L%C3%A9vi-Strauss
Belize,12,Janet Gibson,http://www.wikidata.org/entity/Q6153359,wd:Q6153359,22746194,Belizean biologist,"Janet Gibson is a biologist and zoologist from Belize. She was awarded the Goldman Environmental Prize in 1990 for her efforts on conservation of the marine ecosystems along the Belizean coast, in particular the barrier reef system. The Belize Barrier Reef was granted UNESCO World Heritage status in 1996, through efforts of Gibson and others. She is the current director of the Belize Wildlife Conservation Society.",https://en.wikipedia.org/wiki/Janet_Gibson
Benin,4,Abdoulaye Bio Tchané,http://www.wikidata.org/entity/Q2821361,wd:Q2821361,51780781,Beninese economist,Abdoulaye Bio Tchané (born November 1952) is a Beninese economist and politician.,https://en.wikipedia.org/wiki/Abdoulaye_Bio_Tchan%C3%A9
Bolivia,10,Rodolfo Coria,http://www.wikidata.org/entity/Q1888405,wd:Q1888405,3387221,Argentine paleontologist,"Rodolfo Aníbal Coria (born in Neuquén June 1, 1959),  is an Argentine paleontologist.
He is best known for having directed the field study and co-naming of Argentinosaurus (possibly the world's largest land animal ever) in 1993, and Giganotosaurus (one of the largest known terrestrial carnivores), in 1996 among other landmark South American dinosaurs, including Mapusaurus, Aucasaurus, and Quilmesaurus. He is a member of the Argentine Paleontological Association, Society of Vertebrate Paleontology, Paleontological Society and The Explorers Club.
He was a leading researcher at the Bernardino Rivadavia Natural Sciences Museum, in Buenos Aires, director of the Museo Carmen Funes in Plaza Huincul (Neuquén Province), from its opening in 1984 until 2007, when he joined the National Research Council of Argentina.
He and his work were featured in the movie Dinosaurs: Giants of Patagonia (2007) and the BBC Horizon documentary Extreme Dinosaurs (2000).",https://en.wikipedia.org/wiki/Rodolfo_Coria
Bosnia and Herzegovina,60,Vladimir Prelog,http://www.wikidata.org/entity/Q83501,wd:Q83501,471429,Croatian-Swiss chemist (1906-1998),"Vladimir Prelog ForMemRS (23 July 1906 – 7 January 1998) was a Croatian-Swiss organic chemist who received the 1975 Nobel Prize in chemistry for his research into the stereochemistry of organic molecules and reactions. Prelog was born and grew up in Sarajevo. He lived and worked in Prague, Zagreb and Zürich during his lifetime.",https://en.wikipedia.org/wiki/Vladimir_Prelog
Botswana,5,Opha Pauline Dube,http://www.wikidata.org/entity/Q60330350,wd:Q60330350,66504810,Botswanan environmental scientist,Opha Pauline Dube or Pauline Dube (born 1960) is a Botswanan environmental scientist and Associate Professor in the Department of Environmental Science at the University of Botswana. She co-authored the IPCC's Special Report on Global Warming of 1.5 °C. She is one of fifteen scientists creating the 2023 Global Sustainable Development Report for the United Nations.,https://en.wikipedia.org/wiki/Opha_Pauline_Dube
Brazil,55,Peter Medawar,http://www.wikidata.org/entity/Q214209,wd:Q214209,172002,"UK biologist, 1915–1987","Sir Peter Brian Medawar  (; 28 February 1915 – 2 October 1987) was a Brazilian-British biologist and writer, whose works on graft rejection and the discovery of acquired immune tolerance were fundamental to the medical practice of tissue and organ transplants. For his scientific works he is regarded as the ""father of transplantation"". He is remembered for his wit both in person and in popular writings. Famous zoologists such as Richard Dawkins referred to him as ""the wittiest of all scientific writers"", and Stephen Jay Gould as ""the cleverest man I have ever known"".Medawar was the youngest child of a Lebanese father and a British mother, and was both a Brazilian and British citizen by birth. He studied at Marlborough College and Magdalen College, Oxford, and was professor of zoology at the University of Birmingham and University College London. Until he was partially disabled by a cerebral infarction, he was Director of the National Institute for Medical Research at Mill Hill. With his doctoral student Leslie Brent and postdoctoral fellow Rupert E. Billingham, he demonstrated the principle of acquired immunological tolerance (the phenomenon of unresponsiveness of the immune system to certain molecules), which was theoretically predicted by Sir Frank Macfarlane Burnet. This became the foundation of tissue and organ transplantation. He and Burnet shared the 1960 Nobel Prize in Physiology or Medicine ""for discovery of acquired immunological tolerance"".

",https://en.wikipedia.org/wiki/Peter_Medawar
Brunei,6,Dk Najibah Era Al-Sufri,http://www.wikidata.org/entity/Q3033127,wd:Q3033127,25646166,Bruneian explorer,"Dk Najibah Eradah Pengiran Ahmad Mahdi Al-Sufri, born on 20 May 1983, is a teacher and environmentalist, who is the first Bruneian to have reached the South Pole.",https://en.wikipedia.org/wiki/Dk_Najibah_Era_Al-Sufri
Bulgaria,53,Fritz Zwicky,http://www.wikidata.org/entity/Q115462,wd:Q115462,630391,Swiss astronomer who posited dark matter (1898-1974),"Fritz Zwicky (; German: [ˈtsvɪki]; February 14, 1898 – February 8, 1974) was a Swiss astronomer. He worked most of his life at the California Institute of Technology in the United States of America, where he made many important contributions in theoretical and observational astronomy. In 1933, Zwicky was the first to use the virial theorem to infer the existence of unseen dark matter, describing it as ""dunkel Materie"".

",https://en.wikipedia.org/wiki/Fritz_Zwicky
Burkina Faso,9,Marie Françoise Ouedraogo,http://www.wikidata.org/entity/Q12894109,wd:Q12894109,52182483,Burkinabé mathematician,Marie Françoise Ouedraogo (born 3 December 1967) is a Burkinabé mathematician. She has previously served in government as permanent secretary of the national policy of good governance.,https://en.wikipedia.org/wiki/Marie_Fran%C3%A7oise_Ouedraogo
Burundi,2,Webe Kadima,http://www.wikidata.org/entity/Q24565717,wd:Q24565717,50636886,associate professor of chemistry,Webe Celine Kadima (born 1958) is an associate professor of chemistry at the State University of New York at Oswego.,https://en.wikipedia.org/wiki/Webe_Kadima
Cambodia,7,Pauline Dy Phon,http://www.wikidata.org/entity/Q16027654,wd:Q16027654,51909382,Cambodian botanist (1933-2010),"Pauline Dy Phon (ប៉ូលីន ឌី ផុន) (1933-21 May 2010) was a Cambodian botanist who specialized in the flora of Southeast Asia.
Coming to study in France, she obtained her license in 1959 at the Faculty of Sciences in Paris. She became a teacher and researcher at the University of Phnom Penh, though in 1975 she was forced to stop work because the Khmer Rouge came to power. In 1980, she managed to flee to France and work in the Botanical Laboratory of the National Museum of Natural History. In the same institution she contributed significantly to identifying and classifying plants of Cambodia and Indochina, which remain relatively unknown. In 1980 she was awarded the Prix de Coincy by the Académie des Sciences. She published a 915-page directory of the Dictionary of plants used in Cambodia in 2000.The standard author abbreviation Dy Phon is used to indicate this person as the author when citing a botanical name.",https://en.wikipedia.org/wiki/Pauline_Dy_Phon
Cameroon,10,Marilyn Douala Bell,http://www.wikidata.org/entity/Q2540593,wd:Q2540593,30390758,Cameroonian economist,"Marilyn Douala Bell is a socio-economist and current president of the cultural organisation doual'art based in Douala, Cameroon.",https://en.wikipedia.org/wiki/Marilyn_Douala_Bell
Canada,75,Donna Strickland,http://www.wikidata.org/entity/Q56855591,wd:Q56855591,58632444,"Canadian physicist, 2018 Nobel laurate","Donna Theo Strickland  (born 27 May 1959) is a Canadian optical physicist and pioneer in the field of pulsed lasers. She was awarded the Nobel Prize in Physics in 2018, together with Gérard Mourou, for the practical implementation of chirped pulse amplification. She is a professor at the University of Waterloo in Ontario, Canada.She served as fellow, vice president, and president of The Optical Society, and is currently chair of their Presidential Advisory Committee. In 2018, she was listed as one of BBC's 100 Women.",https://en.wikipedia.org/wiki/Donna_Strickland
Cape Verde,7,Maria Helena Semedo,http://www.wikidata.org/entity/Q17024697,wd:Q17024697,53084735,Cape Verdean economist,Maria Helena Semedo (born 29 May 1959) is a Cape Verde economist and politician who currently serves as Deputy Director-General of the Food and Agriculture Organization.,https://en.wikipedia.org/wiki/Maria_Helena_Semedo
Central African Republic,5,Marie-Reine Hassen,http://www.wikidata.org/entity/Q17350645,wd:Q17350645,55746270,Central Africa Republic economist and politician,"Marie-Reine Hassen (born 1954 in Alindaho), is an economist, diplomat and politician from the Central African Republic. She was one of the 17 wives of Jean-Bédel Bokassa, future Emperor of the Central African Republic, known as Bokassa I. She was a goodwill ambassador in Senegal from 2003 to 2006, Minister Delegate for Foreign Affairs from 2006 to 2007, Minister Delegate for the Economy, Planning and International Cooperation from 2007 to 2008, and then Minister Delegate for Regional Development from 2008 to 2009. She founded the Movement for Rallying and Change. She was a candidate for her country's 2010 presidential election.",https://en.wikipedia.org/wiki/Marie-Reine_Hassen
Chad,9,Hindou Oumarou Ibrahim,http://www.wikidata.org/entity/Q57087586,wd:Q57087586,58697476,environmental activist and geographer,"Hindou Oumarou Ibrahim is a Chadian environmental activist and geographer. She is the Coordinator of the Association of Peul Women and Autochthonous Peoples of Chad (AFPAT) and served as the co-director of the pavilion of the World Indigenous Peoples’ Initiative and Pavilion at COP21, COP22 and COP23.",https://en.wikipedia.org/wiki/Hindou_Oumarou_Ibrahim
Chile,54,Theodor Schwann,http://www.wikidata.org/entity/Q76745,wd:Q76745,1032619,German physiologist,"Theodor Schwann (German pronunciation: [ˈteːodoːɐ̯ ˈʃvan]; 7 December 1810 – 11 January 1882) was a German physician and physiologist. His most significant contribution to biology is considered to be the extension of cell theory to animals. Other contributions include the discovery of Schwann cells in the peripheral nervous system, the discovery and study of pepsin, the discovery of the organic nature of yeast, and the invention of the term metabolism.",https://en.wikipedia.org/wiki/Theodor_Schwann
Colombia,14,Manuel Elkin Patarroyo Murillo,http://www.wikidata.org/entity/Q977933,wd:Q977933,294294,Colombian scientist,"Manuel Elkin Patarroyo Murillo (born November 3, 1946) is a Colombian Professor of Pathology and Immunology who made the world's first attempt to create a synthetic vaccine against the protozoal parasite Plasmodium falciparum, the cause of severe malaria, and responsible for the death of ~1.5 million people per year in tropical and subtropical regions, including parts of the Americas, Asia, and Africa.
The vaccine candidate, first developed in 1987 in Colombia, was evaluated in clinical trials carried out by the WHO in Gambia, Tanzania and Thailand, and had mixed results. In 2009, a comprehensive Cochrane review assessed the SPf66 as being not efficacious in Africa and Asia, and as having a low but statistically significant efficacy of 28% in South America. Researchers and vaccine developers have been working on many approaches to bring forward the availability of a malaria vaccine."" More research and clinical trials are required for a universal vaccine to be implemented.
Patarroyo is a recipient of the TWAS Prize (1998).",https://en.wikipedia.org/wiki/Manuel_Elkin_Patarroyo
Costa Rica,10,Anastasio Alfaro,http://www.wikidata.org/entity/Q2627491,wd:Q2627491,4814673,"Zoologist, geologist, explorer (1865-1951)","Anastasio Alfaro (February 16, 1865 – January 20, 1951) was a Costa Rican zoologist, geologist and explorer.
Alfaro was director of the National Museum of Costa Rica, and whilst holding this position arranged the Costa Rican display at the Historical American Exposition in Madrid. Limon worm salamander Oedipina alfaroi is named after him.",https://en.wikipedia.org/wiki/Anastasio_Alfaro
Croatia,191,Nikola Tesla,http://www.wikidata.org/entity/Q9036,wd:Q9036,21473,Serbian-American inventor,"Nikola Tesla ( TESS-lə; Serbian Cyrillic: Никола Тесла, pronounced [nǐkola têsla]; 10 July [O.S. 28 June] 1856 – 7 January 1943) was a Serbian-American inventor, electrical engineer, mechanical engineer, and futurist best known for his contributions to the design of the modern alternating current (AC) electricity supply system.Born and raised in the Austrian Empire, Tesla studied engineering and physics in the 1870s without receiving a degree, gaining practical experience in the early 1880s working in telephony and at Continental Edison in the new electric power industry. In 1884 he emigrated to the United States, where he became a naturalized citizen. He worked for a short time at the Edison Machine Works in New York City before he struck out on his own. With the help of partners to finance and market his ideas, Tesla set up laboratories and companies in New York to develop a range of electrical and mechanical devices. His alternating current (AC) induction motor and related polyphase AC patents, licensed by Westinghouse Electric in 1888, earned him a considerable amount of money and became the cornerstone of the polyphase system which that company eventually marketed.
Attempting to develop inventions he could patent and market, Tesla conducted a range of experiments with mechanical oscillators/generators, electrical discharge tubes, and early X-ray imaging. He also built a wireless-controlled boat, one of the first-ever exhibited. Tesla became well known as an inventor and demonstrated his achievements to celebrities and wealthy patrons at his lab, and was noted for his showmanship at public lectures. Throughout the 1890s, Tesla pursued his ideas for wireless lighting and worldwide wireless electric power distribution in his high-voltage, high-frequency power experiments in New York and Colorado Springs. In 1893, he made pronouncements on the possibility of wireless communication with his devices. Tesla tried to put these ideas to practical use in his unfinished Wardenclyffe Tower project, an intercontinental wireless communication and power transmitter, but ran out of funding before he could complete it.After Wardenclyffe, Tesla experimented with a series of inventions in the 1910s and 1920s with varying degrees of success. Having spent most of his money, Tesla lived in a series of New York hotels, leaving behind unpaid bills. He died in New York City in January 1943. Tesla's work fell into relative obscurity following his death, until 1960, when the General Conference on Weights and Measures named the SI unit of magnetic flux density the tesla in his honor. There has been a resurgence in popular interest in Tesla since the 1990s.",https://en.wikipedia.org/wiki/Nikola_Tesla
Cuba,34,Carlos Finlay,http://www.wikidata.org/entity/Q742233,wd:Q742233,898745,Cuban physician discoverer of means of transmission of yellow fever through biological vector,"Carlos Juan Finlay (December 3, 1833 – August 20, 1915) was a Cuban epidemiologist recognized as a pioneer in the research of yellow fever, determining that it was transmitted through mosquitoes Aedes aegypti.",https://en.wikipedia.org/wiki/Carlos_Finlay
Cyprus,48,Christophoros A. Pissarides,http://www.wikidata.org/entity/Q109582,wd:Q109582,2953374,British-Cypriot economist,"Sir Christopher Antoniou Pissarides  (; Greek: Χριστόφορος Αντωνίου Πισσαρίδης; born 20 February 1948) is a Cypriot economist. He is the School Professor of Economics & Political Science and Regius Professor of Economics at the London School of Economics, and Professor of European Studies at the University of Cyprus. His research focuses on topics of macroeconomics, notably labour, economic growth, and economic policy. In 2010, he was awarded the Nobel Prize in Economics, jointly with Peter A. Diamond and Dale Mortensen, ""for their analysis of markets with theory of search frictions.""",https://en.wikipedia.org/wiki/Christopher_A._Pissarides
Czech Republic,226,Sigmund Freud,http://www.wikidata.org/entity/Q9215,wd:Q9215,26743,Austrian neurologist known as the founding father of psychoanalysis,"Sigmund Freud ( FROYD, German: [ˈziːkmʊnt ˈfʁɔʏ̯t]; born Sigismund Schlomo Freud; 6 May 1856 – 23 September 1939) was an Austrian neurologist and the founder of psychoanalysis, a clinical method for evaluating and treating pathologies in the psyche through dialogue between a patient and a psychoanalyst.Freud was born to Galician Jewish parents in the Moravian town of Freiberg, in the Austrian Empire. He qualified as a doctor of medicine in 1881 at the University of Vienna. Upon completing his habilitation in 1885, he was appointed a docent in neuropathology and became an affiliated professor in 1902. Freud lived and worked in Vienna, having set up his clinical practice there in 1886. In 1938, Freud left Austria to escape Nazi persecution. He died in exile in the United Kingdom in 1939.
In founding psychoanalysis, Freud developed therapeutic techniques such as the use of free association and discovered transference, establishing its central role in the analytic process. Freud's redefinition of sexuality to include its infantile forms led him to formulate the Oedipus complex as the central tenet of psychoanalytical theory. His analysis of dreams as wish-fulfillments provided him with models for the clinical analysis of symptom formation and the underlying mechanisms of repression. On this basis, Freud elaborated his theory of the unconscious and went on to develop a model of psychic structure comprising id, ego and super-ego. Freud postulated the existence of libido, sexualised energy with which mental processes and structures are invested and which generates erotic attachments, and a death drive, the source of compulsive repetition, hate, aggression, and neurotic guilt. In his later works, Freud developed a wide-ranging interpretation and critique of religion and culture.
Though in overall decline as a diagnostic and clinical practice, psychoanalysis remains influential within psychology, psychiatry, and psychotherapy, and across the humanities. It thus continues to generate extensive and highly contested debate concerning its therapeutic efficacy, its scientific status, and whether it advances or hinders the feminist cause. Nonetheless, Freud's work has suffused contemporary Western thought and popular culture. W. H. Auden's 1940 poetic tribute to Freud describes him as having created ""a whole climate of opinion / under whom we conduct our different lives"".",https://en.wikipedia.org/wiki/Sigmund_Freud
Côte d'Ivoire,9,Joséphine Guidy Wandja,http://www.wikidata.org/entity/Q12892125,wd:Q12892125,60246310,Ivorian mathematician,"Joséphine Guidy Wandja (born 1945, also Guidy-Wandja) is an Ivorian mathematician. She is the first African woman with a PhD in mathematics.",https://en.wikipedia.org/wiki/Jos%C3%A9phine_Guidy_Wandja
