0,1,2,3,4,5,6,7,8
Azerbaijan,24,Mahsati,http://www.wikidata.org/entity/Q291537,wd:Q291537,3619926.0,Iranian writer,"Mahsati (Persian: مهستی, romanized: Mahsati) was a medieval Persian female poet who was reportedly one of the first poets to compose ruba'iyat (quatrains) in her native language.",https://en.wikipedia.org/wiki/Mahsati
Bahrain,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821.0,wife of Abu Sufyan,"Hind bint ʿUtba (Arabic: هند بنت عتبة), was an Arab woman who lived in the late 6th and early 7th centuries CE; she was the wife of Abu Sufyan ibn Harb, a powerful man of Mecca, in western Arabia. She was the mother of Mu'awiya I, the founder of the Umayyad dynasty, and of Hanzala, Juwayriya and Umm Hakam. Ramla bint Abi Sufyan, who became one of Muhammad's wives, was her stepdaughter.Both Abu Sufyan and Hind originally opposed the Islamic prophet Muhammad before their conversion to Islam in 630. She is especially praised in Islamic sources for her military role at the Battle of Yarmouk.",https://en.wikipedia.org/wiki/Hind_bint_Utba
Bangladesh,6,Chandravati,http://www.wikidata.org/entity/Q13057830,wd:Q13057830,31581198.0,Bengali poet,"Chandrabati (Bengali: চন্দ্রাবতী) was a medieval Bengali poet, widely considered as the first known female poet of Bengali language. She is best known for her women-centered epic Ramayana.",https://en.wikipedia.org/wiki/Chandravati_(poet)
Barbados,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Belarus,25,Elena Glinskaya,http://www.wikidata.org/entity/Q240150,wd:Q240150,1835299.0,second wife of Grand Prince Vasili III,"Elena Vasilyevna Glinskaya (Russian: Елена Васильевна Глинская; c. 1510 – 4 April 1538) was the Grand Princess consort of Russia, as the second wife of Grand Prince Vasili III and de facto regent of Russia for 5 consecutive years, from 1533 until her death in 1538. She was the mother of Tsar Ivan the Terrible.",https://en.wikipedia.org/wiki/Elena_Glinskaya
Belgium,54,Mary of Burgundy,http://www.wikidata.org/entity/Q157073,wd:Q157073,151337.0,Duchess of Burgundy and wife of Emperor Maximilian I (1457-1482),"Mary (French: Marie; Dutch: Maria; 13 February 1457 – 27 March 1482), nicknamed the Rich, was a member of the House of Valois-Burgundy who ruled a collection of states that included the duchies of Limburg, Brabant, Luxembourg, the counties of Namur, Holland, Hainaut and other territories, from 1477 until her death in 1482.As the only child of Charles the Bold, Duke of Burgundy, and his wife Isabella of Bourbon, she inherited the Burgundian lands at the age of 19 upon the death of her father in the Battle of Nancy on 5 January 1477. In order to counter the appetite of the French king Louis XI for her lands, she married Maximilian of Austria. The marriage kept large parts of the Burgundian lands from disintegration, but also changed the dynasty from Valois to Habsburg (the Duchy of Burgundy itself soon became a French possession). This was a turning point in European politics, leading to a French–Habsburg rivalry that would endure for centuries.",https://en.wikipedia.org/wiki/Mary_of_Burgundy
Belize,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Benin,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236.0,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
Bolivia,14,Bartolina Sisa,http://www.wikidata.org/entity/Q463547,wd:Q463547,5968521.0,Bolivian revolutionary,"Bartolina Sisa Vargas (c. 1750 – 5 September 1782) was an Aymaran woman and indigenous heroine who led numerous revolts against the Spanish rule in Charcas, then part of the Viceroyalty of Peru and present-day Bolivia. Alongside her husband, the indigenous leader Túpac Katari, she participated in the organisation of indigenous military camps that took part in the siege of La Paz. She was betrayed and turned in to the Spanish authorities, who later executed her.
Honouring the date of her death, the International Day of Indigenous Women is celebrated every 5 September since 1983. Bartolina Sisa is often the name used by many indigenous organisations in Bolivia, such as the Bartolina Sisa Confederation, the primary union of peasant women in the country.",https://en.wikipedia.org/wiki/Bartolina_Sisa
Bosnia and Herzegovina,23,Catherine of Bosnia,http://www.wikidata.org/entity/Q452680,wd:Q452680,3562787.0,Bosnian queen,"Catherine of Bosnia (Serbo-Croatian: Katarina Kosača/Катарина Косача; 1424/1425 – 25 October 1478) was Queen of Bosnia as the wife of King Thomas, the penultimate Bosnian sovereign. She was born into the powerful House of Kosača, staunch supporters of the Bosnian Church. Her marriage in 1446 was arranged to bring peace between the King and her father, Stjepan Vukčić. The queenship of Catherine, who at that point converted to Roman Catholicism, was marked with an energetic construction of churches throughout the country.
Following her husband's death in 1461, Catherine's role receded to that of queen dowager at the court of her stepson, King Stephen Tomašević. Two years later, forces of the Ottoman Empire led by Mehmed the Conqueror invaded Bosnia and put an end to the independent kingdom. Catherine's stepson was executed, while Sigismund and Catherine, her son and daughter by Thomas, were captured and taken to Constantinople, where they converted to Islam. Queen Catherine escaped, taking refuge in Dubrovnik and eventually settling in Rome, where she received a pension from the papacy. From Rome she strove to be reunited with her children. Her efforts to negotiate and offer a ransom proved futile. She died a Franciscan tertiary in Rome, having named the papacy guardians of Bosnia and her children heirs to the throne, should they ever return to Christianity.
Queen Catherine remains one of the most important figures in the folk tradition and history of Bosnia and Herzegovina. She has long been venerated by the Catholics of Bosnia and Herzegovina, and is increasingly seen as an important transethnic state symbol.",https://en.wikipedia.org/wiki/Catherine_of_Bosnia
Brazil,8,Catarina Paraguaçu,http://www.wikidata.org/entity/Q3888095,wd:Q3888095,30186908.0,Tupinambá convert to Christianity and visionary,"Catarina Álvares Paraguaçu, also known as Catarina do Brasil (baptized June 1528 – 1586), was a Brazilian Tupinambá Indian. She was born in what is today the state of Bahia (dates unknown) and was married to Portuguese sailor Diogo Álvares Correia, also known as ""Caramuru"". She and Caramuru became the first Brazilian Christian family.Her father, the cacique of the Tupinambás, offered her as a wife to Correia, since he was a prominent figure to the Indians. Correia travelled to France in 1526, taking his wife with him, and in 1528, in Saint-Malo, Catarina was baptized, receiving the name Catarina do Brasil (French: Catherine du Brésil; English: Catherine of Brazil).",https://en.wikipedia.org/wiki/Catarina_Paragua%C3%A7u
Bulgaria,22,Keratsa of Bulgaria,http://www.wikidata.org/entity/Q2840790,wd:Q2840790,6567508.0,byzantine nun and empress,"Keratsa-Maria of Bulgaria (Bulgarian: Кераца-Мария; 1348–1390) was Princess of Bulgaria during the Second Bulgarian Empire and Empress of Byzantine Empire. She was the daughter of Tsar Ivan Alexander of Bulgaria and his second wife, a converted Jew, Theodora.",https://en.wikipedia.org/wiki/Keratsa_of_Bulgaria
Cameroon,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236.0,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
Canada,14,Marguerite d'Youville,http://www.wikidata.org/entity/Q288990,wd:Q288990,7381266.0,Canadian saint (1701-1771),"Marguerite d'Youville, SGM (French pronunciation: ​[maʁɡʁit djuvil]; October 15, 1701 – December 23, 1771) was a French Canadian Catholic widow who founded the Order of Sisters of Charity of Montreal, commonly known as the Grey Nuns. She was canonized by Pope John Paul II in 1990, becoming the first native-born Canadian to be declared a saint.

",https://en.wikipedia.org/wiki/Marie-Marguerite_d%27Youville
Chile,9,Catalina de los Ríos y Lisperguer,http://www.wikidata.org/entity/Q3750823,wd:Q3750823,7382545.0,Chilean serial killer,"Catalina de los Ríos y Lísperguer (c. 1604 – January 16, 1665), nicknamed La Quintrala because of her flaming red hair (similar in color to a scarlet flower called quintrala), was an aristocratic 17th-century Chilean landowner and murderer of the Colonial Era. She is famous for her beauty and, according to legend, her cruel treatment of her servants. Her persona is strongly mythified, and survives in Chilean culture as the epitome of the wicked and abusive woman.",https://en.wikipedia.org/wiki/Quintrala
Colombia,24,Policarpa Salavarrieta,http://www.wikidata.org/entity/Q125816,wd:Q125816,7625832.0,heroine of the Colombian Independence Movement,"Policarpa Salavarrieta (c. 26 January 1795 – 14 November 1817), also known as La Pola, was a Neogranadine seamstress who spied for the Revolutionary Forces during the Spanish Reconquista of the Viceroyalty of New Granada. She was captured by Spanish Royalists and ultimately executed for high treason. The Day of the Colombian Woman is commemorated on the anniversary of her death. She is now considered a heroine of the independence of Colombia.

",https://en.wikipedia.org/wiki/Policarpa_Salavarrieta
Costa Rica,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Croatia,31,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798.0,Queen of Naples (1373-1435),"Joanna II (25 June 1371 – 2 February 1435) was reigning Queen of Naples from 1414 to her death, upon which the Capetian House of Anjou became extinct. As a mere formality, she used the title of Queen of Jerusalem, Sicily, and Hungary.",https://en.wikipedia.org/wiki/Joanna_II_of_Naples
Cuba,7,Teodora Ginés,http://www.wikidata.org/entity/Q3518230,wd:Q3518230,39743475.0,Cuban musician and composer,"Teodora Ginés (1530–1598) was a Dominican musician and composer. She is credited as the creator of the song titled  ""Son de la Má Teodora"".",https://en.wikipedia.org/wiki/Teodora_Gin%C3%A9s
Cyprus,56,Theodora,http://www.wikidata.org/entity/Q204843,wd:Q204843,7639348.0,"Byzantine empress, wife of Justinian I","Theodora (; Greek: Θεοδώρα; c. 500 – 28 June 548) was a Byzantine empress through her marriage to emperor Justinian. She became empress upon Justinian's accession in 527 and was one of his chief advisers, albeit from humble origins. Along with her spouse, Theodora is a saint in the Eastern Orthodox Church and in the Oriental Orthodox Church, commemorated on 14 November and 28 June respectively.",https://en.wikipedia.org/wiki/Theodora_(wife_of_Justinian_I)
Czech Republic,42,Anne of Bohemia,http://www.wikidata.org/entity/Q170202,wd:Q170202,71370.0,Czech princess (1366-1394),"Anne of Bohemia (11 May 1366 – 7 June 1394), also known as Anne of Luxembourg, was Queen of England as the first wife of King Richard II. A member of the House of Luxembourg, she was the eldest daughter of Charles IV, Holy Roman Emperor and King of Bohemia, and Elizabeth of Pomerania. Her death at the age of 28 was believed to have been caused by plague.

",https://en.wikipedia.org/wiki/Anne_of_Bohemia
Denmark,57,Margaret I of Denmark,http://www.wikidata.org/entity/Q202266,wd:Q202266,58726.0,"Queen of Denmark, Norway, and Sweden","Margaret I (Danish: Margrete Valdemarsdatter; March 1353 – 28 October 1412) was Queen regnant of Denmark, Norway, and Sweden (which included Finland) from the late 1380s until her death, and the founder of the Kalmar Union that joined the Scandinavian kingdoms together for over a century. She had been queen consort of Norway from 1363 to 1380 and of Sweden from 1363 to 1364 by marriage to Haakon VI of Norway. Margaret was known as a wise, energetic and capable leader, who governed with ""farsighted tact and caution,"" earning the nickname ""Semiramis of the North"". She was derisively called ""King Breechless"", one of several derogatory nicknames invented by her rival Albert of Mecklenburg, but was also known by her subjects as ""Lady King"", which became widely used in recognition of her capabilities. Knut Gjerset calls her ""the first great ruling queen in European history.""The youngest daughter of Valdemar IV of Denmark, Margaret was born at Søborg Castle. She was a practical, patient administrator and diplomat, albeit one of high aspirations and a strong will, who intended to unite Scandinavia forever into one single entity with the strength to resist and compete against the might of the Hanseatic League. In 1363, aged ten, Margaret married Haakon VI. They had a son, Olaf. Following the deaths of her husband and son, Margaret was proclaimed queen of the Scandinavian kingdoms. She was ultimately succeeded by a grandnephew, Eric of Pomerania. Although Eric came of age in 1401, Margaret continued for the remaining 11 years of her life to be sole ruler in all but name. Her regency marked the beginning of a Dano-Norwegian union which was to last for more than four centuries.Some Norwegian and Swedish historians have criticized Margaret for favouring Denmark and being too autocratic, though she is generally thought to have been highly regarded in Norway and respected in Denmark and Sweden. She was painted in a negative light in contemporary religious chronicles, as she had no qualms suppressing the Church to promote royal power. Margaret is known in Denmark as ""Margrethe I"" to distinguish her from the current queen, who chose to be known as Margrethe II in recognition of her predecessor.",https://en.wikipedia.org/wiki/Margaret_I_of_Denmark
Dominica,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020.0,Native American woman captured by Martin Frobisher,"Arnaq  or Egnock (died November 1577) was the name given by the English to an Inuk woman from what is now Baffin Island, Nunavut, who was taken hostage by Sir Martin Frobisher on his second journey to find the Northwest Passage. She, her infant son (named by the English as Nutaaq) and an Inuk man named as Kalicho were among the first Inuit and first indigenous people from North America to visit England and among the best documented of the Tudor period. They were brought back to the English port of Bristol at the end of September 1577 and died in November of the same year.",https://en.wikipedia.org/wiki/Arnaq
Dominican Republic,4,Leonor de Ovando,http://www.wikidata.org/entity/Q11754587,wd:Q11754587,65595884.0,Dominican poet and cloistered nun,"Leonor De Ovando (1544–c.1610) was a Dominican poet and nun, remembered as the first poet in all the Colonial Americas. She wrote religious sonnets and divine verses.",https://en.wikipedia.org/wiki/Leonor_De_Ovando
Ecuador,16,Mariana de Jesús de Paredes,http://www.wikidata.org/entity/Q455299,wd:Q455299,11468917.0,Mariana de Jesus,"Mariana of Jesus de Paredes (Spanish: Mariana or María Ana de Jesús de Paredes; October 31, 1618 – May 26, 1645) is a Catholic saint and was the first person to be canonized from what is now Ecuador. She was a recluse who is said to have sacrificed herself for the salvation of her city. She was beatified by Pope Pius IX in 1853 and canonized by Pope Pius XII in 1950. She is the patron saint of Ecuador and venerated at the Church of the Society of Jesus in Quito. Her feast day is celebrated on May 26 by the nation and on May 28 by the Franciscan Order.",https://en.wikipedia.org/wiki/Mariana_de_Jes%C3%BAs_de_Paredes
