0,1,2,3,4,5,6,7,8
Azerbaijan,40,Vladimir Menshov,http://www.wikidata.org/entity/Q726105,wd:Q726105,17288036.0,Soviet film director,"Vladimir Valentinovich Menshov (Russian: Влади́мир Валенти́нович Меньшо́в; 17 September 1939 – 5 July 2021) was a Soviet and Russian actor and film director. He was noted for depicting the Russian everyman and working class life in his films. Although Menshov mostly worked as an actor, he is better known for the films he directed, especially for the 1979 melodrama Moscow Does Not Believe in Tears, which won the Academy Award for Best Foreign Language Film. Actress Vera Alentova, who starred in the film, is the mother of Vladimir Menshov's daughter Yuliya Menshova.

",https://en.wikipedia.org/wiki/Vladimir_Menshov
Bahrain,7,Bassam Al-Thawadi,http://www.wikidata.org/entity/Q4868006,wd:Q4868006,35682626.0,filmmaker,"Bassam Mohammed Al-Thawadi (Arabic: بسام محمد الذوادي , born December 13, 1960) is a veteran Bahraini filmmaker and film director, known for producing Bahrain's first feature film, The Barrier, in 1990. Regarded as a regional pioneer in film-making, he is a founding member of the GCC Cinema Society and is also the founder and director-in-general of first Arab Cinema Festival in Bahrain. He had directed numerous short films and also commercials, educational & cultural programmes during his tenure in the Bahrain Radio and Television Corporation as well as performing in plays.Al-Thawadi was chairman of the Al Sawari Video Festival of 1994 and a member of the judging committee of the Baghdad International Television & Film Festival in 1988. He organized the New Egyptian Cinema Days Festival in Bahrain in 1993, and was the director of the fifth Arab Music Festival in 1996.",https://en.wikipedia.org/wiki/Bassam_Al-Thawadi
Bangladesh,34,Mrinal Sen,http://www.wikidata.org/entity/Q982809,wd:Q982809,1088341.0,Indian film director (1923–2018),"Mrinal Sen (Bengali: মৃণাল সেন; 14 May 1923 – 30 December 2018) was an Indian film director, and screenwriter known for his work primarily in Bengali, and few Hindi and Telugu language films. Regarded as one of the finest Indian filmmakers, along with his contemporaries Satyajit Ray, Ritwik Ghatak, and Tapan Sinha, Sen played major role in the New Wave cinema of eastern India.Sen has received various national and international honors including eighteen Indian National Film Awards. The Government of India honored him with the Padma Bhushan, and the Government of France honored him with the Ordre des Arts et des Lettres, while Russian Government honored him with the Order of Friendship. Sen was also awarded the Dadasaheb Phalke Award, the highest award for filmmakers in India.He was one of the few Indian filmmakers having won awards at the big three film festivals viz., Cannes, Venice and the Berlinale. Sen was a self described ""private Marxist"".",https://en.wikipedia.org/wiki/Mrinal_Sen
Barbados,5,Wyndham Gittens,http://www.wikidata.org/entity/Q8040111,wd:Q8040111,13569300.0,screenwriter (1885-1967),"Wyndham Gittens (7 February 1885 – 18 June 1967) was a West Indian screenwriter. He wrote for more than 60 films between 1917 and 1966. He was born in Barbados, West Indies and died in Dunedin, Florida.",https://en.wikipedia.org/wiki/Wyndham_Gittens
Belarus,31,Sergei Loznitsa,http://www.wikidata.org/entity/Q2096927,wd:Q2096927,27396072.0,Ukrainian film director and screenwriter,"Sergei Vladimirovich Loznitsa (Belarusian: Сяргей Уладзіміравіч Лазніца, Russian: Сергей Владимирович Лозница, Ukrainian: Сергій Володимирович Лозниця; born 5 September 1964) is a Ukrainian director of Belarusian origin known for his documentary as well as dramatic films.",https://en.wikipedia.org/wiki/Sergei_Loznitsa
Belgium,37,Chantal Akerman,http://www.wikidata.org/entity/Q239823,wd:Q239823,308673.0,Belgian film director (1950-2015),"Chantal Anne Akerman (French: [ʃɑ̃tal akɛʁman]; 6 June 1950 – 5 October 2015) was a Belgian film director, screenwriter, artist, and film professor at the City College of New York.She is best known for films such as Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles (1975), News from Home (1977), and Les Rendez-vous d'Anna (1978); the first of these was ranked the greatest film of all time in Sight & Sound magazine's 2022 ""Top 100 Greatest Films of All Time"" critics poll, making her first woman to top this poll.According to multiple critics and film scholars, Akerman's influence on feminist and avant-garde cinema is substantial, with at least one scholar calling her ""one of the most significant directors of our times.""",https://en.wikipedia.org/wiki/Chantal_Akerman
Benin,13,Moustapha Alassane,http://www.wikidata.org/entity/Q3326300,wd:Q3326300,24467615.0,Nigerien filmmaker,Moustapha Alassane (1942–17 March 2015) was a Nigerien filmmaker.,https://en.wikipedia.org/wiki/Moustapha_Alassane
Bhutan,18,Dzongsar Jamyang Khyentse Rinpoche,http://www.wikidata.org/entity/Q730984,wd:Q730984,2575856.0,Tibetan writer and filmmaker,"Dzongsar Jamyang Khyentse Rinpoche (Tibetan: རྫོང་གསར་འཇམ་དབྱངས་མཁྱེན་བརྩེ་རིན་པོ་ཆེ།, born June 18, 1961), also known as Khyentse Norbu, is a Tibetan/Bhutanese lama, filmmaker, and writer. His four major films are The Cup (1999), Travellers and Magicians (2003), Vara: A Blessing (2013), and Hema Hema: Sing Me a Song While I Wait (2017). He is the author of  What Makes You Not a Buddhist  (2007) and many other non-fiction works about Tibetan Buddhism.
He is the eldest son of Thinley Norbu, and therefore the grandson of Dudjom Jigdral Yeshe Dorje. Rinpoche has teachers from all four major schools of Tibetan Buddhism and is a follower and champion of the Rimé (non-sectarian) movement. He considers Dilgo Khyentse as his main guru. He is also the primary custodian of the teachings of Jamyang Khyentse Wangpo.",https://en.wikipedia.org/wiki/Khyentse_Norbu
Bolivia,14,Jorge Sanjinés,http://www.wikidata.org/entity/Q1395146,wd:Q1395146,29018046.0,film director,Jorge Sanjinés (born 31 July 1936) is a Bolivian film director and screenwriter. He founded the production group Grupo Ukamau. He won the ALBA Prize for Arts in 2009.,https://en.wikipedia.org/wiki/Jorge_Sanjin%C3%A9s
Bosnia and Herzegovina,78,Emir Kusturica,http://www.wikidata.org/entity/Q94882,wd:Q94882,429800.0,"Serbian film director, actor and musician","Emir Kusturica (Serbian Cyrillic: Емир Кустурица; born 24 November 1954) is a Serbian film director, screenwriter, actor, producer and musician. He also has French citizenship. Kusturica is one of the most-distinguished European filmmakers since the mid-1980s, best known for surreal and naturalistic movies that express deep sympathies for people from the margins. He has also been recognized for his projects in town-building. He has competed at the Cannes Film Festival on five occasions and won the Palme d'Or twice (for When Father Was Away on Business and Underground), as well as the Best Director prize for Time of the Gypsies.
Kusturica has also won a Silver Bear at the Berlin Film Festival for Arizona Dream, a Silver Lion at the Venice Film Festival for Black Cat, White Cat and a Silver Lion for Best First Work for Do You Remember Dolly Bell?. In addition he was also named Commander of the French Ordre des Arts et des Lettres.Since the mid-2000s, Kusturica's primary residence has been in Drvengrad, a town built for his film Life Is a Miracle, in the Mokra Gora region of Serbia. He had portions of the historic village reconstructed for the film. He has been a member of the Academy of Sciences and Arts of the Republika Srpska since 9 November 2011. Among other accolades, Kusturica became a UNICEF ambassador in 2002 and eight years later he was made a chevalier of the Legion of Honour in France. He published an autobiography ""Smrt je neprovjerena glasina"" (“Death Is an Unverified Rumour”) in 2010, followed by a book of fiction, ""Sto jada"" (“Hundreds of Troubles”), in 2013.",https://en.wikipedia.org/wiki/Emir_Kusturica
Botswana,3,Thato Rantao Mwosa,http://www.wikidata.org/entity/Q75010678,wd:Q75010678,62341437.0,American-based Motswana filmmaker and artist.,"Thato Rantao Mwosa is a Botswana-American writer-director, illustrator, playwright, educator, and game inventor. 
Mwosa's first film Don't Leave Me was shown at the New York Short Film Festival. Her second film, Don't Tell Me You Love Me, was an adaptation of a poem by a Swazi spoken word artist, Deslisile. The film portrayed the domestic violence accompanying the demise of a marriage. It won the 'Best Emerging Film Maker' award at the 7th Roxbury Film Festival in 2005.
Her film The Day of My Wedding was the official selection of BETJ now BET Her Best Shorts Program.
Her TV series Ya M'Afrika, screened on the Gabonese satellite channel 3A Telesud, was a fictional drama series following the lives of four African women living as housemates in Queens, New York. Her 2011 documentary A Tribe of Women followed women working for peace in Sudan.
Mwosa's feature narrative film Memoirs of a Black Girl will be released in 2021. It is the official selection of the Toronto International Women Film Festival.",https://en.wikipedia.org/wiki/Thato_Rantao_Mwosa
Brazil,33,Héctor Babenco,http://www.wikidata.org/entity/Q538608,wd:Q538608,1843974.0,Brazilian film director (1946-2016),"Héctor Eduardo Babenco (February 7, 1946 – July 13, 2016) was an Argentine-Brazilian film director, screenwriter, producer and actor who worked in several countries including Brazil, Argentina, and the United States. He was one of the first Brazilian filmmakers to gain international critical acclaim, through his films which often dealt with social outcasts on the fringes of society. His best-known works include Pixote (1980), Kiss of the Spider Woman (1985), Ironweed (1987), At Play in the Fields of the Lord (1990) and Carandiru (2003).
Babenco's films brought him several accolades. He was nominated three times for the Palme d'Or of the Cannes Film Festival, and was nominated for an Academy Award for Best Director for Kiss of the Spider Woman. He won the Grande Prêmio do Cinema Brasileiro twice, and the Prêmio ACIE de Cinema once.",https://en.wikipedia.org/wiki/H%C3%A9ctor_Babenco
Brunei,7,Alex McDowell,http://www.wikidata.org/entity/Q201621,wd:Q201621,3232270.0,British production designer,"Alex McDowell, RDI (born 11 April 1955) is a British narrative designer and creative director.
McDowell is a designer working in narrative media. He is a strong advocate of world building and immersive design and integrates digital technology and traditional design technique in his work. He has created a holistic design process that incorporates ideation, inception, prototyping, and production for tangible story worlds.",https://en.wikipedia.org/wiki/Alex_McDowell
Bulgaria,13,Slatan Dudow,http://www.wikidata.org/entity/Q124842,wd:Q124842,4725150.0,Bulgarian film director (1903-1963),"Slatan Theodor Dudow (Bulgarian: Златан Дудов, Zlatan Dudov) (30 January 1903 - 12 July 1963) was a Bulgarian born film director and screenwriter who made a number of films during the Weimar Republic and in East Germany.",https://en.wikipedia.org/wiki/Slatan_Dudow
Burkina Faso,25,Idrissa Ouédraogo,http://www.wikidata.org/entity/Q113628,wd:Q113628,1056316.0,"Burkinabe film director, screenwriter and producer","Idrissa Ouédraogo (21 January 1954 – 18 February 2018) was a Burkinabé filmmaker. His work often explored the conflict between rural and city life and tradition and modernity in his native Burkina Faso and elsewhere in Africa. He is best known for his feature film Tilaï, which won the Grand Prix at the 1990 Cannes Film Festival and Samba Traoré (1993), which was nominated for the Silver Bear award at the 43rd Berlin International Film Festival.",https://en.wikipedia.org/wiki/Idrissa_Ou%C3%A9draogo
Burundi,6,Léonce Ngabo,http://www.wikidata.org/entity/Q16267954,wd:Q16267954,58916852.0,Burundian singer and film director,Léonce Ngabo (born 1951) is a Burundian film director. His 1992 film Gito l'ingrat was the first Burundian feature film.,https://en.wikipedia.org/wiki/L%C3%A9once_Ngabo
Cambodia,17,Rithy Panh,http://www.wikidata.org/entity/Q1683688,wd:Q1683688,3957805.0,Cambodian film director,"Rithy Panh (Khmer: ប៉ាន់ រិទ្ធី; born April 18, 1964) is a Cambodian documentary film director and screenwriter.
The French-schooled director's films focus on the aftermath of the genocidal Khmer Rouge regime in Cambodia. Rithy Panh's works are from an authoritative viewpoint, because his family were expelled from Phnom Penh in 1975 by the Khmer Rouge. One after another, his father, mother, sisters and nephews died of starvation or exhaustion, as they were held in a remote labor camp in rural Cambodia.

",https://en.wikipedia.org/wiki/Rithy_Panh
Cameroon,16,Mason Ewing,http://www.wikidata.org/entity/Q16855170,wd:Q16855170,60649257.0,"Cameroonian fashion designer, film director and producteur","Mason Cyrille Elong Ewing (born April 9, 1982) is a French, Cameroonian and American producer, director, scriptwriter and fashion designer living in France and the United States. Although he is blind, he has built a thriving business and artistic career.",https://en.wikipedia.org/wiki/Mason_Ewing
Canada,113,James Cameron,http://www.wikidata.org/entity/Q42574,wd:Q42574,15622.0,Canadian filmmaker (born 1954),"James Francis Cameron  (born August 16, 1954) is a Canadian filmmaker. A major figure in the post-New Hollywood era, he is considered one of the industry's most innovative filmmakers, regularly pushing the boundaries of cinematic capability with his use of novel technologies. He first gained recognition for writing and directing The Terminator (1984) and  found further success with Aliens (1986), The Abyss (1989), Terminator 2: Judgment Day (1991), and the action comedy True Lies (1994). He wrote and directed Titanic (1997) and Avatar (2009), with Titanic earning him Academy Awards for Best Picture, Best Director and Best Film Editing. A recipient of various other industry accolades, two of his films have been selected for preservation in the National Film Registry by the Library of Congress.
Cameron co-founded the production companies Lightstorm Entertainment, Digital Domain, and Earthship Productions. In addition to filmmaking, he is a National Geographic sea explorer and has produced many documentaries on the subject, including Ghosts of the Abyss (2003) and Aliens of the Deep (2005). Cameron has also contributed to underwater filming and remote vehicle technologies and helped create the digital 3D Fusion Camera System. In 2012, Cameron became the first person to do a solo descent to the bottom of the Mariana Trench, the deepest part of the Earth's ocean, in the Deepsea Challenger submersible.
Cameron's films have grossed over $8 billion worldwide, making him the second highest-grossing film director of all time. Three of Cameron's films are amongst the top four highest-grossing films of all time; Avatar, Titanic, and Avatar: The Way of Water (2022), are the highest, third, and fourth highest-grossing films of all time, respectively. Cameron holds the achievement of having directed the first two of the six films in history to gross over $2 billion worldwide. He is also the only director to have three films grossed over $2 billion worldwide. In 2010, Time named Cameron as one of the 100 most influential people in the world. Cameron is also an environmentalist and runs several sustainability businesses.

",https://en.wikipedia.org/wiki/James_Cameron
Cape Verde,7,Samira Vera-Cruz,http://www.wikidata.org/entity/Q30937895,wd:Q30937895,57401433.0,Cape Verdean filmmaker,"Samira Nandi Marques Vera-Cruz (born 11 September 1990) is a Cape Verdean film director, producer, editor and actress.",https://en.wikipedia.org/wiki/Samira_Vera-Cruz
Central African Republic,5,Hervé Youmbi,http://www.wikidata.org/entity/Q28925895,wd:Q28925895,56463293.0,Cameroonian artist,"Hervé Gabriel Ngamago Youmbi, born in Bangui, Central African Republic on March 25, 1973, is a Cameroonian artist who lives and works in Douala. He is a founding member of the Cercle Kapsiki, a collective of five Cameroonian artists, founded in 1998.",https://en.wikipedia.org/wiki/Herv%C3%A9_Youmbi
Chad,25,Mahamat Saleh Haroun,http://www.wikidata.org/entity/Q725722,wd:Q725722,4305608.0,"Chadian film director, producer and screenwriter","Mahamat-Saleh Haroun (French pronunciation: ​[ma.ama sale aʁun]; Arabic: محمد الصالح هارون) was born in 1961 in Abéché, Chad. He is a film director from Chad. He left Chad during the civil wars of the 1980s. Haroun is the first Chadian full-length film director. He both writes and directs his films. Though he has lived in France since 1982, most of his films have been set in and made in Chad.",https://en.wikipedia.org/wiki/Mahamat-Saleh_Haroun
Chile,51,Alejandro Jodorowsky,http://www.wikidata.org/entity/Q263730,wd:Q263730,262658.0,Chilean-French filmmaker and comics writer,"Alejandro Jodorowsky Prullansky (Spanish: [xoðoˈɾofski]; born 17 February 1929) is a Chilean-French avant-garde filmmaker.
Best known for his 1970s films El Topo and The Holy Mountain, Jodorowsky has been ""venerated by cult cinema enthusiasts"" for his work which ""is filled with violently surreal images and a hybrid blend of mysticism and religious provocation"".Born to Jewish-Ukrainian parents in Chile, Jodorowsky experienced an unhappy and alienated childhood, and so immersed himself in reading and writing poetry. Dropping out of college, he became involved in theater and in particular mime, working as a clown before founding his own theater troupe, the Teatro Mimico, in 1947. Moving to Paris in the early 1950s, Jodorowsky studied traditional mime under Étienne Decroux, and put his miming skills to use in the silent film Les têtes interverties (1957), directed with Saul Gilbert and Ruth Michelly. From 1960 onwards he divided his time between Mexico City and Paris, where he co-founded Panic Movement, a surrealist performance art collective  that staged violent and shocking theatrical events. In 1966 he created his first comic strip, Anibal 5, and in 1967 he directed his first feature film, the surrealist Fando y Lis, which caused a huge scandal in Mexico, eventually being banned.
His next film, the acid western El Topo (1970), became a hit on the midnight movie circuit in the United States, considered as the first-ever midnight cult film, and garnered high praise from John Lennon, who convinced former Beatles manager Allen Klein to provide Jodorowsky with $1 million to finance his next film. The result was The Holy Mountain (1973), a surrealist exploration of western esotericism. Disagreements with Klein, however, led to both The Holy Mountain and El Topo failing to gain widespread distribution, although both became classics on the underground film circuit. After a cancelled attempt at filming Frank Herbert's 1965 science fiction novel Dune, Jodorowsky produced five more films: the family film Tusk (1980); the surrealist horror Santa Sangre (1989); the failed blockbuster The Rainbow Thief (1990); and the first two films in a planned five-film autobiographical series The Dance of Reality (2013) and Endless Poetry (2016).
Jodorowsky is also a comic book writer, most notably the science fiction series The Incal throughout the 1980s, which has been described as having a claim to be ""the best comic book"" ever written. Other comic books he has written include The Technopriests and Metabarons. Jodorowsky has also extensively written and lectured about his own spiritual system, which he calls ""psychomagic"" and ""psychoshamanism"", which borrows from alchemy, the tarot, Zen Buddhism and shamanism. His son Cristóbal has followed his teachings on psychoshamanism; this work is captured in the feature documentary Quantum Men, directed by Carlos Serrano Azcona.",https://en.wikipedia.org/wiki/Alejandro_Jodorowsky
Colombia,24,Rodrigo García,http://www.wikidata.org/entity/Q714651,wd:Q714651,1989374.0,Colombian television and film director,"Rodrigo García Barcha (born 24 August 1959) is a Colombian and Mexican television and film director, screenwriter, author and former cinematographer, best known for his films Nine Lives (2005), Mother and Child (2009), Albert Nobbs (2011), Last Days in the Desert (2015), as well as his work on the HBO drama series In Treatment. He also created, wrote, and directed the award-winning web series Blue (2012–2015), starring Julia Stiles, for which he won an IAWTV Award in 2014. In 2021 García released his first memoir, A Farewell to Gabo and Mercedes: A Son's Memoir of Gabriel García Márquez and Mercedes Barcha.",https://en.wikipedia.org/wiki/Rodrigo_Garc%C3%ADa_(director)
Comoros,9,Hachimiya Ahamada,http://www.wikidata.org/entity/Q58544579,wd:Q58544579,59085477.0,Comoran-French filmmaker,"Hachimiya Ahamada (born 1976) is a French film director of Comorian descent, known for her films about the Comoran diaspora.",https://en.wikipedia.org/wiki/Hachimiya_Ahamada
Costa Rica,7,Hernán Jiménez,http://www.wikidata.org/entity/Q27832751,wd:Q27832751,52058013.0,Costa Rican director,"Hernán Jiménez (born 1980) is a Costa Rican film director, screenwriter, actor and stand-up comedian.",https://en.wikipedia.org/wiki/Hern%C3%A1n_Jim%C3%A9nez
Croatia,25,Veljko Bulajić,http://www.wikidata.org/entity/Q1281569,wd:Q1281569,6850691.0,Croatian film director,"Veljko Bulajić (born 22 March 1928) is a Montenegrin film director and UNESCO Kalinga Prize recipient. He has spent the majority of his life working in Croatia and is primarily known for directing World War II-themed movies from the Partisan film genre.  According to the Croatian Public Broadcasting Company, his films have reached an audience in excess of 500 million viewers worldwide. The top four most viewed Yugoslav films of all time were all directed by Bulajić.MUBI streaming service describes Bulajić as ""a creator of made-to-order epic blockbusters"".",https://en.wikipedia.org/wiki/Veljko_Bulaji%C4%87
Cuba,18,Tomás Gutiérrez Alea,http://www.wikidata.org/entity/Q722461,wd:Q722461,1996923.0,film director (1928-1996),"Tomás Gutiérrez Alea (Spanish pronunciation: [aˈlea]; December 11, 1928 – April 16, 1996) was a Cuban film director and screenwriter. He wrote and directed more than twenty features, documentaries, and short films, which are known for his sharp insight into post-Revolutionary Cuba, and possess a delicate balance between dedication to the revolution and criticism of the social, economic, and political conditions of the country.
Gutiérrez's work is representative of a cinematic movement occurring in the 1960s and 1970s known collectively as the New Latin American Cinema. This collective movement, also referred to by various writers by specific names such as ""Third Cinema"", ""Cine Libre"", and ""Imperfect Cinema,"" was concerned largely with the problems of neocolonialism and cultural identity. The movement rejected both the commercial perfection of the Hollywood style, and the auteur-oriented European art cinema, for a cinema created as a tool for political and social change. Due not in a small part to the filmmakers’ lack of resources, aesthetic was of secondary importance to cinema's social function. The movement's main goal was to create films in which the viewer became an active, self-aware participant in the discourse of the film. Viewers were presented with an analysis of a current problem within society that as of that time had no clear solution, hoping to make the audience aware of the problem and to leave the theater willing to become actors of social change.",https://en.wikipedia.org/wiki/Tom%C3%A1s_Guti%C3%A9rrez_Alea
Cyprus,33,Michalis Cacoyannis,http://www.wikidata.org/entity/Q315374,wd:Q315374,974569.0,Greek film and stage director,"Michael Cacoyannis (Greek: Μιχάλης Κακογιάννης, Michalis Kakogiannis; 11 June 1922 – 25 July 2011), sometimes credited as Michael Yannis, was a Greek Cypriot theatre and film director, writer, producer, and actor. 
Much of his work was rooted in classical texts, especially those of the Greek tragedian Euripides. His most acclaimed work is the 1964 film Zorba the Greek, an adaptation of Nikos Kazantzakis' novel of the same name. He also directed the 1983 Broadway revival of the musical based on the film. In addition to directing, he also wrote, produced, translated, and designed dozens of stage play and opera productions.He was nominated for an Academy Award five times, a record for any Cypriot film artist. He received Best Picture, Best Director, and Best Adapted Screenplay nominations for Zorba the Greek, and two nominations in the Best Foreign Language Film category for Electra (1962) and Iphigenia (1977). He received many other international accolades, including the Technical Grand Prize from the Cannes Film Festival, as well as six Palme d'Or nominations.",https://en.wikipedia.org/wiki/Michael_Cacoyannis
