0,1,2,3,4
Bahrain,34.0,2006 Bahrain Grand Prix,"The 2006 Bahrain Grand Prix (officially the 2006 Formula 1 Gulf Air Bahrain Grand Prix) was a Formula One motor race held at the Bahrain International Circuit in Sakhir, Bahrain on 12 March 2006. The 57-lap race was the opening round of the 2006 Formula One season and the third running of the Bahrain Grand Prix. It was won by the 2005 World Champions, Fernando Alonso and the Renault team. Ferrari driver and polesitter Michael Schumacher began his final season in Formula One (before his return with Mercedes in 2010) with second position. Kimi Räikkönen completed the podium after he finished in third place with the McLaren team, despite starting in last position.
The race was the first Grand Prix for future world champion Nico Rosberg, son of World Champion Keke Rosberg, who raced with the Williams team. He set the fastest lap of the race and, at the age of 20 years and 258 days, broke the record for the youngest driver to do so, which he held until Max Verstappen scored his first fastest lap, at age 19, at the 2016 Brazilian Grand Prix. It was also the debut race for the BMW Sauber, Toro Rosso, Midland F1 and Super Aguri teams, and drivers Scott Speed and Yuji Ide.
It also saw the début of the 2.4 litre (146.4 cu in) naturally-aspirated V8 engines which were used by all teams except Toro Rosso, who were still using the 3.0 litre (183 cu in) V10 engines that were used from 1995 to 2005, as the team's chassis, the STR1, was reused from the Red Bull RB1 from the 2005 season. This race notably marked the first time teams had fielded V8-powered cars, since the 1997 European Grand Prix.",https://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix
Bangladesh,73.0,2004 Indian Ocean earthquake,"On 26 December 2004, at 07:58:53 local time (UTC+7), a major earthquake with a magnitude of 9.1–9.3 Mw struck with an epicentre off the west coast of northern Sumatra, Indonesia. The undersea megathrust earthquake, known by the scientific community as the Sumatra–Andaman earthquake, was caused by a rupture along the fault between the Burma Plate and the Indian Plate, and reached a Mercalli intensity up to IX in some areas.
A massive tsunami with waves up to 30 m (100 ft) high, known as the Boxing Day Tsunami after the Boxing Day holiday, devastated communities along the surrounding coasts of the Indian Ocean, killing an estimated 227,898 people in 14 countries in one of the deadliest natural disasters in recorded history. The direct results caused major disruptions to living conditions and commerce in coastal provinces of surrounded countries, including Aceh (Indonesia), Sri Lanka, Tamil Nadu (India) and Khao Lak (Thailand). Banda Aceh reported the largest number of deaths.
The earthquake was the third-largest ever recorded based upon seismographic measurements, the largest in the 21st century and had the longest duration of faulting ever observed, between eight and ten minutes. It caused the planet to vibrate as much as 10 mm (0.4 in), and also remotely triggered earthquakes as far away as Alaska. Its epicentre was between Simeulue and mainland Sumatra. The plight of the affected people and countries prompted a worldwide humanitarian response, with donations totalling more than US$14 billion.",https://en.wikipedia.org/wiki/2004_Indian_Ocean_earthquake_and_tsunami
Barbados,9.0,2018 Barbadian general election,"General elections were held in Barbados on 24 May 2018. The result was a landslide victory for the opposition Barbados Labour Party (BLP), which won all 30 seats in the House of Assembly, resulting in BLP leader Mia Mottley becoming the country's first female Prime Minister. The BLP's victory was the first time a party had won every seat in the House of Assembly. Previously, the most one-sided result for a Barbadian election had been in 1999, when the BLP won 26 of the 28 seats. The BLP's 73.5 percent vote share was also the highest on record.
The ruling Democratic Labour Party (DLP) led by Freundel Stuart lost all 16 seats, the worst defeat of a sitting government in Barbadian history. The DLP saw its vote share more than halve compared to the previous elections in 2013, with only one of its candidates receiving more than 40 percent of the vote. Stuart was defeated in his own constituency, receiving only 26.7 percent of the vote, the second time a sitting Prime Minister had lost their own seat. It was also the first time since independence that the constituency of St John, a traditionally DLP stronghold, was won by the BLP.The election was fought primarily on the DLP's stewardship of the economy during its decade in power. The government had had to contend with numerous downgrades of its credit rating due to fallout from the global financial crisis. The BLP criticised the DLP over rising taxes and a declining standard of living, and promised numerous infrastructure upgrades if elected.",https://en.wikipedia.org/wiki/2018_Barbadian_general_election
Belarus,40.0,Junior Eurovision Song Contest 2010,"The Junior Eurovision Song Contest 2010 was the eighth edition of the annual Junior Eurovision Song Contest and took place in Minsk, Belarus. It was held on 20 November 2010. The contest was won by Vladimir Arzumanyan from Armenia with the song Mama. This gave Armenia its first Junior Eurovision victory and its first victory in any Eurovision contest.",https://en.wikipedia.org/wiki/Junior_Eurovision_Song_Contest_2010
Belgium,77.0,2016 Brussels bombings,"On 22 March 2016, two coordinated terrorist attacks in Brussels, Belgium were carried out by the Islamic State. Three coordinated suicide bombings occurred: two at Brussels Airport in Zaventem, and one at Maalbeek metro station on the Brussels metro. 32 civilians and three perpetrators were killed, and more than 300 people were injured. Another bomb was found during a search of the airport. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.The perpetrators belonged to a terrorist cell that had been involved in the November 2015 Paris attacks. The Brussels bombings happened shortly after a series of police raids targeting the group. The bombings were the deadliest attack on Belgium since World War II. The Belgian government declared three days of national mourning.",https://en.wikipedia.org/wiki/2016_Brussels_bombings
Belize,18.0,2005 Belize unrest,"The 2005 protests in Belize are two separate but related incidents of civil unrest in the Central American nation, occurring in January and April.",https://en.wikipedia.org/wiki/2005_Belize_unrest
Benin,12.0,UTAGE Flight 141,"UTA Flight 141 was a scheduled international passenger flight operated by Guinean regional airline Union des Transports Africains de Guinée, flying from Conakry to Dubai with stopovers in Benin, Libya and Lebanon. On 25 December 2003, the Boeing 727–223 operating the flight struck a building and crashed into the Bight of Benin while rolling for take off from Cotonou, killing 141 people. The crash of Flight 141 was the deadliest crash in Benin's aviation history.The investigation concluded that the crash was primarily caused by overloading. However, it also subsequently revealed massive incompetence within the airline, particularly on its dangerous safety culture. The issue had gone unnoticed following lapses between authorities and further incompetence in management oversight led to the aircraft's overloaded state. Multiple factors, including the short runway at Cotonou and the high demand of passengers for the route, had also contributed to the crash.In regards to the result of the investigation, the Guinean government was urged to create reforms and regulations on the civil aviation authorities in the country. The BEA, the commission responsible for the investigation, had also urged ICAO to examine provisions related to safety oversight and the FAA and the European EASA were asked to support the creation of an autonomous weight and balance calculation system on board every airliner.",https://en.wikipedia.org/wiki/UTA_Flight_141
Bhutan,17.0,2011 Sikkim earthquake,"The 2011 Sikkim earthquake (also known as the 2011 Himalayan earthquake) occurred with a moment magnitude of 6.9 and was centered within the Kanchenjunga Conservation Area, near the border of Nepal and the Indian state of Sikkim, at 18:10 IST on Sunday, 18 September. The earthquake was felt across northeastern India, Nepal, Bhutan, Bangladesh and southern Tibet.
At least 111 people were killed in the earthquake. Most of the deaths occurred in Sikkim, with reports of fatalities in and near Singtam in the East Sikkim district. Several buildings collapsed in Gangtok. Eleven are reported dead in Nepal, including three killed when a wall collapsed in the British Embassy in Kathmandu. Elsewhere, structural damage occurred in Bangladesh, Bhutan, and across Tibet; another seven fatalities were confirmed in the latter region.
The quake came just a few days after an earthquake of 4.2 magnitude hit Haryana's Sonipat district, sending tremors in New Delhi. The earthquake was the fourth significant earthquake in India of September 2011.Exactly a year after the original earthquake at 5:55 pm on 18 September 2012, another earthquake of magnitude 4.1 struck Sikkim, sparking panic among the people observing the anniversary of the original quake.

",https://en.wikipedia.org/wiki/2011_Sikkim_earthquake
Bolivia,35.0,2019 Amazon rainforest wildfires,"The 2019 Amazon rainforest wildfires season saw a year-to-year surge in fires occurring in the Amazon rainforest and Amazon biome within Brazil, Bolivia, Paraguay, and Peru during that year's Amazonian tropical dry season. Fires normally occur around the dry season as slash-and-burn methods are used to clear the forest to make way for agriculture, livestock, logging, and mining, leading to deforestation of the Amazon rainforest. Such activity is generally illegal within these nations, but enforcement of environmental protection can be lax. The increased rates of fire counts in 2019 led to international concern about the fate of the Amazon rainforest, which is the world's largest terrestrial carbon dioxide sink and plays a significant role in mitigating global warming.
The increasing rates were first reported by Brazil's National Institute for Space Research (Instituto Nacional de Pesquisas Espaciais, INPE) in June and July 2019 through satellite monitoring systems, but international attention was drawn to the situation by August 2019 when NASA corroborated INPE's findings, and smoke from the fires, visible from satellite imagery, darkened the city of São Paulo despite being thousands of kilometers from the Amazon. As of August 29, 2019, INPE reported more than 80,000 fires across all of Brazil, a 77% year-to-year increase for the same tracking period, with more than 40,000 in the Brazil's Legal Amazon (Amazônia Legal or BLA), which contains 60% of the Amazon. Similar year-to-year increases in fires were subsequently reported in Bolivia, Paraguay and Peru, with the 2019 fire counts within each nation of over 19,000, 11,000 and 6,700, respectively, as of August 29, 2019. It is estimated that over 906 thousand hectares (2.24×10^6 acres; 9,060 km2; 3,500 sq mi) of forest within the Amazon biome has been lost to fires in 2019. In addition to the impact on global climate, the fires created environmental concerns from the excess carbon dioxide (CO2) and carbon monoxide (CO) within the fires' emissions, potential impacts on the biodiversity of the Amazon, and threats to indigenous tribes that live within the forest. Ecologists estimated that the dieback from the Amazon rainforest due to the fires could cost Brazil US$957 billion to US$3.5 trillion over a 30-year period.The increased rate of fires in Brazil has raised the most concerns as international leaders, particularly French president Emmanuel Macron, and environmental non-government organizations (ENGOs) attributed these to Brazilian president Jair Bolsonaro's pro-business policies that had weakened environmental protections and have encouraged deforestation of the Amazon after he took office in January 2019. Bolsonaro initially remained ambivalent and rejected international calls to take action, asserting that the criticism was sensationalist. Following increased pressure at the 45th G7 summit and a threat to reject the pending European Union–Mercosur free trade agreement, Bolsonaro dispatched over 44,000 Brazilian troops and allocated funds to fight the fires, and later signed a decree to prevent such fires for a sixty-day period.
Other Amazonian countries have been affected by the wildfires in higher or lesser degree. The number of hectares of Bolivian rainforest affected by the wildfires were roughly equal to those of Brazil, being the area of Bolivia only about one-eighth of Brazil's. Bolivian president Evo Morales was similarly blamed for past policies that encouraged deforestation, Morales has also taken proactive measures to fight the fires and seek aid from other countries. At the G7 summit, Macron negotiated with the other nations to allocate US$22 million for emergency aid to the Amazonian countries affected by the fires.

",https://en.wikipedia.org/wiki/2019_Amazon_rainforest_wildfires
Bosnia and Herzegovina,12.0,2018 Bosnian general election,"General elections were held in Bosnia and Herzegovina on 7 October 2018. They decided the makeup of Bosnia and Herzegovina's Presidency as well as national, entity, and cantonal governments. Voter turnout was 54%.
The elections for the House of Representatives were divided into two; one for the Federation of Bosnia and Herzegovina and one for Republika Srpska. In the presidential election, voters in the Federation elected Bosniak Šefik Džaferović and Croat Željko Komšić, while voters in Republika Srpska elected Serb Milorad Dodik. The Party of Democratic Action emerged as the largest party in the House of Representatives, winning 9 of the 42 seats.",https://en.wikipedia.org/wiki/2018_Bosnian_general_election
Botswana,10.0,2009 Botswana general election,"General elections were held in Botswana on 16 October 2009, alongside local elections, with early voting in 26 polling stations abroad taking place 3 October. The result was a tenth successive victory for the Botswana Democratic Party, which won 45 of the 57 elected seats in the National Assembly.",https://en.wikipedia.org/wiki/2009_Botswana_general_election
Brazil,54.0,2016 Summer Olympics medal table,"The following medal table is a list of National Olympic Committees (NOCs) and one non-NOC team  ranked by the number of gold medals won by their athletes during the 2016 Summer Olympics in Rio de Janeiro, from 5 to 21 August 2016.Vietnam, Kosovo, Fiji, Singapore, Puerto Rico, Bahrain, Jordan, Tajikistan and Ivory Coast won their first Olympic gold medals (however, Bahrain retroactively was awarded a gold medal for the 2012 Summer Olympics in 2017 due to medals reallocation). They were also the first Olympic medals of any kind for Kosovo, Jordan and Fiji. Kuwaiti shooter Fehaid Al-Deehani became the first independent athlete to win a gold medal, though gold medals have been won under the Olympic flag by other entities, such as countries that competed under the flag at 1980 Summer Olympics in Moscow or the Unified Team in 1992.
The United States of America led the medal table both in number of gold medals won and in overall medals, winning 46 gold and 121 total medals respectively. Behind the United States, Great Britain were second on the medal table by golds (27) and third by overall medals (67) – their highest ranked finishes in gold since the home games of 1908 and in overall medals since 1920  – while China were third by golds (26) and second by overall medals (70). Both countries were well clear of a following group in the table that included Russia, Germany,  France and 2020 host Japan.
Athletes from 87 nations earned medals at the 2016 Summer Olympics, breaking the record of most nations winning a medal at a single edition of the Olympics. However, following reallocation due to doping sanctions, an 87th country was later awarded a medal at the 2008 Olympics, tying the record. Athletes from 59 nations earned gold medals at these games, also breaking the record for the most nations winning gold at a single games. Host country Brazil won seven gold medals, their most at any single Summer Olympics.

",https://en.wikipedia.org/wiki/2016_Summer_Olympics_medal_table
Brunei,72.0,Malaysia Airlines Flight 370,"Malaysia Airlines Flight 370 (MH370/MAS370) was an international passenger flight operated by Malaysia Airlines that disappeared on 8 March 2014 while flying from Kuala Lumpur International Airport in Malaysia to its planned destination, Beijing Capital International Airport. The crew of the Boeing 777-200ER registered as 9M-MRO, last communicated with air traffic control (ATC) around 38 minutes after takeoff when the flight was over the South China Sea. The aircraft was lost from ATC radar screens minutes later, but was tracked by military radar for another hour, deviating westward from its planned flight path, crossing the Malay Peninsula and Andaman Sea. It left radar range 200 nautical miles (370 km; 230 mi) northwest of Penang Island in northwestern Peninsular Malaysia.
With all 227 passengers and 12 crew aboard presumed dead, the disappearance of Flight 370 was the deadliest incident involving a Boeing 777 and the deadliest in Malaysia Airlines' history until it was surpassed in both regards by Malaysia Airlines Flight 17, which was shot down while flying over conflict-stricken eastern Ukraine four months later on 17 July 2014. The combined loss caused significant financial problems for Malaysia Airlines, which was renationalised by the Malaysian government in August 2014.
The search for the missing airplane became the most expensive in the history of aviation. It focused initially on the South China Sea and Andaman Sea, before analysis of the aircraft's automated communications with an Inmarsat satellite indicated a possible crash site somewhere in the southern Indian Ocean. The lack of official information in the days immediately after the disappearance prompted fierce criticism from the Chinese public, particularly from relatives of the passengers, as most people on board Flight 370 were of Chinese origin. Several pieces of debris washed ashore in the western Indian Ocean during 2015 and 2016; many of these were confirmed to have originated from Flight 370. After a three-year search across 120,000 km2 (46,000 sq mi) of ocean failed to locate the aircraft, the Joint Agency Coordination Centre heading the operation suspended its activities in January 2017. A second search launched in January 2018 by private contractor Ocean Infinity also ended without success after six months.
Relying mostly on analysis of data from the Inmarsat satellite with which the aircraft last communicated, the Australian Transport Safety Bureau (ATSB) proposed initially that a hypoxia event was the most likely cause given the available evidence, although no consensus has been reached concerning this theory among investigators. At various stages of the investigation, possible hijacking scenarios were considered, including crew involvement, and suspicion of the airplane's cargo manifest; many disappearance theories regarding the flight have also been reported by the media. The Malaysian Ministry of Transport's final report from July 2018 was inconclusive, but highlighted Malaysian ATC's failures to attempt to communicate with the aircraft shortly after its disappearance. In the absence of a definitive cause of disappearance, air transport industry safety recommendations and regulations citing Flight 370 have been intended mostly to prevent a repetition of the circumstances associated with the loss. These include increased battery life on underwater locator beacons, lengthening of recording times on flight data recorders and cockpit voice recorders, and new standards for aircraft position reporting over the open ocean.

",https://en.wikipedia.org/wiki/Malaysia_Airlines_Flight_370
Bulgaria,39.0,2016 Russian Defence Ministry Tupolev Tu-154 crash,"On 25 December 2016, a Tupolev Tu-154 jetliner of the Russian Defence Ministry crashed into the Black Sea shortly after taking off from Sochi International Airport, Russia, while en route to Khmeimim Air Base, Syria. All 92 passengers and crew on board, including 64 members of the Alexandrov Ensemble choir of the Russian Armed Forces, were killed. The aircraft had flown from Chkalovsky Airport and had landed at Sochi to refuel.

",https://en.wikipedia.org/wiki/2016_Russian_Defence_Ministry_Tupolev_Tu-154_crash
Burkina Faso,22.0,2022 Burkina Faso coup d'etat,"A coup d'état took place in Burkina Faso on 30 September 2022, removing Interim President Paul-Henri Sandaogo Damiba over his alleged inability to deal with the country's Islamist insurgency. Damiba had come to power in a coup d'état just eight months earlier. Captain Ibrahim Traoré took over as interim leader.",https://en.wikipedia.org/wiki/September_2022_Burkina_Faso_coup_d%27%C3%A9tat
Burundi,10.0,2010 Burundian presidential election,"Presidential elections were held in Burundi on 28 June 2010. As a result of withdrawals and alleged fraud and intimidation, incumbent President Pierre Nkurunziza was the only candidate.",https://en.wikipedia.org/wiki/2010_Burundian_presidential_election
Cape Verde,11.0,2021 Cape Verdean presidential election,"Presidential elections were held in Cape Verde on 17 October 2021. The result was a victory for José Maria Neves of the opposition African Party for the Independence of Cape Verde (PAICV), who received 51.8% of the vote.",https://en.wikipedia.org/wiki/2021_Cape_Verdean_presidential_election
