0,1,2,3,4,5,6,7,8
Azerbaijan,64,Heydar Aliyev International Airport,http://www.wikidata.org/entity/Q386864,wd:Q386864,736545.0,"international airport in Baku, Azerbaijan","Heydar Aliyev International Airport (Azerbaijani: Heydar Aliyev adına Beynəlxalq Hava Limanı) (IATA: GYD, ICAO: UBBB) is one of the seven international airports serving Azerbaijan. Formerly, it was called Bina International Airport after a suburb of Baku. On 10 March 2004, the airport was renamed after the former president of Azerbaijan, Heydar Aliyev. The airport is 20 kilometers northeast of Azerbaijan capital Baku, connected to the city by a highway. The airport serves as the hub for national carrier Azerbaijan Airlines as well as for Azal Avia Cargo, Buta Airways and Silk Way West Airlines.

",https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport
Bahrain,40,Bahrain International Airport,http://www.wikidata.org/entity/Q637639,wd:Q637639,464443.0,airport,"Bahrain International Airport (IATA: BAH, ICAO: OBBI) (Arabic: مطار البحرين الدولي, romanized: Maṭār al-Baḥrayn al-dwalī) is the international airport of Bahrain. Located on Muharraq Island, adjacent to the capital Manama and the city Al Muharraq, it serves as the hub for the national carrier Gulf Air. The airport is managed by the Bahrain Airport Company. Established in 1927, it is the Persian Gulf's oldest international airport.When Bahrain was part of Iranian soil.
The airport has recently undergone a $1.1 billion expansion which launched on the 28th of January 2021, boosting the airport's capacity to 14 million passengers annually.",https://en.wikipedia.org/wiki/Bahrain_International_Airport
Bangladesh,34,Shahjalal International Airport,http://www.wikidata.org/entity/Q30603,wd:Q30603,1576433.0,"major airport in Dhaka, Bangladesh","Hazrat Shahjalal International Airport (Bengali: হযরত শাহ্‌জালাল আন্তর্জাতিক বিমানবন্দর, Romanized: Hôzrôt Shahjalal Antôrjatik Bimanbôndôr), (IATA: DAC, ICAO: VGHS (formerly VGZR)), is the main international airport serving Dhaka City, the capital city of Bangladesh, and it is the largest airport in Bangladesh. It is located in Kurmitola, 17 km (11 mi) from the city centre, in the northern part of Dhaka. The airport is also used as a base of the Bangladesh Air Force. The airport has an area of 802 hectares (1,981 acres). The Civil Aviation Authority of Bangladesh (CAAB) operates and maintains the airport. It started operations in 1980, taking over from Tejgaon Airport as the principal international airport of the country. The airport was formerly known as Dacca International Airport and later as Zia International Airport, before being named in honour of Shah Jalal, who is one of the most respected Sufi saints of Bangladesh. The IATA code of the airport ""DAC"" is derived from ""Dacca"", which is the previously used spelling for ""Dhaka"".
Hazrat Shahjalal International Airport is the primary hub of the national flag carrier, Biman Bangladesh Airlines. In addition, it is also the main hub of most of the private airlines in Bangladesh including Air Astra, Novoair, Regent Airways and US-Bangla Airlines. The annual passenger handling capacity of the airport is 18.5 million passengers, and this passenger handling capacity is predicted by CAAB to be sufficient until 2026. In 2014, the airport handled 9.1 million passengers and 248,000 tonnes of cargo. Average aircraft movement per day is around 190 flights. Ground handling at the airport is provided by Biman Ground Handling, which is a wholly owned subsidiary of Biman Bangladesh Airlines. The airport has complete Wi-Fi Internet coverage and all the terminals of the airport have multiple First Class and Business Class executive lounges operated by Five Star hotels, such as Intercontinental Dhaka; Bangladeshi companies such as Eastern Bank Skylounge or City Bank American Express Lounge; as well as local and foreign airlines. Passengers travelling on First Class or Business Class air tickets, as well as economy passengers who are Priority Pass card holders, have complimentary access to select lounges.",https://en.wikipedia.org/wiki/Hazrat_Shahjalal_International_Airport
Barbados,29,Grantley Adams International Airport,http://www.wikidata.org/entity/Q902486,wd:Q902486,1406612.0,airport,"Grantley Adams International Airport (GAIA) (IATA: BGI, ICAO: TBPB) is an international airport at Seawell, Christ Church, Barbados, serving as the country's only port of entry by air.
The airport is the only designated port of entry for persons arriving and departing by air in Barbados and operates as one of the major gateways to the Eastern Caribbean. It has direct service to destinations in the United States, Canada, Central America and Europe. In 2016, the airport was the eighth-busiest airport in the Caribbean region and the third-busiest airport in the Lesser Antilles after Queen Beatrix International Airport on Aruba and Pointe-à-Pitre International Airport on Guadeloupe. GAIA, also remains an important air-link for cruise ship passengers departing and arriving at the Port of Bridgetown, and a base of operations for the Regional Security System (RSS), and the Regional (Caribbean) Police Training Centre.
The airport's former name was Seawell Airport before being dedicated posthumously in honour of the first Premier of Barbados, Sir Grantley Herbert Adams in 1976. The airport is in the Atlantic time zone (UTC−4:00) and is in World Area Code region No. 246 (by the US Department of Transportation). It was a hub for now-defunct Barbadian carriers Caribbean Airways (not to be confused with the currently-as of 2021-operating Caribbean Airlines) and REDjet, the home for the charter carrier West Indies Executive Air, and former home to the flight training school Coconut Airways.",https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport
Belarus,48,Minsk National Airport,http://www.wikidata.org/entity/Q777855,wd:Q777855,1444271.0,International airport in Belarus,"Minsk National Airport, formerly known as Minsk-2 (IATA: MSQ, ICAO: UMMS) (Belarusian: Нацыянальны аэрапорт Мінск, romanized: Nacyjanalny aeraport Minsk, [natsɨjaˈnalʲnɨ aeraˈport mʲinsk]; Russian: Национальный аэропорт Минск), is the main international airport in Belarus, located 42 km (26 mi) to the east of the capital Minsk, geographically lying in the territory of Smalyavichy Raion but administratively being subordinated to Kastrychnitski District of Minsk. The airport serves as hub of the Belarusian flag carrier Belavia and the cargo carriers TAE Avia, Genex and Rubystar Airways.

",https://en.wikipedia.org/wiki/Minsk_National_Airport
Belgium,64,Brussels Airport,http://www.wikidata.org/entity/Q28934,wd:Q28934,269753.0,"international airport 11 km northeast of Brussels, Belgium","Brussels Airport (IATA: BRU, ICAO: EBBR) is an international airport 6.5 NM (12.0 km; 7.5 mi) northeast of Brussels, the capital of Belgium. In 2019, more than 26 million passengers arrived or departed at Brussels Airport, making it the 24th busiest airport in Europe. It is located in the municipality of Zaventem in the Province of Flemish Brabant in the Flemish Region of Belgium. It is home to around 260 companies, together directly employing 20,000 people and serves as the home base for Brussels Airlines and TUI fly Belgium.
The company operating the airport is known as The Brussels Airport Company N.V./S.A.; before 19 October 2006, the name was BIAC (Brussels International Airport Company), which was created by Belgian law through a merger of BATC with the ground operations departments of the RLW/RVA. Since 2011, the airport has been owned by the Toronto-based Ontario Teachers' Pension Plan (39%), Macquarie Group (Macquarie European Infrastructure Fund I and Macquarie European Infrastructure Fund III) (36%) and the Belgian State (25%).On 22 March 2016, the airport's departures hall was severely damaged by two terrorist bomb blasts. The airport was closed until 3 April 2016, when it was reopened with temporary facilities at less than 20% of its previous capacity. It has since returned to full operations, with a record of 90,000 passengers on 29 July 2016.",https://en.wikipedia.org/wiki/Brussels_Airport
Belize,23,Philip S. W. Goldson International Airport,http://www.wikidata.org/entity/Q1422858,wd:Q1422858,736515.0,airport,"Philip S. W. Goldson International Airport (IATA: BZE, ICAO: MZBZ) is an airport that serves the nation of Belize's largest city, Belize City along the eastern coast of Central America. It was named after politician Philip S. W. Goldson, who died in 2001. The airport is about 30 minutes drive from Belize City's centre, in Ladyville. The airport is at an elevation of 5 m (16 ft), which means both the airport and the entirety of Belize City are at risk of serious flooding due to its low elevation and coastal location. For this reason, Belize's capital has been moved to Belmopan, but the airport remains the largest and busiest in the country. With stable passenger growth, Philip S. W. Goldson International Airport is currently the fifth busiest airport in Central America.

",https://en.wikipedia.org/wiki/Philip_S._W._Goldson_International_Airport
Benin,27,Cadjehoun Airport,http://www.wikidata.org/entity/Q856939,wd:Q856939,4271830.0,airport,"Cotonou Cadjehoun Airport (IATA: COO, ICAO: DBBB) is an airport in the Cadjehoun neighborhood of Cotonou, the largest city in Benin, in West Africa. The airport is the largest in the country, and as such, is the primary entry point into the country by air, with flights to Africa and Europe.
The airport is named after cardinal Bernardin Gantin.",https://en.wikipedia.org/wiki/Cadjehoun_Airport
Bhutan,45,Paro Airport,http://www.wikidata.org/entity/Q44877,wd:Q44877,2955933.0,international airport in Bhutan,"Paro International Airport (Dzongkha: སྤ་རོ་གནམ་ཐང༌།, romanized: paro gnam thang) (IATA: PBH, ICAO: VQPR) is the sole international airport of the four airports in Bhutan. It is 6 km (3.7 mi; 3.2 nmi) from Paro in a deep valley on the bank of the river Paro Chhu. With surrounding peaks as high as 5,500 m (18,000 ft), it is considered one of the world's most challenging airports, and only eight pilots are certified to land at the airport.Flights to and from Paro are allowed under visual meteorological conditions only and are restricted to daylight hours from sunrise to sunset. Paro airport was the only airport in Bhutan until 2011. Paro Airport is accessible by road, 6 km (3.7 mi; 3.2 nmi) from Paro city, and 54 km (34 mi; 29 nmi) from Thimphu by Paro-Thimphu road.

",https://en.wikipedia.org/wiki/Paro_International_Airport
Bolivia,28,El Alto International Airport,http://www.wikidata.org/entity/Q1142225,wd:Q1142225,2614073.0,"airport serving La Paz, Bolivia","El Alto International Airport (Spanish: Aeropuerto Internacional El Alto) (IATA: LPB, ICAO: SLLP) is an international airport serving La Paz, Bolivia. It is located in the city of El Alto, 13 kilometres (8 mi) west of La Paz. At an elevation of 4,061.5 metres (13,325 ft), it is the highest international airport in the world, the sixth highest commercial airport in the world and the highest commercial airport outside of China.The airport has been in service since the first half of the 20th century, but was modernized in the late 1960s, when its runway was lengthened and a new passenger terminal with modern facilities was built. The new airport was inaugurated in 1965.
El Alto airport was a primary hub for the former Lloyd Aéreo Boliviano, Bolivia's flag carrier which ceased operations in 2007 and is a hub for Línea Aérea Amaszonas. It serves also as a focus city for Boliviana de Aviación which is a state-owned airline.",https://en.wikipedia.org/wiki/El_Alto_International_Airport
Bosnia and Herzegovina,40,Sarajevo International Airport,http://www.wikidata.org/entity/Q740392,wd:Q740392,858363.0,airport in Bosnia and Herzegovina,"Sarajevo International Airport (Bosnian: Međunarodni aerodrom Sarajevo/Међународни аеродром Сарајево) (IATA: SJJ, ICAO: LQSA) is the main international airport in Bosnia and Herzegovina, serving Sarajevo, capital of Bosnia and Herzegovina. It is located 3.3 NM (6.1 km; 3.8 mi) southwest of the Sarajevo railway station and some 6.5 NM (12.0 km; 7.5 mi) west of downtown Sarajevo in the Ilidža municipality, suburb of Butmir. In 2019, 1,143,680 passengers travelled through the airport, compared to 323,499 in 2001.

",https://en.wikipedia.org/wiki/Sarajevo_International_Airport
Botswana,28,Sir Seretse Khama International Airport,http://www.wikidata.org/entity/Q1327949,wd:Q1327949,3720446.0,"airport in Gaborone, Botswana","Sir Seretse Khama International Airport (IATA: GBE, ICAO: FBSK), located 15 kilometres (9 mi) north of downtown Gaborone, is the main international airport of the capital city of Botswana. The airport is named after Sir Seretse Khama, the first president of Botswana. It was opened in 1984 to handle regional and international traffic. It has the largest passenger movement in the country. In 2017 the airport got its first special economic zone which will house in the following departments: CAAB, Botswana Innovation Hub, ITPA and diamond hub for diamond sector.",https://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport
Brazil,45,São Paulo-Guarulhos International Airport,http://www.wikidata.org/entity/Q385406,wd:Q385406,719074.0,international airport serving São Paulo,"São Paulo/Guarulhos – Governor André Franco Montoro International Airport (IATA: GRU, ICAO: SBGR), commonly known as São Paulo/Guarulhos International Airport, is the primary international airport serving São Paulo. It is popularly known locally as either Cumbica Airport, after the district where it is located and the Brazilian Air Force base that exists at the airport complex, or Guarulhos Airport, after the municipality of Guarulhos, in the state of São Paulo, where it is located. Since November 28, 2001, the airport has been named after André Franco Montoro (1916–1999), former Governor of São Paulo state. The airport was rebranded as GRU Airport in 2012.The airport was the busiest in Brazil in terms of transported passengers, aircraft operations, and cargo handled in 2012, placing it as the second busiest airport in Latin America by passenger traffic (36,596,326 in 2016) after Mexico City International Airport. Guarulhos has slot restrictions, operating with a maximum of 45 operations/hour and being one of the five airports with such restrictions in Brazil (the others are São Paulo-Congonhas, Brasília, Belo Horizonte-Pampulha and Rio de Janeiro-Santos Dumont).Since 2012, the airport has been operated by a consortium composed of Invepar S/A, Airports Company South Africa, and Infraero.Some of its facilities are shared with the São Paulo Air Force Base of the Brazilian Air Force.

",https://en.wikipedia.org/wiki/S%C3%A3o_Paulo/Guarulhos_International_Airport
Brunei,28,Brunei International Airport,http://www.wikidata.org/entity/Q1148514,wd:Q1148514,1051974.0,primary and only commercial aviation airport serving Brunei,"Brunei International Airport (BIA) (Malay: Lapangan Terbang Antarabangsa Brunei, Jawi: لاڤڠن تربڠ انتارابڠسا بروني ), (IATA: BWN, ICAO: WBSB), is the primary of two airports in the Sultanate of Brunei Darussalam, on the island of Borneo.  Located near Bandar Seri Begawan in the Brunei-Muara District, it serves as the home base and hub for Royal Brunei Airlines (RB).  Additionally, the Royal Brunei Air Force (RBAirF) is also headquartered at Royal Brunei Air Force Base, Rimba, which is located opposite the main runway on the northern side, within the airport's environs.  Brunei International Airport serves international destinations across Asia and Oceania, as well as flights to the Middle East and London Heathrow.",https://en.wikipedia.org/wiki/Brunei_International_Airport
Bulgaria,41,Sofia Airport,http://www.wikidata.org/entity/Q127951,wd:Q127951,963400.0,international airport in Bulgaria,"Sofia Airport (IATA: SOF, ICAO: LBSF) (Bulgarian: Летище София, romanized: Letishte Sofiya) is the main international airport of Bulgaria, located 10 km (6.2 mi) east of the centre of the capital Sofia. In 2019 the airport surpassed 7 million passengers for the first time. The airport serves as the home base for BH Air, Bulgaria Air, European Air Charter and GullivAir, and as a base for both Ryanair and Wizz Air. The airport also houses the Bulgarian Air Force's Vrazhdebna Air Base.",https://en.wikipedia.org/wiki/Sofia_Airport
Burkina Faso,29,Ouagadougou Airport,http://www.wikidata.org/entity/Q773547,wd:Q773547,716503.0,"airport in Ouagadougou, Burkina Faso","Ouagadougou Airport (IATA: OUA, ICAO: DFFD), officially Thomas Sankara International Airport Ouagadougou, is an international airport in the center of the capital city of Ouagadougou in Burkina Faso. It was built in the 1960s, and it is approximately 1.5 kilometres (1 mi) southeast of the main commercial area. The site itself is approximately 4.8 kilometres (3.0 mi) in length, 0.5 kilometres (0.31 mi) in width at its narrowest point, and covers an area of approximately 4.26 km2 (1,050 acres). Its runway is 3,000 metres (9,800 ft) long. When the airport was built it was on the southern boundary of the city. Ouagadougou has since experienced rapid urbanization and the airport is now surrounded by urban development.Besides having outgrown its capacity constraints, Ouagadougou Airport is a source of pollution and risk. The government has plans for a new airport 30 km north of the capital.In addition to civilian traffic, the airport has a military sector.Ouagadougou Airport handles about 98% of all scheduled commercial air traffic in Burkina Faso. Air Burkina and Air France handle about 60% of scheduled passenger traffic. Between 2005 and 2011, air passenger traffic at Ouagadougou airport grew at an average annual rate of 7.0%, reaching about 404,726 passengers in 2011 and was estimated to reach 850,000 by 2025.
In 2007 it was the 15th busiest airport in West Africa in passenger volume, just ahead of Port Harcourt (Nigeria) and behind Banjul (Gambia).
The total air cargo grew 71% from 4,350 tons in 2005 to about 7,448 tons in 2009.",https://en.wikipedia.org/wiki/Thomas_Sankara_International_Airport_Ouagadougou
Burundi,31,Bujumbura International Airport,http://www.wikidata.org/entity/Q681134,wd:Q681134,4307161.0,sole international airport serving Bujumbura in Burundi,"Melchior Ndadaye International Airport (IATA: BJM, ICAO: HBBA) is an airport in Bujumbura, the former capital of Burundi. It is Burundi's only international airport and the only one with a paved runway.",https://en.wikipedia.org/wiki/Bujumbura_International_Airport
Cambodia,31,Phnom Penh International Airport,http://www.wikidata.org/entity/Q1054163,wd:Q1054163,702431.0,"busiest and largest airport in Cambodia, located in the Pou Senchey District, 10 kilometres (5.4 NM) west of Phnom Penh","Phnom Penh International Airport (Khmer: អាកាសយានដ្ឋានអន្តរជាតិភ្នំពេញ; French: Aéroport international de Phnom Penh) (IATA: PNH, ICAO: VDPP) is the busiest and largest airport in Cambodia, occupying a land area of 386.5 hectares. It is located in the Pou Senchey District, 10 kilometres (5.4 NM) west of Phnom Penh, the nation's capital.

",https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport
Cameroon,27,Douala International Airport,http://www.wikidata.org/entity/Q898928,wd:Q898928,5393086.0,airport,"MD-Douala International Airport (French: Aéroport international MD-Douala) (IATA: DLA, ICAO: FKKD) is an international airport located in Douala, the largest city in Cameroon and the capital of Cameroon's Littoral Region. With its 4 terminals and an average of 1.5 million passengers and 50,000 tonnes of freight per year it is the country's busiest airport. The airport is managed and partly owned (34%) by the company Aeroport du Cameroon (ADC) which also manages all other 13 airports on Cameroonian soil.",https://en.wikipedia.org/wiki/Douala_International_Airport
Canada,52,Toronto Pearson International Airport,http://www.wikidata.org/entity/Q242066,wd:Q242066,2073580.0,"international airport in Toronto, Canada","Lester B. Pearson International Airport (IATA: YYZ, ICAO: CYYZ), commonly known as Toronto Pearson International Airport, is an international airport located in Mississauga, Ontario, Canada. It is the main airport serving Toronto, its metropolitan area, and the surrounding region known as the Golden Horseshoe. The airport is named in honour of Lester B. Pearson, who served as the 14th Prime minister of Canada and received the Nobel Peace Prize in 1957.
Toronto Pearson is located 22.5 kilometres (14.0 mi) northwest of Downtown Toronto with the majority of the airport situated in Mississauga and a small portion of the airfield, along Silver Dart Drive north of Renforth Drive, extending into Toronto's western district of Etobicoke. It has five runways and two passenger terminals along with numerous cargo and maintenance facilities on a site that covers 1,867 hectares (4,613 acres).It is the largest and busiest airport in Canada, handling 50.5 million passengers in 2019. As of 2019, it was the second-busiest international air passenger gateway in the Americas (behind John F. Kennedy International Airport) and the 30th-busiest airport in the world by passenger traffic.Toronto Pearson is the primary hub for Air Canada. It also serves as a hub for WestJet, cargo airline FedEx Express, and as a base of operations for Air Transat and Sunwing Airlines. Toronto Pearson is operated by the Greater Toronto Airports Authority (GTAA) as part of Transport Canada's National Airports System, and is the largest airport in the world with facilities for United States border preclearance.An extensive network of non-stop domestic flights is operated from Toronto Pearson by several airlines to all major and many secondary cities across all provinces and territories of Canada. Since 2014, over 75 airlines operated around 1,250 daily departures from the airport to more than 180 destinations across five continents.

",https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport
Cape Verde,26,Amílcar Cabral International Airport,http://www.wikidata.org/entity/Q482315,wd:Q482315,3305524.0,"international airport serving Espargos, Cape Verde","Amílcar Cabral International Airport (IATA: SID, ICAO: GVAC), also known as Sal International Airport, is the main international airport of Cape Verde. The airport is named after the revolutionary leader Amílcar Cabral. It is located two km west-southwest from Espargos on Sal Island. Sal is the main hub for the national airline, Cabo Verde Airlines; and serves as a base for carrier Cabo Verde Express. This airport was also one of NASA's locations for a facility to handle the Space Shuttle after reentering from orbit.",https://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport
Central African Republic,29,Bangui M'Poko International Airport,http://www.wikidata.org/entity/Q790043,wd:Q790043,4330967.0,airport,"Bangui M'Poko International Airport (IATA: BGF, ICAO: FEFF) is an international airport located seven kilometres (4 nautical miles) northwest of Bangui, capital of the Central African Republic.
In 2004, the airport served 53,862 passengers. In 2012, the airport had an average attendance of about 120,000 passengers, despite a maximum capacity of 10,000 passengers.The airport was an unofficial refugee camp for some 60,000 refugees as of May 2014. In 2017, the airport was functioning under the supervision of the UN aviation officials.",https://en.wikipedia.org/wiki/Bangui_M%27Poko_International_Airport
Chad,28,N'Djamena International Airport,http://www.wikidata.org/entity/Q979272,wd:Q979272,5513949.0,airport,"N'Djamena International Airport (IATA: NDJ, ICAO: FTTJ) (Arabic: مطار انجمينا الدولي; French: Aéroport international de N'Djaména)  serves N'Djamena, the capital city of Chad.  It is the country's only international airport.  The airport is dual use, with civilian and military installations on opposite sides of the single runway.",https://en.wikipedia.org/wiki/N%27Djamena_International_Airport
Chile,37,Carriel Sur International Airport,http://www.wikidata.org/entity/Q127721,wd:Q127721,6039136.0,international airport in Chile,"Carriel Sur International Airport (IATA: CCP, ICAO: SCIE) is located in Talcahuano, Greater Concepción in the Bío Bío Region, 8 km (5 mi) from Concepción downtown. It is one of the largest airports in Chile and serves domestic traffic for LATAM Airlines, JetSmart and Sky Airline. It also serves as a primary alternate airport for Arturo Merino Benitez Airport, usually receiving international traffic from Santiago when that airport closes due to weather.",https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport
