0,1,2,3,4,5,6,7,8
Belgium,33,Salah Abdeslam,http://www.wikidata.org/entity/Q21503533,wd:Q21503533,48561825.0,terrorist,"Salah Abdeslam (Arabic: صلاح عبد السلام, lit. 'Ṣalāḥ ʿAbd as-Salām'; French pronunciation: ​[sala abdɛslam]; born 15 September 1989) is a French Islamic terrorist who was sentenced to life in prison in 2022 as the sole surviving member of the 10-man unit that carried out the attacks in Paris on 13 November 2015 in which 130 people were killed and more than 490 injured.Born in Belgium, Abdeslam worked various jobs in his home city of Brussels. He committed several acts of street and petty crimes in Brussels, as well as drug offences. Abdeslam became radicalised into militant Islamism by his friend Abdelhamid Abaaoud, who had returned to Belgium after taking part in terrorist activities in Syria, causing Abdeslam to stop activities like drinking alcohol and turn more religiously strict. He eventually took part in the deadly November 2015 attacks in Paris through providing logistical support for the assailants, driving them to their target locations, and having some involvement in the manufacture of the explosives used. Having evaded authorities, he became the target of one of the largest manhunts in modern European history. Europol had Abdeslam as first in a list of wanted criminals out of 57 individuals listed publicly by the organisation in January 2016.Abdeslam is known to have had contacts or social links to the Islamic State of Iraq and the Levant (ISIL), as ISIL subsequently made a claim of responsibility for the attack. Of the men known to be involved in the attacks, he and Mohammad Abrini are the only two still alive; all others involved either having killed themselves or having been killed by French police officers. After about four months on the run, Abdeslam was apprehended on 18 March 2016, following a shootout that occurred during a police raid conducted in the Molenbeek area of Brussels. On 23 April, Abdeslam was sentenced in Brussels to 20 years in prison for the shootout.
On 9 February 2022, Abdeslam testified in France for the first time and claimed he did not kill or hurt anyone. He denied he was a danger to the public. He restated his support for the Islamic State in court but said he decided not to detonate his explosives at the last minute. He faced more cross-examination; the trial was expected to last nine months. On 29 June 2022, Abdeslam was found guilty on all five counts he was charged with, including terrorism and murder; he was sentenced to life imprisonment without parole. Facing poor prospects on appeal, he announced he would not challenge the decision.

",https://en.wikipedia.org/wiki/Salah_Abdeslam
Bolivia,6,Roberto Suárez Gómez,http://www.wikidata.org/entity/Q3436982,wd:Q3436982,20877652.0,Bolivian drug trafficker (1932-2000),"Roberto Suárez Gómez (January 8, 1932 – July 20, 2000), also known as the King of Cocaine, was a Bolivian drug lord and trafficker who played a major role in the expansion of cocaine trafficking in Bolivia. In his prime, Suárez made $400 million annually, was one of the major suppliers of the Medellín Cartel as well as the leader of the largest Bolivian drug empire, and was considered to be the biggest cocaine producer in the world.Born to a prominent family, Suárez entered the drug trade and made millions from cocaine in the 1970s and 1980s. He is known for financing the 1980 coup d'état, known as the ""Cocaine Coup"", and was a major supplier of cocaine for various criminal organizations. Suárez was arrested in 1988 and sentenced to 15 years in prison, but was released after serving half his sentence. He died on July 20, 2000, from a heart attack.",https://en.wikipedia.org/wiki/Roberto_Su%C3%A1rez_G%C3%B3mez
Bosnia and Herzegovina,2,Sulejman Talović,http://www.wikidata.org/entity/Q3503441,wd:Q3503441,,,--,--
Brazil,22,Ronnie Biggs,http://www.wikidata.org/entity/Q560955,wd:Q560955,429911.0,English thief,"Ronald Arthur Biggs (8 August 1929 – 18 December 2013) was an English criminal who helped plan and carry out the Great Train Robbery of 1963. He subsequently became notorious for his escape from prison in 1965, living as a fugitive for 36 years, and for his various publicity stunts while in exile. In 2001, Biggs returned to the United Kingdom and spent several years in prison, where his health rapidly declined. He was released from prison on compassionate grounds in August 2009 and died in a nursing home in December 2013.",https://en.wikipedia.org/wiki/Ronnie_Biggs
Bulgaria,23,Ruja Ignatova,http://www.wikidata.org/entity/Q20819716,wd:Q20819716,56484275.0,"Bulgarian businesswoman, prosecuted for cryptocurrency fraud","Ruja Plamenova Ignatova (Bulgarian: Ружа Пламенова Игнатова, romanized: Ruža Plamenova Ignatova; born 30 May 1980) is a Bulgarian-born German citizen and convicted fraudster. She is best known as the founder of a fraudulent cryptocurrency scheme known as OneCoin, which The Times has described as ""one of the biggest scams in history"". She is the subject of the 2019 BBC podcast series The Missing Cryptoqueen and the 2022 book of the same name.Since 2017, Ignatova has been on the run from various international law enforcement agencies. In early 2019, she was charged in absentia by U.S. authorities for wire fraud, securities fraud and money laundering. She was added to the FBI Ten Most Wanted in June 2022.

",https://en.wikipedia.org/wiki/Ruja_Ignatova
Cambodia,7,Tadamasa Goto,http://www.wikidata.org/entity/Q986390,wd:Q986390,32325198.0,Japanese mob boss,"Tadamasa Goto (後藤 忠政, Gotō Tadamasa, born September 16, 1943) is a retired yakuza. The US Treasury department put him on a watch-list in December 2015 and he is still engaged in criminal activity. He is also considered to be bankrolling the Kobe Yamaguchi-gumi which split from the 100 year old Yamaguchi-gumi, Japan's largest crime group, on August 27, 2015.  He was the founding head of the Goto-gumi, a Fujinomiya-based affiliate of Japan's largest yakuza syndicate, the Yamaguchi-gumi.Goto, who has been convicted at least nine times, was a prominent yakuza and at one point the most powerful crime boss in Tokyo, even being dubbed the ""John Gotti of Japan"". Goto was once claimed to have been the largest shareholder in Japan Airlines, but this was disputed by stock exchange filings.He had been barred from entering the United States until 2001 when he got a special visa deal from the FBI for a life-saving liver transplant at a time of pronounced organ scarcity.",https://en.wikipedia.org/wiki/Tadamasa_Goto
Canada,31,Paul Watson,http://www.wikidata.org/entity/Q201670,wd:Q201670,311003.0,Canadian environmental activist,"Paul Franklin Watson (born December 2, 1950) is a Canadian-American conservation and environmental activist, who founded the Sea Shepherd Conservation Society, an anti-poaching and direct action group focused on marine conservation activism. The tactics used by Sea Shepherd have attracted opposition, with the group accused of eco-terrorism by both the Japanese government and Greenpeace. Watson is a citizen of Canada and the United States.
The Toronto native joined a Sierra Club protest against nuclear testing in 1969. Because Watson argued for a strategy of direct action that conflicted with the Greenpeace interpretation of nonviolence, he was ousted from the board in 1977.  However, Greenpeace has stated that Watson was an influential early member, but not one of the founders of Greenpeace. That same year, he formed the Sea Shepherd Conservation Society. The group was the subject of a reality show named Whale Wars.
He promotes veganism, population reduction and a biocentric, rather than anthropocentric, worldview.Watson's activities have led to legal action from authorities in countries including the United States, Canada, Norway, Costa Rica and Japan. He was detained in Germany on an extradition request by Costa Rica in May 2012. An Interpol red notice was issued on September 14, 2012, at the request of Japan and Costa Rica.After staying at sea for 15 months following his escape from Germany, where he was released on bail, he returned to Los Angeles in late October 2013, going through customs and ""was not arrested"". He appeared before a US appeals court on November 6, 2013, stating that neither he nor the Sea Shepherd Conservation Society violated a 2012 order requiring them to leave whaling vessels alone. Although the United States is a signatory member of Interpol, Watson has not been detained for extradition to Japan or Costa Rica. He is living in Vermont, writing books. He was residing in Paris as of July 1, 2014 but has since returned to the United States.In March 2019, Costa Rica dropped all charges against Watson and has removed the Interpol red notice.",https://en.wikipedia.org/wiki/Paul_Watson
Cape Verde,1,Mateus Alvares,http://www.wikidata.org/entity/Q4063428,wd:Q4063428,,,--,--
Chile,5,Émile Dubois,http://www.wikidata.org/entity/Q2365396,wd:Q2365396,37207838.0,French serial killer,"Louis-Amadeo Brihier Lacroix, alias Émile Dubois (29 April 1867–26 March 1907) was a French-born criminal and serial killer known as a folk hero in Chile.",https://en.wikipedia.org/wiki/%C3%89mile_Dubois_(murderer)
Colombia,100,Pablo Escobar,http://www.wikidata.org/entity/Q187447,wd:Q187447,161570.0,Colombian drug lord (1949–1993),"Pablo Emilio Escobar Gaviria (; Spanish: [ˈpaβlo es.koˈβ̞aɾ]; 1 December 1949 – 2 December 1993) was a Colombian drug lord and narcoterrorist who was the founder and sole leader of the Medellín Cartel. Dubbed ""the king of cocaine"", Escobar was the wealthiest criminal in history, having amassed an estimated net worth of US$30 billion by the time of his death—equivalent to $70 billion as of 2022—while his drug cartel monopolized the cocaine trade into the United States in the 1980s and early 1990s.Born in Rionegro and raised in Medellín, Escobar studied briefly at Universidad Autónoma Latinoamericana of Medellín, but left without graduating; he instead began engaging in criminal activity, selling illegal cigarettes and fake lottery tickets, as well as participating in motor vehicle theft. In the early 1970s, he began to work for various drug smugglers, often kidnapping and holding people for ransom.
In 1976, Escobar founded the Medellín Cartel, which distributed powder cocaine, and established the first smuggling routes from Peru, Bolivia and Ecuador, through Colombia and eventually into the United States. Escobar's infiltration into the U.S. created exponential demand for cocaine and by the 1980s it was estimated Escobar led monthly shipments of 70 to 80 tons of cocaine into the country from Colombia. As a result, he quickly became one of the richest people in the world, but constantly battled rival cartels domestically and abroad, leading to massacres and the murders of police officers, judges, locals, and prominent politicians, making Colombia the murder capital of the world.In the 1982 Colombian parliamentary election, Escobar was elected as an alternate member of the Chamber of Representatives as part of the Liberal Alternative movement. Through this, he was responsible for community projects such as the construction of houses and football fields, which gained him popularity among the locals of the towns that he frequented. However, Escobar's political ambitions were thwarted by the Colombian and U.S. governments, who routinely  pushed for his arrest, with Escobar widely believed to have orchestrated the DAS Building and Avianca Flight 203 bombings in retaliation.
In 1991, Escobar surrendered to authorities, and was sentenced to five years' imprisonment on a host of charges, but struck a deal of no extradition with Colombian President César Gaviria, with the ability of being housed in his own, self-built prison, La Catedral. In 1992, Escobar escaped and went into hiding when authorities attempted to move him to a more standard holding facility, leading to a nationwide manhunt. As a result, the Medellín Cartel crumbled, and in 1993, Escobar was killed in his hometown by Colombian National Police, a day after his 44th birthday.Escobar's legacy remains controversial; while many denounce the heinous nature of his crimes, he was seen as a ""Robin Hood-like"" figure for many in Colombia, as he provided many amenities to the poor. His killing was mourned and his funeral attended by over 25,000 people. Additionally, his private estate, Hacienda Nápoles, has been transformed into a theme park. His life has also served as inspiration for or has been dramatized widely in film, television, and in music.",https://en.wikipedia.org/wiki/Pablo_Escobar
Comoros,4,Sitarane,http://www.wikidata.org/entity/Q3485373,wd:Q3485373,33729809.0,French thief,"Simicoudza Simicourba (1858 – 1911), otherwise known as Sitarane, was a thief and murderer on the island of Réunion.",https://en.wikipedia.org/wiki/Sitarane
Costa Rica,15,Iosif Grigulevich,http://www.wikidata.org/entity/Q1376516,wd:Q1376516,2534551.0,Soviet spy and Costa Rican diplomat,"Iosif Romualdovich Grigulevich (Russian: Иосиф Ромуальдович Григулевич; May 5, 1913 – June 2, 1988) was a Soviet secret police (NKVD) operative active between 1937 and 1953, when he played a role in assassination plots against Communist and Bolshevik individuals who were not loyal to Joseph Stalin. This included the murders of claimed and actual Trotskyists during the Spanish Civil War including Andreu Nin Pérez, and an initial, failed assassination attempt against Leon Trotsky in Mexico.Under the false identity of Teodoro B. Castro, a wealthy Costa Rican expatriate living in Rome, Grigulevich served as the ambassador of Costa Rica to both Italy and Yugoslavia (1952–1954). His mission was to assassinate Yugoslav leader Josip Broz Tito but the mission was aborted following Stalin's death in 1953. Grigulevich then settled in Moscow, where he worked as an expert on the history of Latin America and on the Roman Catholic Church.
He was a member of the Soviet Academy of Sciences, served as editor-in-chief of the magazine Obshchestvennye nauki i sovremennost (""Social Sciences Today""), and published many books and articles about Latin American subjects.",https://en.wikipedia.org/wiki/Iosif_Grigulevich
Croatia,5,Sretko Kalinić,http://www.wikidata.org/entity/Q3080953,wd:Q3080953,27694707.0,Serbian murderer,"Sretko Kalinić (Serbian Cyrillic: Сретко Калинић; born 25 February 1974), also known as ""Zver"" (Serbian Cyrillic: Звер, lit. 'The Beast') or ""Beli"" (Serbian Cyrillic: Бели, lit. 'The White'), is a Croatian Serb gangster, contract killer and mass murderer, who holds dual Serbian and Croatian citizenship. best known as one of the conspirators in the assassination of Serbian Prime Minister Zoran Đinđić.",https://en.wikipedia.org/wiki/Sretko_Kalini%C4%87
Cuba,19,Luis Posada Carriles,http://www.wikidata.org/entity/Q504467,wd:Q504467,1736582.0,Cuban terrorist and CIA agent,"Luis Clemente Posada Carriles (February 15, 1928 – May 23, 2018) was a Cuban exile militant and Central Intelligence Agency (CIA) agent. He was considered a terrorist by the United States' Federal Bureau of Investigation (FBI) and the Government of Cuba, among others.Born in Cienfuegos, Cuba, Posada fled to the United States after a spell of anti-Castro activism. He helped organize the Bay of Pigs Invasion, and after it failed, became an agent for the CIA. He received training at Fort Benning, and from 1964 to 1967 was involved with a series of bombings and other covert activities against the Cuban government, before joining the Venezuelan intelligence service. Along with Orlando Bosch, he was involved in founding the Coordination of United Revolutionary Organizations, described by the FBI as ""an anti-Castro terrorist umbrella organization"". Posada and CORU are widely considered responsible for the 1976 bombing of a Cuban airliner that killed 73 people. Posada later admitted involvement in a string of bombings in 1997 targeting fashionable Cuban hotels and nightspots. In addition, he was jailed under accusations related to an assassination attempt on Fidel Castro in Panama in 2000, although he was later pardoned by Panamanian President Mireya Moscoso in the final days of her term. He denied involvement in the airline bombing and the alleged plot against Castro in Panama, but admitted to fighting to overthrow the Castro regime in Cuba.In 2005, Posada was held by US authorities in Texas on the charge of being in the country illegally: the charges were later dismissed. A judge ruled he could not be deported because he faced the threat of torture in Venezuela. The US government refused to repatriate Posada to Cuba, citing the same reason. His release on bail in 2007 elicited angry reactions from the Cuban and Venezuelan governments. The US Justice Department had urged the court to keep him in jail because he was ""an admitted mastermind of terrorist plots and attacks"", a flight risk and a danger to the community. The decision was also criticized within the US; an editorial in the Los Angeles Times stated that by releasing Carriles while detaining a number of suspected terrorists in Guantánamo Bay, the US government was guilty of hypocrisy.Posada died in May 2018 in Florida, where hardline elements of the anti-Castro exile community in Miami still regarded him as ""a heroic figure"". Reporter Ann Louise Bardach called him ""Fidel Castro's most persistent would-be assassin, while Peter Kornbluh of the National Security Archive referred to him as ""one of the most dangerous terrorists in recent history"" and the ""godfather of Cuban exile violence.""",https://en.wikipedia.org/wiki/Luis_Posada_Carriles
Czech Republic,33,Victor Lustig,http://www.wikidata.org/entity/Q347318,wd:Q347318,48656.0,Czech fraudster,"Victor Lustig (German pronunciation: [ˈvɪktoɐ̯ ˈlʊstɪç]; January 4, 1890 – March 11, 1947) was a highly skilled con artist from Austria-Hungary, who undertook a criminal career that involved conducting scams across Europe and the United States during the early 20th century. Lustig is widely regarded as one of the most notorious con artists of his time, and is infamous for being ""the man who sold the Eiffel Tower twice"" and for conducting the ""Rumanian Box"" scam.

",https://en.wikipedia.org/wiki/Victor_Lustig
Democratic Republic of the Congo,4,William Unek,http://www.wikidata.org/entity/Q8019622,wd:Q8019622,22349492.0,"African spree killer, killed 57 people at two separate slayings 1954 and 1957","William Unek (c. 1929 – 21 February 1957) was a Belgian Congo police constable, mass murderer, spree killer, and serial killer who killed a total of 57 people in two separate spree killings three years apart.",https://en.wikipedia.org/wiki/William_Unek
