0,1,2,3,4,5,6,7,8
Chad,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363.0,desert on the African continent,"The Sahara (, ) is a desert on the African continent. With an area of 9,200,000 square kilometres (3,600,000 sq mi), it is the largest hot desert in the world and the third-largest desert overall, smaller only than the deserts of Antarctica and the northern Arctic.The name ""Sahara"" is derived from the Arabic word for ""desert"" in the feminine irregular form, the singular ṣaḥra' (صحراء /ˈsˤaħra/), plural ṣaḥārā (صَحَارَى /ˈsˤaħaːraː/), ṣaḥār (صَحَار), ṣaḥrāwāt (صَحْرَاوَات), ṣaḥāriy (صَحَارِي).
The desert comprises much of North Africa, excluding the fertile region on the Mediterranean Sea coast, the Atlas Mountains of the Maghreb, and the Nile Valley in Egypt and the Sudan. It stretches from the Red Sea in the east and the Mediterranean in the north to the Atlantic Ocean in the west, where the landscape gradually changes from desert to coastal plains. To the south it is bounded by the Sahel, a belt of semi-arid tropical savanna around the Niger River valley and the Sudan region of sub-Saharan Africa. The Sahara can be divided into several regions, including the western Sahara, the central Ahaggar Mountains, the Tibesti Mountains, the Aïr Mountains, the Ténéré desert, and the Libyan Desert.
For several hundred thousand years, the Sahara has alternated between desert and savanna grassland in a 20,000-year cycle caused by the precession of Earth's axis as it rotates around the Sun, which changes the location of the North African monsoon.",https://en.wikipedia.org/wiki/Sahara
Chile,97,Atacama Desert,http://www.wikidata.org/entity/Q47141,wd:Q47141,18952975.0,desert in South America,"The Atacama Desert (Spanish: Desierto de Atacama) is a desert plateau in South America covering a 1,600 km (990 mi) strip of land on the Pacific coast, west of the Andes Mountains. The Atacama Desert is the driest nonpolar desert in the world, and the second driest overall, just behind some very specific spots within the McMurdo Dry Valleys as well as the only hot true desert to receive less precipitation than the polar deserts, and the largest fog desert in the world. Both regions have been used as experimentation sites on Earth for Mars expedition simulations. The Atacama Desert occupies 105,000 km2 (41,000 sq mi), or 128,000 km2 (49,000 sq mi) if the barren lower slopes of the Andes are included. Most of the desert is composed of stony terrain, salt lakes (salares), sand, and felsic lava that flows towards the Andes.The desert owes its extreme aridity to a constant temperature inversion due to the cool north-flowing Humboldt ocean current and to the presence of the strong Pacific anticyclone. The most arid region of the Atacama Desert is situated between two mountain chains (the Andes and the Chilean Coast Range) of sufficient height to prevent moisture advection from either the Pacific or the Atlantic Ocean, a two-sided rain shadow.",https://en.wikipedia.org/wiki/Atacama_Desert
Colombia,25,Tatacoa Desert,http://www.wikidata.org/entity/Q533861,wd:Q533861,10950551.0,arid zone in Colombia,"The Tatacoa Desert is the second largest arid zone in Colombia after the Guajira Peninsula. It occupies more than 330 square kilometers. This region is located north of Huila Department, 38 km from the city of Neiva in Colombia and 15 km (9 mi) from Natagaima in Tolima. It is renowned as a rich deposit of fossils and a tourist destination. The Tatacoa Desert has two distinctive colors: ocher in the area of Cuzco and gray in the Los Hoyos area.
The Tatacoa, or the Valley of Sorrows, as it was called in 1538 by the conquistador Gonzalo Jiménez de Quesada, is not a desert, but a tropical dry forest. The name ""Tatacoa"" also given by the Spanish, refers to its rattlesnakes. During the Tertiary Period, it was wetter, with thousands of flowers and trees, but has been gradually drying up to become an arid zone.",https://en.wikipedia.org/wiki/Tatacoa_Desert
Djibouti,43,Danakil Desert,http://www.wikidata.org/entity/Q141513,wd:Q141513,2189649.0,desert in northeast Ethiopia,"The Danakil Desert is a desert in northeast Ethiopia, southern Eritrea, and northwestern Djibouti. Situated in the Afar Triangle, it stretches across 136,956 square kilometres (52,879 sq mi) of arid terrain. It is inhabited by a few Afar, who engage in salt mining. The area is known for its volcanoes and extreme heat, with daytime temperatures surpassing 50 °C (122 °F). Less than 25 mm (1 in) of rainfall occurs each year. The Danakil Desert is one of the lowest and hottest places on Earth.",https://en.wikipedia.org/wiki/Danakil_Desert
Egypt,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363.0,desert on the African continent,"The Sahara (, ) is a desert on the African continent. With an area of 9,200,000 square kilometres (3,600,000 sq mi), it is the largest hot desert in the world and the third-largest desert overall, smaller only than the deserts of Antarctica and the northern Arctic.The name ""Sahara"" is derived from the Arabic word for ""desert"" in the feminine irregular form, the singular ṣaḥra' (صحراء /ˈsˤaħra/), plural ṣaḥārā (صَحَارَى /ˈsˤaħaːraː/), ṣaḥār (صَحَار), ṣaḥrāwāt (صَحْرَاوَات), ṣaḥāriy (صَحَارِي).
The desert comprises much of North Africa, excluding the fertile region on the Mediterranean Sea coast, the Atlas Mountains of the Maghreb, and the Nile Valley in Egypt and the Sudan. It stretches from the Red Sea in the east and the Mediterranean in the north to the Atlantic Ocean in the west, where the landscape gradually changes from desert to coastal plains. To the south it is bounded by the Sahel, a belt of semi-arid tropical savanna around the Niger River valley and the Sudan region of sub-Saharan Africa. The Sahara can be divided into several regions, including the western Sahara, the central Ahaggar Mountains, the Tibesti Mountains, the Aïr Mountains, the Ténéré desert, and the Libyan Desert.
For several hundred thousand years, the Sahara has alternated between desert and savanna grassland in a 20,000-year cycle caused by the precession of Earth's axis as it rotates around the Sun, which changes the location of the North African monsoon.",https://en.wikipedia.org/wiki/Sahara
Eritrea,43,Danakil Desert,http://www.wikidata.org/entity/Q141513,wd:Q141513,2189649.0,desert in northeast Ethiopia,"The Danakil Desert is a desert in northeast Ethiopia, southern Eritrea, and northwestern Djibouti. Situated in the Afar Triangle, it stretches across 136,956 square kilometres (52,879 sq mi) of arid terrain. It is inhabited by a few Afar, who engage in salt mining. The area is known for its volcanoes and extreme heat, with daytime temperatures surpassing 50 °C (122 °F). Less than 25 mm (1 in) of rainfall occurs each year. The Danakil Desert is one of the lowest and hottest places on Earth.",https://en.wikipedia.org/wiki/Danakil_Desert
Ethiopia,43,Danakil Desert,http://www.wikidata.org/entity/Q141513,wd:Q141513,2189649.0,desert in northeast Ethiopia,"The Danakil Desert is a desert in northeast Ethiopia, southern Eritrea, and northwestern Djibouti. Situated in the Afar Triangle, it stretches across 136,956 square kilometres (52,879 sq mi) of arid terrain. It is inhabited by a few Afar, who engage in salt mining. The area is known for its volcanoes and extreme heat, with daytime temperatures surpassing 50 °C (122 °F). Less than 25 mm (1 in) of rainfall occurs each year. The Danakil Desert is one of the lowest and hottest places on Earth.",https://en.wikipedia.org/wiki/Danakil_Desert
France,3,Plaine des Sables,http://www.wikidata.org/entity/Q3391001,wd:Q3391001,68687082.0,"volcanic plateau of Réunion, France","The Plaine des Sables (English: ""Sands Plain"") is a volcanic plateau in the mountains of Réunion. Part of the Piton de la Fournaise massif, this volcanic desert is situated at the border of Saint-Joseph and Sainte-Rose, within Réunion National Park.

",https://en.wikipedia.org/wiki/Plaine_des_Sables
Germany,3,Lieberose Desert,http://www.wikidata.org/entity/Q1665419,wd:Q1665419,,,--,--
Iceland,30,Highlands of Iceland,http://www.wikidata.org/entity/Q291004,wd:Q291004,671766.0,area in Iceland,"The HIGHLAND of Iceland is an uninhabited area that covers most of the center. the interior or backland of Iceland. It is often mistakenly called Highlands like the Scottish Highlands. The HIGHLAND  is situated above 300–400 meters (1000–1300 feet) and is mostly uninhabitable. The soil is mostly volcanic ash and basalt mountains and lava fields. It is also covered with snow from October until the beginning of June. This results largely in a surface of grey, black or brown earth, lava, and volcanic ashes. A few oasis-like areas, such as Herðubreiðarlindir and Þórsmörk, are found in the Highland. The highland has many natural wonders and interesting hiking trails.",https://en.wikipedia.org/wiki/Highlands_of_Iceland
India,76,Thar Desert,http://www.wikidata.org/entity/Q172691,wd:Q172691,31174.0,"large, arid region in India and Pakistan","The Thar Desert (Hindi: थार मरुस्थल), also known as the Great Indian Desert, is an arid region in the north-western part of the Indian subcontinent that covers an area of 205,000 km2 (79,000 sq mi) in India and Pakistan. It is the world's 20th-largest desert, and the world's 9th-largest hot subtropical desert.
About 90% of the Thar Desert is in India, and about 10% is in Pakistan.  The Thar Desert is about 5.12% of the total geographical area of India. More than 55% of the desert lies in the Indian state of Rajasthan; the portion in India also extends into Gujarat, Punjab, and Haryana. The portion in Pakistan extends into the provinces of Sindh and Punjab (the portion in the latter province is referred to as the Cholistan Desert). The Indo-Gangetic Plain lies to the north, west and northeast of the Thar desert, the Rann of Kutch lies to its south, and the Aravali Range borders the desert to the east.",https://en.wikipedia.org/wiki/Thar_Desert
Iran,59,Dasht-e Lut,http://www.wikidata.org/entity/Q767128,wd:Q767128,4174635.0,desert in Iran,"The Lut Desert, widely referred to as Dasht-e Lut (Persian: دشت لوت, ""Emptiness Plain""), is a large salt desert located in the provinces of Kerman and Sistan and Baluchestan, Iran. It is the world's 33rd-largest desert, and was included on UNESCO's World Heritage List on July 17, 2016. The name is derived from 'Lut' which means bare and empty in Persian and 'dasht' which means plain in Persian. The surface of its sand has been measured at temperatures as high as 70.7 °C (159.3 °F), making it one of the world's driest and hottest places.",https://en.wikipedia.org/wiki/Dasht-e_Lut
Iraq,69,Arabian Desert,http://www.wikidata.org/entity/Q208299,wd:Q208299,199993.0,desert located in Western Asia,"The Arabian Desert (Arabic: ٱلصَّحْرَاء ٱلْعَرَبِيَّة) is a vast desert wilderness in Western Asia that occupies almost the entire Arabian Peninsula. It stretches from Yemen to the Persian Gulf and Oman to Jordan and Iraq. It occupies most of the Arabian Peninsula, with an area of 2,330,000 square kilometers (900,000 sq mi). It is the fifth largest desert in the world, and the largest in Asia. At its center is Ar-Rub' al-Khali (The Empty Quarter), one of the largest continuous bodies of sand in the world. It is an extension of the Sahara Desert.Gazelles, oryx, sand cats, and spiny-tailed lizards are just some of the desert-adapted species that survive in this extreme environment, which features everything from red dunes to deadly quicksand. The climate is mostly dry (the major part receives around 100 mm (3.9 in) of rain per year but some very rare places receive as little as 50 mm), and temperatures oscillate between very high heat and seasonal night time freezes. It is part of the deserts and xeric shrublands biome and lie in biogeographical realms of the Palearctic (northern part) and Afrotropical (southern part).
The Arabian Desert ecoregion has little biodiversity, although a few endemic plants grow here. Many species, such as the striped hyena, jackal and honey badger have died out as a result of hunting, habitat destruction, overgrazing by livestock, off-road driving, and human encroachment on their habitat. Other species, such as the Arabian sand gazelle, have been successfully re-introduced and are protected at a number of reserves.",https://en.wikipedia.org/wiki/Arabian_Desert
Israel,91,Negev,http://www.wikidata.org/entity/Q162843,wd:Q162843,142273.0,desert and semidesert region of southern Israel,"The Negev or Negeb (; Hebrew: הַנֶּגֶב, romanized: haNégev; Arabic: ٱلنَّقَب, romanized: an-Naqab) is a desert and semidesert region of southern Israel. The region's largest city and administrative capital is Beersheba (pop. 211,251), in the north. At its southern end is the Gulf of Aqaba and the resort city and port of Eilat. It contains several development towns, including Dimona, Arad and Mitzpe Ramon, as well as a number of small Bedouin towns, including Rahat and Tel Sheva and Lakiya. There are also several kibbutzim, including Revivim and Sde Boker; the latter became the home of Israel's first Prime Minister, David Ben-Gurion, after his retirement from politics.
Although historically part of a separate region (known during the Roman period as Arabia Petraea), the Negev was added to the proposed area of Mandatory Palestine, of which large parts later became Israel, on 10 July 1922, having been conceded by British representative St John Philby ""in Trans-Jordan's name"". Despite this, the region remained exclusively Arab until 1946; in response to the British Morrison–Grady Plan which would have allotted the area to an Arab state, the Jewish Agency enacted the 11 points in the Negev plan to begin Jewish settlement in the area. A year later, the United Nations Partition Plan for Palestine allotted a larger part of the area to the Jewish State which became Israel.
The desert is home to the Ben-Gurion University of the Negev, whose faculties include the Jacob Blaustein Institutes for Desert Research and the Albert Katz International School for Desert Studies, both located on the Midreshet Ben-Gurion campus adjacent to Sde Boker.
In October 2012, global travel guide publisher Lonely Planet rated the Negev second on a list of the world's top ten regional travel destinations for 2013, noting its current transformation through development.

",https://en.wikipedia.org/wiki/Negev
Italy,22,Accona Desert,http://www.wikidata.org/entity/Q2327426,wd:Q2327426,15255259.0,geographical feature in Italy,"Accona desert refers to a hilly area in the Siena province of Italy, within the municipality of Asciano [43°14'4.30""N; 11°33'37.48""E]. The term is  often used to include the Biancana site of Le Fiorentine - Leonina [ 43°17'32.95”N; 11°26'54.07""E]. Despite its name, its climate is Mediterranean, with a hot, dry summer and almost 800 mm/y of rain (Csa Köppen climate classification).
A real desert has never existed here. However, there have been temporarily severely eroded areas, more properly called ""badlands"".

Two main types of badlands can be found in the area of the Crete Senesi, the Valdorcia, and the Volterra areas of Tuscany: Biancana (from Bianco, white, due to the light color of the clay and of the saline efflorescence) and calanco (local name for a type of gully or ravine). Both are linked to gully erosion processes, the former intermingled mainly with subsurface erosion and the latter with mass movements. Biancanas can also be found in Basilicata and in Calabria. The calanco landscape is common all along the Apennines and in many parts of the Alps. Both calancos and biancanas were used as grazing ground, with an almost annual burning of the vegetation to remove brush and favor herbaceous cover more palatable for sheep, goats, and cattle. Both practices were abandoned in the 1990s to favor measures to preserve biodiversity and geo forms under the EU Natura 2000 program. Conservation has almost stopped erosion in both types of badlands and vegetation now covers the majority of the area that was once bare slopes. As there is a strong interrelationship between vegetation biodiversity and erosion/deposition processes, biodiversity is also threatened and the biancana landscape is forecast to disappear entirely within 20-40 years as brush cover expands. Spots where the traditional forms can still be observed are scattered in the Crete Senesi and the Valdorcia, included within the quadrangle of vertices [43°16'10.58""N ; 11°15'59.30”E], [43°18'28.68”N; 11°39'4.92”E], [42°43'32.58”N; 11°42'22.98”E], [42°45'49.22”N; 11°58'41.90”E]. Leonina and Lucciola Bella [43° 2'4.85""N; 11°45'35.75""E] are two of the best sites for walking through the biancanas, while Chiusure - Monte Oliveto Maggiore (i.e., the ancient Accona) and Radicofani [42°55'8.14""N; 11°44'38.82""E] host the most impressive calancos.",https://en.wikipedia.org/wiki/Accona_Desert
Japan,1,Ura-Sabaku,http://www.wikidata.org/entity/Q109472351,wd:Q109472351,,,--,--
Jordan,69,Arabian Desert,http://www.wikidata.org/entity/Q208299,wd:Q208299,199993.0,desert located in Western Asia,"The Arabian Desert (Arabic: ٱلصَّحْرَاء ٱلْعَرَبِيَّة) is a vast desert wilderness in Western Asia that occupies almost the entire Arabian Peninsula. It stretches from Yemen to the Persian Gulf and Oman to Jordan and Iraq. It occupies most of the Arabian Peninsula, with an area of 2,330,000 square kilometers (900,000 sq mi). It is the fifth largest desert in the world, and the largest in Asia. At its center is Ar-Rub' al-Khali (The Empty Quarter), one of the largest continuous bodies of sand in the world. It is an extension of the Sahara Desert.Gazelles, oryx, sand cats, and spiny-tailed lizards are just some of the desert-adapted species that survive in this extreme environment, which features everything from red dunes to deadly quicksand. The climate is mostly dry (the major part receives around 100 mm (3.9 in) of rain per year but some very rare places receive as little as 50 mm), and temperatures oscillate between very high heat and seasonal night time freezes. It is part of the deserts and xeric shrublands biome and lie in biogeographical realms of the Palearctic (northern part) and Afrotropical (southern part).
The Arabian Desert ecoregion has little biodiversity, although a few endemic plants grow here. Many species, such as the striped hyena, jackal and honey badger have died out as a result of hunting, habitat destruction, overgrazing by livestock, off-road driving, and human encroachment on their habitat. Other species, such as the Arabian sand gazelle, have been successfully re-introduced and are protected at a number of reserves.",https://en.wikipedia.org/wiki/Arabian_Desert
Kazakhstan,68,Kyzyl Kum,http://www.wikidata.org/entity/Q184364,wd:Q184364,45306.0,desert in Central Asia,"The Kyzylkum Desert (Uzbek: Qizilqum, Қизилқум, قىزىلقۇم; Kazakh: Қызылқұм, romanized: Qyzylqūm, قىزىلقۇم) is the 15th largest desert in the world. Its name means Red Sand in Turkic languages. It is located in Central Asia, in the land between the confluent rivers Amu Darya and Syr Darya, a region historically known as Transoxania. Today it is divided between Kazakhstan, Turkmenistan and Uzbekistan. It covers about 298,000 km2 (115,000 sq mi).",https://en.wikipedia.org/wiki/Kyzylkum_Desert
Kenya,34,Chalbi Desert,http://www.wikidata.org/entity/Q1774690,wd:Q1774690,15715125.0,desert in Kenya,"The Chalbi Desert is a small desert in northern Kenya near the border with Ethiopia. It is east of Lake Turkana and contains North Horr. Marsabit is the closest major urban center.

",https://en.wikipedia.org/wiki/Chalbi_Desert
Libya,61,Libyan Desert,http://www.wikidata.org/entity/Q181528,wd:Q181528,202548.0,"North-eastern part of the Sahara comprising desert areas in Egypt, Libya and Sudan","The Libyan Desert (not to be confused with the Libyan Sahara) is a geographical region filling the north-eastern Sahara Desert, from eastern Libya to the Western Desert of Egypt and far northwestern Sudan. On medieval maps, its use predates today's Sahara, and parts of the Libyan Desert include the Sahara's most arid and least populated regions; this is chiefly what sets the Libyan Desert apart from the greater Sahara. The consequent absence of grazing, and near absence of waterholes or wells needed to sustain camel caravans, prevented Trans-Saharan trade between Kharga (the Darb al Arbein) close to the Nile, and Murzuk in the Libyan Fezzan. This obscurity saw the region overlooked by early European explorers, and it was not until the early 20th century and the advent of the motor car before the Libyan Desert started to be fully explored.

",https://en.wikipedia.org/wiki/Libyan_Desert
Mali,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363.0,desert on the African continent,"The Sahara (, ) is a desert on the African continent. With an area of 9,200,000 square kilometres (3,600,000 sq mi), it is the largest hot desert in the world and the third-largest desert overall, smaller only than the deserts of Antarctica and the northern Arctic.The name ""Sahara"" is derived from the Arabic word for ""desert"" in the feminine irregular form, the singular ṣaḥra' (صحراء /ˈsˤaħra/), plural ṣaḥārā (صَحَارَى /ˈsˤaħaːraː/), ṣaḥār (صَحَار), ṣaḥrāwāt (صَحْرَاوَات), ṣaḥāriy (صَحَارِي).
The desert comprises much of North Africa, excluding the fertile region on the Mediterranean Sea coast, the Atlas Mountains of the Maghreb, and the Nile Valley in Egypt and the Sudan. It stretches from the Red Sea in the east and the Mediterranean in the north to the Atlantic Ocean in the west, where the landscape gradually changes from desert to coastal plains. To the south it is bounded by the Sahel, a belt of semi-arid tropical savanna around the Niger River valley and the Sudan region of sub-Saharan Africa. The Sahara can be divided into several regions, including the western Sahara, the central Ahaggar Mountains, the Tibesti Mountains, the Aïr Mountains, the Ténéré desert, and the Libyan Desert.
For several hundred thousand years, the Sahara has alternated between desert and savanna grassland in a 20,000-year cycle caused by the precession of Earth's axis as it rotates around the Sun, which changes the location of the North African monsoon.",https://en.wikipedia.org/wiki/Sahara
Mauritania,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363.0,desert on the African continent,"The Sahara (, ) is a desert on the African continent. With an area of 9,200,000 square kilometres (3,600,000 sq mi), it is the largest hot desert in the world and the third-largest desert overall, smaller only than the deserts of Antarctica and the northern Arctic.The name ""Sahara"" is derived from the Arabic word for ""desert"" in the feminine irregular form, the singular ṣaḥra' (صحراء /ˈsˤaħra/), plural ṣaḥārā (صَحَارَى /ˈsˤaħaːraː/), ṣaḥār (صَحَار), ṣaḥrāwāt (صَحْرَاوَات), ṣaḥāriy (صَحَارِي).
The desert comprises much of North Africa, excluding the fertile region on the Mediterranean Sea coast, the Atlas Mountains of the Maghreb, and the Nile Valley in Egypt and the Sudan. It stretches from the Red Sea in the east and the Mediterranean in the north to the Atlantic Ocean in the west, where the landscape gradually changes from desert to coastal plains. To the south it is bounded by the Sahel, a belt of semi-arid tropical savanna around the Niger River valley and the Sudan region of sub-Saharan Africa. The Sahara can be divided into several regions, including the western Sahara, the central Ahaggar Mountains, the Tibesti Mountains, the Aïr Mountains, the Ténéré desert, and the Libyan Desert.
For several hundred thousand years, the Sahara has alternated between desert and savanna grassland in a 20,000-year cycle caused by the precession of Earth's axis as it rotates around the Sun, which changes the location of the North African monsoon.",https://en.wikipedia.org/wiki/Sahara
Mexico,62,Sonoran Desert,http://www.wikidata.org/entity/Q189429,wd:Q189429,309715.0,North American desert,"The Sonoran Desert (Spanish: Desierto de Sonora) is a desert in North America and ecoregion that covers the northwestern Mexican states of Sonora, Baja California, and Baja California Sur, as well as part of the southwestern United States (in Arizona and California). It is the hottest desert in both Mexico and the United States.    It has an area of 260,000 square kilometers (100,000 sq mi).
In phytogeography, the Sonoran Desert is within the Sonoran Floristic province of the Madrean Region of southwestern North America, part of the Holarctic realm of the northern Western Hemisphere. The desert contains a variety of unique endemic plants and animals, notably, the saguaro (Carnegiea gigantea) and organ pipe cactus (Stenocereus thurberi).
The Sonoran Desert is clearly distinct from nearby deserts (e.g., the Great Basin, Mojave, and Chihuahuan deserts) because it provides subtropical warmth in winter and two seasons of rainfall (in contrast, for example, to the Mojave's dry summers and cold winters). This creates an extreme contrast between aridity and moisture.

",https://en.wikipedia.org/wiki/Sonoran_Desert
Mongolia,112,Gobi Desert,http://www.wikidata.org/entity/Q42070,wd:Q42070,23306833.0,desert in China and Mongolia,"The Gobi Desert  (Chinese: 戈壁 (沙漠), Mongolian: Говь (ᠭᠣᠪᠢ)  () is a large desert or brushland region in East Asia, and is the sixth largest desert in the world.",https://en.wikipedia.org/wiki/Gobi_Desert
