0,1,2,3,4
Azerbaijan,79.0,Nezami Ganjavi,"Nizami Ganjavi (Persian: نظامی گنجوی, romanized: Niẓāmī Ganjavī, lit. 'Niẓāmī of Ganja') (c. 1141–1209), Nizami Ganje'i, Nizami, or Nezāmi, whose formal name was Jamal ad-Dīn Abū Muḥammad Ilyās ibn-Yūsuf ibn-Zakkī, was a 12th-century Persian Sunni Muslim poet. Nezāmi is considered the greatest romantic epic poet in Persian literature, who brought a colloquial and realistic style to the Persian epic.  His heritage is widely appreciated and shared by Afghanistan, Republic of Azerbaijan, Iran, the Kurdistan region and Tajikistan.",https://en.wikipedia.org/wiki/Nizami_Ganjavi
Bangladesh,58.0,Taslima Nasrin,"Taslima Nasrin (born 25 August 1962) is a Bangladeshi-Swedish writer, physician, feminist, secular humanist, and activist. She is known for her writing on women's oppression and criticism of religion. Some of her books are banned in Bangladesh. She has been blacklisted and banished from the Bengal region (both from Bangladesh and West Bengal state of India).She gained global attention by the beginning of 1990s owing to her essays and novels with feminist views and criticism of what she characterizes as all ""misogynistic"" religions. Nasrin has been living in exile since 1994. After living more than a decade in Europe and the United States, she moved to India in 2004, but was banished from the country in 2008, although she has been staying in India on a resident permit long-term, multiple-entry or 'X' visa since 2004. She now lives in New Delhi, India.",https://en.wikipedia.org/wiki/Taslima_Nasrin
Barbados,13.0,Kamau Brathwaite,"The Honourable Edward Kamau Brathwaite, CHB (; 11 May 1930 – 4 February 2020), was a Barbadian poet and academic, widely considered one of the major voices in the Caribbean literary canon. Formerly a professor of Comparative Literature at New York University, Brathwaite was the 2006 International Winner of the Griffin Poetry Prize, for his volume of poetry Born to Slow Horses.Brathwaite held a Ph.D. from the University of Sussex (1968) and was the co-founder of the Caribbean Artists Movement (CAM). He received both the Guggenheim and Fulbright Fellowships in 1983, and was a winner of the 1994 Neustadt International Prize for Literature, the Bussa Award, the Casa de las Américas Prize for poetry, and the 1999 Charity Randall Citation for Performance and Written Poetry from the International Poetry Forum.Brathwaite was noted for his studies of Black cultural life both in Africa and throughout the African diasporas of the world in works such as Folk Culture of the Slaves in Jamaica (1970); The Development of Creole Society in Jamaica, 1770–1820 (1971); Contradictory Omens (1974); Afternoon of the Status Crow (1982); and History of the Voice (1984), the publication of which established him as the authority of note on nation language.Brathwaite often made use of a combination of customized typefaces (some resembling dot matrix printing) and spelling, referred to as Sycorax video style.",https://en.wikipedia.org/wiki/Kamau_Brathwaite
Belarus,119.0,Adam Mickiewicz,"Adam Bernard Mickiewicz ( (listen); 24 December 1798 – 26 November 1855) was a Polish poet, dramatist, essayist, publicist, translator and political activist. He is regarded as national poet in Poland, Lithuania and Belarus. A principal figure in Polish Romanticism, he is one of Poland's ""Three Bards"" (Polish: Trzej Wieszcze) and is widely regarded as Poland's greatest poet. He is also considered one of the greatest Slavic and European poets and has been dubbed a ""Slavic bard"". A leading Romantic dramatist, he has been compared in Poland and Europe to Byron and Goethe.He is known chiefly for the poetic drama Dziady (Forefathers' Eve) and the national epic poem Pan Tadeusz. His other influential works include Konrad Wallenrod and Grażyna. All these served as inspiration for uprisings against the three imperial powers that had partitioned the Polish–Lithuanian Commonwealth out of existence.
Mickiewicz was born in the Russian-partitioned territories of the former Grand Duchy of Lithuania, which had been part of the Polish–Lithuanian Commonwealth, and was active in the struggle to win independence for his home region.  After, as a consequence, spending five years exiled to central Russia, in 1829 he succeeded in leaving the Russian Empire and, like many of his compatriots, lived out the rest of his life abroad.  He settled first in Rome, then in Paris, where for a little over three years he lectured on Slavic literature at the Collège de France.  He died, probably of cholera, at Istanbul in the Ottoman Empire, where he had gone to help organize Polish forces to fight Russia in the Crimean War.
In 1890, his remains were repatriated from Montmorency, Val-d'Oise, in France, to Wawel Cathedral in Kraków, Poland.

",https://en.wikipedia.org/wiki/Adam_Mickiewicz
Belgium,123.0,Maurice Maeterlinck,"Maurice Polydore Marie Bernard Maeterlinck (29 August 1862 – 6 May 1949), also known as Count (or Comte) Maeterlinck from 1932, was a Belgian playwright, poet, and essayist who was Flemish but wrote in French. He was awarded the Nobel Prize in Literature in 1911 ""in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations"". The main themes in his work are death and the meaning of life. He was a leading member of La Jeune Belgique group and his plays form an important part of the Symbolist movement. In later life, Maeterlinck faced credible accusations of plagiarism.",https://en.wikipedia.org/wiki/Maurice_Maeterlinck
Belize,4.0,Corinth Morter Lewis,Corinth Irene Morter-Lewis is a Belizean educator and poet. She has served as the President of the University of Belize and as President of the Governing Board of International Institute of UNESCO for Higher Education in Latin America and the Caribbean.,https://en.wikipedia.org/wiki/Corinth_Morter_Lewis
Benin,10.0,Paulin Hountondji,"Paulin Hountondji (born 11 April 1942 in Abidjan, Côte d'Ivoire) is a Beninese French philosopher, politician and academic considered one of the most important figures in the history of African philosophy. Since the 1970s he has taught at the Université Nationale du Bénin in Cotonou, where he is Professor of Philosophy. In the early 1990s he briefly served as Minister of Education and Minister for Culture and Communications in the Government of Benin.",https://en.wikipedia.org/wiki/Paulin_J._Hountondji
Bhutan,18.0,Dzongsar Jamyang Khyentse Rinpoche,"Dzongsar Jamyang Khyentse Rinpoche (Tibetan: རྫོང་གསར་འཇམ་དབྱངས་མཁྱེན་བརྩེ་རིན་པོ་ཆེ།, born June 18, 1961), also known as Khyentse Norbu, is a Tibetan/Bhutanese lama, filmmaker, and writer. His four major films are The Cup (1999), Travellers and Magicians (2003), Vara: A Blessing (2013), and Hema Hema: Sing Me a Song While I Wait (2017). He is the author of  What Makes You Not a Buddhist  (2007) and many other non-fiction works about Tibetan Buddhism. 
He is the eldest son of Thinley Norbu, and therefore the grandson of Dudjom Jigdral Yeshe Dorje. Rinpoche has teachers from all four major schools of Tibetan Buddhism and is a follower and champion of the Rimé (non-sectarian) movement. He considers Dilgo Khyentse as his main guru. He is also the primary custodian of the teachings of Jamyang Khyentse Wangpo.",https://en.wikipedia.org/wiki/Khyentse_Norbu
Bolivia,36.0,Juan Gelman,"Juan Gelman (3 May 1930 – 14 January 2014) was an Argentine poet. He published more than twenty books of poetry between 1956 and his death in early 2014. He was a naturalized citizen of Mexico, country where he arrived as a political exile of the Military Junta.
In 2007, Gelman was awarded the Cervantes Prize, the most important in Spanish literature. His works celebrate life but are also tempered with social and political commentary and reflect his own painful experiences with the politics of Argentina.",https://en.wikipedia.org/wiki/Juan_Gelman
Bosnia and Herzegovina,109.0,Ivo Andrić,"Ivo Andrić (Serbian Cyrillic: Иво Андрић, pronounced ; born Ivan Andrić; 9 October 1892 – 13 March 1975) was a Yugoslav novelist, poet and short story writer who won the Nobel Prize in Literature in 1961. His writings dealt mainly with life in his native Bosnia under Ottoman rule.
Born in Travnik in Austria-Hungary, modern-day Bosnia and Herzegovina, Andrić attended high school in Sarajevo, where he became an active member of several South Slav national youth organizations. Following the assassination of Archduke Franz Ferdinand in June 1914, Andrić was arrested and imprisoned by the Austro-Hungarian police, who suspected his involvement in the plot. As the authorities were unable to build a strong case against him, he spent much of the war under house arrest, only being released following a general amnesty for such cases in July 1917. After the war, he studied South Slavic history and literature at universities in Zagreb and Graz, eventually attaining his Ph.D. in Graz in 1924. He worked in the diplomatic service of the Kingdom of Yugoslavia from 1920 to 1923 and again from 1924 to 1941. In 1939, he became Yugoslavia's ambassador to Germany, but his tenure ended in April 1941 with the German-led invasion of his country. Shortly after the invasion, Andrić returned to German-occupied Belgrade. He lived quietly in a friend's apartment for the duration of World War II, in conditions likened by some biographers to house arrest, and wrote some of his most important works, including Na Drini ćuprija (The Bridge on the Drina).
Following the war, Andrić was named to a number of ceremonial posts in Yugoslavia, which had since come under communist rule. In 1961, the Nobel Committee awarded him the Nobel Prize in Literature, selecting him over writers such as J. R. R. Tolkien, Robert Frost, John Steinbeck and E. M. Forster. The Committee cited ""the epic force with which he ... traced themes and depicted human destinies drawn from his country's history"". Afterwards, Andrić's works found an international audience and were translated into a number of languages. In subsequent years, he received a number of awards in his native country. Andrić's health declined substantially in late 1974 and he died in Belgrade the following March.
In the years following Andrić's death, the Belgrade apartment where he spent much of World War II was converted into a museum and a nearby street corner was named in his honour. A number of other cities in the former Yugoslavia also have streets bearing his name. In 2012, filmmaker Emir Kusturica began construction of an ethno-town in eastern Bosnia that is named after Andrić. As Yugoslavia's only Nobel Prize-winning writer, Andrić was well known and respected in his native country during his lifetime. In Bosnia and Herzegovina, beginning in the 1950s and continuing past the breakup of Yugoslavia, his works have been disparaged by Bosniak literary critics for their supposed anti-Muslim bias. In Croatia, his works were blacklisted following Yugoslavia's dissolution, but were rehabilitated by the literary community at the start of the 21st century. He is highly regarded in Serbia for his contributions to Serbian literature.",https://en.wikipedia.org/wiki/Ivo_Andri%C4%87
Botswana,7.0,Siyanda Mohutsiwa,"Siyanda Mohutsiwa (born 1993) is an internationally recognised satirical writer and speaker from Botswana. She created the satirical hashtag #IfAfricaWasABar that went viral in the summer of 2015. She describes herself as a pan-Africanist.She delivered a TED talk titled ""Is Africa's Future Online?"" in November 2015, and another titled ""How young Africans found a voice on Twitter"" in February 2016.

",https://en.wikipedia.org/wiki/Siyanda_Mohutsiwa
Brazil,73.0,Jorge Amado,"Jorge Leal Amado de Faria (10 August 1912 – 6 August 2001) was a Brazilian writer of the modernist school. He remains the best known of modern Brazilian writers, with his work having been translated into some 49 languages and popularized in film, notably Dona Flor and Her Two Husbands in 1976.  His work reflects the image of a Mestiço Brazil and is marked by religious syncretism. He depicted a cheerful and optimistic country that was beset, at the same time, with deep social and economic differences.
He occupied the 23rd chair of the Brazilian Academy of Letters from 1961 until his death in 2001. He won the 1984 International Nonino Prize in Italy.
Jorge Amado also was Federal Deputy for São Paulo as a member of the Brazilian Communist Party (PCB) between 1947 and 1951.",https://en.wikipedia.org/wiki/Jorge_Amado
Brunei,3.0,Sally Brampton,"Sally Jane Brampton (15 July 1955 – 10 May 2016) was an English journalist, writer, and magazine editor. She was the founding editor of the British edition of the French magazine Elle in 1985.",https://en.wikipedia.org/wiki/Sally_Brampton
Bulgaria,65.0,Julia Kristeva,"Julia Kristeva (French: ; born Yuliya Stoyanova Krasteva, Bulgarian: Юлия Стоянова Кръстева; on 24 June 1941) is a  Bulgarian-French philosopher, literary critic, semiotician, psychoanalyst, feminist, and, most recently, novelist, who has lived in France since the mid-1960s.  She is now a professor emerita at the  University Paris Diderot. The author of more than 30 books, including  Powers of Horror, Tales of Love, Black Sun: Depression and Melancholia, Proust and the Sense of Time, and the trilogy Female Genius, she has been awarded Commander of the Legion of Honor, Commander of the Order of Merit, the Holberg International Memorial Prize, the Hannah Arendt Prize, and the Vision 97 Foundation Prize, awarded by the Havel Foundation.
Kristeva became influential in international critical analysis, cultural studies and feminism after publishing her first book, Semeiotikè, in 1969. Her sizeable body of work includes books and essays which address intertextuality, the semiotic, and abjection, in the fields of linguistics, literary theory and criticism, psychoanalysis, biography and autobiography, political and cultural analysis, art and art history. She is prominent in structuralist and poststructuralist thought.
Kristeva is also the founder of the Simone de Beauvoir Prize committee.",https://en.wikipedia.org/wiki/Julia_Kristeva
Burkina Faso,8.0,Titinga Frédéric Pacéré,"Titinga Frédéric Pacéré (born 1943) is a Burkinabé solicitor, writer, poet and griot and founder and curator of the Musée de Manega museum in Burkina Faso. He studied in Abidjan. He has written over twenty books and published 60 volumes and has been awarded the medal of honour of the Association of French speaking writers (A.D.E.L.F.).He was awarded the 1982 Grand Prix Littéraire d'Afrique Noire for two of his works, Poèmes pour l'Angola (1982) and La Poésie des griots (1982). Other works include Refrains sous le Sahel (1976), Quand s'envolent les grues couronnées (1976), and Du lait pour une tombe (1984).",https://en.wikipedia.org/wiki/Titinga_Fr%C3%A9d%C3%A9ric_Pac%C3%A9r%C3%A9
Burundi,5.0,Ketty Nivyabandi,"Ketty Nivyabandi (born 1978) is a Burundian poet and human rights activist living in exile in Canada. She was born in Belgium and grew up in Bujumbura, Burundi, where she studied International Relations and worked as a journalist. Her French-language poetry has appeared in literary magazines such as World Literature Today and Words Without Borders, and in anthologies including We Have Crossed Many Rivers: New Poetry from Africa (2012) and Margaret Busby's New Daughters of Africa (2019). In 2012 Nivyabandi represented Burundi in the London Poetry Parnassus as part of the Summer Olympics.Nivyabandi became an activist during Burundi's constitutional crisis of 2015. She led Burundi's first women-only protest and was a founding member of the Women and Girls Movement for Peace and Security in Burundi. She was forced to flee the country when she was targeted by the government. She has testified before the House of Commons of Canada's Subcommittee on International Human Rights on human rights violations in Burundi, and regularly speaks on human rights, especially women's rights and the effects of conflict on women's lives. In 2016 she was included in Kate Schatz's Rad Women Worldwide.In 2017, Nivyabandi joined the staff of the Nobel Women's Initiative as a Media Associate. In March 2019 she was a speaker at the Geneva Summit for Human Rights and Democracy. She has been appointed as the Secretary General of Amnesty International Canada (English Speaking Branch) in 2020, succeeding Alex Neve. Presently, Nivyabandi resides and works in Ottawa, Canada.",https://en.wikipedia.org/wiki/Ketty_Nivyabandi
Cambodia,12.0,Vann Nath,"Vann Nath (Khmer: វ៉ាន់ណាត; 1946 – 5 September 2011) was a Cambodian painter, artist, writer, and human rights activist. He was the eighth Cambodian to win the Lillian Hellman/Hammett Award since 1995. He was one of only seven known adult survivors of S-21 camp, where 20,000 Cambodians were tortured and executed during the Khmer Rouge regime (Democratic Kampuchea).",https://en.wikipedia.org/wiki/Vann_Nath
Cameroon,27.0,Mongo Beti,"Alexandre Biyidi Awala (30 June 1932 – 8 October 2001), known as Mongo Beti or Eza Boto, was a Cameroonian writer.Beti spent much of his life in France, studying at the Sorbonne and becoming a professor at Lycée Pierre Corneille.",https://en.wikipedia.org/wiki/Mongo_Beti
Canada,131.0,Leonard Cohen,"Leonard Norman Cohen  (September 21, 1934 – November 7, 2016) was a Canadian singer-songwriter, poet, and novelist. His work explored religion, politics, isolation, depression, sexuality, loss, death, and romantic relationships. He was inducted into the Canadian Music Hall of Fame, the Canadian Songwriters Hall of Fame, and the Rock and Roll Hall of Fame. He was invested as a Companion of the Order of Canada, the nation's highest civilian honour. In 2011, he received one of the Prince of Asturias Awards for literature and the ninth Glenn Gould Prize.
Cohen pursued a career as a poet and novelist during the 1950s and early 1960s, and did not begin a music career until 1967 at the age of 33. His first album, Songs of Leonard Cohen (1967), was followed by three more albums of folk music: Songs from a Room (1969), Songs of Love and Hate (1971) and New Skin for the Old Ceremony (1974). His 1977 record Death of a Ladies' Man, co-written and produced by Phil Spector, was a move away from Cohen's previous minimalist sound. 
In 1979, Cohen returned with the more traditional Recent Songs, which blended his acoustic style with jazz, East Asian, and Mediterranean influences. Cohen's most famous song, ""Hallelujah"", was first released on his studio album Various Positions in 1984. I'm Your Man in 1988 marked Cohen's turn to synthesized productions. In 1992, Cohen released its follow-up, The Future, which had dark lyrics and references to political and social unrest.
Cohen returned to music in 2001 with the release of Ten New Songs, which was a major hit in Canada and Europe. His 11th album, Dear Heather, followed in 2004. In 2005, Cohen discovered that his manager had stolen most of his money and sold off his publishing rights, prompting a return to touring to recoup his losses. Following a successful string of tours between 2008 and 2013, he released three albums in the final four years of his life: Old Ideas (2012), Popular Problems (2014), and You Want It Darker (2016), the last of which was released three weeks before his death. A posthumous album, Thanks for the Dance, was released in November 2019, his fifteenth and final studio album.",https://en.wikipedia.org/wiki/Leonard_Cohen
Cape Verde,14.0,Germano Almeida,"Germano Almeida (Portuguese pronunciation: ; born 31 July 1945) is a Cape Verdean author and lawyer.

",https://en.wikipedia.org/wiki/Germano_Almeida
Central African Republic,13.0,Emmanuel Dongala,"Emmanuel Boundzéki Dongala (born 1941) is a Congolese chemist and novelist. He was Richard B. Fisher Chair in Natural Sciences at Bard College at Simon's Rock until 2014.In 1997, he was dean of Marien Ngouabi University in Brazzaville when war broke out in the Republic of Congo. Bard College president Leon Botstein, who has aided a number of refugee professors, offered him a job teaching chemistry at the American college.
As a chemist, his specialty is stereochemistry and asymmetric synthesis, as well as environmental toxicology.
He is the author of a number of award-winning novels including Johnny Mad Dog (French: Johnny chien méchant) and Little Boys Come from the Stars. His work is featured in the Penguin Book of Modern African Poetry, and he has been the recipient of a Guggenheim Fellowship. There is a film based on his book Johnny Mad Dog, a 2008 French-Liberian film directed by Jean-Stéphane Sauvaire and starring Christopher Minie, Daisy Victoria Vandy, Dagbeh Tweh, Barry Chernoh, Mohammed Sesay and Joseph Duo.
He was winner of the 2004 Cezam Prix Littéraire Inter CE for Johnny chien méchant. He published  La Sonate à Bridgetower (Sonata mulattica) in 2017, based on the true story of the original dedicatee of Beethoven's ""Kreutzer"" Sonata, George Bridgetower.",https://en.wikipedia.org/wiki/Emmanuel_Dongala
Chad,12.0,Marie-Christine Koundja,"Marie-Christine Koundja (born 30 March 1957) is a Chadian writer and diplomat, who has worked in various departments, ministries and embassies of her country. The first published female Chadian author, she has written two novels: Al-Istifakh, ou, L'idylle de mes amis (2001) and Kam-Ndjaha, la dévoreuse (2009).",https://en.wikipedia.org/wiki/Marie-Christine_Koundja
