0,1,2
Central African Republic,1981.0,"Firing squad. Death penalty for treason; espionage; charlatanism; witchcraft; assassination; murder;[49] aggravated murder; terrorism; rape; armed robbery; kidnapping; repeated assault on or negligence of a child resulting in death; castration resulting in death; making a false accusation leading to a person being sentenced to death; using torture in connection with another crime; assaulting a member of government or parliament, a judge or a police officer with the intent to kill; attempting a death-eligible crime; some cases of recidivism; genocide, war crimes and crimes against humanity[50]"
Chad,2015.0,"Capital punishment was abolished in 2014,[52] but then reintroduced the following year for acts of terror.[53] In April 2020, Chad's Parliament unanimously abolished the death penalty for terrorism.[54][55]"
Comoros,1997.0,"Firing squad. Death penalty for aggravated murder, murder, public comments, rape (if it results in the death of the victim), barbaric actions including torture, and aggravated rape.[57] Persons excluded from capital punishment are pregnant women, women with small children, teenagers who were under 18 at the time of the crime, and the mentally ill."
Republic of the Congo,1982.0,Death penalty abolished November 2015 by Constitution.
Djibouti,-9999.0,
Democratic Republic of the Congo,2003.0,"Hanging, shooting. Death penalty for murder, aggravated murder, treason, destruction of military facilities resulting in death, imposing superstitious trials by ordeal resulting in death, terrorism, armed robbery, drug trafficking and drug possession during wartime, espionage, misappropriation by a public prosecutor of seized or confiscated goods in time of war, some military offences, war crimes, genocide and crimes against humanity.[60]"
Egypt,2021.0,"Main article: Capital punishment in Egypt
Hanging/firing squad. Death penalty for rape (if the victim is also kidnapped); murder; treason; terrorism; espionage; perjury causing wrongful execution[62] and organized drug trafficking. Those excused from the death penalty are: women with small children, women who are pregnant, teenagers who were under 18 at the time of the crime, and the mentally ill.[63] In Egypt, it is believed that at least 1,700 people were executed under the death penalty, and 1,413 death sentences alone were issued between 2007 and 2014.[63] Since the beginning of 2015, there have been reports of at least 354 death sentences carried out; however, numbers are not totally reliable, for the government's secrecy surrounding capital punishment prevents them from releasing total information."
Equatorial Guinea,2014.0,"Hanging, firing squad. Death penalty for murder, treason, terrorism, armed robbery, espionage, piracy, war crimes, some military offences and crimes against humanity.[65]"
Eritrea,1989.0,"Hanging, shooting. Last execution when part of Ethiopia was 1989. Death penalty for murder, armed robbery, espionage, treason, economic crimes, military offenses, war crimes and genocide. At least one execution may have been carried out between 1999 and 2008, but this remains unconfirmed.[66]"
Eswatini,1983.0,Death penalty for murder;[68] treason.
Ethiopia,2007.0,"Firing squad. Death penalty for murder, robbery resulting in death or permanent disability of the victim, armed robbery, terrorism, some economic crimes, espionage, treason, certain military offences, armed conspiracy, war crimes, genocide, attempted capital offenses, certain economic crimes in time of war and outrages against the constitution[70]"
Gabon,1985.0,Abolished in February 2010.
Gambia,2012.0,"Hanging, firing squad. Death penalty for treason, murder and terrorism.[74] Capital punishment was abolished in 1993 but was reinstated by Armed Forces Provisional Ruling Council in August 1995[75] In February 2018, Gambia announced a moratorium on the death penalty.[30] In September 2018, it ratified the Second Optional Protocol to the International Covenant on Civil and Political Rights. In May 2019, it commuted 22 death sentences to life imprisonment.[76]"
Ghana,1993.0,"Firing squad, hanging. Death penalty for murder; treason; armed robbery[75] In 2014, it was agreed that a referendum would be held on several constitutional amendments including the abolition of capital punishment.[77]"
Guinea,2001.0,"Abolished 2016 for ordinary crimes, 2017 for all crimes.[8]"
Guinea-Bissau,1986.0,Abolished 1993 by Constitution.
Côte d’Ivoire,-9999.0,
Kenya,1987.0,"Main article: Capital punishment in Kenya
Hanging. Death penalty for terrorism; terrorism acts; high treason; murder, armed robbery,[79] treason, military offenses and administering an oath purported to bind a person to commit a capital offense.[80] On 3 August 2009, the death sentences of all 4,000 death row inmates were commuted to life imprisonment, and government studies were ordered to determine if the death penalty has any impact on crime."
Lesotho,1995.0,"Hanging. Death penalty for murder, treason, rape, and military offenses such as mutiny.[82]"
Liberia,2000.0,"Hanging. Death penalty for aggravated murder, armed robbery, terrorism, ""mercenarism"" resulting in death, hijacking, treason and espionage.[84] On 16 September 2005, Liberia acceded to the Second Optional Protocol to the International Covenant on Civil and Political Rights, abolishing the death penalty, but re-introduced elements of it in July 2008.[85][86]"
Libya,2010.0,"Firing squad, shooting. Libya executed more people (18) in 2010, than any other African state. Current laws allow capital punishment for high treason; attempt to forcibly change the form of government; premeditated murder; aggravated murder; terrorism; drug trafficking; robbery resulting in death; espionage and military offences such as assisting the enemy or undermining the defense or the territorial integrity of the State[88][89] Extrajudicial killings are commonplace in Libya.[90] Amnesty International said that Libyan human rights organizations reported 31 executions between 2018 and 2020, but this is not officially confirmed.[91]"
Madagascar,-9999.0,"Abolished 10 December 2014.[92] Earlier, on 24 September 2012, Madagascar had signed the Second Optional Protocol to the International Covenant on Civil and Political Rights.[93]"
Malawi,1992.0,Executions by hanging. Death penalty for murder; rape; violent robbery; burglary; treason; housebreaking and military offenses.[95]
Mali,1980.0,"Executions by firing squad. Death penalty for aggravated murder; terrorism; violent robbery, armed robbery or gang-robbery; arson; kidnapping; treason; espionage; certain military offenses; crimes against humanity; genocide; assaulting on-duty state employees with the intention of causing death; poisoning or mass poisoning of water supplies; committing torture or barbarous acts in the course of a serious offense and attempting a death-eligible crime.[96] Currently, no individual has been executed since 1980, making Mali a de facto abolitionist country."
Mauritania,1987.0,"Death penalty for homosexuality, sodomy,[97] apostasy[98] (no recorded executions), blasphemy,[99] adultery, murder, aggravated murder, terrorism, torture, rape, armed robbery, attempted armed robbery, arson, accomplice to a death-eligible crime, assaulting a judge or public official in the course of his duties resulting in his death, kidnapping resulting in death, abandoning a child or an incapacitated person causing his/her death, espionage, treason, perjury causing wrongful execution, some cases of repeat offences and the voluntary destruction of buildings, bridges, dams or roads causing deaths.[100]"
Mauritius,1987.0,
Morocco,1993.0,"Main article: Capital punishment in Morocco
Death penalty for terrorism,[79] treason, espionage, corruption, perjury causing wrongful execution and aggravated murder.[101] In December 2013, a parliamentary opposition group filed a bill to abolish the death penalty in Morocco. The MP who introduced the bill said he was ""optimistic"" about the bill passing ""in view of the current reform movement in Morocco"".[102]"
Mozambique,1986.0,Abolished November 1990 by Constitution.
Namibia,-9999.0,Last execution when occupied by South Africa was in 1988. Abolished March 1990 by Constitution.
Niger,1976.0,"Executions by firing squad. Death penalty allowed for aggravated murder; castration resulting in death; kidnapping a minor resulting in death; terrorism; robbery; treason; espionage; genocide; crimes against humanity; attempt or conspiracy to commit genocide, crimes against humanity and certain war crimes; torture; human trafficking; poisoning; harboring criminals; perjury leading to a person being sentenced to death; attempting to commit a death-eligible offense and redicivism in case of most serious offenses.[103] Abolitionist de facto as the last execution took place in 1976."
Nigeria,2016.0,"Main article: Capital punishment in Nigeria
Death penalty for murder; blasphemy; homosexuality; adultery; treason; rape; robbery; incest; assisting the suicide of a person legally unable to consent; perjury in a capital case causing wrongful execution; terrorism; terrorist acts; some military offences; sodomy;[105] kidnapping and practice of indigenous beliefs in states applying Shariah law.[106] Each of the 36 states has its own laws. Northern (majority Muslim) states also apply Sharia law. Some Southern states of Nigeria are de facto abolitionist since they have imposed a moratorium on the death penalty since 2004,[107] while others continue to carry out executions."
Rwanda,1998.0,"Since some of the perpetrators of the Rwandan genocide fled to countries that refuse to extradite suspects to countries that use capital punishment, the Rwandan parliament voted to abolish capital punishment in 2007."
Western Sahara,,"The Sahrawi Arab Democratic Republic is only partly recognised, and claimed in whole by Morocco. The Sahrawi constitution which applies only in the Polisario-held territories in the far east and extreme south of the Western Sahara bans the death penalty."
Senegal,1967.0,
Seychelles,-9999.0,Abolished June 1993 by Constitution.
Sierra Leone,1998.0,"Prior to abolition, death penalty was for treason;[110] murder; aggravated robbery. Under the Special Court for Sierra Leone, the death penalty is not a punishment for war crimes."
Somalia,2021.0,"Main article: Capital punishment in Somalia
Hanging, firing squad or stoning. Somalia is the only African state that carries out public executions. The Transitional Federal Government laws allowed for execution (in the limited area of the country it used to control) for murder, terrorism, treason, espionage, homosexuality, some military offences, blasphemy, apostasy and adultery."
South Africa,1989.0,"Main article: Capital punishment in South Africa
The last execution by the South African government was on 14 November 1989. An execution occurred in the internationally unrecognised ""homeland"" of Venda in 1991.[44] Capital punishment was declared unconstitutional by the Constitutional Court on 6 June 1995 in the case of S v Makwanyane and Another. In 1997 the Criminal Law Amendment Act formally removed the invalidated provisions from the statute-book, and made provision for the resentencing of prisoners previously sentenced to death.[111] On 25 May 2005 the Constitutional Court ordered that all remaining death sentences in the country be set aside and the prisoners resentenced as soon as possible.[112]"
South Sudan,2022.0,"Death penalty for treason; insurgency, banditry, sabotage or terrorism resulting in death; perjury in a capital case leading to wrongful execution; murder; attempted murder causing injury by a person sentenced to life for a previous murder; brigandage with murder; and drug dealing under aggravated circumstances.[115]"
Sudan,2021.0,"Main article: Capital punishment in Sudan
Garrotte. Death penalty for waging war against the state,[117] prostitution, drug trafficking, treason, perjury in a capital case causing wrongful execution, espionage, acts that may endanger the independence or unity of the state, murder, armed robbery, abetting the suicide of an individual unable to give legal consent, terrorism, rape and incest committed by a married offender.[118]"
Tanzania,1994.0,Death penalty for murder; treason; military offenses; mutiny by prison officers; and abortion (in Zanzibar semi-autonomous region).[119]
Togo,1978.0,
Tunisia,1991.0,"Death penalty for murder; terrorism; terrorism acts; violence and aggression; attacks against the external security of the state; kidnapping and sequestration resulting in death; treason; espionage; rape; arson; military offenses; attempt of a death-eligible offense and assault on a judge on duty, with threat or use of a weapon.[122] On 6 January 2014, the National Constituent Assembly (NCA) voted for maintaining capital punishment in the upcoming constitution in Tunisia. The votes were by 135 yes out of a total of 174.[123] Since 2015, it has been possible to give the death penalty for terrorism."
Uganda,2005.0,"Death penalty for murder; terrorism; kidnapping; rape; robbery if the offender uses or threatens to use a deadly weapon, resulting in death or causing ""grievous harm"" to anyone; smuggling if the offender uses or threatens to use a deadly weapon, resulting in death or causing ""grievous harm"" to anyone; treason and some military offences.[125][126] In 2009, the Supreme Court upheld a 2005 Constitutional Court ruling that although the death penalty was constitutional, its use as a mandatory punishment for certain crimes was not.[127] In 2019 mandatory death penalty was abolished by law.[128]"
Zambia,1997.0,"Death penalty for murder; aggravated robbery; high treason. President Levy Mwanawasa stated in 2004 that ""For as long as I remain President, I will not execute a death warrant."""
Zimbabwe,2005.0,"Death penalty for murder; high treason; terrorism; some military offences; attempted murder, incitement or conspiracy to commit murder; war crimes and genocide.[130]"
Antigua & Barbuda,1991.0,"Hanging. Death penalty for murder and treason.[133] Currently, no individual is under the sentence of death, as the last death sentence in the country was commuted in 2016.[134]"
Argentina,1956.0,"Constitution of 1853 states ""The penalty of death for political offences, all kinds of torture, and flogging, are forever abolished.""[135] And was completely abolished by the Penal Code of 30 April 1922.[136]Despite this it was reinstated on several occasions:
Between 6 September 1930 by martial law until 20 February 1932.[136]
Between 9 June 1956 by martial law imposing summary executions[137] and abolished on 13 June 1956.[138]
Between 2 June 1970[139][140] and abolished on 27 May 1973.[141]
Between 25 June 1976[142] and finally abolished on 9 August 1984.[143]
On 26 August 2008, a new Code of Military Justice was promulgated that abolished death penalty. The new Code came into effect six months later, on 26 February 2009.[144][145]"
Bahamas,2000.0,"Main article: Capital punishment in the Bahamas
Hanging. Death penalty for treason; piracy; murder. Currently no individual is under the sentence of death, as the last death sentence in the country was commuted in 2016.[134]"
Barbados,1984.0,Death penalty for murder; terrorism; participating in a mutiny; treason and espionage.[146] Presently under review before the IACHR[citation needed] despite strong national support.[147][148]
Belize,1985.0,"Death penalty for murder, except where extenuating circumstances can be proved,[149] aggravated murder, war crimes, crimes against humanity, genocide, some military offences and treason.[150]"
Bolivia,1973.0,"Abolished for ordinary crimes 1997. ""The death penalty does not exist"" (Article 15)."
Brazil,1876.0,"Hanging (in the past, for civil offences), firing squad (military offences). Brazil has always maintained the death penalty in wartime as part of its Military Code but, after Brazil became a Republic in 1889, capital punishment for civil offenses or for military offences committed in peacetime was abolished by the first republican Constitution, adopted in 1891. The penalty for crimes committed in peacetime was then reinstated during two periods (from 1938 to 1946 and from 1969 to 1978), but on those occasions it was restricted to acts of terrorism or subversion considered ""internal warfare"".[152][153][154][155]Only one civilian was sentenced to death in the republican period, in 1969, but the sentence was commuted and was not carried out. In the republican era, all military death sentences imposed for crimes committed during wartime (the Second World War was Brazil's last international military conflict) were similarly commuted and not carried out. The current Constitution of Brazil (1988) expressly forbids the use of capital punishment, except for military offences committed during a war duly declared by Congress.[156] The last person to suffer the death penalty in Brazil was executed in 1876, during the Imperial era. After 1876, Emperor Pedro II adopted in practice an abolitionist policy through his prerogative of Mercy as Head of State, by directing that all death sentences be submitted by the Courts to the Imperial Government for examination regarding commutation (even without a request for pardon or commutation from the person condemned), and by granting commutations for all death sentences that were passed. For more information see Capital punishment in Brazil."
Canada,1962.0,"Main article: Capital punishment in Canada
Abolished in 1976 for ordinary crimes (last execution in 1962, last sentence in 1976); abolished 1999 for military offences (last execution in 1945)."
Chile,1985.0,Shooting. Death penalty remains applicable to military personnel for war crimes and crimes against humanity during wartime. Abolished from civil justice in 2001.
Colombia,1907.0,"Abolished in 1910 by Constitutional reform. Prohibited by the Colombian Constitution of 1991: ""The right to life is inviolable. There will be no death penalty."""
Costa Rica,1859.0,"Main article: Capital punishment in Costa Rica
Abolished 1877 by Constitution."
Cuba,2003.0,"Main article: Capital punishment in Cuba
Firing squad. Death penalty for murder, attempted murder, hijacking, acts of terrorism, treason, espionage,[160] political offenses,[clarification needed] child rape, molestation of a child under 12 years of age with aggravating factors, rape of an adult with aggravating factors, rape of an adult that results in death, illness or grievous bodily harm, robbery with aggravating factors, drug offenses, production of child pornography, child trafficking, child prostitution, child corruption, piracy, working as a mercenary, apartheid, genocide, paedophilia. While there has been no executions in the last decade (the last execution took place on 11 April 2003), and the last death sentences were commuted by the Supreme Court in 2010 and nobody sentenced to death since then, there is however no formal or informal moratorium or abolitionist policy, making the country still retentionist.[161][162][163]"
Dominica,1986.0,Executions by hanging. Death penalty for aggravated murder and treason.[164]
Dominican Republic,1966.0,Abolished 1966 by Constitution.
Ecuador,1884.0,Abolished 1906 by Constitution.
El Salvador,1973.0,May be imposed only in cases provided by military laws during a state of international war.[165] Abolished for other crimes 1983.
Grenada,1978.0,
Guatemala,2000.0,"Lethal injection. Until 2017, death penalty for murder, espionage, treason, drug trafficking, kidnapping, torture, and terrorism. Abolished for civil cases in 2017."
Guyana,1997.0,"Death penalty for terrorist acts;[168] murder, treason and armed robbery, piracy, drug trafficking, and terrorist offences resulting in death. While the constitutional states that the death penalty is not a mandatory punishment, many provisions of the criminal code suggests that the death penalty may be mandatory for these crimes as no alternatives to such sentence of death is found under any law."
Haiti,1972.0,Abolished 1987 by Constitution.
Honduras,1940.0,Abolished 1956 by Constitution.
Jamaica,1988.0,"Main article: Capital punishment in Jamaica
Death penalty for murder.[170]"
Mexico,1961.0,"Main article: Capital punishment in Mexico
Abolished for all crimes in 2005.[171]"
Nicaragua,1930.0,Abolished 1979 by Constitution.
Panama,1903.0,Abolished 1903 by Constitution.
Paraguay,1917.0,Abolished 1992 by Constitution.
Peru,1979.0,Firing squad. Death penalty for treason; terrorism; espionage; genocide; mutiny; desertion in times of war.[165] Abolished for other crimes 1979.
Suriname,1982.0,Abolished 2015.
Trinidad & Tobago,1999.0,Death penalty for murder; treason[176]
United States,2022.0,"Main article: Capital punishment in the United States
See also: Capital punishment in American Samoa and Capital punishment in Puerto Rico
Methods vary by state, federal, and military policy, but include lethal injection, electric chair, firing squad, and the gas chamber. Federal law provides the death penalty for many homicide-related crimes, espionage, treason, terrorism, murder, robbery (when it results in death), and extreme cases of drug trafficking (when it involves homicide.[177][178] 27 of the 50 states currently have the death penalty, though some are under moratorium or have not conducted any executions in decades. Of the non-state territories, American Samoa still has capital punishment as a local statute,[179] and the others have abolished it. The Supreme Court has severely limited the crimes that the death penalty can be a punishment for. It has also abolished the death penalty for crimes committed by a person under the age of 18. Sentences of death may be handed down by a jury or a judge (upon a bench trial or a guilty plea)."
Uruguay,1902.0,"Abolished by the ""Law No. 3238"" on 23 September 1907 and by the Constitution of 1918."
Venezuela,-9999.0,Abolished 1863 by Constitution.
Afghanistan,2021.0,"Main article: Capital punishment in Afghanistan
Hanging; shooting; stoning.[182] Taliban Shariah allows capital punishment for: murder if the family of the victim deems death to be the appropriate punishment;[183] terrorism-related offenses; treason; espionage; adultery; homosexuality; sodomy; apostasy (unknown whether Muslims who do not pray five times a day are considered apostates); blasphemy; and giving false witness resulting in the execution of an innocent.[184]Despite playing music, singing, and dancing are punishable by corporal punishments, there have been occasions where Talibans executed the guilty regardless.[181][185]
Children since 10 years old have been executed by Talibans over helping Afghan allies,[186] a pregnant police officer was also executed.[187]"
Bahrain,2019.0,"Hanging and firing squad are used. Death penalty for premeditated murder; aggravated murder; rape, sexual assault or statutory rape; kidnapping; rape of child; arson; assault; deliberately obstructing funerals or memorial services; certain crimes against property, transportation or agriculture under aggravating circumstances; terrorism; plotting to topple the regime; collaborating with a foreign hostile country; threatening the life of the Emir; defiance of military orders in time of war or martial law; perjury causing wrongful execution; treason; drug trafficking and espionage.[189]"
Bangladesh,2021.0,"Main article: Capital punishment in Bangladesh
Hanging. Death penalty for murder;[190] drug offences;[191] kidnapping and trafficking in children for immoral or illegal purposes; human trafficking; kidnapping a person (especially children or women) to force him/her to engage in prostitution and expose him/her to sexual exploitation/slavery; terrorism; rape; armed robbery; sedition; sabotage; hijacking planes; military offences such as abetting mutiny, cowardice or desertion; attempted dowry murder; abetting or conspiring to commit capital offenses; perjury causing wrongful execution; espionage;[192] treason[193] and war crimes."
Bhutan,1974.0,Main article: Capital punishment in Bhutan
Brunei,-9999.0,"Main article: Capital punishment in Brunei
Hanging is used. Last execution when a protectorate of Britain was in 1957. Death penalty for murder; unlawful possession of firearms and explosives; possession of heroin or morphine of more than 15 grams, cocaine of more than 30 grams, cannabis of more than 500 grams, syabu or methamphetamine of more than 50 grams, or opium of more than 1.2 kg;[194] terrorism; abetting the suicide of a person unable to give legal consent; arson; kidnapping; abetting a successful mutiny; treason and perjury resulting in the conviction of an innocent defendant of a capital offense.[195] A new penal code was introduced in April 2014 and introduced the death penalty for male same-sex acts if one of the parties is Muslim (by stoning); rape; adultery; apostasy; sodomy; extramarital sexual relations for Muslims; insulting any verse of the Quran and Hadith; blasphemy and declaring oneself a prophet or non-Muslim.[194][196]"
Cambodia,1989.0,"Main article: Capital punishment in Cambodia
Abolished in 1989 by Constitution."
China,2022.0,"Main article: Capital punishment in China
Shooting (firing squad); lethal injection. On 25 February 2011, China's newly revised Criminal Law reduced the number of crimes punishable by death by 13, from 68 to 55.[198][failed verification] Laws allow capital punishment for severe cases of embezzlement; rape (particularly of children); severe cases of fraud; bombing; flooding; rioting under aggravating circumstances; separatism; armed rebellion; collaborationism; political dissidence; subversion; terrorism; spreading poisons/hazardous substances; people trafficking; forcing a person to engage in prostitution (especially children, often after kidnapping or rape); piracy; theft; drug trafficking; corruption; arson; aggravated assault; aircraft hijacking resulting in death; producing or selling tainted food or fake medicine resulting in death or serious medical injury; participating in an armed prison riot or jailbreak; murder; aggravated murder; burglary; kidnapping; robbery; armed robbery; espionage; treason; poaching; military offences (like insubordination, cowardice); sabotaging electricity, gas, fuel, petroleum, weapons, flammables, explosives and military communications/installations; illegal possession, transport, smuggling, or selling of explosives or firearms; illegally manufacturing, selling, transporting or storing hazardous materials; trafficking or smuggling nuclear materials and endangerment of national security. Even the higher sections of Chinese society are not exempt from the death penalty, as billionaire Liu Han was executed 9 February 2015.[199][200]"
Timor-Leste,-9999.0,Death penalty suspended following UN administration in 1999 when still a province of Indonesia. Abolished by constitution 2002.[201]
Hong Kong,1966.0,"Main article: Capital punishment in Hong Kong
It was last used in 1966 and abolished in 1993 by the then British colonial government."
India,2020.0,"Main article: Capital punishment in India
Hanging, shooting can be used in the military court-martial system. Death penalty for murder; instigating a minor's or a mentally ill's suicide; treason; terrorism; a second conviction for drug trafficking; aircraft hijacking; aggravated robbery; espionage; kidnapping; being a party to a criminal conspiracy to commit a capital offence; attempted murder by those sentenced to life imprisonment if the attempt results in harm to the victim; perjury causing wrongful execution;[203] aggravated rape/gang-rape; drug smuggling under aggravated circumstances; abetting sati, mutiny and its abetting; causing explosions which can endanger life or property and a few military offences like desertion. Military offences may be punished with a firing squad."
Indonesia,2016.0,"Main article: Capital punishment in Indonesia
Firing squad. Death penalty for murder; high treason; espionage; some acts of corruption which damage national economy or finances; aggravated gang-robbery; extortion with force or threat of force; terrorism; some military offences; genocide; crimes against humanity; piracy resulting in death; drug trafficking and developing, producing, obtaining, transferring or using of chemical weapons. There is an informal moratorium on executions as President Joko Widodo issued the informal moratorium in 2018 due to outrage over the 2015 and 2016 executions, but there are no plans towards abolition[204][94][205] 8 people including overseas nationals executed on 29 April 2015.[206]"
Iran,2022.0,"Main article: Capital punishment in Iran
Hanging, shooting or stoning. Iran performs public executions. Iran is second only to China in the number of executions it carries out・E・Eexecuting hundreds every year.[208][209] Current laws allow the death penalty for murder; armed robbery; drug trafficking; kidnapping; rape; burglary; child molestatio""pedophilia; sodomy; homosexuality; incestuous relations; fornication; prohibited sexual relations; sexual misconduct; prostitution;[210][211] rebellion; plotting to overthrow the Islamic regime; political dissidence;"
Iraq,2021.0,"Main article: Capital punishment in Iraq
Hanging. Death penalty for murder; endangering national security; distributing drugs; rape; incest; apostasy; espionage; treason;[213] joining the Islamic State of Iraq and the Levant; robbery; armed robbery; theft; burglary; kidnapping; attacks on transport convoys; arson; rioting; killing police guards and military officers; intentionally causing a flood or attempting to cause a flood; damaging or sabotaging public structures; war crimes, crimes against humanity; genocide; financing and execution of terrorism.[214] Suspended in June 2003 after 2003 invasion; reinstated August 2004.[215][216] A total of 447 people were executed between then and the end of March 2013, with 129 in 2012 alone.[217] Iraqi Kurdistan is abolitionist in practice for all ordinary crimes (remains retentionist for crimes in exceptional cases) since a moratorium has been in place since when Kurdistan president Masoud Barzani issued it in 2007.[218]"
Israel,1962.0,"Main article: Capital punishment in Israel
Hanging; firing squad. Death penalty for crimes against humanity,[219] high treason, genocide, and crimes against the Jewish people during wartime. Only two executions since independence in 1948: accused traitor Meir Tobiansky (posthumously acquitted) and Holocaust architect Adolf Eichmann (last execution in 1962).[220] Abolished for other crimes 1954."
Japan,2021.0,"Main article: Capital punishment in Japan
Hanging. Death penalty for murder; treason and crimes against the State. Judges usually impose death penalty in case of multiple homicides; death sentence for a single murder is not particularly common. Between 1946 and 2003, 766 people were sentenced to death, 608 of whom were executed. For 40 months from 1989 to 1993 successive ministers of justice refused to authorise executions, which amounted to an informal moratorium. No execution in 2020 (first time in nine years).[222]"
Jordan,2017.0,"Main article: Capital punishment in Jordan
Hanging, shooting. Death penalty for some cases of terrorism, murder, aggravated murder, rape, aggravated robbery, drug trafficking, illegal possession and use of weapons, war crimes, espionage and treason.[224] Executions resumed in 2014 after a hiatus.[225]"
Kazakhstan,2003.0,"Main article: Capital punishment in Kazakhstan
Signed the Second Optional Protocol to the International Covenant on Civil and Political Rights in 2020.[228][229] Abolished in 2021.[227]"
Kuwait,2017.0,Hanging. Death penalty for apostasy; drug trafficking; rape; murder; aggravated murder; kidnapping; piracy; torture; human trafficking; terrorism; certain military offences; national security crimes;[231] espionage; treason and perjury causing execution of an innocent person[232]
Kyrgyzstan,-9999.0,"Main article: Capital punishment in Kyrgyzstan
Kyrgyz authorities had extended a moratorium on executions each year since 1998. Abolished by constitution in 2007.[233][234]"
Laos,1989.0,"Main article: Capital punishment in Laos
Death penalty for murder; hostage-taking; kidnapping; committing acts of robbery against the State or against ""collective assets""; obstructing an officer in the performance of his public duties and causing his death or causing him physically disabled; trafficking in women or children resulting in death, lifetime incapacity or infection by HIV/AIDS of the victim; terrorism; drug trafficking; disrupting industry, trade, agriculture or other economic activities with the intent of undermining the national economy; drug possession; treason and espionage.[235][236]"
Lebanon,2004.0,"Main article: Capital punishment in Lebanon
Hanging; firing squad. Death penalty for murder;[238] aggravated murder; rape; pedophilia; terrorism; gang-robbery or gang-assault; arson against certain types of structures or sabotage of communications, transportation or industrial facilities causing death; aggravated assault; gang-assault involving torture; life-eligible crimes with recidivism; importing nuclear/toxic wastes; polluting rivers or waterways with harmful substances; some military offences (e.g. desertion); espionage and treason.[239]"
Macao,-1.0,"Main article: Capital punishment in Macau
It was last used in the 19th century and abolished in 1976 when Portugal abolished the death penalty on all its territories."
