0,1,2,3,4,5,6,7,8
Bangladesh,106,Muhammad Yunus,http://www.wikidata.org/entity/Q43969,wd:Q43969,548105.0,"Bangladeshi banker, economist and Nobel Peace Prize recipient","Muhammad Yunus (born 28 June 1940) is a Bangladeshi social entrepreneur, banker, economist and civil society leader who was awarded the Nobel Peace Prize for founding the Grameen Bank and pioneering the concepts of microcredit and microfinance. These loans are given to entrepreneurs too poor to qualify for traditional bank loans. Yunus and the Grameen Bank were jointly awarded the Nobel Peace Prize ""for their efforts through microcredit to create economic and social development from below"". The Norwegian Nobel Committee said that ""lasting peace cannot be achieved unless large population groups find ways in which to break out of poverty"" and that ""across cultures and civilizations, Yunus and Grameen Bank have shown that even the poorest of the poor can work to bring about their own development"". Yunus has received several other national and international honours. He received the United States Presidential Medal of Freedom in 2009 and the Congressional Gold Medal in 2010.In 2008, he was rated number 2 in Foreign Policy magazine's list of the 'Top 100 Global Thinkers'.In February 2011, Yunus together with Saskia Bruysten, Sophie Eisenmann and Hans Reitz co-founded Yunus Social Business – Global Initiatives (YSB). YSB creates and empowers social businesses to address and solve social problems around the world. As the international implementation arm for Yunus' vision of a new, humane capitalism, YSB manages incubator funds for social businesses in developing countries and provides advisory services to companies, governments, foundations and NGOs.
In 2012, he became Chancellor of Glasgow Caledonian University in Scotland, a position he held until 2018. Previously, he was a professor of economics at Chittagong University in Bangladesh. He published several books related to his finance work. He is a founding board member of Grameen America and Grameen Foundation, which support microcredit.
Yunus also served on the board of directors of the United Nations Foundation, a public charity to support UN causes from 1998 to 2021.

",https://en.wikipedia.org/wiki/Muhammad_Yunus
Belarus,79,Lev Vygotsky,http://www.wikidata.org/entity/Q180819,wd:Q180819,95176.0,Soviet psychologist,"Lev Semyonovich Vygotsky (Russian: Лев Семёнович Выго́тский; Belarusian: Леў Сямёнавіч Выго́цкі; November 5, 1896 – June 11, 1934) was a Soviet psychologist, best known for his work on psychological development in children and creating the theoretical framework for Cultural-historical Activity Theory.
His major ideas include:
The Social Origin of Mind: Vygotsky believed that all human mental and cognitive abilities are not biologically determined, but instead created and shaped by use of language and tools in the process of interacting and constructing the cultural and social environment. 
The Importance of Mediation: He saw mediation as the key to human development, because it leads to the use of cultural tools and becomes a pathway for psychological development through the process of interiorization. 
The Zone of Proximal Development: Vygotsky introduced the concept of the ZPD which refers to the gap between a child's current level of development and the level they are capable of reaching with tools provided by more knowledgeable others. 
The Significance of Play: Vygotsky viewed play as a crucial aspect of children's development, as the best sandbox to build and develop practice of mediation.

",https://en.wikipedia.org/wiki/Lev_Vygotsky
Belgium,93,Claude Lévi-Strauss,http://www.wikidata.org/entity/Q128126,wd:Q128126,19544151.0,French anthropologist and ethnologist,"Claude Lévi-Strauss (, French: [klod levi stʁos]; 28 November 1908 – 30 October 2009) was a French anthropologist and ethnologist whose work was key in the development of the theories of structuralism and structural anthropology. He held the chair of Social Anthropology at the Collège de France between 1959 and 1982, was elected a member of the Académie française in 1973 and was a member of the School for Advanced Studies in the Social Sciences in Paris. He received numerous honors from universities and institutions throughout the world.
Lévi-Strauss argued that the ""savage"" mind had the same structures as the ""civilized"" mind and that human characteristics are the same everywhere. These observations culminated in his famous book Tristes Tropiques (1955) that established his position as one of the central figures in the structuralist school of thought. As well as sociology, his ideas reached into many fields in the humanities, including philosophy. Structuralism has been defined as ""the search for the underlying patterns of thought in all forms of human activity."" He won the 1986 International Nonino Prize in Italy.",https://en.wikipedia.org/wiki/Claude_L%C3%A9vi-Strauss
Belize,4,Myrtle Palacio,http://www.wikidata.org/entity/Q68425792,wd:Q68425792,62694223.0,educator and social planner from Belize,"Iris Myrtle Palaciao  (born in 1948, Stann Creek Town) is an educator and social planner from Belize. She is an advocate for Garifuna culture, and good governance in the public sector.",https://en.wikipedia.org/wiki/Myrtle_Palacio
Benin,10,Paulin Hountondji,http://www.wikidata.org/entity/Q712288,wd:Q712288,1122281.0,Beninese philosopher,"Paulin Hountondji (born 11 April 1942 in Abidjan, Côte d'Ivoire) is a Beninese French philosopher, politician and academic considered one of the most important figures in the history of African philosophy. Since the 1970s he has taught at the Université Nationale du Bénin in Cotonou, where he is Professor of Philosophy. In the early 1990s he briefly served as Minister of Education and Minister for Culture and Communications in the Government of Benin.",https://en.wikipedia.org/wiki/Paulin_J._Hountondji
Bhutan,4,Karma Phuntsho,http://www.wikidata.org/entity/Q19840292,wd:Q19840292,44424576.0,Bhutanese scholar,"Lopen Karma Phuntsho is a former monk and Bhutanese scholar who specialises in Buddhism, Tibetan & Himalayan Studies and Bhutan, and has published a number of works including eight books, translations, book reviews and articles on Buddhism, Bhutan and Tibetan Studies. His The History of Bhutan has been called ""the first book to offer a comprehensive history of Bhutan in English"" and received Choice Outstanding Academic Title Award in 2015.",https://en.wikipedia.org/wiki/Karma_Phuntsho
Bolivia,12,Teresa Gisbert Carbonell,http://www.wikidata.org/entity/Q16438439,wd:Q16438439,44166035.0,"Bolivian architect, researcher, historian and restorer",Teresa Gisbert Carbonell de Mesa (30 November 1926 – 19 February 2018) was a Bolivian architect and art historian. She specialized in the history of the Andean region.,https://en.wikipedia.org/wiki/Teresa_Gisbert
Bosnia and Herzegovina,17,Vladimir Ćorović,http://www.wikidata.org/entity/Q617598,wd:Q617598,1957028.0,Serbian historian,"Vladimir Ćorović (Serbian Cyrillic: Владимир Ћоровић; 27 October 1885 – 12 April 1941) was a Serbian historian, university professor, author, and academic. His bibliography consists of more than 1000 works. Several of his books on the history of Serbs, Bosnia, Yugoslavia and Herzegovina uprising  are considered to be definitive works on the subject.",https://en.wikipedia.org/wiki/Vladimir_%C4%86orovi%C4%87
Botswana,6,Z. K. Matthews,http://www.wikidata.org/entity/Q139412,wd:Q139412,1019231.0,Bamangwato academic in South Africa (1901-1968),"Zachariah Keodirelang ""ZK"" Matthews (20 October 1901 – 11 May 1968) was a prominent black academic in South Africa, lecturing at South African Native College (renamed University of Fort Hare in 1955), where many future leaders of the African continent were among his students.",https://en.wikipedia.org/wiki/Z._K._Matthews
Brazil,58,Paulo Freire,http://www.wikidata.org/entity/Q164797,wd:Q164797,618870.0,Brazilian educator and philosopher,"Paulo Reglus Neves Freire (19 September 1921 – 2 May 1997) was a Brazilian educator and philosopher who was a leading advocate of critical pedagogy. His influential work Pedagogy of the Oppressed is generally considered one of the foundational texts of the critical pedagogy movement, and was the third most cited book in the social sciences as of 2016 according to Google Scholar.

",https://en.wikipedia.org/wiki/Paulo_Freire
Bulgaria,65,Julia Kristeva,http://www.wikidata.org/entity/Q159876,wd:Q159876,16489.0,"Bulgarian philosopher, psychoanalyst & academic","Julia Kristeva (French: [kʁisteva]; born Yuliya Stoyanova Krasteva, Bulgarian: Юлия Стоянова Кръстева; on 24 June 1941) is a Bulgarian-French philosopher, literary critic, semiotician, psychoanalyst, feminist, and, most recently, novelist, who has lived in France since the mid-1960s. She has taught at Columbia University, and is now a professor emerita at Université Paris Cité. The author of more than 30 books, including Powers of Horror, Tales of Love, Black Sun: Depression and Melancholia, Proust and the Sense of Time, and the trilogy Female Genius, she has been awarded Commander of the Legion of Honor, Commander of the Order of Merit, the Holberg International Memorial Prize, the Hannah Arendt Prize, and the Vision 97 Foundation Prize, awarded by the Havel Foundation.
Kristeva became influential in international critical analysis, cultural studies and feminism after publishing her first book, Semeiotikè, in 1969. Her sizeable body of work includes books and essays which address intertextuality, the semiotic, and abjection, in the fields of linguistics, literary theory and criticism, psychoanalysis, biography and autobiography, political and cultural analysis, art and art history. She is prominent in structuralist and poststructuralist thought.
Kristeva is also the founder of the Simone de Beauvoir Prize committee.",https://en.wikipedia.org/wiki/Julia_Kristeva
Burkina Faso,16,Joseph Ki-Zerbo,http://www.wikidata.org/entity/Q739752,wd:Q739752,2295913.0,"Burkinabé historian, politician and writer (1922-2006)","Joseph Ki-Zerbo (June 21, 1922 – December 4, 2006, Burkina Faso) was a Burkinabé historian, politician and writer. He is recognized as one of Africa's foremost thinkers.
From 1972 to 1978 he was professor of African History at the University of Ouagadougou. In 1983, he was forced into exile, only being able to return in 1992.
Ki-Zerbo founded the Party for Democracy and Progress / Socialist Party. He was its chairman until 2005, and represented it in the Burkina Faso parliament until his death in 2006. A socialist and an advocate of African independence and unity, Ki-Zerbo was also a vocal opponent of Thomas Sankara's revolutionary government.

",https://en.wikipedia.org/wiki/Joseph_Ki-Zerbo
Burundi,4,Augustin Nsanze,http://www.wikidata.org/entity/Q767984,wd:Q767984,25048835.0,Burundian politician and historian,"Augustin Nsanze (born 1953) is a Burundian historian, politician and diplomat. He is currently the Chief Advisor to Burundi President Pierre Nkurunziza.  Prior to this role Nsanze was Burundi's Minister for Foreign Affairs (Secretary of State) from 2009 to 2011. During President Nkurunziza's first administration he was appointed as Burundi's Ambassador to the United Nations in New York. Prior to entering politics, Nsanze was a professor and researcher at  Hope Africa University and the University of Burundi.

",https://en.wikipedia.org/wiki/Augustin_Nsanze
Cambodia,8,George Groslier,http://www.wikidata.org/entity/Q3101610,wd:Q3101610,50481471.0,"French writer, art historian and archaeologist (1887-1945)","George Groslier (French: [ʒɔʁʒ ɡʁolje]; February 4, 1887 – June 18, 1945) was a French polymath who – through his work as a painter, writer, historian, archaeologist, ethnologist, architect, photographer and curator – studied, described, popularized and worked to preserve the arts, culture and history of the Khmer Empire of Cambodia. Born in Phnom Penh to a French civil servant – he was the first French child ever born in Cambodia – Groslier was taken by his mother to France at the age of two and grew up in Marseille. Aspiring to become a painter, he tried but failed to win the prestigious Prix de Rome. Shortly afterwards, he returned to Cambodia, on a mission from the Ministry of Education. There he met and befriended a number of French scholars of traditional Cambodian culture. Under their influence, he wrote and published, in France in 1913, his initial book on this subject: Danseuses Cambodgiennes – Anciennes et Modernes (Cambodian Dancers – Ancient and Modern). It was the very first scholarly work ever published in any language on Cambodian dance. He then returned to Cambodia, traveling the length and breadth of the country to examine its ancient monuments and architecture. From this experience came his book A l'ombre d 'Angkor; notes et impressions sur les temples inconnus de l'ancien Cambodge (In the Shadow of Angkor: Notes and Impressions on the Unknown Temples of Ancient Cambodia). In June 1914, Groslier enlisted in the French army and was employed as a balloonist in the early part of World War I. It was during this time that he met and married sportswoman Suzanne Cecile Poujade; they eventually had three children.
He was ultimately reassigned to French Indochina because of his knowledge of the Khmer language. Upon his arrival in Phnom Penh in May 1917, he was charged with a new mission: to found a new Cambodian art museum and organize a school of Cambodian arts. From 1917 to his retirement in 1942, Groslier changed the focus of his work from that of merely describing Cambodian culture for a European audience to what he called a ""rescue mission"" to save the indigenous national art forms of Cambodia from destruction. His vision for the museum was to build collections from the full range of Cambodia’s traditional works of art. At the art school, Groslier did not try to make the native culture adapt to that of the colonizing power; on the contrary, he insisted that the school be run by Cambodians for Cambodians and that no European influence be allowed. He was also intolerant of any attempts by Europeans to loot or damage native art. In 1923, the 22-year-old writer André Malraux, later to become world-famous, removed some bas-relief statues from a 10th Century temple, Banteay Srei, with the intention of selling them to an art museum. Although Malraux claimed that he was acting within the law, Groslier immediately had him arrested, scarring the former's reputation in Indochina. Groslier would later contemptuously refer to Malraux as ""le petit voleur"" (""the little thief"").Between 1920 and 1939, Groslier's family frequently traveled between France and Cambodia so that the three children could attend schools in France. In 1939, however, events leading up to the Second World War made such travel increasingly dangerous, and Suzanne was forced to remain in France with their two sons, while Nicole, their daughter, stayed with her father in Cambodia. When the Japanese military occupied Cambodia, because French colonies were then administered by the pro-Axis Vichy regime, violence was initially avoided. But in March 1945, as the Allies made further advances in Asia, the Japanese relieved French officials of their authority, rounded up all foreign nationals, and placed them under guard in concentration camps. Because of his known enthusiasm for shortwave radio, Groslier was suspected by the Japanese of being part of the anti-Japanese resistance. On June 18, 1945, in Phnom Penh, while imprisoned by the Kempeitai, Groslier died under torture. He was later officially recognized as Mort pour la France (""Died in the service of France"").

All Groslier's major work was inspired by his profound love and respect for the Cambodian people and their culture. Referring to his numerous talents, literary scholar Henri Copin has written: Through these disciplines of learning and art he roamed majestically, like that familiar Asiatic figure the elephant, all while exploring the past and absorbing the present of the country that witnessed his birth and, ultimately, his death. Drawing from this matchless wellspring of riches, he was able to convey, in writings both knowledgeable and sensitive, the ties and emotions that bound him to the land of the Khmer and its singular culture. In addition to his extensive body of scholarly writings on the art, archaeology and history of the Khmer people of Cambodia, Groslier's books include detailed travelogues as well as works of fiction – such as the novel Retour à l'Argile (Return to Clay (1928)), which won Le prix de littérature colonial (Grand Prize of Colonial Literature) in 1929 – describing his impressions of, and interactions with, Cambodians. Both institutions he founded, the National Museum of Cambodia and the Royal University of Fine Arts, are still in operation today.",https://en.wikipedia.org/wiki/George_Groslier
Cameroon,24,Achille Mbembe,http://www.wikidata.org/entity/Q340234,wd:Q340234,11978382.0,Cameroonian philosopher and political scientist,"Joseph-Achille Mbembe, known as Achille Mbembe (; born 1957), is a Cameroonian historian, political theorist, and public intellectual who is a research professor in history and politics at the Wits Institute for Social and Economy Research at the University of the Witwatersrand. He is well known for his writings on colonialism and its consequences and is a leading figure in new wave French critical theory.",https://en.wikipedia.org/wiki/Achille_Mbembe
Canada,83,Marshall McLuhan,http://www.wikidata.org/entity/Q193871,wd:Q193871,19548.0,"Canadian educator, philosopher, and scholar","Herbert Marshall McLuhan  (July 21, 1911 – December 31, 1980) was a Canadian philosopher whose work is among the cornerstones of the study of media theory. He studied at the University of Manitoba and the University of Cambridge. He began his teaching career as a professor of English at several universities in the United States and Canada before moving to the University of Toronto in 1946, where he remained for the rest of his life.
McLuhan coined the expression ""the medium is the message"" in the first chapter in his Understanding Media: The Extensions of Man and the term global village.  He predicted the World Wide Web almost 30 years before it was invented. He was a fixture in media discourse in the late 1960s, though his influence began to wane in the early 1970s. In the years following his death, he continued to be a controversial figure in academic circles. However, with the arrival of the Internet and the World Wide Web, interest was renewed in his work and perspectives.",https://en.wikipedia.org/wiki/Marshall_McLuhan
Central African Republic,4,Raphaël Nzabakomada-Yakoma,http://www.wikidata.org/entity/Q2841890,wd:Q2841890,29099789.0,Central African writer and historian,"Raphaël Nzabakomada-Yakoma (1944–1985) was a Central African writer and historian. He was born in Baboua, Central African Republic in 1944, during the Kongo-Wara War.",https://en.wikipedia.org/wiki/Rapha%C3%ABl_Nzabakomada-Yakoma
Chad,4,Ahmat Taboye,http://www.wikidata.org/entity/Q3656879,wd:Q3656879,12210666.0,Chadian academic,"Ahmat Taboye is a literary critic from Chad. As head of the Department of Letters at the University of N'Djamena, he published Anthologie de la littérature tchadienne in 2003, which covers 40 years of Chadian literature. In May 2007, the Ministry of Cultural and Artistic Development named him a director.

",https://en.wikipedia.org/wiki/Ahmat_Taboye
