0,1,2,3,4
Azerbaijan,45.0,Maiden Tower,"The Maiden Tower (Azerbaijani: Qız qalası; Persian: قلعه دختر) is a 12th-century monument in the Old City, Baku, Azerbaijan. Along with the Shirvanshahs' Palace, dated to the 15th century, it forms a group of historic monuments listed in 2001 under the UNESCO World Heritage List of Historical Monuments as cultural property, Category III. It is one of Azerbaijan's most distinctive national emblems, and is thus featured on Azerbaijani currency notes and official letterheads.The Maiden Tower houses a museum, which presents the story of the historic evolution of Baku city. It also has a gift shop. The view from the roof takes in the alleys and minarets of the Old City, the Baku Boulevard, the house of Isa bek Hajinski and a wide vista of the Baku Bay.
The Tower is covered by cloud of mysteries and legends which are rooted to the history and culture of Azerbaijan. Indeed, some epics became a subject for scenario for ballets and theatre's plays. The Maiden Tower (ballet) is a world-class Azerbaijani ballet created by Afrasiyab Badalbeyli in 1940 and ballet's remake was performed in 1999.
Consequent to the receding of the sea shoreline of the Caspian Sea, a strip of land emerged. This land was developed between the 9th and 15th centuries, when the walls of the old city, the palace including the huge bastion of the Maiden Tower were built.

",https://en.wikipedia.org/wiki/Maiden_Tower_(Baku)
Bahrain,41.0,Bahrain International Circuit,"The Bahrain International Circuit (Arabic: حلبة البحرين الدولية, romanized: Ḥalba al-Baḥrayn ad-Dawliyya) is a 5.412 km (3.363 mi) motorsport venue opened in 2004 and used for drag racing, GP2 Series (now FIA Formula 2), and the annual  Formula One Bahrain Grand Prix. The 2004 Grand Prix was the first held in the Middle East. Beginning in 2006, Australian V8 Supercars raced at the BIC, with the event known as the Desert 400. However, the V8 Supercars did not return for the 2011 V8 Supercar season. 24 Hour endurance races are also hosted at BIC. The circuit has a FIA Grade 1 license. The circuit also has multiple layouts.",https://en.wikipedia.org/wiki/Bahrain_International_Circuit
Bangladesh,50.0,Somapura Mahavihara,"Somapura Mahavihara (Bengali: সোমপুর মহাবিহার, romanized: Shompur Môhabihar) in Paharpur, Badalgachhi, Naogaon, Bangladesh is among the best known Buddhist viharas, monasteries, in the Indian Subcontinent and is one of the most important archaeological sites in the country. It is also one of the earliest sites of Bengal, where significant numbers of Hindu statues were found. It was designated as a UNESCO World Heritage Site in 1985. It is one of the most famous examples of architecture in pre-Islamic Bangladesh. It dates from a period to the nearby Halud Vihara and to the Sitakot Vihara in Nawabganj Upazila of Dinajpur District.",https://en.wikipedia.org/wiki/Somapura_Mahavihara
Barbados,16.0,Kensington Oval,"The Kensington Oval is a stadium located to the west of the capital city Bridgetown on the island of Barbados. It is the pre-eminent sporting facility on the island and is primarily used for cricket. it has hosted many important and exciting cricket games between local, regional, and international teams during its more than 120-year history.",https://en.wikipedia.org/wiki/Kensington_Oval
Belarus,58.0,Struve Geodetic Arc,"The Struve Geodetic Arc is a chain of survey triangulations stretching from Hammerfest in Norway to the Black Sea, through ten countries and over 2,820 kilometres (1,750 mi), which yielded the first accurate measurement of a meridian arc.The chain was established and used by the German-born Russian scientist Friedrich Georg Wilhelm von Struve in the years 1816 to 1855 to establish the exact size and shape of the earth. At that time, the chain passed merely through three countries: Norway, Sweden and the Russian Empire. The Arc's first point is located in Tartu Observatory in Estonia, where Struve conducted much of his research. Measurement of the triangulation chain comprises 258 main triangles and 265 geodetic vertices. The northernmost point is located near Hammerfest in Norway and the southernmost point near the Black Sea in Ukraine.
In 2005, the chain was inscribed on the World Heritage List, because of its importance in geodesy and its testimony to international scientific cooperation. The World Heritage site includes 34 commemorative plaques or built obelisks out of the original 265 main station points which are marked by drilled holes in rock, iron crosses, cairns, others. This inscription is located in ten countries, the second most of any UNESCO World Heritage after the Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe.",https://en.wikipedia.org/wiki/Struve_Geodetic_Arc
Belgium,62.0,Manneken Pis,"Manneken Pis (Dutch:  (listen); Dutch for 'Little Pissing Man') is a landmark 61 cm (24 in) bronze fountain sculpture in central Brussels, Belgium, depicting a puer mingens or naked little boy urinating into the fountain's basin. It was designed by the Brabantine sculptor Jérôme Duquesnoy the Elder  and put in place in 1618 or 1619. The current statue is a replica which dates from 1965. The original is kept in the Brussels City Museum. Manneken Pis is one of the best-known symbols of Brussels and Belgium. It is also an example of belgitude (French; lit. 'Belgianness'), as well as of folk humour (zwanze) popular in Brussels.Manneken Pis is an approximate five minutes' walk from the Grand Place (Brussels' main square), at the junction of the Rue du Chêne/Eikstraat and the pedestrian Rue de l'Étuve/Stoofstraat. This site is served by the premetro (underground tram) station Bourse/Beurs (on lines 3 and 4), as well as the bus stops Grand Place/Grote Markt (on line 95) and Cesar de Paepe (on lines 33 and 48).",https://en.wikipedia.org/wiki/Manneken_Pis
Belize,16.0,Actun Tunichil Muknal,"Actun Tunichil Muknal (the Cave of the Crystal Sepulchre), also known locally as ATM, is a cave in Belize, near San Ignacio, Cayo District, notable as a Maya archaeological site that includes skeletons, ceramics, and stoneware. There are several areas with skeletal remains in the main chamber. The best known is ""The Crystal Maiden"", the skeleton of an adolescent (a 17-year-old Boy), possibly a sacrifice victim, whose bones have been calcified to a sparkling, crystallized appearance.
The ceramics at the site are significant partly because they are marked with ""kill holes"", which indicate that they were used for ceremonial purposes. Many of the Maya artifacts and remains are completely calcified to the cave floor. One artifact, named the ""Monkey Pot"", is one of just four of its type found in Central America. The Maya also modified cave formations here, in some instances to create altars for the offerings, in others to create silhouettes of faces and animals or to project a shadow image into the cave. The cave is extensively decorated with cave formations in the upper passages.
Animal life in the cave includes a large population of bats, large freshwater crabs, crayfish, catfish and other tropical fish. Large invertebrates like amblypygi and various predatory spiders also inhabit the cave. Agouti and otters may also use the cave. These and many other species are quite common in river caves of this size in Belize.
Other Maya archaeological sites in the vicinity are Cahal Pech, Chaa Creek, El Pilar, Xunantunich, and Midnight Terror Cave.
Actun Tunichil Muknal should not be confused with Actun Tun Kul in the Chiquibul Cave System.",https://en.wikipedia.org/wiki/Actun_Tunichil_Muknal
Benin,36.0,Royal Palaces of Abomey,"The Royal Palaces of Abomey are 12 palaces spread over an area of 40 hectares (100 acres) at the heart of the Abomey town in Benin, formerly the capital of the West African Kingdom of Dahomey. The Kingdom was founded in 1625 by the Fon people who developed it into a powerful military and commercial empire, which dominated trade with European slave traders on the Slave Coast until the late 19th century, to whom they sold their prisoners of war. At its peak the palaces could accommodate up to 8000 people. The King's palace included a two-story building known as the ""cowrie house"" or akuehue.  Under the twelve kings who succeeded from 1625 to 1900, the kingdom established itself as one of the most powerful of the western coast of Africa.
UNESCO had inscribed the palaces on the List of World Heritage Sites in Africa. Following this, the site had to be included under the List of World Heritage in Danger since Abomey was hit by a tornado on 15 March 1984, when the royal enclosure and museums, particularly the King Guezo Portico, the Assins Room, King's tomb and Jewel Room were damaged. However, with assistance from several international agencies the restoration and renovation work was completed. Based on the corrective works carried out and reports received on these renovations at Abomey, UNESCO decided to remove the Royal Palaces of Abomey, Benin from the List of World Heritage in Danger, in July 2007.Today, the palaces are no longer inhabited, but those of King Ghézo and King Glélé house the Historical Museum of Abomey, which illustrates the history of the kingdom and its symbolism through a desire for independence, resistance and fight against colonial occupation.",https://en.wikipedia.org/wiki/Royal_Palaces_of_Abomey
Bhutan,37.0,Paro Taktsang,"Paro Taktsang (Dzongkha: སྤ་གྲོ་སྟག་ཚང་, also known as the Taktsang Palphug Monastery and the Tiger's Nest), is a sacred Vajrayana Himalayan Buddhist site located in the cliffside of the upper Paro valley in Bhutan. It is one of thirteen Tiger's Nest caves in historical Tibet in which Padmasambhava practiced and taught Vajrayana.A later monastery complex was built in 1692, around the Taktsang Senge Samdup cave, where Guru Padmasambhava meditated and practiced with students including Yeshe Tsogyal before departing the kingdom of Tibet in the early 9th century. Padmasambhava is credited with introducing Vajrayana Buddhism to Bhutan, which was then part of Tibet, and is the tutelary deity of the country. Today, Paro Taktsang is the best known of the thirteen taktsang or ""tiger lair"" caves in which he and his students meditated.
The shrine dedicated to Padmasambhava, also known as Gu-ru mTshan-brgyad Lhakhang or ""the Shrine of the Guru with Eight Names"", refers to Padmasambhava's Eight Manifestations and is an elegant structure built around the cave in 1692 by Gyalse Tenzin Rabgye. It has become the cultural icon of Bhutan. A popular festival, known as the Tsechu, held in honor of Padmasambhava, is celebrated in the Paro valley sometime during March or April.",https://en.wikipedia.org/wiki/Paro_Taktsang
Bolivia,42.0,Carretera Panamericana,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Auto-estrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a rainforest break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". However, because of the Darién Gap, there is no road linking South and Central America. It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina. 
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
Bosnia and Herzegovina,59.0,Stari Most,"Stari Most (Serbo-Croatian: Stari most / Стари мост; lit. 'Old Bridge'), also known as Mostar Bridge (Turkish: Mostar Köprüsü), is a rebuilt 16th-century Ottoman bridge in the city of Mostar in Bosnia and Herzegovina that crosses the river Neretva and connects the two parts of the city. The Old Bridge stood for 427 years, until it was destroyed on 9 November 1993 by Croat paramilitary forces during the Croat–Bosniak War. Subsequently, a project was set in motion to reconstruct it; the rebuilt bridge opened on 23 July 2004.
The bridge is considered an exemplary piece of Balkan Islamic architecture and was commissioned by Suleiman the Magnificent in 1557. It was designed by Mimar Hayruddin, a student and apprentice of architect Mimar Sinan who built many of the Sultan's key buildings in Istanbul and around the empire.",https://en.wikipedia.org/wiki/Stari_Most
Botswana,14.0,Kazungula Bridge,"Kazungula Bridge is a road and rail bridge over the Zambezi river between the countries of Zambia and Botswana at Kazungula.
The bridge was opened for traffic on 10 May 2021.
In August 2007 the governments of Zambia and Botswana announced a deal to construct a bridge to replace the existing ferry.

Construction of the US$259.3 million project, which includes international border facilities in Zambia and Botswana officially began on 12 October 2014 and was completed on 10 May 2021 by the South Korean construction firm, Daewoo E&C. Opening has been delayed due to transportation issues affected by the COVID-19 pandemic.Construction was financed by the Japan International Cooperation Agency and the African Development Bank. The 923-metre-long (3,028 ft) by 18.5-metre-wide (61 ft) bridge has a longest span of 129 metres (423 ft) and links the town of Kazungula in Zambia with Botswana. It is curved to avoid the nearby borders of Zimbabwe and Namibia. The bridge will feature a single-line railway track between two traffic lanes and pavements for pedestrians.Upon its completion, the bridge will be connected to the Mosetse–Kazungula–Livingstone Railway.",https://en.wikipedia.org/wiki/Kazungula_Bridge
Brazil,87.0,Christ the Redeemer,"Christ the Redeemer (Portuguese: Cristo Redentor, standard Brazilian Portuguese: , local pronunciation: ) is an Art Deco statue of Jesus Christ in Rio de Janeiro, Brazil, created by French sculptor Paul Landowski and built by Brazilian engineer Heitor da Silva Costa, in collaboration with French engineer Albert Caquot. Romanian sculptor Gheorghe Leonida fashioned the face. Constructed between 1922 and 1931, the statue is 30 metres (98 ft) high, excluding its 8-metre (26 ft) pedestal. The arms stretch 28 metres (92 ft) wide. It is made of reinforced concrete and soapstone.The statue weighs 635 metric tons (625 long, 700 short tons), and is located at the peak of the 700-metre (2,300 ft) Corcovado mountain in the Tijuca National Park overlooking the city of Rio de Janeiro. A symbol of Christianity around the world, the statue has also become a cultural icon of both Rio de Janeiro and Brazil and was voted one of the New Seven Wonders of the World.

",https://en.wikipedia.org/wiki/Christ_the_Redeemer_(statue)
Brunei,33.0,Omar Ali Saifuddien Mosque,"Omar Ali Saifuddien Mosque (Malay: Masjid Omar Ali Saifuddien, Jawi: مسجد عمر علي سيف الدين) is a mosque in Bandar Seri Begawan, the capital of Brunei. It is one of the country's two masjid negara or national mosques (the other Jame' Asr Hassanil Bolkiah Mosque), as well as a national landmark. It is one of the largest and oldest mosques in the country and is named after Omar Ali Saifuddien III, the 28th Sultan of Brunei and the father of the current monarch Sultan Hassanal Bolkiah. The mosque serves as a symbol of the Islamic faith in Brunei.",https://en.wikipedia.org/wiki/Omar_Ali_Saifuddien_Mosque
Bulgaria,50.0,Alexander Nevsky Cathedral,"St. Alexander Nevsky Cathedral (Bulgarian: Храм-паметник ""Свети Александър Невски"", Hram-pametnik ""Sveti Aleksandar Nevski"") is a Bulgarian Orthodox cathedral in Sofia, the capital of Bulgaria. Built in Neo-Byzantine style, it serves as the cathedral church of the Patriarch of Bulgaria and it is believed to be one of the 50 largest Christian church buildings by volume in the world. It is one of Sofia's symbols and primary tourist attractions. St. Alexander Nevsky Cathedral in Sofia occupies an area of 3,170 square metres (34,100 sq ft) and can hold 5,000 people inside. It is believed to be among the 10 largest Eastern Orthodox church buildings. It is the largest cathedral in the Balkans. It is believed that until year 2000 it was the largest finished Orthodox cathedral.","https://en.wikipedia.org/wiki/Alexander_Nevsky_Cathedral,_Sofia"
Burkina Faso,16.0,Stade du 4 Août,"The Stade du 4 Août 1983 (4 August 1983 Stadium) is a multi-purpose stadium in Ouagadougou, Burkina Faso. It is currently used mostly for football matches and also has an athletics track. The stadium has a capacity of 60,000 people. Étoile Filante de Ouagadougou play their home games at the stadium.",https://en.wikipedia.org/wiki/Stade_du_4_Ao%C3%BBt
Burundi,10.0,Intwari Stadium,"Intwari Stadium is a multi-purpose stadium in Bujumbura, Burundi.  It is currently used mostly for football matches.  The stadium holds 10,000.  It was formerly named after former Burundian prime minister and independence hero, Louis Rwagasore before being renamed on 1 July 2019.",https://en.wikipedia.org/wiki/Intwari_Stadium
Cambodia,118.0,Angkor Wat,"Angkor Wat (Khmer: អង្គរវត្ត, Ângkôr Vôtt  ; lit. 'Temple City' or 'City of Temples') is a Hindu Temple and A Buddhist Temple complex in northwest Cambodia. A national symbol and sacred site of Cambodian Buddhism and ancient Hinduism, the complex is a UNESCO World Heritage Site and a significant tourist destination.
Angkor Wat is the largest religious complex in the world by land area, measuring 162.6 hectares (401+3⁄4 acres) or more than three times the area of the Vatican City. It is also the largest Hindu Temple in the world. At the centre of the temple stands a quincunx of four towers surrounding a central spire that rises to a height of 65 m (213 ft). The temple has three rectangular galleries, each raised above the next. It lies within an outer wall 3.6 kilometres (2+1⁄4 miles) long and a moat more than five kilometres (three miles) long.The temple was built in the early 12th century at the behest of Suryavarman II of the Khmer Empire, within the imperial capital Yaśodharapura (យសោធរបុរៈ, present-day Angkor). It served as the state temple for the empire. Originally dedicated to the Hindu god Vishnu, it was converted to a Buddhist temple towards the end of the 12th century.Angkor Wat combines two basic plans of Khmer temple architecture: the temple-mountain and the later galleried temple. It is designed to represent Mount Meru, home of the devas in Hindu and Buddhist cosmology. Unlike most Angkorian temples, Angkor Wat is oriented to the west. Scholars are divided as to the significance of this. The temple is admired for the grandeur and harmony of its architecture, extensive bas-reliefs, and the statues of Buddhas and Devas that adorn its walls.
As the best-preserved temple at the site, Angkor Wat is the only one to have remained a significant religious centre since its foundation. The temple is at the top of the high classical style of Khmer architecture. It is one of the most important pilgrimage sites for Buddhists in Cambodia and around the world, having played a major role in converting Cambodia into a Buddhist nation. It has become a symbol of Cambodia, appearing on its national flag, and is the country's main tourist attraction.",https://en.wikipedia.org/wiki/Angkor_Wat
Cameroon,20.0,Stade Ahmadou Ahidjo,"Ahmadou Ahidjo Stadium is a multi-purpose stadium in Yaoundé, Cameroon.  It is used mostly for football matches and it also has athletics facilities. It was built in 1972. The stadium has been renovated in 2016 ahead of the African Women Cup of Nations tournament. It has a capacity of 42,500 seats.  It is the home stadium of Canon Yaoundé, Tonnerre Yaoundé and the women's club Louves Minproff. The stadium is also known as the home venue of the Cameroonian national football team, who drew the stadium's record attendance of 120,000 in a football match in the 1980s.  It is one of the 2021 Africa Cup of Nations venues.",https://en.wikipedia.org/wiki/Ahmadou_Ahidjo_Stadium
Canada,73.0,CN Tower,"The CN Tower (French: Tour CN) is a 553.3 m-high (1,815.3 ft) concrete communications and observation tower located in the downtown core of Toronto, Ontario, Canada. Built on the former Railway Lands, it was completed in 1976. Its name ""CN"" originally referred to Canadian National, the railway company that built the tower. Following the railway's decision to divest non-core freight railway assets prior to the company's privatization in 1995, it transferred the tower to the Canada Lands Company, a federal Crown corporation responsible for real estate development.
The CN Tower held the record for the world's tallest free-standing structure for 32 years, from 1975 until 2007, when it was surpassed by the Burj Khalifa, and was the world's tallest tower until 2009 when it was surpassed by the Canton Tower. It is currently the ninth tallest free-standing structure in the world and remains the tallest free-standing structure on land in the Western Hemisphere. In 1995, the CN Tower was declared one of the modern Seven Wonders of the World by the American Society of Civil Engineers. It also belongs to the World Federation of Great Towers.It is a signature icon of Toronto's skyline and attracts more than two million international visitors annually.  It houses several observation decks, a revolving restaurant at some 1,151 feet (351 metres), and an entertainment complex.",https://en.wikipedia.org/wiki/CN_Tower
