0,1,2,3,4
Azerbaijan,79.0,Nezami Ganjavi,"Nizami Ganjavi (Persian: نظامی گنجوی, romanized: Niẓāmī Ganjavī, lit. 'Niẓāmī of Ganja') (c. 1141–1209), Nizami Ganje'i, Nizami, or Nezāmi, whose formal name was Jamal ad-Dīn Abū Muḥammad Ilyās ibn-Yūsuf ibn-Zakkī, was a 12th-century Persian Sunni Muslim poet. Nezāmi is considered the greatest romantic epic poet in Persian literature, who brought a colloquial and realistic style to the Persian epic.  His heritage is widely appreciated and shared by Afghanistan, Republic of Azerbaijan, Iran, the Kurdistan region and Tajikistan.",https://en.wikipedia.org/wiki/Nizami_Ganjavi
Bahrain,41.0,Isaac of Nineveh,"Isaac of Nineveh (Syriac: ܡܪܝ ܐܝܣܚܩ ܕܢܝܢܘܐ; Arabic: إسحاق النينوي Ishaq an-Naynuwī; Greek: Ἰσαὰκ Σῦρος; c. 613 – c. 700), also remembered as Saint Isaac the Syrian, Abba Isaac, Isaac Syrus and Isaac of Qatar, was a 7th-century Church of the East Syriac Christian bishop and theologian best remembered for his written works on Christian asceticism. He is regarded as a saint in the Assyrian Church of the East, the Catholic churches (Chaldean Catholic, Syro-Malabar Church), Oriental Orthodoxy and Eastern Orthodox tradition. His feast day falls, together with 4th-century theologian and hymnographer St. Ephrem the Syrian, on January 28.",https://en.wikipedia.org/wiki/Isaac_of_Nineveh
Bangladesh,35.0,atisha,"Atiśa Dīpankara Śrījñāna (982–1054) was a Buddhist religious leader and master. He is generally associated with his work carried out at the Vikramshila monastery in Bihar. He was one of the major figures in the spread of 11th-century Mahayana and Vajrayana Buddhism in Asia and inspired Buddhist thought from Tibet to Sumatra. He is recognised as one of the greatest figures of medieval Buddhism. Atiśa's chief disciple, Dromtön, was the founder of the Kadam school, one of the New Translation schools of Tibetan Buddhism, later supplanted by the Gelug tradition in the 14th century, adopting its teachings and absorbing its monasteries.In 2004, Atiśa was ranked 18th in the BBC's poll of the greatest Bengalis of all time.",https://en.wikipedia.org/wiki/Ati%C5%9Ba
Barbados,25.0,Stede Bonnet,"Stede Bonnet (1688 – 10 December 1718) was an early eighteenth-century Barbadian pirate, sometimes called ""The Gentleman Pirate"" because he was a moderately wealthy land-owner before turning to a life of crime. Bonnet was born into a wealthy English family on the island of Barbados, and inherited the family estate after his father's death in 1694. In 1709, he married Mary Allamby, and engaged in some level of militia service. Because of marital problems, and despite his lack of sailing experience, Bonnet decided he should turn to piracy in the summer of 1717. He bought a sailing vessel, named it Revenge, and travelled with his paid crew along the Eastern Seaboard of what is now the United States, capturing other vessels and burning other Barbadian ships.
Bonnet set sail for Nassau in the Bahamas, to the haven for pirates known as the ""pirates' republic"", but he was seriously wounded en route during an encounter with a Spanish warship. After arriving in Nassau, Bonnet met Edward Teach, the infamous pirate Blackbeard. Incapable of leading his crew, Bonnet temporarily ceded his ship's command to Blackbeard. Before separating in December 1717, Blackbeard and Bonnet plundered and captured merchant ships along the East Coast. After Bonnet failed to capture the Protestant Caesar, his crew abandoned him to join Blackbeard aboard the Queen Anne's Revenge. Bonnet stayed on Blackbeard's ship as a guest, and did not command a crew again until summer 1718, when he was pardoned by North Carolina governor Charles Eden and received clearance to go privateering against Spanish shipping. Bonnet was tempted to resume his piracy but did not want to lose his pardon, so he adopted the alias ""Captain Thomas"" and changed his ship's name to Royal James. He had returned to piracy by July 1718.
In August 1718, Bonnet anchored Royal James on an estuary of the Cape Fear River to careen and repair the ship. In late August and September, Colonel William Rhett, with the authorization of South Carolina's governor Robert Johnson, led a naval expedition against pirates on the river. Rhett and Bonnet's men engaged in combat for hours, but the outnumbered pirates ultimately surrendered. Rhett arrested the pirates and brought them to Charles Town in early October. Bonnet escaped on 24 October, but was recaptured on Sullivan's Island. On 10 November, Bonnet was brought to trial and charged with two acts of piracy. Judge Nicholas Trott sentenced Bonnet to death. Bonnet wrote to Governor Johnson to ask for clemency, but Johnson endorsed the judge's decision, and Bonnet was hanged in Charles Town on 10 December 1718.

",https://en.wikipedia.org/wiki/Stede_Bonnet
Belarus,66.0,Tadeusz Kościuszko,"Andrzej Tadeusz Bonawentura Kościuszko (English: Andrew Thaddeus Bonaventure Kosciuszko; 4 or 12 February 1746 – 15 October 1817) was a Polish-Lithuanian military engineer, statesman, and military leader who became a national hero in Poland, Lithuania, Belarus, and the United States. He fought in the Polish–Lithuanian Commonwealth's struggles against Russia and Prussia, and on the US side in the American Revolutionary War. As Supreme Commander of the Polish National Armed Forces, he led the 1794 Kościuszko Uprising.
Kościuszko was born in February 1746, in a manor house on the Mereczowszczyzna estate in Brest Litovsk Voivodeship, then Grand Duchy of Lithuania, a part of the Polish–Lithuanian Commonwealth (now Ivatsevichy District of Belarus). At age 20, he graduated from the Corps of Cadets in Warsaw, Poland. After the start of the civil war in 1768, Kościuszko moved to France in 1769 to study. He returned to the Commonwealth in 1774, two years after the First Partition, and was a tutor in Józef Sylwester Sosnowski's household. In 1776, Kościuszko moved to North America, where he took part in the American Revolutionary War as a colonel in the Continental Army. An accomplished military architect, he designed and oversaw the construction of state-of-the-art fortifications, including those at West Point, New York. In 1783, in recognition of his services, the Continental Congress promoted him to brigadier general.
Upon returning to Poland in 1784, Kościuszko was commissioned as a major general in the Polish–Lithuanian Commonwealth Army in 1789. After the Polish–Russian War of 1792 resulted in the Commonwealth's Second Partition, he commanded an uprising against the Russian Empire in March 1794 until he was captured at the Battle of Maciejowice in October 1794. The defeat of the Kościuszko Uprising that November led to Poland's Third Partition in 1795, which ended the Commonwealth. In 1796, following the death of Tsaritsa Catherine II, Kościuszko was pardoned by her successor, Tsar Paul I, and he emigrated to the United States. A close friend of Thomas Jefferson's, with whom he shared ideals of human rights, Kościuszko wrote a will in 1798, dedicating his U.S. assets to the education and freedom of the U.S. slaves. Kościuszko eventually returned to Europe and lived in Switzerland until his death in 1817. The execution of his testament later proved difficult, and the funds were never used for the purpose Kościuszko intended.",https://en.wikipedia.org/wiki/Tadeusz_Ko%C5%9Bciuszko
Belgium,113.0,"Charles V, Holy Roman Emperor","Charles V (24 February 1500 – 21 September 1558) was Holy Roman Emperor and Archduke of Austria from 1519 to 1556, King of Spain (Castile and Aragon) from 1516 to 1556, and Lord of the Netherlands as titular Duke of Burgundy from 1506 to 1555. As he was head of the rising House of Habsburg during the first half of the 16th century, his dominions in Europe included the Holy Roman Empire, extending from Germany to northern Italy with direct rule over the Austrian hereditary lands and the Burgundian Low Countries, and the Kingdom of Spain with its southern Italian possessions of Naples, Sicily, and Sardinia. Furthermore, he oversaw both the continuation of the long-lasting Spanish colonization of the Americas and the short-lived German colonization of the Americas. The personal union of the European and American territories of Charles V was the first collection of realms labelled ""the empire on which the Sun never sets"".Charles was born in the County of Flanders to Philip of Habsburg (son of Maximilian I of Habsburg and Mary of Burgundy) and Joanna of Trastámara (daughter of Isabella I of Castile and Ferdinand II of Aragon, the Catholic Monarchs of Spain). The ultimate heir of his four grandparents, Charles inherited all of his family dominions at a young age. After the death of Philip in 1506, he inherited the Burgundian states originally held by his paternal grandmother Mary. In 1516, inheriting the dynastic union formed by his maternal grandparents Isabella I and Ferdinand II, he became king of Spain as co-monarch of the Spanish kingdoms with his mother. The Spanish possessions at his accession also included the Castilian West Indies and the Aragonese kingdoms of Naples, Sicily and Sardinia. At the death of his paternal grandfather Maximilian in 1519, he inherited Austria and was elected to succeed him as Holy Roman Emperor. He adopted the Imperial name of Charles V as his main title, and styled himself as a new Charlemagne.Charles V revitalized the medieval concept of universal monarchy and spent most of his life defending the integrity of the Holy Roman Empire from the Protestant Reformation, the expansion of the Ottoman Empire, and a series of wars with France. With no fixed capital city, he made 40 journeys, travelling from country to country; he spent a quarter of his reign on the road. The imperial wars were fought by German Landsknechte, Spanish tercios, Burgundian knights, and Italian condottieri. Charles V borrowed money from German and Italian bankers and, in order to repay such loans, he relied on the proto-capitalist economy of the Low Countries and on the flows of gold and especially silver from South America to Spain, which caused widespread inflation. He ratified the Spanish conquest of the Aztec and Inca empires by the Spanish conquistadores Hernán Cortés and Francisco Pizarro, as well as the establishment of Klein-Venedig by the German Welser family in search of the legendary El Dorado. In order to consolidate power in his early reign, Charles overcame two Spanish insurrections (the Comuneros' Revolt and Brotherhoods' Revolt) and two German rebellions (the Knights' Revolt and Great Peasants' Revolt).
Crowned King in Germany, Charles sided with Pope Leo X and declared Martin Luther an outlaw at the Diet of Worms (1521). The same year, Francis I of France, surrounded by the Habsburg possessions, started a conflict in Lombardy that lasted until the Battle of Pavia (1525), which led to the French king's temporary imprisonment. The Protestant affair re-emerged in 1527 as Rome was sacked by an army of Charles's mutinous soldiers, largely of Lutheran faith. After his forces left the Papal States, Charles V defended Vienna from the Turks and obtained a coronation as King of Italy and Holy Roman Emperor from Pope Clement VII. In 1535, he annexed the vacant Duchy of Milan and captured Tunis. Nevertheless, the loss of Buda during the struggle for Hungary and the Algiers expedition in the early 1540s frustrated his anti-Ottoman policies. Meanwhile, Charles V had come to an agreement with Pope Paul III for the organisation of the Council of Trent (1545). The refusal of the Lutheran Schmalkaldic League to recognize the council's validity led to a war, won by Charles V with the imprisonment of the Protestant princes. However, Henry II of France offered new support to the Lutheran cause and strengthened a close alliance with the sultan Suleiman the Magnificent, the ruler of the Ottoman Empire since 1520.
Ultimately, Charles V conceded the Peace of Augsburg and abandoned his multi-national project with a series of abdications in 1556 that divided his hereditary and imperial domains between the Spanish Habsburgs headed by his son Philip II of Spain and the Austrian Habsburgs headed by his brother Ferdinand, who had been archduke of Austria in Charles's name since 1521 and the designated successor as emperor since 1531. The Duchy of Milan and the Habsburg Netherlands were also left in personal union to the king of Spain, although initially also belonging to the Holy Roman Empire. The two Habsburg dynasties remained allied until the extinction of the Spanish line in 1700. In 1557, Charles retired to the Monastery of Yuste in Extremadura and died there a year later.","https://en.wikipedia.org/wiki/Charles_V,_Holy_Roman_Emperor"
Benin,8.0,Dakodonou,"Dakodonou ,Dakodonu,Dako Donu or Dako Danzo was an early king of the Kingdom of Dahomey, in present-day Benin, ruling from around 1620 until 1645.  Oral tradition recounts that Dakodonu was the son of Do-Aklin, the founder of the royal dynasty of Dahomey, and the father to Houegbadja, often considered the founder of the Kingdom of Dahomey.  In addition, it is said that Dakodonu killed a local chieftain and founded the capital city upon the site.  However, some recent historical analysis contends that Dakodonu was added into the royal line in the 18th century to legitimize the ruling dynasty over the indigenous inhabitants of the Abomey plateau.",https://en.wikipedia.org/wiki/Dakodonou
Bhutan,12.0,Pema Lingpa,"Pema Lingpa or Padma Lingpa (Tibetan: པདྨ་གླིང་པ་, Wylie: pad+ma gling pa, 1450–1521) was a Bhutanese saint and siddha of the Nyingma school of Tibetan Buddhism. He is considered a terchen or ""preeminent tertön"" (Wylie: gter chen, discoverer of spiritual treasures) and is considered to be foremost of the ""Five Tertön Kings"" (Wylie: gter ston rgyal po lnga). In the history of the Nyingma school in Bhutan, Pema Lingpa is second only in importance to Padmasambhava.",https://en.wikipedia.org/wiki/Pema_Lingpa
Bolivia,22.0,Túpac Katari,"Túpac Katari or Catari (also Túpaj Katari) (c. 1750 – November 15, 1781), born Julián Apasa Nina, was the indigenous Aymara leader of a major insurrection in colonial-era Upper Peru (now Bolivia), laying siege to La Paz for six months. His wife Bartolina Sisa and his sister Gregoria Apaza participated in the rebellion by his side. The rebellion was ultimately put down by Spanish loyalists and Katari was executed by quartering.",https://en.wikipedia.org/wiki/T%C3%BApac_Katari
Bosnia and Herzegovina,41.0,Sokollu Mehmed Pasha,"Sokollu Mehmed Pasha (Ottoman Turkish: صوقوللى محمد پاشا, romanized: Ṣoḳollu Meḥmed Pașa, Turkish: Sokollu Mehmet Paşa; Serbian: Мехмед-паша Соколовић, romanized: Mehmed-paša Sokolović; pronounced ; 1506 – 11 October 1579) was an Ottoman statesman most notable for being the Grand Vizier of the Ottoman Empire. Born in Ottoman Herzegovina into an Orthodox Christian Serbian family, Mehmed was abducted at an early age as part of the Ottoman devşirme system of forcibly recruiting Christian boys to be raised to serve as a janissary. He rose through the ranks of the Ottoman imperial system, eventually holding positions as commander of the imperial guard (1543–1546), High Admiral of the Fleet (1546–1551), Governor-General of Rumelia (1551–1555), Third Vizier (1555–1561), Second Vizier (1561–1565), and as Grand Vizier (1565–1579, for a total of 14 years, three months, 17 days) under three sultans: Suleiman the Magnificent, Selim II, and Murad III. He was assassinated in 1579, ending his near 15-years of service to several Sultans, as sole legal representative in the administration of state affairs.Although Sokullu was Muslim, he remembered his Serbian Orthodox roots and his family. He persuaded the Sultan to restore the Serbian Patriarchate of Peć as a ""gesture of reconciliation"". He appointed members of his family (both Muslim and Christian) to important positions in Ottoman Empire, including Makarije Sokolović, Ferhad Pasha Sokolović, Sinan-beg Boljanić, Sokolluzade Lala Mehmed Pasha and Lala Mustafa Pasha.",https://en.wikipedia.org/wiki/Sokollu_Mehmed_Pasha
Brazil,26.0,Zumbi,"Zumbi (1655 – November 20, 1695), also known as Zumbi dos Palmares (Portuguese pronunciation: ), was a Brazilian quilombola leader, being one of the pioneers of resistance to slavery of Africans by the Portuguese in colonial Brazil. He was also the last of the kings of the Quilombo dos Palmares, a settlement of Afro-Brazilian people who had liberated themselves from enslavement in that same settlement, in the present-day state of Alagoas, Brazil. Zumbi today is revered in Afro-Brazilian culture as a powerful symbol of resistance against the enslavement of Africans in the colony of Brazil. He was married to the queen and also great warrior Dandara.

",https://en.wikipedia.org/wiki/Zumbi
Brunei,15.0,Muhammad Shah of Brunei,"Muhammad Shah (born Awang Alak Betatar) established the Sultanate of Brunei and was its first sultan, possibly from 1363 to 1402. The genealogy of Muhammad Shah is unclear, and is based on several historical sources and legends.",https://en.wikipedia.org/wiki/Muhammad_Shah_of_Brunei
Bulgaria,150.0,Aesop,"Aesop ( EE-sop or  AY-sop; Greek: Αἴσωπος, Aísōpos; c. 620–564 BCE) was a Greek fabulist and storyteller credited with a number of fables now collectively known as Aesop's Fables. Although his existence remains unclear and no writings by him survive, numerous tales credited to him were gathered across the centuries and in many languages in a storytelling tradition that continues to this day. Many of the tales associated with him are characterized by anthropomorphic animal characters.
Scattered details of Aesop's life can be found in ancient sources, including Aristotle, Herodotus, and Plutarch. An ancient literary work called The Aesop Romance tells an episodic, probably highly fictional version of his life, including the traditional description of him as a strikingly ugly slave (δοῦλος) who by his cleverness acquires freedom and becomes an adviser to kings and city-states. Older spellings of his name have included Esop(e) and Isope. Depictions of Aesop in popular culture over the last 2,500 years have included many works of art and his appearance as a character in numerous books, films, plays, and television programs.",https://en.wikipedia.org/wiki/Aesop
Burundi,8.0,Ntare I Kivimira Savuyimba Semunganzashamba Rushatsi Cambarantama,"Ntare I Kivimira Savuyimba Semunganzashamba Rushatsi Cambarantama was the king of Burundi from 1680 to 1709. He was a legendary descendant of the Ntwero family, and was probably the first king of Burundi. 
There is one main legend stating that the ancient kingdom of Burundi was founded by a man named Cambarantama. The legend states that in pre-colonial Burundi, Cambarantama came from the southern state of Buha.
In order to celebrate this great king, ""Ntare Rushatsi, The Lion and the Sheep"" A critically acclaimed short 2D animation film about the King Ntare Rushatsi's life was created by Nifasha Florian a Burundian movie Director in 2019.",https://en.wikipedia.org/wiki/Ntare_I_of_Burundi
Cambodia,43.0,Suryavarman II,"Suryavarman II (Khmer: សូរ្យវរ្ម័នទី២), posthumously named Paramavishnuloka, was a Khmer king from 1113 AD to 1145/1150 AD and the builder of Angkor Wat, the largest religious monument in the world which he dedicated to the Hindu god Vishnu. His reign's monumental architecture, numerous military campaigns and restoration of strong government have led historians to rank Suryavarman as one of the empire's greatest kings.",https://en.wikipedia.org/wiki/Suryavarman_II
