0,1,2,3,4
Slovakia,25,TWiiNS,"Twiins (often stylised as TWiiNS) is a Slovak twin pop duo consisting of sisters Daniela and Veronika Nízlová. They were born on 15 May 1986 in Hronský Beňadik. They are best known for representing Slovakia in the Eurovision Song Contest 2011 with the song ""I'm Still Alive"".
The twins were background singers and dancers for Tereza Kerndlová, the Czech entry in the Eurovision Song Contest 2008. The duo is known for their cover of Italian singer Sabrina Salerno's Boys (Summertime Love) under the title Boys, Boys, Boys featuring Carlprit in January 2010.
Twiins released ""One Night Stand"" featuring Flo Rida in 2012. They performed during his shows in Germany and Miami, Florida. Twiins are working on their second English-language singing album in Los Angeles, California with American songwriter and producer Bryan Todd.",https://en.wikipedia.org/wiki/Twiins
Andorra,17,Anonymous,error,error
Turkey,38,MaNga,"Manga (Japanese: 漫画 [maŋga]) are comics or graphic novels originating from Japan. Most manga conform to a style developed in Japan in the late 19th century, and the form has a long history in earlier Japanese art. The term manga is used in Japan to refer to both comics and cartooning. Outside of Japan, the word is typically used to refer to comics originally published in the country.In Japan, people of all ages and walks of life read manga. The medium includes works in a broad range of genres: action, adventure, business and commerce, comedy, detective, drama, historical, horror, mystery, romance, science fiction and fantasy, erotica (hentai and ecchi), sports and games, and suspense, among others. Many manga are translated into other languages.Since the 1950s, manga has become an increasingly major part of the Japanese publishing industry. By 1995, the manga market in Japan was valued at ¥586.4 billion ($6–7 billion), with annual sales of 1.9 billion manga books and manga magazines in Japan (equivalent to 15 issues per person). In 2020 Japan's manga market value hit a new record of ¥612.6 billion due to the fast growth of digital manga sales as well as increase of print sales. Manga have also gained a significant worldwide audience. Beginning with the late 2010s manga started massively outselling American comics. In 2020 the North American manga market was valued at almost $250 million. According to NPD BookScan manga made up 76% of overall comics and graphic novel sales in the US in 2021. The fast growth of the North American manga market has been attributed to manga's wide availability on digital reading apps, book retailer chains such as Barnes & Noble and online retailers such as Amazon as well as the increased streaming of anime. According to Jean-Marie Bouissou, manga represented 38% of the French comics market in 2005. This is equivalent to approximately 3 times that of the United States and was valued at about €460 million ($640 million). In Europe and the Middle East, the market was valued at $250 million in 2012.Manga stories are typically printed in black-and-white—due to time constraints, artistic reasons (as coloring could lessen the impact of the artwork) and to keep printing costs low—although some full-color manga exist (e.g., Colorful). In Japan, manga are usually serialized in large manga magazines, often containing many stories, each presented in a single episode to be continued in the next issue. Collected chapters are usually republished in tankōbon volumes, frequently but not exclusively paperback books. A manga artist (mangaka in Japanese) typically works with a few assistants in a small studio and is associated with a creative editor from a commercial publishing company. If a manga series is popular enough, it may be animated after or during its run. Sometimes, manga are based on previous live-action or animated films.Manga-influenced comics, among original works, exist in other parts of the world, particularly in those places that speak Chinese (""manhua""), Korean (""manhwa""), English (""OEL manga""), and French (""manfra""), as well as in the nation of Algeria (""DZ-manga"").",https://en.wikipedia.org/wiki/Manga
Moldova,40,O-Zone,"O-Zone was a Moldovan Eurodance group that was active from 1999 to 2019. Originating in 1998 as a duo consisting of Dan Bălan and Petru Jelihovschi before the latter's departure, their official trio lineup in 1999 consisted of Dan Bălan, Radu Sîrbu, and Arsenie Todiraș.The group gained global popularity with their song ""Dragostea Din Tei"" and their subsequent album DiscO-Zone.
The group re-united in 2017 for two concerts in Chișinău and Bucharest and in 2019 for one concert in Bucharest.",https://en.wikipedia.org/wiki/O-Zone
Japan,70,AKB48,"AKB48 (pronounced A.K.B. Forty-Eight) is a Japanese idol girl group named after the Akihabara (Akiba for short) area in Tokyo, where the group's theater is located. AKB48's producer, Yasushi Akimoto, wanted to form a girl group with its own theater and performing daily so fans could always see them live (which is not the case with usual pop groups giving occasional concerts and seen on television). This ""idols you can meet"" concept includes teams which can rotate performances and perform simultaneously at several events and ""handshake"" events, where fans can meet group members. Akimoto has expanded the AKB48 concept to several girl groups in Mainland China, Japan, Indonesia, Thailand, Taiwan and the Philippines.
AKB48 have been characterized as a social phenomenon.   They are among the highest-earning musical acts in Japan, and are the fifth-best-selling girl group worldwide. For example, their 2012 sales from record and DVD/Blu-ray releases reached $226 million, earning the group the top spot in the 2012 artist ranking. As of April 2019, the group has sold over 60 million records, including over 6 million albums. At least 35 AKB48's singles have topped the Oricon Weekly Singles Chart, with at least 30 singles selling over a million copies each, making the group the highest selling musical act in Japan in terms of singles sold. Their highest selling single, ""Teacher Teacher"", sold over 3 million in 2018 according to Billboard / Soundscan. Between 2010 and 2020, AKB48's singles have occupied at least the top two spots of the Oricon Yearly Singles Chart.",https://en.wikipedia.org/wiki/AKB48
Uruguay,13,El Cuarteto de Nos,"El Cuarteto de Nos (stylized as Cuarteto de Nos) is an Uruguayan rock group formed in 1980 in Montevideo, Uruguay. Over the years, due to its particular sound that mixes elements of hip hop, alternative rock, comedy rock and Latin music, the group has developed an immense amount of popularity and praise in Latin America and Hispanic countries. 
El Cuarteto de Nos has released 16 studio albums since 1984, as well as two compilation albums on numerous record labels, including Ayuí/Tacuabé, Orfeo, Sony BMG, Koala Records, Manzana Verde, Bizarro Records, EMI, and Warner Music. They have experimented with many genres, and are one of the most important and recognized bands from Uruguay and Latin America in general. They've had two lineups with the current one formed since 2009.",https://en.wikipedia.org/wiki/El_Cuarteto_de_Nos
Germany,88,Rammstein,"Rammstein (German pronunciation: [ˈʁamʃtaɪn], lit. ""ramming stone"") is a German Neue Deutsche Härte band formed in Berlin in 1994. The band's lineup—consisting of lead vocalist Till Lindemann, lead guitarist Richard Kruspe, rhythm guitarist Paul Landers, bassist Oliver Riedel, drummer Christoph Schneider, and keyboardist Christian ""Flake"" Lorenz—has remained unchanged throughout their history, along with their approach to songwriting, which consists of Lindemann writing and singing the lyrics over instrumental pieces the rest of the band has completed beforehand. Prior to their formation, some members were associated with the punk rock acts Feeling B and First Arsch.
After winning a local contest, Rammstein was able to record demos and send them to different record labels, eventually signing with Motor Music. Working with producer Jacob Hellner, they released their debut album Herzeleid in 1995. Though the album initially sold poorly, the band gained popularity through their live performances and the album eventually reached No. 6 in Germany. Their second album, Sehnsucht, was released in 1997 and debuted at No. 1 in Germany, resulting in a worldwide tour lasting nearly four years and spawning the successful singles ""Engel"" and ""Du hast"" and the live album Live aus Berlin (1999). Following the tour, Rammstein signed with major label Universal Music and released Mutter in 2001. Six singles were released from the album, all charting in countries throughout Europe. The lead single, ""Sonne"", reached No. 2 in Germany. Rammstein released Reise, Reise in 2004 and had two more singles reach No. 2 in Germany: ""Mein Teil"" and ""Amerika""; the former song reached No. 1 in Spain, becoming their first No. 1 single.
Their fifth album, Rosenrot, was released in 2005, and the lead single, ""Benzin"", reached No. 6 in Germany. Their second live album, Völkerball, was released in 2006. The band released their sixth album, Liebe ist für alle da, in 2009, with its lead single, ""Pussy"", becoming their first No. 1 hit in Germany despite having a controversial music video that featured hardcore pornography. The band then entered a recording hiatus and toured for several years, releasing the Made in Germany greatest hits album as well as the Rammstein in Amerika and Paris live albums. After a decade without new music, Rammstein returned in 2019 with the song ""Deutschland"", which became their second No. 1 hit in Germany. Their untitled seventh studio album was released in May 2019 and reached No. 1 in 14 countries. While sheltering during COVID-19 lockdowns, the band spontaneously wrote and recorded their eighth studio album, Zeit, which was released in April 2022.
Rammstein was one of the first bands to emerge within the Neue Deutsche Härte genre, with their debut album leading the music press to coin the term, and their style of music has generally had a positive reception from music critics. Commercially, the band has been very successful, earning many No. 1 albums as well as gold and platinum certifications in countries around the world. Their grand live performances, which often feature pyrotechnics, have contributed to the growth in their popularity. Despite success, the band has been subject to some controversies, with their overall image having been criticized; for instance, the song ""Ich tu dir weh"" forced its parent album Liebe ist für alle da to be re-released in Germany with the song removed due to its sexually explicit lyrics.

",https://en.wikipedia.org/wiki/Rammstein
South Africa,43,Die Antwoord,"Die Antwoord (pronounced [di ˈantvuərt], Afrikaans for ""The Answer"") is a South African alternative hip hop group formed in Cape Town in 2008.
The group comprises rappers Watkin Tudor ""Ninja"" Jones and Anri ""Yolandi Visser"" du Toit, a male/female duo, and producers HITEK5000 and Lil2Hood. Their image revolves around the South African counterculture movement known as zef and has incorporated work by other artists associated with the movement, such as photographer Roger Ballen.
Die Antwoord has had mainstream success worldwide. Their albums and singles have charted in the top 50—if not top 10—in countries in Europe and North America, and also Australia. Their music has been featured on best-selling video games in the Far Cry franchise as well. One of their earliest songs, ""Enter the Ninja"", did well in Australia and the UK, while later songs like ""Pitbull Terrier"" and ""Ugly Boy"" did well in the US. Their 2016 album peaked at a higher chart position in nearly every country than their previous 2014 album.
In recent years, the group has been involved in several controversies, including accusations of child abuse, sexual assault and hate crimes. 

",https://en.wikipedia.org/wiki/Die_Antwoord
Sweden,156,ABBA,"ABBA ( AB-ə, Swedish: [ˈâbːa], formerly named Björn & Benny, Agnetha & Anni-Frid or Björn & Benny, Agnetha & Frida) are  a Swedish supergroup formed in Stockholm in 1972 by Agnetha Fältskog, Björn Ulvaeus, Benny Andersson, and Anni-Frid Lyngstad. The group's name is an acronym of the first letters of their first names arranged as a palindrome. One of the most popular and successful musical groups of all time, they became one of the best-selling music acts in the history of popular music, topping the charts worldwide from 1974 to 1982, and in 2022.
In 1974, ABBA were Sweden's first winner of the Eurovision Song Contest with the song ""Waterloo,"" which in 2005 was chosen as the best song in the competition's history as part of the 50th anniversary celebration of the contest. During the band's main active years, it consisted of two married couples: Fältskog and Ulvaeus, and Lyngstad and Andersson. With the increase of their popularity, their personal lives suffered, which eventually resulted in the collapse of both marriages. The relationship changes were reflected in the group's music, with later compositions featuring darker and more introspective lyrics. After ABBA separated in December 1982, Andersson and Ulvaeus continued their success writing music for multiple audiences including stage, musicals and movies, while Fältskog and Lyngstad pursued solo careers.Ten years after the group broke up, a compilation, ABBA Gold, was released, becoming a worldwide best-seller. In 1999, ABBA's music was adapted into Mamma Mia!, a stage musical that toured worldwide and, as of April 2022, is still in the top-ten longest running productions on both Broadway (closed in 2015) and the West End (still running). A film of the same name, released in 2008, became the highest-grossing film in the United Kingdom that year. A sequel, Mamma Mia! Here We Go Again, was released in 2018.
In 2016, the group reunited and started working on a digital avatar concert tour. Newly recorded songs were announced in 2018. Voyage, their first new album in 40 years, was released on 5 November 2021 to positive critical reviews and strong sales in numerous countries. ABBA Voyage, a concert residency featuring ABBA as virtual avatars, opened in May 2022 in London.ABBA are among the best-selling music artists in history, with record sales estimated to be between 150 million to 385 million sold worldwide and the group were ranked 3rd best-selling singles artists in the United Kingdom with a total of 11.3 million singles sold by 3 November 2012. ABBA were the first group from a non-English-speaking country to achieve consistent success in the charts of English-speaking countries, including the United Kingdom, Australia, United States, Republic of Ireland, Canada, New Zealand and South Africa. They are the best-selling Swedish band of all time and the best-selling band originating in continental Europe. ABBA had eight consecutive number-one albums in the UK. The group also enjoyed significant success in Latin America and recorded a collection of their hit songs in Spanish. ABBA were inducted into the Vocal Group Hall of Fame in 2002. The group were inducted into the Rock and Roll Hall of Fame in 2010, the first and only recording artists to receive this honour from outside an Anglophonic country. In 2015, their song ""Dancing Queen"" was inducted into the Recording Academy's Grammy Hall of Fame.",https://en.wikipedia.org/wiki/ABBA
Burkina Faso,7,Farafina,"Farafina is a music and dance group from Burkina Faso, established in 1978. The eight-member group is Burkina Faso's best known musical group, and one of Africa's most internationally prominent musical groups. 

",https://en.wikipedia.org/wiki/Farafina
Finland,144,Lordi,"Lordi (Finnish pronunciation: [ˈloːrdi]) is a Finnish hard rock/heavy metal band, formed in 1992 by the band's lead singer, songwriter and costume maker, Mr Lordi (Tomi Petteri Putaansuu). In addition to their melodic metal music, Lordi are also known for wearing monster masks and using horror elements with pyrotechnics during concerts and music videos. The band rose to fame in 2002 with their hit single ""Would You Love a Monsterman?"", and won the Eurovision Song Contest 2006 with their song ""Hard Rock Hallelujah"".
Lordi has toured and recorded actively since 2002, and Mr Lordi upgrades the band's costumes and masks for each album. The band has gone through several line-up changes with Mr Lordi being the only consistent member of the band since their foundation. Members of Lordi have stated their desire for their unmasked faces to remain private. However, they have made a number of unmasked appearances in several news outlets.

",https://en.wikipedia.org/wiki/Lordi
Senegal,17,Orchestra Baobab,"Orchestra Baobab is a Senegalese band established in 1970 as the house band of the Baobab Club in Dakar. Many of the band's original members had previously played with Star Band de Dakar in the 1960s. Directed by timbalero and vocalist Balla Sidibé, the group featured saxophonists Issa Cissoko and Thierno Koité, two singers, two guitarists and a rhythm section with drums, congas and bass guitar. Since their formation, the band has predominantly played a mix of son cubano, Wolof music, and to a lesser extent Mande musical traditions. Following the deaths of Cissoko in 2019 and Sidibé in 2020, Thierno Koité has become the leader of the band.
Orchestra Baobab became one of the dominant African bands of the 1970s, recording 20 albums before their breakup in 1987, which occurred as a result of the increase in popularity of mbalax, a more contemporary genre of Senegalese music. In the years following their disbandment, World Circuit released several of their albums on CD, making the band very popular among world music fans in the UK and the rest of Europe. This prompted their reformation in 2001, which was followed by the recording of a new album, Specialist in All Styles. The group continues to tour extensively and has released two more studio albums, Made in Dakar (2007) and Tribute to Ndiouga Dieng (2017).",https://en.wikipedia.org/wiki/Orchestra_Baobab
Poland,42,Behemoth,"Behemoth (; Hebrew: בְּהֵמוֹת, bəhēmōṯ) is a beast from the biblical Book of Job, and is a form of the primeval chaos-monster created by God at the beginning of creation; he is paired with the other chaos-monster, Leviathan, and according to later Jewish tradition both would become food for the righteous at the end-time. Metaphorically, the name has come to be used for any extremely large or powerful entity.

",https://en.wikipedia.org/wiki/Behemoth
Ecuador,5,Kiruba,"Kiruba is an Ecuadorian pop group originally composed of Maria Jose Blum, Diana Rueda, Mariela Nazareno, Gabriela Villalba, and Cecilia Calle that traces its origin to the 2002 Ecuadorian season of reality television show Popstars.     
The group's history can be divided into three phases: the first from 2003 to 2004, immediately after winning Popstars, then from 2008 to 2009 under the name ""Hada 4"" (after Gabriela Villalba left to join Chilean band Kudai), and finally 2017 to 2018 under their original name after the group's full reunion in 2017.   
On October 23, 2018, Kiruba confirmed through social networks Cecilia Calle's departure from the group, citing her desire to take care of her family.",https://en.wikipedia.org/wiki/Kiruba
Bosnia and Herzegovina,30,Feminnem,"Feminnem is a girl group from Croatia and Bosnia and Herzegovina composed of three members. They represented both countries at the Eurovision Song Contest; Bosnia and Herzegovina in 2005 (with original members Ivana Marić, Neda Parmać and Pamela Ramljak) and Croatia in 2010 (when the group consisted of Nika Antolos, Parmać and Ramljak). On 21 February 2012 Pamela, Neda and Nika decided to start solo careers and leave Feminnem and effectively disbanded the group. They were named after American rapper Eminem.
In May 2022, the group were decided to get back together, and their members posted on social media announcement of their comeback.",https://en.wikipedia.org/wiki/Feminnem
Niger,6,Toumast,"Aman Iman (""Water is Life"" in Tamashek) is a 2007 album by the Malian band Tinariwen, produced by Justin Adams. The album was recorded in just two weeks in Bamako, Mali. AllMusic praised the album as ""a glorious syncopated noise that puts most rockers to shame. But there's a wonderful looseness to the sound."" Pitchfork called the album ""the most powerful statement they've issued so far"" and in the words of the BBC, ""Aman Iman successfully balances the upbeat with the plaintive, and density of sound with sparseness.""",https://en.wikipedia.org/wiki/Aman_Iman
Dominican Republic,27,Aventura,error,error
Maldives,4,Nothnegal,"Nothnegal was a Maldivian heavy metal band from Malé, formed in 2006 by guitarists Hilarl and Fufu. Throughout the band's career, they have released one full-length album, and two EPs, and toured in more than 30 countries around the world. Nothnegal's sound have evolved through a succession of styles, from industrial metal to alternative rock.",https://en.wikipedia.org/wiki/Nothnegal
Liechtenstein,15,Elis,"Elis or Ilia (Greek: Ηλεία, Ileia) is a historic region in the western part of the Peloponnese peninsula of Greece. It is administered as a regional unit of the modern region of Western Greece. Its capital is Pyrgos. Until 2011 it was Elis Prefecture, covering the same territory.
The modern regional unit is nearly coterminous with the ancient Elis of the classical period. Here lie the ancient ruins of cities of Elis, Epitalion and Olympia, known for the ancient Olympic Games which started in 776 BC.

",https://en.wikipedia.org/wiki/Elis
Ukraine,35,Nu Virgos,"VIA Gra (Ukrainian: ВИА Гра), known outside of Ukraine and other nearby countries as Nu Virgos, is a Ukrainian girl group. The name VIA Gra is a triple wordplay; it is an allusion to the drug Viagra, the first three letters ""ВИА"" (""VIA"") also stand for ""vocal-instrumental ensemble"" in Ukrainian, and ""Гра"" (""hra"") means ""game"" or ""play"" in Ukrainian, and is also a kind of signature of the surnames of the two first girls of the group, VI-nnytsk-A and GR-anovsk-A, the originally used maiden name of Nadia Meiher. Nu Virgos rose to prominence when they hit the charts in Ukraine and Russia in September 2000, with their first single ""Popytka No. 5"" (""Attempt No. 5"").            
Their first success outside the Russian language area was in May 2004, with the single ""Stop! Stop! Stop!"", an English version of their 2002 Russian song. The group is known for their frequent lineup changes, with 13 different individuals having at one time been in the group. The group was co-created by Dmitriy Kostyuk and Konstantin Meladze. Kostyuk is the manager of the group and the co-producer of the group's albums. Meladze is the writer of the group's songs and the co-producer of the group's albums.",https://en.wikipedia.org/wiki/Nu_Virgos
Cuba,28,Buena Vista Social Club,"Buena Vista Social Club is an ensemble of Cuban musicians established in 1996. The project was organized by World Circuit executive Nick Gold, produced by American guitarist Ry Cooder and directed by Juan de Marcos González. They named the group after the homonymous members' club in the Buenavista quarter of Havana, a popular music venue in the 1940s. To showcase the popular styles of the time, such as son, bolero and danzón, they recruited a dozen veteran musicians, some of whom had been retired for many years.
The group's eponymous album was recorded in March 1996 and released in September 1997, quickly becoming an international success, which prompted the ensemble to perform with a full line-up in Amsterdam and New York in 1998. German director Wim Wenders captured the performance on film for a documentary—also called Buena Vista Social Club—that included interviews with the musicians conducted in Havana. Wenders' film was released in June 1999 to critical acclaim, receiving an Academy Award nomination for Best Documentary feature and winning numerous accolades including Best Documentary at the European Film Awards. This was followed up by a second documentary Buena Vista Social Club: Adios in 2017.
The success of both the album and film sparked a revival of interest in traditional Cuban music and Latin American music in general. Some of the Cuban performers later released well-received solo albums and recorded collaborations with stars from different musical genres. The ""Buena Vista Social Club"" name became an umbrella term to describe these performances and releases, and has been likened to a brand label that encapsulates Cuba's ""musical golden age"" between the 1930s and 1950s. The new success was fleeting for the most recognizable artists in the ensemble: Compay Segundo, Rubén González, and Ibrahim Ferrer, who died at the ages of ninety-five, eighty-four, and seventy-eight respectively; Compay Segundo and González in 2003, then Ferrer in 2005.
Several surviving members of the Buena Vista Social Club, such as tresero Eliades Ochoa, veteran singer Omara Portuondo, trumpeter Manuel ""Guajiro"" Mirabal, laúd player Barbarito Torres and trombonist and conductor Jesús ""Aguaje"" Ramos currently tour worldwide, with new members such as singer Carlos Calunga and pianist Rolando Luna, as part of a 13-member band called Orquesta Buena Vista Social Club.",https://en.wikipedia.org/wiki/Buena_Vista_Social_Club
