0,1,2,3,4
Bahrain,269.7,Four Seasons Hotel,"Four Seasons Hotels Limited, trading as Four Seasons Hotels and Resorts, is an international luxury hotel and resort company headquartered in Toronto, Ontario, Canada. Four Seasons currently operates more than 100 hotels and resorts worldwide. Since 2007, Bill Gates (through Cascade Investment) and Prince Al-Waleed bin Talal (through Kingdom Holding Company) have been majority owners of the company. As of January 2022, Cascade Investment owns 71.25% and Kingdom Holding Company owns 23.75%.",https://en.wikipedia.org/wiki/Four_Seasons_Hotels_and_Resorts
Bangladesh,200.0,BRB Cables Tower,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Barbados,50.0,Central Bank of Barbados,"The Central Bank of Barbados (CBB) is the national monetary authority and central bank responsible for providing advice to the Government of Barbados on banking and other financial and monetary matters. The Central Bank of Barbados, was established by Act of parliament on 2 May 1972. Prior to the establishment of CBB, Barbados' monetary policies were governed through its membership in the Eastern Caribbean Currency Authority (ECCA).  The Central Bank operates as the banknote issuing authority for Barbadian currency.
The name of the Central Bank's building is the Tom Adams Financial Centre, which is a ten-storey building located on Spry Street in Bridgetown. As part of the complex, there is a 491-seat theatre/auditorium known as the Frank Collymore Hall. The building was constructed between 1982 and 1986 and it was opened September 18, 1986.The Global Competitiveness Report for 2008–09 ranked the soundness of Barbados's commercial banks as 21st out of 134 global jurisdictions assessed.",https://en.wikipedia.org/wiki/Central_Bank_of_Barbados
Belarus,133.0,The Parus,"Parus is a genus of Old World birds in the tit family. It was formerly a large genus containing most of the 50 odd species in the family Paridae. The genus was split into several resurrected genera following the publication of a detailed molecular phylogenetic analysis in 2013. The genus name, Parus, is the Latin for ""tit"".",https://en.wikipedia.org/wiki/Parus
Belgium,170.9,Tour du Midi,"The South Tower (French: Tour du Midi, Dutch: Zuidertoren) is a 38-story, 148 metres (486 ft) skyscraper constructed between 1962 and 1967 in Brussels, Belgium. The tower is the tallest building in Belgium, and was the tallest in the European Economic Community (EEC) when it was built until it was surpassed by Tour Montparnasse in Paris in 1972. 
The Tour du Midi stands adjacent to Brussels-South railway station. The building's facade was reclad in 1995–96 with unitised glass panels using double glass solarbel silver, and it can accommodate about 2,500 office workers. It was built for the Belgian Federal Pensions Service (FPS), which still occupies it today.",https://en.wikipedia.org/wiki/South_Tower_(Brussels)
Belize,42.0,Canaa (Sky Palace),"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Benin,64.0,BCEAO building,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Bhutan,55.0,Sangye Migyur Ling Lhakhang,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Bolivia,180.0,Torres del Poeta,"As of 2023, Bolivia has 25 high-rise buildings above 100 metres (330 ft), most of which are located in La Paz and Santa Cruz de la Sierra.The tallest Bolivian skyscraper is currently the 163.4-metre (536 ft) tall Green Tower, in La Paz.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Bolivia
Bosnia and Herzegovina,171.9,Avaz Twist Tower,"The Avaz Twist Tower is a 40 story, 172m tall skyscraper in Sarajevo, Bosnia and Herzegovina. It is the headquarters for Dnevni avaz, a Bosnian newspaper company. The tower is located in the Marijin Dvor city neighborhood, Sarajevo's central municipality. Construction began in 2006 and was finished two years later in 2008. The tower is notable for its twisted facade. From 2008 until 2021, it was the tallest skyscraper in the former Yugoslavia. In 2009, famous German company Schuco chose the tower amongst the 10 most beautiful buildings in the world.",https://en.wikipedia.org/wiki/Avaz_Twist_Tower
Botswana,105.0,iTowers 2,"The Twin Towers II (also known as Twin Towers 2, New Twin Towers, Trump Twin Towers and World Trade Center Phoenix) was  a proposed twin-towered skyscraper complex which would have been located at the World Trade Center site in Manhattan, New York City. The proposed complex would have replaced the former Twin Towers of the World Trade Center destroyed in the September 11 attacks, restoring the skyline of the city to its former state. The main design for the proposed complex would feature new landmark twin towers, nearly identical to the originals designed by Minoru Yamasaki, though it would feature 115 stories—5 floors taller than the originals, among other differences. Beside the towers, an above-ground memorial would have occupied the footprints of the original towers. The new site would also have featured three 12-story buildings, replacing the original 3, 4 and 5 World Trade Center. The complex was designed and developed by American architect Herbert Belton and American engineer Kenneth Gardner, and sponsored by Donald Trump.

",https://en.wikipedia.org/wiki/Twin_Towers_2
Brazil,281.0,Yachthouse Residence Club Towers 1 and 2,"This list of the tallest buildings in Brazil ranks Brazilian skyscrapers in order by height. Most of Brazil's tallest buildings are located in Balneário Camboriú, Goiânia and São Paulo, which is the biggest financial and residential center of the country. The majority of these buildings are residential.
At 281 m (922 ft) the Yachthouse Residence Club - Towers 1 and 2, in Balneário Camboriú, are the tallest buildings in Brazil. The first skyscraper in Brazil was the  105-meter-tall Martinelli Building in São Paulo, completed in 1929.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Brazil
Brunei,120.0,Ministry of Finance Building,"The Ministry of Finance Building and Complex in Bandar Seri Begawan, Brunei, was constructed in 1990. With a height of 120 metres, it is the tallest building in the country and the fourth tallest building  on Borneo.
The building houses the Ministry of Finance Brunei, the Brunei Currency and Monetary Board and the Brunei Investment Agency. The building is located five kilometers outside of Downtown Bandar Seri Begawan.","https://en.wikipedia.org/wiki/Ministry_of_Finance_Building,_Brunei"
Bulgaria,125.8,Capital Fort,"Capital Fort (Bulgarian: Капитал Форт) Business Center is a Class A office building in Sofia. The height is 126 m, and was the tallest building in Bulgaria before the construction of Sky Fort with its 202 m. It has 28 floors and a surface area of 80,000 square metres (860,000 sq ft). The building has two underground floors which serve as parking lots for around 750 cars.

",https://en.wikipedia.org/wiki/Capital_Fort
Burkina Faso,78.0,National Mounument of Heros,error,error
Burundi,32.0,Le Panoramique Hotel,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Cambodia,228.0,The Peak Shangri-la,"Shangri-La is a four-part television documentary miniseries, directed by Morgan Neville and Jeff Malmberg, that aired on Showtime from July 12 to August 2, 2019. The series concerns the Shangri-La recording studio in Malibu, California and its owner, record producer and Def Jam Records co-founder Rick Rubin. A ""work-in-progress"" cut of the docuseries was screened at the 2019 SXSW Festival.The miniseries was nominated for Best Music Film at the 62nd Annual Grammy Awards.",https://en.wikipedia.org/wiki/Shangri-La_(miniseries)
Cameroon,90.0,Prime Ministry Building,"The prime minister of Turkey, officially the prime minister of the Republic of Türkiye (Turkish: Türkiye Cumhuriyeti Başbakanı) was the head of government of the Republic of Türkiye from 1920 to 2018, who led a political coalition in the Turkish Parliament and presided over the cabinet. Throughout the political history of Turkey, functions and powers of the post have changed occasionally. Prior to its dissolution as a result of the 2017 Constitutional Referendum, the prime minister was generally the dominant figure in Turkish politics, outweighing the president.

",https://en.wikipedia.org/wiki/Prime_Minister_of_Turkey
Canada,298.1,First Canadian Place,"First Canadian Place (originally First Bank Building) is a skyscraper in the Financial District of Toronto, Ontario, at the northwest corner of King and Bay streets, and serves as the global operational headquarters of the Bank of Montreal. At 298 m (978 ft), it is Canada's tallest skyscraper and the 15th tallest building in North America to structural top (spires) and 9th highest to the rooftop, and the 105th tallest in the world. It is the third tallest free-standing structure in Canada, after the CN Tower (also in Toronto) and the Inco Superstack chimney (projected to be demolished) in Sudbury, Ontario. The building is owned by Manulife Financial Corporation (50 per cent) in addition to a private consortium of investors including CPP Investments. The building is managed by Brookfield Properties.",https://en.wikipedia.org/wiki/First_Canadian_Place
Cape Verde,46.6,Edificio Verde Cara,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Central African Republic,50.0,Ouday Skaiky Centre,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Chad,70.0,ONRTV Tower,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Chile,300.0,Gran Torre Costanera,"The Costanera Center Torre 2, better known as Gran Torre Santiago (Great Santiago Tower), and previously known as Torre Gran Costanera, is a 62-story skyscraper in Santiago, Chile. It is the tallest building in South America, the second tallest building in Latin America (behind Mexico's T.Op Torre 1) and the fifth tallest building in the Southern Hemisphere (behind Indonesia's Autograph Tower and Luminary Tower, and Australia's Q1 Tower and Australia 108). The tower was designed by Chilean architects Alemparte Barreda & Asociados, the Argentine architect César Pelli and the Canadian company Watt International.",https://en.wikipedia.org/wiki/Gran_Torre_Santiago
China,632.0,Shanghai Tower,"Shanghai Tower (simplified Chinese: 上海中心大厦; traditional Chinese: 上海中心大廈; pinyin: Shànghǎi Zhōngxīn Dàshà; Shanghainese: Zånhe Tsonsin Dusa; lit. 'Shanghai Center Building') is a 128-story, 632-meter-tall (2,073 ft) megatall skyscraper in Lujiazui, Pudong, Shanghai. It is  the tallest building in China and the world's third-tallest building by height to architectural top. It is the tallest and largest LEED Platinum certified building in the world since 2015. It shares the record (along with the Ping An Finance Center) of having the world's highest observation deck within a building or structure at 562 m. It had the world's second-fastest elevators at a top speed of 20.5 meters per second (74 km/h; 46 mph) until 2017,  when it was surpassed by the Guangzhou CTF Finance Center, with its top speed of 21 meters per second (76 km/h; 47 mph). 
Designed by international design firm Gensler and owned by the Shanghai Municipal Government, it is the tallest of the world's first triple-adjacent supertall buildings in Pudong, the other two being the Jin Mao Tower and the Shanghai World Financial Center. Its tiered construction, designed for high energy efficiency, provides nine separate zones divided between office, retail and leisure use.Construction work on the tower began in November 2008 and topped out on 4 August 2013. The exterior was completed in summer 2015, and work was considered complete in September 2014. Although the building was originally scheduled to open to the public in November 2014, the actual public-use date was shifted to February 2015. The observation deck was opened to visitors in July 2016; the period from July through September 2018 was termed a ""test run"" or ""commissioning"" period. Since April 26, 2017, the sightseeing deck on the 118th floor has been open to the public.

",https://en.wikipedia.org/wiki/Shanghai_Tower
Colombia,216.0,BD Bacatá Torre Sur,"This list includes completed skyscrapers in Latin America that reach a height of 200 m (660 ft) or taller. As of 2023, there are 45 buildings that meet this criterion, 23 of which are located in Panama City, Panama.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Latin_America
Comoros,36.0,Badjanani Mosque,"Moroni (Arabic: موروني, romanized: Mūrūnī) is the largest city, federal capital, and seat of the government of the Union of the Comoros, a sovereign archipelago nation in the Indian Ocean. Moroni means ""at the river"" (mroni in Shingazidja). Moroni is the capital of the semi-autonomous island of Ngazidja, the largest of the three main islands of the republic. The city's estimated population in 2003 was 41,557 residents. Moroni, which lies along the Route Nationale 1, has a port and several mosques such as the Badjanani Mosque.","https://en.wikipedia.org/wiki/Moroni,_Comoros"
Republic of the Congo,106.0,Tour Nabemba,This is a list of largest office buildings in the world by floor area.,https://en.wikipedia.org/wiki/List_of_largest_office_buildings
Democratic Republic of the Congo,88.0,RTNC Congo Building,"RTNC Congo Building is a skyscraper in Kinshasa, DRC. The 22 story building houses the headquarters of Radio-Télévision nationale congolaise. It is located on Avenue Pierre Mulele.",https://en.wikipedia.org/wiki/RTNC_Congo_Building
Costa Rica,140.0,Leumi Business Centre,"ezbob, is a UK-based software provider for banks and other financial institutions. The company's product is a digital end-to-end Lending-as-a-Service (LaaS) platform. The company was founded in 2011.
The company's development centre is located in Herzliya Pituah. Additional investors include Oak Tree Capital from the US and the British Business Bank's Angel Co-Fund. Partners include Alibaba and RBS.
The automated Lending-as-a-Service platform analyzes the applicant's personal and business information, including links to business bank accounts, online marketplaces, online accounting providers, payment service providers, and e-commerce platforms with which ezbob is integrated. ezbob compiles this data into a workable client profile so that its risk engines can make a qualified decision, allowing the approved applicant immediate funding.
In February 2017 RBS launched ezbob's white labeled platform to start lending to their UK SMEs.ezbob's platform is customized for RBS risk requirements. To date, ezbob's lending experience includes having processed over 60,000 SME loans and has completed 10,000 full loan cycles. ezbob is looking to offer its technology to banks worldwide.",https://en.wikipedia.org/wiki/Ezbob
Croatia,115.0,Dalmatia Tower,"Dalmatia Tower is a high-rise office building and a hotel in Split, Croatia. It is located on the intersection of the Domovinskog rata Street and the Dubrovačka Street and it is the tallest building in Croatia.",https://en.wikipedia.org/wiki/Dalmatia_Tower
Cuba,129.5,FOCSA Building,"The FOCSA Building is a residential and commercial block in the Vedado neighborhood of Havana, Cuba. At 425 feet (130 m), it is the tallest building in Cuba. It was named after the contracting company Fomento de Obras y Construcciones, Sociedad Anónima, and the architects were Ernesto Gómez Sampera (1921–2004), Mercedes Diaz (his wife), and Martín Domínguez Esteban (1897-1970), who was the architect of the Radiocentro CMQ Building. The structural engineer was Luis Sáenz Duplace, of the firm Sáenz, Cancio & Martín, and professor of engineering at the University of Havana. The civil engineers were Bartolome Bestard and Manuel Padron. Gustavo Becquer and Fernando H.Meneses were the mechanical and electrical engineers, respectively. It is located on a site bordered by Calles 17 and M and Calles 19 and N in the Vedado.",https://en.wikipedia.org/wiki/FOCSA_Building
Cyprus,165.0,One Limassol,"One Limassol, otherwise known as simply One, is a high-rise apartment building in Limassol, Cyprus. Construction for the project was meant to begin in early 2016, but was pushed back to November 2017. It has a total of 38 floors and it rises to a height of 170 meters (558 ft.), making it the tallest building in Cyprus. One Tower was designed by Hakim Khennouchi architecte (WKK Architects) and Eraclis Papachristou Architects (Local Architect). Structural design was completed by Buro Happold Engineering and PPA (Local Engineers).  
Due to the complex concave shape which is variable throughout its height, geometry and computational consultants SEAMLEXITY  were utilised to optimise and segregate the skin to doubly curved GRC panels.",https://en.wikipedia.org/wiki/One_Limassol
Czech Republic,111.0,AZ Tower,"The AZ Tower is a high rise building in the city of Brno, Czech Republic. The tower is 111 m (364 ft) tall, and it has 30 floors. It is currently the tallest building in the Czech Republic. Construction of the building commenced in 2011 and completed in April 2013. The building has a floor area of over 17,000 m2 (180,000 sq ft). It is utilized for office, retail and residential purposes.
The AZ Tower is located on Pražákova street in the city district Brno-center. M-Palace and Spielberk Towers are located near the building. The Spielberk Tower B used to be the tallest building in Brno until the AZ tower was built.",https://en.wikipedia.org/wiki/AZ_Tower
Denmark,124.0,Amager Bakke,"Amager Bakke (Amager Hill), also known as Amager Slope or Copenhill, is a combined heat and power waste-to-energy plant and recreational facility in Amager, Copenhagen Denmark, located prominently within view of the city's downtown.
The facility opened in 2017, and partially replaced the nearby old incineration plant in Amager, which is in the process of being converted from coal to biomass (expected finished 2020). The two plants play a major role in Copenhagen's ambitions of meeting zero carbon requirements by 2025.The recreational components of the facility (the dry ski run, hiking trail and climbing wall) opened in December 2018,  with an attendance estimated at 42-57 thousand visitors annually.Copenhill was named the ' World Building of the Year 2021 at the fourteenth annual World Architecture Festival.

",https://en.wikipedia.org/wiki/Amager_Bakke
Djibouti,51.0,Mezz Tower,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Dominica,26.0,Financial House,"The United States House Committee on Financial Services, also referred to as the House Banking Committee and previously known as the Committee on Banking and Currency, is the committee of the United States House of Representatives that oversees the entire financial services industry, including the securities, insurance, banking and housing industries. The Financial Services Committee also oversees the work of the Federal Reserve, the United States Department of the Treasury, the U.S. Securities and Exchange Commission and other financial services regulators.
The House Committee on Financial Services is considered to be one of the House's most powerful committees.It is currently chaired by Republican Patrick McHenry from North Carolina, having assumed office in 2023. He previously served as the committee's Ranking Member. The Ranking Member is Democrat Maxine Waters from California, who previously chaired the committee under a Democrat majority in the House.",https://en.wikipedia.org/wiki/United_States_House_Committee_on_Financial_Services
Dominican Republic,180.0,Torre Anacaona 27,"Anacaona (1474?–1504), or Golden Flower, was a Taíno cacica, or female cacique (chief), religious expert, poet and composer born in Xaragua. Before the arrival of Christopher Columbus in 1492, Ayiti or Quisqueya to the Taínos (the Spaniards named it La Española, i.e., Hispaniola — now known as the Dominican Republic and Haiti) was divided into five kingdoms, i.e., Xaragua, Maguana, Higüey, Maguá and Marién. Anacaona was born into a family of caciques. She was the sister of Bohechío, the ruler of Xaragua.She succeeded Bohechío as cacica after his death. Under Anacaona's rule, the Spanish settlers and the Taínos of Xaragua coexisted and intermarried.
In 1503, Nicolás Ovando, the governor of the island, visited Xaragua. He suspected an insurrection was brewing among the Taíno chiefs, including Anacaona, presently  in the kingdom. Ovando gave the order for the caciques to be captured and burned. Anacaona was hanged.",https://en.wikipedia.org/wiki/Anacaona
Timor-Leste,57.0,DFBC Tower 1,"The following is a list of the tallest buildings in the world by country, listing only the tallest building in each country. The list is including only completed (or at least topped out) buildings. A total of 25 countries featured in the list have supertall skyscrapers (300 m (980 ft) and more). Many countries constructed new tallest buildings in the 2010s, with the oldest tallest building being Caracol in Belize, which has stood as the country's tallest building since 1200 BC.",https://en.wikipedia.org/wiki/List_of_tallest_buildings_by_country
Ecuador,136.6,Torre The Point ,"Moira Rachelle Bustamante Dela Torre (born November 4, 1993) is a Filipino singer-songwriter. Born in Olongapo, Philippines, she began as a voice artist for corporate jingles and theme songs. In 2013, she competed in The Voice of The Philippines, releasing her debut EP Moira following her stint in the show. She rose to fame after interpreting Libertine Amistoso's ""Titibo-Tibo"" in the Himig Handog music video competition, in which it won.",https://en.wikipedia.org/wiki/Moira_Dela_Torre
Egypt,393.8,Iconic Tower,"The Iconic Tower is a skyscraper in the New Administrative Capital of Egypt. With a total structural height of 393.8 metres (1,292 ft), it is already the tallest building in Africa. It will have 77 floors, mostly for office use, and is one of 20 towers being built as part of the Central business district in the new capital city. The total area of the tower exceeds 65,000 m2 (700,000 sq ft).",https://en.wikipedia.org/wiki/Iconic_Tower_(Egypt)
El Salvador,104.0,Torre El Pedregal,"Torre El Pedregal is the tallest building in El Salvador by Mexican architect Ricardo Legorreta, located in Antiguo Cuscatlan. It was built by Grupo Roble. It is 28 stories or 361.9 feet (110.3 m) tall and it is found in San Salvador.

The construction of urban developments is leading San Salvador to become a modern city. The building was a project f Roble Investment Group, which also built the shopping mall Multiplaza, across the street. The building has 28 levels and a height of 361.9 feet (110.3 m) and upon its completion it became the tallest in the country and even in Central America (except for Panama). The project was built in one of the most important commercial areas of the city. ""El Pedregal is aimed at people who want to live in a safe and enjoyable environment"", said Alberto Poma, general manager of Roble Group. The tower is part of a multipurpose project to be developed in phases on a total area of seven blocks (excluding the area of Multiplaza). The plan of the project included a five-star hotel, office buildings, apartments, and the existing mall.

",https://en.wikipedia.org/wiki/Torre_El_Pedregal
