0,1,2,3,4
Jordan,50,Dune,"Dune is a 1984 American epic science-fiction film written and directed by David Lynch and based on the 1965 Frank Herbert novel of the same name. The film stars Kyle MacLachlan (in his film debut) as young nobleman Paul Atreides. It was filmed at the Churubusco Studios in Mexico City and included a soundtrack by the rock band Toto, as well as by Brian Eno.
Set in the distant future, the film chronicles the conflict between rival noble families as they battle for control of the extremely harsh desert planet Arrakis, also known as ""Dune"". The planet is the only source of the drug melange (spice), which allows prescience and is vital to space travel, making it the most essential and valuable commodity in the universe. Paul Atreides is the scion and heir of a powerful noble family, whose inheritance of control over Arrakis brings them into conflict with its former overlords, House Harkonnen. Paul is also possibly the Kwisatz Haderach, a messianic figure expected by the Bene Gesserit sisterhood. Besides MacLachlan, the film features a large ensemble cast of supporting actors, including Patrick Stewart, Brad Dourif, Dean Stockwell, Virginia Madsen, José Ferrer, Sting, Linda Hunt, and Max von Sydow.
After the novel's initial success, attempts to adapt Dune as a film began in 1971. A lengthy process of development followed throughout the 1970s, during which Arthur P. Jacobs, Alejandro Jodorowsky, and Ridley Scott unsuccessfully tried to bring their visions to the screen. In 1981, executive producer Dino De Laurentiis hired Lynch as director.
The film was a box-office bomb, grossing $30.9 million from a $40–42 million budget. At least four versions have been released worldwide. Lynch largely disowned the finished film and had his name removed from certain cuts or went credited under pseudonyms. The film has developed a cult following, but opinion varies among fans of the novel and fans of Lynch's films.",https://en.wikipedia.org/wiki/Dune_(1984_film)
Norway,50,Dune,"Dune is a 1984 American epic science-fiction film written and directed by David Lynch and based on the 1965 Frank Herbert novel of the same name. The film stars Kyle MacLachlan (in his film debut) as young nobleman Paul Atreides. It was filmed at the Churubusco Studios in Mexico City and included a soundtrack by the rock band Toto, as well as by Brian Eno.
Set in the distant future, the film chronicles the conflict between rival noble families as they battle for control of the extremely harsh desert planet Arrakis, also known as ""Dune"". The planet is the only source of the drug melange (spice), which allows prescience and is vital to space travel, making it the most essential and valuable commodity in the universe. Paul Atreides is the scion and heir of a powerful noble family, whose inheritance of control over Arrakis brings them into conflict with its former overlords, House Harkonnen. Paul is also possibly the Kwisatz Haderach, a messianic figure expected by the Bene Gesserit sisterhood. Besides MacLachlan, the film features a large ensemble cast of supporting actors, including Patrick Stewart, Brad Dourif, Dean Stockwell, Virginia Madsen, José Ferrer, Sting, Linda Hunt, and Max von Sydow.
After the novel's initial success, attempts to adapt Dune as a film began in 1971. A lengthy process of development followed throughout the 1970s, during which Arthur P. Jacobs, Alejandro Jodorowsky, and Ridley Scott unsuccessfully tried to bring their visions to the screen. In 1981, executive producer Dino De Laurentiis hired Lynch as director.
The film was a box-office bomb, grossing $30.9 million from a $40–42 million budget. At least four versions have been released worldwide. Lynch largely disowned the finished film and had his name removed from certain cuts or went credited under pseudonyms. The film has developed a cult following, but opinion varies among fans of the novel and fans of Lynch's films.",https://en.wikipedia.org/wiki/Dune_(1984_film)
United Arab Emirates,50,Dune,"Dune is a 1984 American epic science-fiction film written and directed by David Lynch and based on the 1965 Frank Herbert novel of the same name. The film stars Kyle MacLachlan (in his film debut) as young nobleman Paul Atreides. It was filmed at the Churubusco Studios in Mexico City and included a soundtrack by the rock band Toto, as well as by Brian Eno.
Set in the distant future, the film chronicles the conflict between rival noble families as they battle for control of the extremely harsh desert planet Arrakis, also known as ""Dune"". The planet is the only source of the drug melange (spice), which allows prescience and is vital to space travel, making it the most essential and valuable commodity in the universe. Paul Atreides is the scion and heir of a powerful noble family, whose inheritance of control over Arrakis brings them into conflict with its former overlords, House Harkonnen. Paul is also possibly the Kwisatz Haderach, a messianic figure expected by the Bene Gesserit sisterhood. Besides MacLachlan, the film features a large ensemble cast of supporting actors, including Patrick Stewart, Brad Dourif, Dean Stockwell, Virginia Madsen, José Ferrer, Sting, Linda Hunt, and Max von Sydow.
After the novel's initial success, attempts to adapt Dune as a film began in 1971. A lengthy process of development followed throughout the 1970s, during which Arthur P. Jacobs, Alejandro Jodorowsky, and Ridley Scott unsuccessfully tried to bring their visions to the screen. In 1981, executive producer Dino De Laurentiis hired Lynch as director.
The film was a box-office bomb, grossing $30.9 million from a $40–42 million budget. At least four versions have been released worldwide. Lynch largely disowned the finished film and had his name removed from certain cuts or went credited under pseudonyms. The film has developed a cult following, but opinion varies among fans of the novel and fans of Lynch's films.",https://en.wikipedia.org/wiki/Dune_(1984_film)
Armenia,12,Earthquake,"Earthquake is a 1974 American ensemble disaster drama film directed and produced by Mark Robson and starring Charlton Heston and Ava Gardner. The plot concerns the struggle for survival after a catastrophic earthquake destroys most of the city of Los Angeles, California.
Directed by Robson with a screenplay by George Fox and Mario Puzo, the film starred a large cast of well-known actors, including Heston, Gardner, George Kennedy, Lorne Greene, Geneviève Bujold, Richard Roundtree, Marjoe Gortner, Barry Sullivan, Lloyd Nolan, Victoria Principal, and (under an alias) Walter Matthau. It is notable for the use of an innovative sound effect called Sensurround, which created the sense of actually experiencing an earthquake in theatres.",https://en.wikipedia.org/wiki/Earthquake_(1974_film)
Colombia,29,Embrace of the Serpent,"Embrace of the Serpent (Spanish: El abrazo de la serpiente) is a 2015 internationally co-produced adventure drama film directed by Ciro Guerra, and written by Guerra and Jacques Toulemonde Vidal. Shot almost entirely in black and white, the film follows two journeys made thirty years apart by the indigenous shaman Karamakate in the Colombian Amazonian jungle, one with Theo, a German ethnographer, and the other with Evan, an American botanist, both of whom are searching for the rare plant yakruna. It was inspired by the travel diaries of Theodor Koch-Grünberg and Richard Evans Schultes, and dedicated to lost Amazonian cultures.
Embrace of the Serpent was premiered on 15 May 2015 during the Directors' Fortnight section at the 2015 Cannes Film Festival, where it won the Art Cinema Award. The film was released in Colombia on 21 May 2015, and worldwide over the course of the following twelve months. It has received universal acclaim from critics, who praised the cinematography and the story's theme, the destruction of the Amazon rainforest and way of life by white colonialism. It has won numerous awards, including the Alfred P. Sloan Prize at the 2016 Sundance Film Festival, the Grand Jury Prize for Best Picture at the 2017 Riviera International Film Festival, and seven awards at the 3rd Platino Awards to recognise the best Ibero-American films of 2015, including the Platino Award for Best Ibero-American Film. In 2016 the film was submitted as Colombia's entry for the category of Best Foreign Language Film at the 88th Academy Awards and was included among the final five nominees, becoming the first Colombian film ever to receive a nomination for an Academy Award.

",https://en.wikipedia.org/wiki/Embrace_of_the_Serpent
Albania,12,Enclave,error,error
Madagascar,6,"Fahavalo, Madagascar 1947","The cinema of Madagascar refers to the film industry in Madagascar.
The most notable director is Raymond Rajaonarivelo, director of movies such as Quand Les Etoiles Rencontrent La Mer (When the Stars Meet the Sea) and Tabataba (The Spreading of Rumors).The oldest cinematographic production entirely produced in Madagascar by a Malagasy is a 22-minute black-and-white movie entitled Rasalama Martiora (Rasalama, the Martyr). Directed in 1937 by the deacon Philippe Raberojo, it marked the centenary of the death of the Protestant martyr Rafaravavy Rasalama. Philippe Raberojo was the president of an association of French citizens of Malagasy origin, where he had access to a 9,5mm camera. Thus he was able to realise his film. The complete version is lost.In the following years there was considerable political upheaval in the country. In 1960 independence was regained in Madagascar, but political instability remains. This complicated post-colonial period led to the closure or transformation of the country's cinemas into places of religious worship.The film industry started to recover slowly around the year 2006 also due to the founding of Rencontres du Film Court Madagascar, which is the only film festival in the country.
Around 60 short films and 1 or 2 feature films are made each year.  Most Malagasy productions receive no public funding.
In the Malagasy language, the word “cinema” is translated “sarimihetsika” which literally means “moving image”.",https://en.wikipedia.org/wiki/Cinema_of_Madagascar
Senegal,22,Felicite,"Félicité is a 2017 Senegalese drama film set in the Democratic Republic of the Congo and directed by Alain Gomis. It was selected to compete for the Golden Bear in the main competition section of the 67th Berlin International Film Festival. At Berlin, the film won the Jury Grand Prix award. At the 2017 Africa Movie Academy Awards, it won six awards which is the highest for a film in the history of the award ceremony, including categories for best film, best actress, best supporting actor, best editing, best soundtrack and best film in an African language.It was selected as the Senegalese entry for the Best Foreign Language Film at the 90th Academy Awards, making the December shortlist. It was the first time Senegal had sent a film for consideration for the Best Foreign Language film.",https://en.wikipedia.org/wiki/F%C3%A9licit%C3%A9_(2017_film)
Togo,3,Femmes aux yeux ouverts,"Gandhi Bilel Djuna (French pronunciation: ​[ɡɑ̃di bilɛl dʒuna]; born 6 May 1986), better known by his stage name Maître Gims (French: [mɛtʁə ɡims]) and more recently just Gims (, GHIMSS; sometimes stylized as GIMS), is a Congolese rapper, singer and songwriter. He grew up in France and currently lives in France and Morocco. He is a former member of the hip hop group Sexion d'Assaut and released his first major album, Subliminal in 2013. The album sold over a million copies in France and peaked at number two in the Syndicat National de l'Édition Phonographique. His other two albums follow: Mon cœur avait raison in 2015 and Ceinture noire in 2018 reached number one in France and Belgium (Wallonia) and peaked in the top 40 in various European countries, including Denmark, Italy and Switzerland.He has topped the French singles charts four times, including once as a featured artist, most recently in 2018 with his song ""La même"". The song was the most performed in France in 2018 and it helped Gims become the most performed artist on French television and radio for the same year.In 2018, he was the 7th most performed artist in the world on Deezer. During his career he has worked with several international artists such as Sia, Pitbull, Lil Wayne, Stromae, Maluma, Sting and others. He has sold over 5 million records, including 3 million albums since the start of his career.
In 2020, he won the International Artist of the Year in Distinctive International Arab Festivals Awards after his featuring in Mohamed Ramadan's song ""Ya habibi"". On 17 September 2020, Netflix released a documentary about the last ten years of his career titled Gims: On the Record.In 2022, he played the song ""Arhbo"" for the 2022 FIFA World Cup along with Ozuna, which they also performed during the closing ceremony.",https://en.wikipedia.org/wiki/Gims
Germany,91,Fight Club,"Fight Club is a 1999 American film directed by David Fincher and starring Brad Pitt, Edward Norton, and Helena Bonham Carter. It is based on the 1996 novel of the same name by Chuck Palahniuk. Norton plays the unnamed narrator, who is discontented with his white-collar job. He forms a ""fight club"" with soap salesman Tyler Durden (Pitt), and becomes embroiled in a relationship with a mysterious woman, Marla Singer (Bonham Carter).
Palahniuk's novel was optioned by Fox 2000 Pictures producer Laura Ziskin, who hired Jim Uhls to write the film adaptation. Fincher was selected because of his enthusiasm for the story. He developed the script with Uhls and sought screenwriting advice from the cast and others in the film industry. It was filmed in and around Los Angeles from July to December 1998. He and the cast compared the film to Rebel Without a Cause (1955) and The Graduate (1967), with a theme of conflict between Generation X and the value system of advertising.Studio executives did not like the film, and they restructured Fincher's intended marketing campaign to try to reduce anticipated losses. Fight Club failed to meet the studio's expectations at the box office, and received polarized reactions from critics. It was ranked as one of the most controversial and talked-about films of 1990s. The film later found commercial success with its home video release, establishing Fight Club as a cult classic and causing media to revisit the film.  In 2009, on the tenth anniversary of the film's release, The New York Times dubbed it the ""defining cult movie of our time.""

",https://en.wikipedia.org/wiki/Fight_Club
Cape Verde,6,Fintar o Destino,"Fintar o Destino (formerly written as Fintar o destino, Not Heading into Destiny) is a 1998 Cape Verdean-Portuguese sports film directed by Portuguese director Fernando Vendrell. The movie features Carlos Germano, Betina Lopes and Paulo Miranda.",https://en.wikipedia.org/wiki/Fintar_o_Destino
Syria,15,For Sama,"Kaguya-sama: Love Is War (Japanese: かぐや様は告らせたい ～天才たちの恋愛頭脳戦～, Hepburn: Kaguya-sama wa Kokurasetai: Tensai-tachi no Ren'ai Zunōsen, lit. ""Lady Kaguya Wants to Make Him Confess: The Geniuses' War of Hearts and Minds"") is a Japanese romantic comedy manga series written and illustrated by Aka Akasaka. It was first serialized in Shueisha's seinen manga magazine Miracle Jump from May 2015 to January 2016, and later transferred to Weekly Young Jump, where it ran from March 2016 to November 2022. Its chapters were collected in 28 tankōbon volumes. In North America, the manga is licensed in English by Viz Media.
An anime television series adaptation produced by A-1 Pictures, aired in Japan from January to March 2019. A second season aired from April to June 2020. An OVA episode was released in 2021, and a third season aired from April to June 2022. An anime film titled The First Kiss That Never Ends premiered in theaters in December 2022. It was also adapted into a live-action film directed by Hayato Kawai, which was released in Japan in September 2019. The anime series is licensed in North America by Aniplex of America.
As of December 2022, the manga had over 22 million copies in circulation, making it one of the best-selling manga series. In 2020, Kaguya-sama: Love Is War won the 65th Shogakukan Manga Award in the general category.",https://en.wikipedia.org/wiki/Kaguya-sama:_Love_Is_War
Venezuela,21,From Afar,"From Afar (Spanish: Desde allá) is a 2015 Venezuelan drama film directed by Lorenzo Vigas and written by Vigas and Guillermo Arriaga. It won the Golden Lion at the 72nd Venice International Film Festival. It was selected as the Venezuelan entry for the Best Foreign Language Film at the 89th Academy Awards but it was not nominated.The film is about Armando, a wealthy middle-aged man who gets involved with Élder, a young man from a street gang.",https://en.wikipedia.org/wiki/From_Afar_(film)
India,64,Gandhi,"Gandhi is a 1982 period biographical film based on the life of Mahatma Gandhi, the leader of nonviolent non-cooperative Indian independence movement against the British Empire during the 20th century. A co-production between India and United Kingdom, it is directed and produced by Richard Attenborough from a screenplay written by John Briley. It stars Ben Kingsley in the title role. The film covers Gandhi's life from a defining moment in 1893, as he is thrown off from a South African train for being in a whites-only compartment and concludes with his assassination and funeral in 1948. Although a practising Hindu, Gandhi's embracing of other faiths, particularly Christianity and Islam, is also depicted.
Gandhi was released by Columbia Pictures in India on 30 November 1982, in the United Kingdom on 3 December, and in the United States on 8 December. It was praised for a historically accurate portrayal of the life of Gandhi, the Indian independence movement and the deteriorating results of British colonisation on India, its production values, costume design, and Kingsley's performance, which received worldwide critical acclaim. It became a commercial success, grossing $127.8 million on a $22 million budget.
The film received a leading eleven nominations at the 55th Academy Awards, winning eight (more than any other film nominated that year), including for the Best Picture, Best Director, and Best Actor (for Kingsley). The film was screened retrospectively on 12 August 2016 as the opening film at the Independence Day Film Festival jointly presented by the Indian Directorate of Film Festivals and Ministry of Defence, commemorating the 70th Indian Independence Day. The British Film Institute ranked Gandhi as the 34th greatest British film of the 20th century.

",https://en.wikipedia.org/wiki/Gandhi_(film)
Burundi,6,Gito l'ingrat,"Keïta! l'Héritage du griot (English title: Keita! Voice of the Griot) is a 1995 Burkinabé film directed by Dani Kouyaté and starring Sotigui Kouyaté. It is an adaptation of the first third of the 13th-century Epic of Sundiata, interspersed with scenes of a griot telling the story to a young child.",https://en.wikipedia.org/wiki/Ke%C3%AFta!_l%27H%C3%A9ritage_du_griot
United Kingdom,92,Gladiator,"Gladiator is a 2000 epic historical drama film directed by Ridley Scott and written by David Franzoni, John Logan, and William Nicholson. The film was co-produced and released by DreamWorks Pictures and Universal Pictures. DreamWorks Pictures distributed the film in North America while Universal Pictures released it internationally through United International Pictures. It stars Russell Crowe, Joaquin Phoenix, Connie Nielsen, Ralf Möller, Oliver Reed (in his final role), Djimon Hounsou, Derek Jacobi, John Shrapnel, Richard Harris, and Tommy Flanagan. Crowe portrays Roman general Maximus Decimus Meridius, who is betrayed when Commodus, the ambitious son of Emperor Marcus Aurelius, murders his father and seizes the throne. Reduced to slavery, Maximus becomes a gladiator and rises through the ranks of the arena to avenge the murders of his family and his emperor.
Inspired by Daniel P. Mannix's 1958 book Those About to Die (formerly titled The Way of the Gladiator), the film's script, initially written by Franzoni, was acquired by DreamWorks and Ridley Scott signed on to direct the film. Principal photography, which began in January 1999 and wrapped up in May of that year, was known to have a set of problems due to the script being unfinished. Several of the cast complained about the writing quality throughout the nineteen week shoot in Fort Ricasoli, Malta, forcing many rewrites. Complications of the film's production were made worse when Reed died of a heart attack before production wrapped. British post-production company The Mill, who constructed the film's computer-generated imagery effects, had to create a digital body double for the remaining scenes involving Reed's character Proximo.
Despite its troubled production, Gladiator was anticipated to be one of the year's most successful films. On its release, the film grossed over $460.5 million worldwide, becoming the second highest-grossing film of 2000 behind Mission: Impossible 2. Critics praised the acting (particularly Crowe's and Phoenix's performances), Scott's direction, visuals, screenplay, action sequences, musical score, and the production values, although its dark and brooding tone was criticized. Winning numerous accolades, Gladiator won five Academy Awards at the 73rd Academy Awards, including Best Picture and Best Actor for Crowe. Gladiator both revitalized or established the careers of its cast and crew, particularly elevating Crowe to leading man status and turning Phoenix into a celebrity.
Since its release, Gladiator has been critically reevaluated and it has been considered one of the best films of the 2000s and one of the greatest historical epic films ever made. It has been credited with reinventing the sword-and-sandal genre after the genre waned in the public eye during the 1960s and also rekindled interest in entertainment centered around the cultures of ancient Greece, Rome, and other time periods throughout world history. Several films have attempted to emulate Gladiator's visuals, style, and tone with varying degrees of success. The film has been analyzed for its themes of revenge, violence, masculinity, and stoicism. In 2021, Scott officially announced that writing had begun on a sequel to the film. The film is scheduled to be released in the United States on November 22, 2024.",https://en.wikipedia.org/wiki/Gladiator_(2000_film)
Myanmar,5,Golden Kingdom,"The Golden Compass is a 2007 fantasy adventure film directed by Chris Weitz, from a screenplay by Weitz, and based on the 1995 novel Northern Lights by Philip Pullman, the first installment in Pullman's His Dark Materials trilogy. It stars Dakota Blue Richards as Lyra Belacqua, Nicole Kidman as Marisa Coulter, and Daniel Craig as Lord Asriel, alongside Sam Elliott, Ian McKellen, and Eva Green. In the film, Lyra joins a tribe of seafarers on a trip to the far North in search of children kidnapped by the Gobblers, a group supported by the universe's rulers, the Magisterium.
Development on the film was first announced in February 2002, but difficulties over the screenplay and the selection of a director (including Weitz departing and returning) caused significant delays. Richards was cast as Lyra in June 2006, with Kidman and Craig joining soon thereafter. Principal photography began that September and lasted for several months, with filming locations including Shepperton Studios and also on location throughout England, Switzerland, and Norway. With a production budget of US$180 million, it is one of New Line Cinema's most expensive films, and prior to release, the film faced criticism from secularist and religious organisations due to the source material's anti-religious themes, which caused several changes to the film in post-production.The Golden Compass premiered in London on November 27, 2007, and was theatrically released in the United Kingdom by Entertainment Film on December 5 and in the United States by New Line on December 7. The film received mixed reviews from critics, with praise for the casting and visual effects, but criticism for its pacing, characterization, and screenplay, drawing unfavorable comparisons to Pullman's novel. The Golden Compass has grossed $372 million worldwide but was a box office disappointment in North America which directly contributed to New Line Cinema's 2008 restructuring. The film won for Best Visual Effects at the 80th Academy Awards and for Best Special Visual Effects at the 61st British Academy Film Awards.",https://en.wikipedia.org/wiki/The_Golden_Compass_(film)
Croatia,31,Grbavica,"Grbavica is a 2006 film by Jasmila Žbanić about the life of a single mother in contemporary Sarajevo in the aftermath of systematic rapes of Bosniak women by Serbian soldiers during the Bosnian War. It was released in the United Kingdom as Esma's Secret: Grbavica, and in US as Grbavica: Land of My Dreams.
The film shows, through the eyes of the main character Esma, her teenage daughter Sara, and others, how everyday life is still being shaped by the Bosnian War of the 1990s. The film was an international co-production between companies from Bosnia, Austria, Croatia, and Germany; it received funding from the German television companies ZDF and Arte. Grbavica received an enthusiastic response from critics, earning a 98% rating on Rotten Tomatoes.
It won the Golden Bear at the 56th Berlin International Film Festival and it was Bosnia and Herzegovina's official entry for the Best Foreign Language Film at the 79th Academy Awards but it was not nominated.",https://en.wikipedia.org/wiki/Grbavica_(film)
Dominican Republic,10,Guantanamera,"""Guantanamera"" ([ɡwantanaˈmeɾa]; Spanish: (the woman) from Guantánamo) is a Cuban patriotic song, which uses a poem by the Cuban poet José Martí for the lyrics. The official writing credits have been given to Joseíto Fernández, who first popularized the song on radio as early as 1929 (although it is unclear when the first release as a record occurred). In 1966, a version by American vocal group the Sandpipers, based on an arrangement by the Weavers from their May 1963 Carnegie Hall Reunion concert, became an international hit.",https://en.wikipedia.org/wiki/Guantanamera
Monaco,19,Heartbreaker,"Heartbreakers (stylised as heartBREAKeRS) is a 2001 American romantic crime comedy film directed by David Mirkin and written by Robert Dunn, Paul Guay, and Stephen Mazur. The film stars Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, and Gene Hackman. It marks the last onscreen film appearance of Anne Bancroft before her death in June 2005.
Heartbreakers received mixed reviews from critics, and grossed over $57 million. Weaver was nominated for a Satellite Award for her performance in the film.",https://en.wikipedia.org/wiki/Heartbreakers_(2001_film)
Netherlands,12,Heli,"Heli is a 2013 independent Mexican crime drama film directed by Amat Escalante and produced by Jaime Romandía. Featuring newcomers Armando Espitia, Andrea Vergara, Linda González, and Juan Eduardo Palacios, the film premiered in competition for the Palme d'Or at the 2013 Cannes Film Festival. Escalante won the Best Director award at the ceremony. While being appreciative of the film's technical aspects, film critics were divided in their opinion of the film itself. Heli was selected to represent Mexico at the 86th Academy Awards for Best Foreign Language Film, but it was not nominated.",https://en.wikipedia.org/wiki/Heli_(film)
Slovakia,27,Hostel Part II,"Hostel: Part II is a 2007 American horror film written and directed by Eli Roth, serving as a sequel to Hostel (2005). The film stars Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips and Richard Burgi, while Jay Hernandez briefly reprises his role from the first film. It was produced by Mike Fleiss, Roth, and Chris Briggs, with Boaz Yakin, Scott Spiegel, and Quentin Tarantino serving as executive producers. The plot follows three American female art students in Rome who are directed to a Slovak village where they are eventually kidnapped and taken to a facility in which rich clients pay to torture and kill other people.
After the significant box office receipts of Hostel, Roth conceived a sequel set directly after the events of the first film, opting to include three female protagonists to ""up the ante."" Filming took place in the fall of 2006 in Prague at Barrandov Studios, with additional photography occurring in Iceland and Slovakia.
Banned from theatrical release in several countries, Hostel: Part II had its world premiere at the Museum of the Moving Image in New York City on June 6, 2007, and was released theatrically in the United States two days later, on June 8. The film earned less than its predecessor at the box office, grossing $17 million in the United States by the end of its theatrical run, whereas the original made $19 million in its opening weekend alone. Prior to its theatrical release, a workprint of the film leaked on the Internet, and one publication at the time claimed it was the ""most pirated film ever"", which Roth suggested was a factor in the film's box office returns.

",https://en.wikipedia.org/wiki/Hostel:_Part_II
Cuba,23,I Am Cuba,"I Am Cuba (Spanish: Soy Cuba; Russian: Я - Куба, Ya - Kuba) is a 1964 anthology drama film directed by Mikhail Kalatozov at Mosfilm. An international co-production between the Soviet Union and Cuba, it was not received well by either the Russian or Cuban public and was almost completely forgotten until it was re-discovered by filmmakers in the United States thirty years later. The acrobatic tracking shots and idiosyncratic mise en scene prompted Hollywood directors like Martin Scorsese to begin a campaign to restore the film in the early 1990s.
The film is shot in black and white, sometimes using infrared film obtained from the Soviet military to exaggerate contrast (making trees and sugar cane almost white, and skies very dark but still obviously sunny). Most shots are in extreme wide-angle and the camera passes very close to its subjects, whilst still largely avoiding having those subjects ever look directly at the camera.

",https://en.wikipedia.org/wiki/I_Am_Cuba
Benin,5,In Search of Voodoo Roots to Heaven,"Voodoo is the second studio album by American singer, songwriter, and multi-instrumentalist D'Angelo, released on January 25, 2000, through Virgin Records. D'Angelo recorded the album during 1998 and 1999 at Electric Lady Studios in New York City, with an extensive line-up of musicians associated with the Soulquarians musical collective. Produced primarily by the singer, Voodoo features a loose, groove-based funk sound and serves as a departure from the more conventional song structure of his debut album, Brown Sugar (1995). Its lyrics explore themes of spirituality, love, sexuality, maturation, and fatherhood.
Following heavy promotion and public anticipation, the album was met with commercial and critical success. It debuted at number one on the US Billboard 200, selling 320,000 copies in its first week, and spent 33 weeks on the chart. It was promoted with five singles, including the hit single ""Untitled (How Does It Feel)"", whose music video garnered D'Angelo mainstream attention and controversy. Upon its release, Voodoo received general acclaim from music critics and earned D'Angelo several accolades. It was named one of the year's best albums by numerous publications.
D'Angelo promoted Voodoo with an international supporting tour in late 2000. While successful early on, the tour became plagued by concert cancellations and D'Angelo's personal frustrations surrounding his sexualized public image from the album's marketing. Voodoo has since been regarded by music writers as a creative milestone of the neo soul genre during its apex and has sold more than 1.7 million copies in the United States, being certified platinum by the Recording Industry Association of America (RIAA).",https://en.wikipedia.org/wiki/Voodoo_(D%27Angelo_album)
French protectorate in Morocco,4,Itto,"Lone Wolf and Cub (Japanese: 子連れ狼, Hepburn: Kozure Ōkami, ""Wolf taking along his child"") is a Japanese manga series created by writer Kazuo Koike and artist Goseki Kojima. First published in 1970, the story was adapted into six films starring Tomisaburo Wakayama, four plays, a television series starring Kinnosuke Yorozuya, and is widely recognized as an important and influential work.Lone Wolf and Cub chronicles the story of Ogami Ittō, the shōgun's executioner who uses a dōtanuki battle sword. Disgraced by false accusations from the Yagyū clan, he is forced to take the path of the assassin. Along with his three-year-old son, Daigorō, they seek revenge on the Yagyū clan and are known as ""Lone Wolf and Cub"".",https://en.wikipedia.org/wiki/Lone_Wolf_and_Cub
Guatemala,18,Ixcanul,"Ixcanul ([ʔiʃ.kʰa.nɯɬ], Kaqchikel for ""volcano"") is a 2015 Guatemalan drama film, a debut written and directed by Jayro Bustamante. It was screened in the main competition section of the 65th Berlin International Film Festival where it won the Alfred Bauer Prize. The film was selected as the Guatemalan entry for the Best Foreign Language Film at the 88th Academy Awards but was not nominated. It is the first film produced in the Kaqchikel language of the Mayan family.",https://en.wikipedia.org/wiki/Ixcanul
Gambia,6,Jaha's Promise,The following is a list of African films. It is arranged alphabetically by country of origin.,https://en.wikipedia.org/wiki/List_of_African_films
Bangladesh,8,Jalal's Story,"Baaghi 3 (transl. Rebel 3) is a 2020 Indian action thriller film directed by Ahmed Khan and produced by Sajid Nadiadwala. The film is the third installment  in Baaghi series and stars Tiger Shroff, Riteish Deshmukh and Shraddha Kapoor. It also features Ankita Lokhande, Jaideep Ahlawat, Vijay Varma, Jameel Khoury, Jackie Shroff, Satish Kaushik, Virendra Saxena and Manav Gohil in pivotal roles. The story is based on Tamil film Vettai (2012).The action sequences were choreographed by Ram-Lakshman and Kecha Khamphakdee. Principal photography of the film began on 12 September 2019 in Mumbai. The makers wanted to shoot in Syria but the producers Fox Star Studios declined due to safety issues, due to which sets resembling the Syrian topography were built in Serbia.Baaghi 3 was theatrically released in India on 6 March 2020. Upon its release, the film received negative reviews from critics and audiences. It was praised for the action sequences and performances of the cast, but received criticism for the writing, direction and CGI. The film's collections were affected by the COVID-19 pandemic as the theatres were shut down, though still it became a moderate commercial success. There were plans for a re-release once the outbreak would end, but the makers instead decided to release it on digital platforms. It is the second highest grossing Bollywood film of 2020.

",https://en.wikipedia.org/wiki/Baaghi_3
South Sudan,3,Jamila,"Jamila Velazquez (born November 27, 1995) is an American singer and actress, best known for her recurring roles as Sarita in the ABC Family series Twisted (2013–2014) and as Laura Calleros on FOX's primetime musical-drama series Empire (2015–2016).",https://en.wikipedia.org/wiki/Jamila_Velazquez
Pakistan,14,Jinnah,"Jinnah is a 1998 Pakistani–British epic biographical film which follows the life of the founder of Pakistan, Muhammad Ali Jinnah. It was directed by Jamil Dehlavi, and written by Akbar S. Ahmed and Jamil Dehlavi. It stars Christopher Lee in the lead role as Jinnah.To make this film, Shashi Kapoor wanted to invest $1 million. Shashi Kapoor was the victim of controversy from India and Pakistan for acting in the film. It was shown in Mill Valley Film Festival on 15 October 1999. The director of the film accused Akbar Ahmed of embezzling money from the film. Former Channel 4 executive Farrukh Dhondy also helped write the screenplay for the film for £12,000.",https://en.wikipedia.org/wiki/Jinnah_(film)
Namibia,4,Katutura,"Overthrust is a four-piece death metal band from Ghanzi, Botswana.",https://en.wikipedia.org/wiki/Overthrust_(band)
Comoros,5,Le Mythe de la cinquime le,error,error
Republic of the Congo,5,le ranon d'une alliance,error,error
Central African Republic,5,Le silence de la foret,"Louis-Do de Lencquesaing (born 25 December 1963) is a French actor and film director. His daughter, Alice de Lencquesaing, is also an actress.",https://en.wikipedia.org/wiki/Louis-Do_de_Lencquesaing
Trinidad & Tobago,3,Limbo,"Limbo is a 2020 British comedy-drama film, directed by Ben Sharrock. The film centres on four asylum seekers who are staying on a remote island in Scotland, and taking cultural awareness classes, while awaiting the processing of their refugee claims.
The film was named as an Official Selection of the 2020 Cannes Film Festival, but was not screened due to the cancellation of the physical festival in light of the COVID-19 pandemic.
The film has gained positive reviews and has won several awards and nominations. Limbo garnered four nominations at the 2020 British Independent Film Awards (BIFAs) including Amir El-Masry Best Actor, Irune Gurtubai Breakthrough Producer, and Nick Cooke Best Cinematography, for which it won Breakthrough Producer. It has also been nominated for two British Academy Film Awards, including Outstanding British Film.",https://en.wikipedia.org/wiki/Limbo_(2020_film)
