country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Croatia,178102,Split,http://www.wikidata.org/entity/Q1663,wd:Q1663,18952408,"city in Split-Dalmatia County, Croatia","Split (, as in the English word split; Croatian pronunciation: [splît] (listen); see other names) is the second largest city of Croatia, the largest city in the region of Dalmatia and the largest city in the Adriatic coast of Croatia. It lies on the eastern shore of the Adriatic Sea and is spread over a central peninsula and its surroundings. An intraregional transport hub and popular tourist destination, the city is linked to the Adriatic islands and the Apennine Peninsula.
The city was founded as the Greek colony of Aspálathos (Greek: Aσπάλαθος) in the 3rd or 2nd century BC on the coast of the Illyrian Dalmatae, and later on was home to Diocletian's Palace, built for the Roman emperor in AD 305. It became a prominent settlement around 650 when it succeeded the ancient capital of the Roman province of Dalmatia, Salona. After the sack of Salona by the Avars and Slavs, the fortified Palace of Diocletian was settled by Roman refugees. Split became a Byzantine city. Later it drifted into the sphere of the Republic of Venice and the Kingdom of Croatia, with the Byzantines retaining nominal suzerainty. For much of the High and Late Middle Ages, Split enjoyed autonomy as a free city of the Dalmatian city-states, caught in the middle of a struggle between Venice and Croatia for control over the Dalmatian cities.
Venice eventually prevailed and during the early modern period Split remained a Venetian city, a heavily fortified outpost surrounded by Ottoman territory. Its hinterland was won from the Ottomans in the Morean War of 1699, and in 1797, as Venice fell to Napoleon, the Treaty of Campo Formio rendered the city to the Habsburg monarchy. In 1805, the Peace of Pressburg added it to the Napoleonic Kingdom of Italy and in 1806 it was included in the French Empire, becoming part of the Illyrian Provinces in 1809. After being occupied in 1813, it was eventually granted to the Austrian Empire following the Congress of Vienna, where the city remained a part of the Austrian Kingdom of Dalmatia until the fall of Austria-Hungary in 1918 and the formation of Yugoslavia. In World War II, the city was annexed by Italy, then liberated by the Partisans after the Italian capitulation in 1943. It was then re-occupied by Germany, which granted it to its puppet Independent State of Croatia. The city was liberated again by the Partisans in 1944, and was included in the post-war Socialist Yugoslavia, as part of its republic of Croatia. In 1991, Croatia seceded from Yugoslavia amid the Croatian War of Independence.","https://en.wikipedia.org/wiki/Split,_Croatia"
Cuba,444851,Santiago de Cuba,http://www.wikidata.org/entity/Q117040,wd:Q117040,235003,"city and capital of the province of Santiago de Cuba, Cuba","Santiago de Cuba is the second-largest city in Cuba and the capital city of Santiago de Cuba Province. It lies in the southeastern area of the island, some 870 km (540 mi) southeast of the Cuban capital of Havana.
The municipality extends over 1,023.8 km2 (395.3 sq mi), and contains the communities of Antonio Maceo, Bravo, Castillo Duany, Daiquirí, El Caney, El Cobre, El Cristo, Guilera, Leyte Vidal, Moncada and Siboney.Historically Santiago de Cuba was the second-most important city on the island after Havana, and remains the second-largest. It is on a bay connected to the Caribbean Sea and an important sea port. In the 2012 population census, the city of Santiago de Cuba recorded a population of 431,272 people.",https://en.wikipedia.org/wiki/Santiago_de_Cuba
Cyprus,235056,Limassol,http://www.wikidata.org/entity/Q185632,wd:Q185632,57577,"city in the Limassol District, Cyprus","Limassol (; Greek: Λεμεσός, romanized: Lemesós [lemeˈsos]; Turkish: Limasol or Leymosun) is a city on the southern coast of Cyprus and capital of the district with the same name. Limassol is the second largest urban area in Cyprus after Nicosia, with an urban population of 183,658 and a metropolitan population of 239,842. In 2014 Limassol was ranked by TripAdvisor as the 3rd up-and-coming destination in the world, in its Top 10 Traveler's Choice Destinations on the Rise list. The city is also ranked 89th worldwide in Mercer's Quality of Living Survey (2017). In the 2020 ranking published by the Globalization and World Cities Research Network, Limassol was classified as a ""Gamma −"" global city.",https://en.wikipedia.org/wiki/Limassol
Czech Republic,382405,Brno,http://www.wikidata.org/entity/Q14960,wd:Q14960,57575,city in the Czech Republic,"Brno ( BUR-noh, Czech: [ˈbr̩no] (listen); German: Brünn [bʁʏn] (listen)) is a city in the South Moravian Region of the Czech Republic. Located at the confluence of the Svitava and Svratka rivers, Brno has about 380,000 inhabitants, making it the second-largest city in the Czech Republic after the capital, Prague, and one of the 100 largest cities of the EU. The Brno metropolitan area has almost 700,000 inhabitants.Brno is the former capital city of Moravia and the political and cultural hub of the South Moravian Region. It is the centre of the Czech judiciary, with the seats of the Constitutional Court, the Supreme Court, the Supreme Administrative Court, and the Supreme Public Prosecutor's Office, and a number of state authorities, including the Ombudsman, and the Office for the Protection of Competition. Brno is also an important centre of higher education, with 33 faculties belonging to 13 institutes of higher education and about 89,000 students.Brno Exhibition Centre is among the largest exhibition centres in Europe. The complex opened in 1928 and established the tradition of large exhibitions and trade fairs held in Brno. Brno hosts motorbike and other races on the Masaryk Circuit, a tradition established in 1930, in which the Road Racing World Championship Grand Prix is one of the most prestigious races. Another cultural tradition is an international fireworks competition, Ignis Brunensis, which attracts tens of thousands of visitors to each display.The most visited sights of the city include the Špilberk Castle and fortress and the Cathedral of Saints Peter and Paul on Petrov hill, two medieval buildings that dominate the cityscape and are often depicted as its traditional symbols. The other large preserved castle near the city is Veveří Castle by Brno Reservoir. Another architectural monument of Brno is the functionalist Villa Tugendhat, which was added to the UNESCO list of World Heritage Sites in 2001. One of the natural sights nearby is the Moravian Karst. The city is a member of the UNESCO Creative Cities Network and has been designated as a ""City of Music"" in 2017.",https://en.wikipedia.org/wiki/Brno
Democratic Republic of the Congo,1971704,Kananga,http://www.wikidata.org/entity/Q205327,wd:Q205327,1787776,"city in Kasaï-Occidental, Democratic Republic of the Congo","Kananga, formerly known as Luluabourg or Luluaburg, is the capital city of the Kasai-Central Province in the Democratic Republic of the Congo and was the capital of the former Kasaï-Occidental Province. It is the fourth most populous urban area in the country, with an estimated population of 1,524,000 in 2021.The city lies near the Lulua River, a tributary of the Kasai River and the Ilebo-Lubumbashi railway.  An important commercial and administrative centre, it is home to a museum and to Kananga Airport.",https://en.wikipedia.org/wiki/Kananga
Denmark,269022,Aarhus,http://www.wikidata.org/entity/Q25319,wd:Q25319,1038,city in Central Denmark Region,"Aarhus (, US also , Danish: [ˈɒːˌhuˀs] (listen); officially spelled Århus from 1948 until 1 January 2011) is the second-largest city in Denmark and the seat of Aarhus municipality. It is located on the eastern shore of Jutland in the Kattegat sea and approximately 187 kilometres (116 mi) northwest of Copenhagen.
The largest city in Jutland, Aarhus anchors the Central Denmark Region and the statistical region Landsdel Østjylland (LØ) (lit.: Province East Jutland). The LØ is the second most populous statistical region in Denmark with an estimated population of 903,974 (as of 1 January 2021). Aarhus Municipality defines the greater Aarhus area as itself and 8 adjacent municipalities totalling 952,824 inhabitants (as of 1 January 2021) which is roughly analogous to the municipal and commercial collaboration Business Region Aarhus. The city proper, with an estimated population of 282,910 inhabitants (as of 2021), ranks as the 2nd-largest city in Denmark.
Aarhus dates back to at least the late 8th century and is among the oldest cities in Denmark. It was founded as a harbour settlement at the mouth of the Aarhus River and quickly became a trade hub. The first Christian church was built here around the year 900 and later in the Viking Age the town was fortified with defensive ramparts. The Viking Age was turbulent and violent, also for Aros, as the town was called back then, but in spite of the difficulties, the bishopric of Aarhus grew steadily stronger and more prosperous, building several religious institutions in the town during the early Middle Ages. Trade continued to improve, although it was not until 1441 that Aarhus was granted Market town privileges, and the population of Aarhus remained relatively stable until the 19th century. The 1600s, in particular, was a difficult time for Aarhus as the town suffered from several wars and the plague, and trade was also dampened by the state in favour of the royal seat of Copenhagen. Nevertheless, Aarhus grew to become the second biggest town in Denmark during that time, and in the middle of the 1700s, the once prosperous trade growth returned. The industrial revolution became an inflection point in the 19th century, as industry drove a rapid population growth, outpacing regional rivals, and the first railway line in Jutland was built here in 1862. In 1928, the first university in Jutland was founded in Aarhus and today it is a university city and the largest centre for trade, services, industry, and tourism in Jutland.
Designated as a ""Sufficiency"" global city by the Globalization and World Cities Research Network, the city's major cultural institutions include Den Gamle By, ARoS Aarhus Kunstmuseum, Moesgård Museum, Kvindemuseet, Musikhuset and Aarhus Theatre. Known as Smilets By (lit. City of Smiles) it is the Danish city with the youngest and fastest growing demographics and home to Scandinavia's largest university, Aarhus University. Commercially, the city is the principal container port in the country and major Danish companies are headquartered here such as Vestas, Arla Foods, Salling Group, and Jysk.",https://en.wikipedia.org/wiki/Aarhus
Djibouti,37939,Ali Sabieh,http://www.wikidata.org/entity/Q842854,wd:Q842854,3416108,city,"Ali Sabieh (Somali: Cali Sabiix, Arabic: علي صبيح) is the second largest city in Djibouti. It is situated about 98 kilometres (61 miles) Southwest of Djibouti City and 10 km (6 mi) north of the border with Ethiopia. It sprawls on a wide basin surrounded by granitic mountains on all sides. The famous landmark of Ali Sabieh is located near the city.",https://en.wikipedia.org/wiki/Ali_Sabieh
Dominica,3633,Portsmouth,http://www.wikidata.org/entity/Q1014235,wd:Q1014235,5692911,town in Dominica,"Portsmouth is the second largest town in Dominica, with 2,977 inhabitants.  It lies on the Indian River on Dominica's northwest coast, in Saint John Parish. Cabrits National Park is located on a peninsula to the north of town.  Portsmouth has its own sea port in Prince Rupert Bay.
Portsmouth was initially chosen as the capital of Dominica, but only served in that capacity in 1760.  After malaria broke out there the same year, the capital was moved to Roseau, where it remains.
The Ross University School of Medicine, was located near Portsmouth, in Picard, but was relocated to Barbados, after Hurricane Maria caused extensive damages in 2017. 
A farmer's market runs Tuesdays, Fridays, and Saturdays in the city.
The area is the birthplace of Exile One's Gordon Henderson, and local politician Roosevelt Douglas
Benjamin's Park is the primary sporting venue and has hosted first-class cricket.
The area has many plans for tourism and employment in general. The Japanese Government is currently funding and constructing a fish processing plant in Portsmouth.","https://en.wikipedia.org/wiki/Portsmouth,_Dominica"
Dominican Republic,1343423,Santiago de los Caballeros,http://www.wikidata.org/entity/Q42763,wd:Q42763,1022671,city in the Dominican Republic,"Santiago de los Caballeros (Spanish pronunciation: [sanˈtjaɣo ðe los kaβaˈʝeɾos]; English: Saint James of the Knights), often shortened to Santiago, is the second-largest city in the Dominican Republic and the fourth-largest city in the Caribbean by population. It is the capital of Santiago Province and the largest major metropolis in the Cibao (northwestern) region of the country, it is also the largest non-coastal metropolis in the Caribbean islands. The city has a total population of 1,173,015 inhabitants. Santiago is located approximately 155 km (96 mi) northwest of the capital Santo Domingo with an average altitude of 178 meters (584 ft).
Founded in 1495 during the first wave of European settlement in the New World, the city is the ""first Santiago of the Americas"". Today it is one of the Dominican Republic's cultural, political, industrial and financial centers. Due to its location in the fertile Cibao Valley it has a robust agricultural sector and is a leading exporter of rum, textiles, and cigars. Santiago is known as ""La Ciudad Corazón"" (the ""Heartland City"").Santiago de los Caballeros has historically been the capital of the country, and was an important strategic city in the Dominican War of Independence. The name of the city, Saint James of the Knights refers to the Hidalgos de la Isabela, a group of knights who had come from La Isabela city to stay in Santiago. Sometimes the city is called Santiago de los 30 Caballeros (English: Saint James of the 30 Knights).

",https://en.wikipedia.org/wiki/Santiago_de_los_Caballeros
East Timor,15800,Maliana,http://www.wikidata.org/entity/Q1020338,wd:Q1020338,4247505,city in East Timor,"Maliana is a city in East Timor, 149 kilometers southwest of Dili, the national capital. It has a population of 22,000. It is the capital of the district of Bobonaro and Maliana Subdistrict, and is located just a few kilometers from the border with Indonesia. It is also the see city of the Roman Catholic Diocese of Maliana, which was formed by Pope Benedict XVI with territory taken from the Roman Catholic Diocese of Dili.
Maliana an important agriculture sector, especially rice production. The majority of Maliana's population is heavily dependent on agriculture for their livelihoods, this is because rice became the preferred staple food among many Timorese. Most of the population are farmers cultivating rice and maize. During Indonesian occupation, Maliana became a rice barn town to support other districts in East Timor, and export to other places in Western Timor of Indonesia.
Maliana has seven villages consisting of Lahomea, Holsa, Ritabou, Odomau, Raifun, Tapo-Memo and Saburai. There are two main sources of water irrigation that supply water to paddy fields such Bulobu River, Nunura River, Malibaka and Bui Pira river. Bunak and Kemak are the native dialects of Maliana but most people understand and speak Tetum.
Maliana had one of the preferred schools during Portuguese occupation, known as Collegio Infante sagres. This was under a catholic mission and many East Timor educated people have graduated from this senior high School.
The citizens of Maliana were instrumental to the Australian army between 1999 and 2001, during the UNTAET operation. Employed as ""Locally Employed Civilians"" by a small contingent from the 110th Signals Squadron, the people of Maliana provided domestic support, as well as local intelligence regarding the threat of Indonesian militia to the soldiers and civilian contractors working in the area.
Australian newsman Greg Shackleton and his colleagues (the ""Balibo Five"") filed news reports from Maliana (then in Portuguese Timor) shortly before their fateful trip to Balibo in October, 1975.

",https://en.wikipedia.org/wiki/Maliana
Ecuador,2011388,Quito,http://www.wikidata.org/entity/Q2900,wd:Q2900,209982,capital of Ecuador,"Quito (; Spanish pronunciation: [ˈkito] (listen); Quechua: Kitu; formally San Francisco de Quito) is the capital of Ecuador, the closest capital city to the equator, and at an elevation of 2,850 m (9,350 ft) above sea level, the second-highest official capital city in the world. It is located in the Guayllabamba river basin, on the eastern slopes of Pichincha, an active stratovolcano in the Andes Mountains.
In 2008, the city was designated as the headquarters of the Union of South American Nations.The historic center of Quito is one of the largest, least-altered, and best-preserved in the Americas. Quito and Kraków, Poland, were the first World Cultural Heritage Sites declared by UNESCO, in 1978. The central square of Quito is located about 25 km (16 mi) south of the equator; the city itself extends to within about 1 km (0.62 mi) of zero latitude. A monument and museum marking the general location of the equator is known locally as la mitad del mundo (the middle of the world) to avoid confusion since the word Ecuador is Spanish for ""equator"".",https://en.wikipedia.org/wiki/Quito
Egypt,5598402,Giza,http://www.wikidata.org/entity/Q81788,wd:Q81788,144514,city in Egypt,"Giza (; sometimes spelled Gizah, Gizeh or Jizah; Arabic: الجيزة al-Jīzah, Egyptian Arabic pronunciation: [el ˈgiːze]) is the second-largest city in Egypt after Cairo and fourth-largest city in Africa after Kinshasa, Lagos and Cairo. It is the capital of Giza Governorate with a total population of 9.2 million as of 2021. It is located on the west bank of the Nile, 4.9 km (3 mi) southwest of central Cairo, and is a part of the Greater Cairo metropolis. Giza lies less than 30 km (18.64 mi) north of Memphis (Men-nefer), which was the capital city of the first unified Egyptian state from the days of the first pharaoh, Narmer.
Giza is most famous as the location of the Giza Plateau, the site of some of the most impressive ancient monuments in the world, including a complex of ancient Egyptian royal mortuary and sacred structures, including the Great Sphinx, the Great Pyramid of Giza, and a number of other large pyramids and temples. Giza has always been a focal point in Egypt's history due to its location close to Memphis, the ancient pharaonic capital of the Old Kingdom. Its St. George Cathedral is the episcopal see of the Coptic Catholic Eparchy of Giza.",https://en.wikipedia.org/wiki/Giza
El Salvador,378606,Usulután,http://www.wikidata.org/entity/Q1018092,wd:Q1018092,2162424,City in El Salvador,"Usulután (Spanish pronunciation: [usuluˈtan]) is the fifth largest city in El Salvador, and capital of the Usulután Department in the south-east of El Salvador.
As of 2006, it is estimated to have population of 71,636 people. Usulután rests in a rich agricultural valley and has very high and humid temperatures most of the year as it is located close to the Pacific Ocean. The city was badly damaged by the Salvadorian earthquakes of February 2001, in addition to Hurricane Mitch in 1998.
The main Catholic Church of the town is located in a park area next to the Town Hall (Alcaldia) and next to the Cine Centenario (a cinema) which are roughly located at the center of the town. Recently, Usulután has modernized considerably, having more influence from brand names such as Pollo Campero (a chicken restaurant), Biggest (a hamburger place similar to America's Burger King), and more eateries that were not available there in the past.",https://en.wikipedia.org/wiki/Usulut%C3%A1n
Equatorial Guinea,187302,Malabo,http://www.wikidata.org/entity/Q3818,wd:Q3818,48823,capital of Equatorial Guinea,"Malabo ( mə-LAH-boh, Spanish pronunciation: [maˈlaβo]; formerly Santa Isabel) is the capital of Equatorial Guinea and the province of Bioko Norte. It is located on the north coast of the island of Bioko, (Bube: Etulá, and as Fernando Pó by the Europeans). In 2018, the city had a population of approximately 297,000 inhabitants.
Spanish is the official language of the city and of the country as well, but Pichinglis is used as a language of wider communication across Bioko island, including Malabo.Malabo is the oldest city in Equatorial Guinea. Ciudad de la Paz is a planned community under construction in mainland Equatorial Guinea which was designed to replace Malabo as the capital. The institutions of governance of Equatorial Guinea began the process of locating to Ciudad de la Paz in February 2017.

",https://en.wikipedia.org/wiki/Malabo
Eritrea,146500,Keren,http://www.wikidata.org/entity/Q534409,wd:Q534409,2056449,city in Eritrea,"Keren (Tigrinya and Tigre: ከረን), historically known as Sanhit, is the second-largest city in Eritrea. It is situated around 91 kilometres (57 mi) northwest of Asmara at an elevation of 1,390 metres (4,560 ft) above sea-level. The city sprawls on a wide basin surrounded by granitic mountains on all sides. It serves as the capital of the Anseba Region, and is home to a number of ethnic groups including the Bilen people, Tigre people and Tigrinya people.","https://en.wikipedia.org/wiki/Keren,_Eritrea"
Estonia,91407,Tartu,http://www.wikidata.org/entity/Q13972,wd:Q13972,31627,second largest city of Estonia,"Tartu (Estonian pronunciation: [ˈtɑrtˑu]), is the second-largest city in Estonia, after the political and financial capital, Tallinn. It is 186 kilometres (116 miles) southeast of Tallinn and 245 kilometres (152 miles) northeast of Riga, the capital of Latvia. Tartu lies on the Emajõgi river, which connects the two largest lakes in Estonia, Lake Võrtsjärv and Lake Peipus. The city is served by Tartu Airport.

Tartu, the largest urban centre of southern Estonia, is often considered the ""intellectual capital city"" of the country, especially as it is home to the nation's oldest and most renowned university, the University of Tartu (founded in 1632).   Tartu also houses the Supreme Court of Estonia, the Ministry of Education and Research, the Estonian National Museum and the oldest Estonian-language theatre, Vanemuine. It is also the birthplace of the Estonian Song Festivals.
Tartu will be the European Capital of Culture in 2024.",https://en.wikipedia.org/wiki/Tartu
Eswatini,94874,Mbabane,http://www.wikidata.org/entity/Q3904,wd:Q3904,57049,capital of Eswatini,"Mbabane (; Swazi: ÉMbábáne, IPA: [ɛ́ᵐbʱáɓánɛ]) is a city in Eswatini (previously called Swaziland), and is one of the two capitals (along with Lobamba), serving as the executive capital.
With an estimated population of 94,874 (2010), it is located on the Mbabane River and its tributary the Polinjane River in the Mdzimba Mountains. It is located in the Hhohho Region, of which it is also the capital. The average elevation of the city is 1,243 meters. It lies on the MR3 road.",https://en.wikipedia.org/wiki/Mbabane
Ethiopia,324000,Adama,http://www.wikidata.org/entity/Q351427,wd:Q351427,1447425,human settlement,"Adama (Oromo: Adaamaa or Hadaamaa, Amharic: አዳማ), formerly Nazreth (Amharic: ናዝሬት), is a city in central Oromia Region, Ethiopia. Adama forms a Special Zone of Oromia and is surrounded by East Shewa Zone. It is located at 8.54°N 39.27°E﻿ / 8.54; 39.27 at an elevation of 1712 meters, 99 km southeast of Ethiopian capital, Addis Ababa. The city sits between the base of an escarpment to the west, and the Great Rift Valley to the east.",https://en.wikipedia.org/wiki/Adama
Fiji,52220,Lautoka,http://www.wikidata.org/entity/Q856662,wd:Q856662,712713,"city in Ba Province, Fiji","Lautoka is the second largest city in Fiji. It is on the west coast of the island of Viti Levu, in the Ba Province of the Western Division. Lying in the heart of Fiji's sugar cane-growing region, the city has come to be known as the Sugar City. Covering an area of 32 square kilometres, it had a population of 71,573 at the 2017 census, the most recent to date.",https://en.wikipedia.org/wiki/Lautoka
Finland,297132,Espoo,http://www.wikidata.org/entity/Q47034,wd:Q47034,44899,city in the region of Uusimaa in Finland,"Espoo (, Finnish: [ˈespoː]; Swedish: Esbo; Latin: Espo) is a city and municipality in the region of Uusimaa in the Republic of Finland. It is located on the northern shore of the Gulf of Finland, bordering the cities of Helsinki and Vantaa, while surrounding the enclaved town of Kauniainen. The city covers 528.03 square kilometres (203.9 sq mi) with a population of 292,913 residents in December 2020, making it the 2nd-most populous city in Finland. Espoo forms a major part of a substantially larger metropolitan area known as Greater Helsinki, home to over 1.5 million people in 2020.Espoo was first settled in the Prehistoric Era, with the first signs of human settlements going back as far as 8,000 years, but the population effectively disappeared in the early stages of the Iron Age. In the Early Middle Ages, the area was resettled by Tavastians and Southwestern Finns. After the Northern Crusades, Swedish-speaking peasants started migrating en masse to the coastal areas of present-day Finland, and Espoo was established as a self-governing Catholic parish in the 15th century. In the aftermath of the Finnish War, the establishment of Helsinki as the new capital of the Russian-controlled Grand Duchy of Finland in 1812 greatly benefited the development of the municipality. However, the area remained largely agrarian, until the 20th century. Espoo experienced rapid urbanization and major demographic changes in the decades following World War II, with Finnish superseding Swedish as the language of the majority around 1950. The municipality became a market town in 1963 and gained city status in 1972.The cityscape is dominated by detached housing and suburban environment, and the city itself is known for its large natural areas, including its long shoreline—58 kilometres in total—and archipelago, forests, lakes and a national park. Administratively, the city is divided into seven major districts, and each major district is further divided into smaller districts and neighbourhoods. Espoo has no traditional city centre; instead, it has five distinct city centres—Leppävaara, Tapiola, Matinkylä, Espoon keskus and Espoonlahti—and numerous local centres, many of which are formed around historical manors.Aalto University is based in Otaniemi, Espoo, along with a thriving science community that includes numerous startups and organizations such as VTT – the Technical Research Center of Finland. Several major companies are based in Espoo, including Nokia, HMD Global, Tieto, KONE, Neste, Fortum, Orion Corporation, Outokumpu, and Foreca, as well as video game developers Rovio and Remedy Entertainment.",https://en.wikipedia.org/wiki/Espoo
France,870731,Marseille,http://www.wikidata.org/entity/Q23482,wd:Q23482,40888948,"commune in Bouches-du-Rhône, the second largest city of France","Marseille ( mar-SAY, French: [maʁsɛj] (listen), locally [maχˈsɛjə] (listen); also spelled in English as Marseilles; Occitan: Marselha [maʀˈsejɔ, -ˈsijɔ]) is the prefecture of the French department of Bouches-du-Rhône  and capital of the Provence-Alpes-Côte d'Azur region. Situated in the historical province of Provence, it is located on the coast of the Gulf of Lion, part of the Mediterranean Sea, near the mouth of the Rhône river. Its inhabitants are called Marseillais.
Marseille is the second most populated city in France, with 870,731 inhabitants in 2019 (Jan. census) over a municipal territory of 241 km2 (93 sq mi). Together with its suburbs and exurbs, the Marseille metropolitan area, which extends over 3,972 km2 (1,534 sq mi), had a population of 1,873,270 at the Jan. 2019 census, the third most populated in France after those of Paris and Lyon. The cities of Marseille, Aix-en-Provence, and 90 suburban municipalities have formed since 2016 the Aix-Marseille-Provence Metropolis, an indirectly elected metropolitan authority now in charge of wider metropolitan issues, with a population of 1,898,561 at the Jan. 2019 census.Founded around 600 BC by Greek settlers from Phocaea, Marseille is the oldest city in France, as well as one of Europe's oldest continuously inhabited settlements. It was known to the ancient Greeks as Massalia (Greek: Μασσαλία, romanized: Massalía) and to Romans as Massilia. Marseille has been a trading port since ancient times. In particular, it experienced a considerable commercial boom during the colonial period and especially during the 19th century, becoming a prosperous industrial and trading city. Nowadays the Old Port still lies at the heart of the city where the manufacturing of soap, its famous savon de Marseille, began some 6 centuries ago. Overlooking the port is the Basilica of Notre-Dame-de-la-Garde or ""Bonne-mère"" for the people of Marseille, a Romano-Byzantine church and the symbol of the city. Inherited from this past, the Grand Port Maritime de Marseille (GPMM) and the maritime economy are major poles of regional and national activity and Marseille remains the first French port, the second Mediterranean port and the fifth European port. Since its origins, Marseille's openness to the Mediterranean Sea has made it a cosmopolitan city marked by cultural and economic exchanges with Southern Europe, the Middle East, North Africa and Asia. In Europe, the city has the third largest Jewish community after London and Paris.In the 1990s, the Euroméditerranée project for economic development and urban renewal was launched. New infrastructures and renovations were carried out in the 2000s and 2010s: the tramway, the renovation of the Hôtel-Dieu into a luxury hotel, the expansion of the Velodrome Stadium, the CMA CGM Tower, as well as other quayside museums such as the Museum of Civilisations of Europe and the Mediterranean (MuCEM). As a result, Marseille now has the most museums in France after Paris. The city was named European Capital of Culture in 2013 and European Capital of Sport in 2017. Additionally, Marseille hosted matches at the 1998 World Cup and Euro 2016. It is also home to several higher education institutions in the region, including the University of Aix-Marseille.",https://en.wikipedia.org/wiki/Marseille
Gabon,60685,Oyem,http://www.wikidata.org/entity/Q983886,wd:Q983886,1795584,city,"Oyem is the capital of Woleu-Ntem province in northern Gabon, lying on the N2 road and the River Ntem.

",https://en.wikipedia.org/wiki/Oyem
Georgia,154600,Batumi,http://www.wikidata.org/entity/Q25475,wd:Q25475,44293,second largest city of Georgia,"Batumi (; Georgian: ბათუმი [bɑtʰumi]) is the second largest city of Georgia and the capital of the Autonomous Republic of Adjara, located on the coast of the Black Sea in Georgia's southwest. It is situated in a subtropical zone at the foot of the Caucasus. Much of Batumi's economy revolves around tourism and gambling (it is nicknamed ""The Las Vegas of the Black Sea""), but the city is also an important seaport and includes industries like shipbuilding, food processing and light manufacturing. Since 2010, Batumi has been transformed by the construction of modern high-rise buildings, as well as the restoration of classical 19th-century edifices lining its historic Old Town.

",https://en.wikipedia.org/wiki/Batumi
Germany,1852478,Hamburg,http://www.wikidata.org/entity/Q1055,wd:Q1055,13467,city and federal state in the North of Germany,"Hamburg (German: [ˈhambʊʁk] (listen), locally also [ˈhambʊɪ̯ç] (listen); Low Saxon: Hamborg [ˈhambɔːç] (listen)), officially the Free and Hanseatic City of Hamburg (German: Freie und Hansestadt Hamburg; Low Saxon: Friee un Hansestadt Hamborg), is the second-largest city in Germany after Berlin, as well as the overall 7th largest city and largest non-capital city in the European Union with a population of over 1.84 million. Hamburg's urban area has a population of around 2.5 million and its metropolitan area is home to more than five million people. The city lies on the River Elbe and two of its tributaries, the River Alster and the River Bille. One of Germany's 16 federated states, Hamburg is surrounded by Schleswig-Holstein to the north and Lower Saxony to the south.
The official name reflects Hamburg's history as a member of the medieval Hanseatic League and a free imperial city of the Holy Roman Empire. Before the 1871 Unification of Germany, it was a fully sovereign city state, and before 1919 formed a civic republic headed constitutionally by a class of hereditary grand burghers or Hanseaten. Beset by disasters such as the Great Fire of Hamburg, North Sea flood of 1962 and military conflicts including World War II bombing raids, the city has managed to recover and emerge wealthier after each catastrophe.
Hamburg is Europe's third largest port, after Rotterdam and Antwerp. Major regional broadcaster NDR, the printing and publishing firm Gruner + Jahr and the newspapers Der Spiegel and Die Zeit are based in the city. Hamburg is the seat of Germany's oldest stock exchange and the world's oldest merchant bank, Berenberg Bank. Media, commercial, logistical, and industrial firms with significant locations in the city include multinationals Airbus, Blohm + Voss, Aurubis, Beiersdorf, and Unilever. Hamburg is also a major European science, research, and education hub, with several universities and institutions. The city enjoys a very high quality of living, being ranked 19th in the 2019 Mercer Quality of Living Survey.Hamburg hosts specialists in world economics and international law, including consular and diplomatic missions as the International Tribunal for the Law of the Sea, the EU-LAC Foundation, and the UNESCO Institute for Lifelong Learning, multipartite international political conferences and summits such as Europe and China and the G20. Both former German chancellors Helmut Schmidt and Angela Merkel were born in Hamburg. The former Mayor of Hamburg, Olaf Scholz, has been the current German chancellor since December 2021.
Hamburg is a major international and domestic tourist destination. The Speicherstadt and Kontorhausviertel were declared World Heritage Sites by UNESCO in 2015. Hamburg's rivers and canals are crossed by around 2,500 bridges, making it the city with the highest number of bridges in Europe. Aside from its rich architectural heritage, the city is also home to notable cultural venues such as the Elbphilharmonie and Laeiszhalle concert halls. It gave birth to movements like Hamburger Schule and paved the way for bands including The Beatles. Hamburg is also known for several theatres and a variety of musical shows. St. Pauli's Reeperbahn is among the best-known European entertainment districts.",https://en.wikipedia.org/wiki/Hamburg
