country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Bangladesh,123,Chattogram,http://www.wikidata.org/entity/Q376749,wd:Q376749,380451,"second largest city of Bangladesh, situated at the southwestern part of the country","Chittagong (/ˈtʃɪt əˌɡɒŋ/ chit-uh-gong; Bengali: চট্টগ্রাম), officially Chattogram, is the second-largest city in Bangladesh.  It is the administrative seat of the eponymous division and district. It hosts the busiest seaport on the Bay of Bengal. The city is located on the banks of the Karnaphuli River between the Chittagong Hill Tracts and the Bay of Bengal. The Greater Chittagong Area had a population of more than 8.7 million in 2017. In 2021, the city proper had a population of more than 5.1 million.One of the world's oldest ports with a functional natural harbor for centuries,  Chittagong appeared on ancient Greek and Roman maps, including on Ptolemy's world map. It was located on the southern branch of the Silk Road. In the 9th century, merchants from the Abbasid Caliphate established a trading post in Chittagong. The port fell to the Muslim conquest of Bengal during the 14th century. It was the site of a royal mint under the Delhi Sultanate, Bengal Sultanate and Mughal Empire. Between the 15th and 17th centuries, Chittagong was also a center of administrative, literary, commercial and maritime activities in Arakan, a narrow strip of land along the eastern coast of the Bay of Bengal which was under strong Bengali influence for 350 years. During the 16th century, the port became a Portuguese trading post and João de Barros described it as ""the most famous and wealthy city of the Kingdom of Bengal"". The Mughal Empire expelled the Portuguese and Arakanese in 1666. The Nawab of Bengal ceded Chittagong to the British East India Company in 1760. The Port of Chittagong was re-organized in 1887 and its busiest shipping links were with British Burma. In 1928, Chittagong was declared a ""Major Port"" of British India. During World War II, Chittagong was a base for Allied Forces engaged in the Burma Campaign. The port city began to expand and industrialize during the 1940s, particularly after the Partition of British India. The city was the historic terminus of the Assam Bengal Railway and Pakistan Eastern Railway. During the Bangladesh Liberation War in 1971, Chittagong was the site of the Bangladeshi declaration of independence. The port city has benefited from the growth of heavy industry, logistics and manufacturing in Bangladesh. Trade unionism was strong during the 1990s.
Chittagong accounts for 12% of Bangladesh's GDP, including 40% of industrial output, 80% of international trade and 50% of tax revenue. The port city is home to many of the oldest and largest companies in the country. The Port of Chittagong is one of the busiest ports in South Asia. The largest base of the Bangladesh Navy is located in Chittagong, along with an air base of the Bangladesh Air Force, garrisons of the Bangladesh Army and the main base of the Bangladesh Coast Guard. The eastern zone of the Bangladesh Railway is based in Chittagong. The Chittagong Stock Exchange is one of the twin stock markets of Bangladesh with over 700 listed companies. The Chittagong Tea Auction is a commodity exchange dealing with Bangladeshi tea. The CEPZ and KEPZ are key industrial zones with foreign direct investments. The city is served by Shah Amanat International Airport for domestic and external flights. Chittagong has a high degree of religious and ethnic diversity among Bangladeshi cities, despite having an overwhelming Bengali Muslim majority. Minorities include Bengali Hindus, Bengali Christians, Bengali Buddhists, Chakmas, Marmas, Tripuris, Garos and others.",https://en.wikipedia.org/wiki/Chittagong
Belarus,100,Vitebsk,http://www.wikidata.org/entity/Q102217,wd:Q102217,160979,city and capital of the Vitebsk region in northeastern Belarus,"Vitebsk or Viciebsk (Russian: Витебск, [ˈvʲitʲɪpsk]; Belarusian: Ві́цебск, [ˈvʲitsʲepsk]; Yiddish: וויטעבסק, Vitebsk, Lithuanian: Vitebskas, Polish: Witebsk), is a city in Belarus. The capital of the Vitebsk Region, it has 366,299 inhabitants, making it the country's fourth-largest city. It is served by Vitebsk Vostochny Airport and Vitebsk Air Base.

",https://en.wikipedia.org/wiki/Vitebsk
Belgium,146,Antwerp,http://www.wikidata.org/entity/Q12892,wd:Q12892,32149462,"municipality in the province of Antwerp, Belgium","Antwerp ( (listen); Dutch: Antwerpen [ˈɑntʋɛrpə(n)] (listen); French: Anvers [ɑ̃vɛʁs] (listen)) is a city in Belgium and the capital of Antwerp Province in the Flemish Region. With a population of 520,504, it is the most populous city center in Belgium, and with a metropolitan population of around 1,200,000 people; it is the second-largest metropolitan region after Brussels.Antwerp is on the River Scheldt, linked to the North Sea by the river's Westerschelde estuary. It is about 40 kilometres (25 mi) north of Brussels, and about 15 kilometres (9 mi) south of the Dutch border. The Port of Antwerp is one of the biggest in the world, ranking second in Europe and within the top 20 globally. The city is also known for its diamond industry and trade. In 2020, the Globalization and World Cities Research Network rated Antwerp as a Gamma + level Global City.Both economically and culturally, Antwerp is and has long been an important city in the Low Countries, especially before and during the Spanish Fury (1576) and throughout and after the subsequent Dutch Revolt. The Bourse of Antwerp, originally built in 1531 and re-built in 1872, was the world's first purpose-built commodity exchange. It was founded before stocks and shares existed, so was not strictly a stock exchange.The inhabitants of Antwerp are nicknamed Sinjoren (Dutch pronunciation: [sɪˈɲoːrə(n)]), after the Spanish honorific señor or French seigneur, ""lord"", referring to the Spanish noblemen who ruled the city in the 17th century. The city hosted the 1920 Summer Olympics.",https://en.wikipedia.org/wiki/Antwerp
Belize,85,Belize City,http://www.wikidata.org/entity/Q108223,wd:Q108223,172703,largest city in Belize,"Belize City is the largest city in Belize and was once the capital of the former British Honduras. According to the 2010 census, Belize City has a population of 57,169 people in 16,162 households. It is at the mouth of the Haulover Creek, which is a distributary of the Belize River. The Belize River empties into the Caribbean Sea eight kilometres (five miles) from Belize City on the Philip Goldson Highway on the coast of the Caribbean. The city is the country's principal port and its financial and industrial hub. Cruise ships drop anchor outside the port and are tendered by local citizens. The city was almost entirely destroyed in October 1961 when Hurricane Hattie swept ashore. It was the capital of British Honduras (as Belize was then named) until the government was moved to the new capital of Belmopan in 1970.

",https://en.wikipedia.org/wiki/Belize_City
Benin,62,Abomey,http://www.wikidata.org/entity/Q189685,wd:Q189685,72476,city in the Zou Department of Benin,"Abomey is the capital of the Zou Department of Benin. The commune of Abomey covers an area of 142 square kilometres and, as of 2012, had a population of 90,195 people.Abomey houses the Royal Palaces of Abomey, a collection of small traditional houses that were inhabited by the Kings of Dahomey from 1600 to 1900, and which were designated a World Heritage Site by UNESCO in 1985.

",https://en.wikipedia.org/wiki/Abomey
Bhutan,44,Paro,http://www.wikidata.org/entity/Q862041,wd:Q862041,4785301,city,"Paro (Dzongkha: སྤ་རོ་) is a town and seat of Paro District, in the Paro Valley of Bhutan. It is a historic town with many sacred sites and historical buildings scattered throughout the area. It is also home to Paro Airport, Bhutan's sole international airport.","https://en.wikipedia.org/wiki/Paro,_Bhutan"
Bolivia,137,Sucre,http://www.wikidata.org/entity/Q2907,wd:Q2907,43000,constitutional capital of Bolivia,"Sucre (Spanish: [ˈsukɾe]) is the constitutional capital of Bolivia, the capital of the Chuquisaca Department and the 6th most populated city in Bolivia. Located in the south-central part of the country, Sucre lies at an elevation of 2,810 meters (9,214 feet). This relatively high altitude gives the city a subtropical highland climate with cool temperatures year-round.
Its pre-Columbian name was Chuquisaca; during the Spanish Empire it was called La Plata. Before the arrival of the Spanish, the city of Chuquisaca had its own autonomy with respect to the Inca Empire (the Charcas were the only people that did not pay the ransom for the Inca captive). Today, the region is of predominantly Quechua background, with some Aymara communities and influences.
Today Sucre remains a city of major national importance and is an educational and government center, being the location of the Bolivian Supreme Court. Its pleasant climate and low crime rates have made the city popular amongst foreigners and Bolivians alike. Notably, Sucre contains one of the best preserved Hispanic colonial and republican historic city centres in the Western Hemisphere. This architectural heritage and the millenarian history of the Charcas region has led to Sucre's designation as a UNESCO World Heritage Site.
Sucre has held an important place in Bolivian history from its place as an important center in the Real Audencia de Charcas, and later as the first capital of Bolivia before the fall of silver's importance as a global mineral commodity. Some regional tension remains from the historical transfer of capital functions to Nuestra Señora de La Paz, and even today the issue features an important role in local culture and political ideology.
Today Sucre is well known for its role in national judicial functions, its local culture and history, renowned architectural urban fabric, and local industries such as chocolate, textiles, and concrete.",https://en.wikipedia.org/wiki/Sucre
Bosnia and Herzegovina,97,Mostar,http://www.wikidata.org/entity/Q93347,wd:Q93347,551361,city in Bosnia and Herzegovina,"Mostar (UK: , US: ; Serbian Cyrillic: Мостар, pronounced [mǒstaːr] (listen)) is a city and the administrative center of Herzegovina-Neretva Canton of the Federation of Bosnia and Herzegovina, an entity of Bosnia and Herzegovina.Mostar is situated on the Neretva River and is the fifth-largest city in the country. Mostar was named after the bridge keepers (mostari) who in the medieval times guarded the Stari Most (Old Bridge) over the Neretva. The Old Bridge, a UNESCO World Heritage Site, built by the Ottomans in the 16th century, is one of Bosnia and Herzegovina's most visited landmarks, and is considered an exemplary piece of Islamic architecture in the Balkans.",https://en.wikipedia.org/wiki/Mostar
Botswana,59,Francistown,http://www.wikidata.org/entity/Q165422,wd:Q165422,1741223,city in northern Botswana,"Francistown is the second largest city in Botswana, with a population of about 100,079 and 150,800 inhabitants for its agglomeration at the 2011 census. and often described as the ""Capital of the North"". It is located in eastern Botswana, about 400 kilometres (250 mi) north-northeast from the capital, Gaborone. Francistown is located at the confluence of the Tati and Inchwe rivers, and near the Shashe River (tributary to the Limpopo) and 90 kilometres (55 miles) from the international border with Zimbabwe.  Francistown was the centre of southern Africa's first gold rush and is still surrounded by old and abandoned mines.
The City of Francistown is an administrative district, separated from North-East District. It is administered by Francistown City Council.

",https://en.wikipedia.org/wiki/Francistown
Brazil,257,Curitiba,http://www.wikidata.org/entity/Q4361,wd:Q4361,439002,capital of the Brazilian state of Paraná,"Curitiba (Brazilian Portuguese: [kuɾiˈtʃibɐ]) is the capital and largest city in the Brazilian state of Paraná. The city's population was 1,948,626 as of 2020, making it the eighth most populous city in Brazil and the largest in Brazil's South Region. The Curitiba Metropolitan area comprises 26 municipalities with a total population of over 3.2 million (IBGE estimate in 2010), making it the seventh most populous metropolitan area in the country.
The city sits on a plateau at 932 m (3,058 ft) above sea level. It is located west of the seaport of Paranaguá and is served by the Afonso Pena International and Bacacheri airports. Curitiba is an important cultural, political, and economic center in Latin America and hosts the Federal University of Paraná, established in 1912.
In the 1700s Curitiba's favorable location between cattle-breeding countryside and marketplaces led to a successful cattle trade and the city's first major expansion. Later, between 1850 and 1950, it grew due to logging and agricultural expansion in Paraná State (first Araucaria angustifolia logging, later mate and coffee cultivation and in the 1970s wheat, corn and soybean cultivation). In the 1850s, waves of European immigrants arrived in Curitiba, mainly Germans, Italians, Poles and Ukrainians, contributing to the city's economic and cultural development. Nowadays, only small numbers of immigrants arrive, primarily from Middle Eastern and other South American countries.
Curitiba's biggest expansion occurred after the 1960s, with innovative urban planning that allowed the population to grow from some hundreds of thousands to more than a million people. Curitiba's economy is based on industry and services and is the fourth largest in Brazil. Economic growth occurred in parallel to a substantial inward flow of Brazilians from other parts of the country, as approximately half of the city's population was not born in Curitiba.Curitiba is one of the few Brazilian cities with a very high Human Development Index (0.856) and in 2010 it was awarded the Global Sustainable City Award, given to cities and municipalities that excel in sustainable urban development. According to US magazine Reader's Digest, Curitiba is the best ""Brazilian Big City"" in which to live. Curitiba's crime rate is considered low by Brazilian standards and the city is considered one of the safest cities in Brazil for youth. The city is also regarded as the best in which to invest in Brazil. Curitiba was one of the host cities of the 1950 FIFA World Cup, and again for the 2014 FIFA World Cup. Despite its good social indicators, the city has a higher unemployment rate than other cities in the state.",https://en.wikipedia.org/wiki/Curitiba
Bulgaria,112,Varna,http://www.wikidata.org/entity/Q6506,wd:Q6506,86762,city in Bulgaria,"Varna (Bulgarian: Варна, pronounced [ˈvarnɐ]) is the third-largest city in Bulgaria and the largest city and seaside resort on the Bulgarian Black Sea Coast and in the Northern Bulgaria region. Situated strategically in the Gulf of Varna, the city has been a major economic, social and cultural centre for almost three millennia. Historically known as Odessos (Ancient Greek: Ὀδησσός), Varna developed from a Thracian seaside settlement to a major seaport on the Black Sea.
Varna is an important centre for business, transportation, education, tourism, entertainment and healthcare. The city is referred to as the maritime capital of Bulgaria and has the headquarters of the Bulgarian Navy and merchant marine. In 2008, Varna was designated as the seat of the Black Sea Euroregion by the Council of Europe. In 2014, Varna was awarded the title of European Youth Capital 2017.The oldest gold treasure in the world, belonging to the Varna culture, was discovered in the Varna Necropolis and dated to 4600–4200 BC.
Since the discovery of the Varna Necropolis in 1974, 294 burial sites have been found, with over 3000 golden items inside.","https://en.wikipedia.org/wiki/Varna,_Bulgaria"
Burkina Faso,54,Bobo Dioulasso,http://www.wikidata.org/entity/Q223761,wd:Q223761,426983,town in Burkina Faso,"Bobo-Dioulasso is a city in Burkina Faso with a population of 903,887 (as of 2019); it is the second-largest city in the country, after Ouagadougou, Burkina Faso's capital. The name means ""home of the Bobo-Dioula"".
The local Bobo-speaking population (related to the Mande) refers to the city simply as Sia. There are two distinct dialects spoken of Jula, based on the origins of different peoples who speak this language. The city is situated in the southwest of the country, in the Houet Province, some 350 km (220 mi) from Ouagadougou. Bobo-Dioulasso is significant both economically (agricultural trade, textile industry) and culturally, as it is a major center of culture and music.",https://en.wikipedia.org/wiki/Bobo-Dioulasso
Burundi,83,Gitega,http://www.wikidata.org/entity/Q167551,wd:Q167551,766812,capital of Burundi,"Gitega (French pronunciation: ​[ɡiteɡa]), formerly Kitega, is the capital of Burundi. Located in the centre of the country, in the Burundian central plateau roughly 62 kilometres (39 mi) east of Bujumbura (the largest city and former capital), Gitega (the second largest city) was the seat of the Kingdom of Burundi until its abolition in 1966. In late December 2018, Burundian president Pierre Nkurunziza announced that he would follow on a 2007 promise to return Gitega its former political capital status, with Bujumbura remaining as economic capital and centre of commerce. A vote in the Parliament of Burundi made the change official on 16 January 2019, with all branches of government expected to move in over three years.",https://en.wikipedia.org/wiki/Gitega
Cambodia,86,Angkor,http://www.wikidata.org/entity/Q163607,wd:Q163607,89811,former capital city; region of Cambodia,"Angkor (Khmer: អង្គរ  [ʔɑŋkɔː], lit. 'Capital city'), also known as Yasodharapura (Khmer: យសោធរបុរៈ; Sanskrit: यशोधरपुर), was the capital city of the Khmer Empire. The city and empire flourished from approximately the 9th to the 15th centuries. The city houses the Angkor Wat, one of Cambodia's most popular tourist attractions.
The name Angkor is derived from nokor (នគរ), a Khmer word meaning ""kingdom"" which in turn derived from Sanskrit nagara (नगर), meaning ""city"". The Angkorian period began in AD 802, when the Khmer Hindu monarch Jayavarman II declared himself a ""universal monarch"" and ""god-king"", and lasted until the late 14th century, first falling under Ayutthayan suzerainty in 1351. A Khmer rebellion against Siamese authority resulted in the 1431 sacking of Angkor by Ayutthaya, causing its population to migrate south to Longvek.
The ruins of Angkor are located amid forests and farmland north of the Great Lake (Tonlé Sap) and south of the Kulen Hills, near modern-day Siem Reap city (13°24′N, 103°51′E), in Siem Reap Province. The temples of the Angkor area number over one thousand, ranging in scale from nondescript piles of brick rubble scattered through rice fields to the Angkor Wat, said to be the world's largest single religious monument. Many of the temples at Angkor have been restored, and together, they comprise the most significant site of Khmer architecture. Visitors approach two million annually, and the entire expanse, including Angkor Wat and Angkor Thom is collectively protected as a UNESCO World Heritage Site. The popularity of the site among tourists presents multiple challenges to the preservation of the ruins.
In 2007, an international team of researchers using satellite photographs and other modern techniques concluded that Angkor had been the largest pre-industrial city in the world, with an elaborate infrastructure system connecting an urban sprawl of at least 1,000 square kilometres (390 sq mi) to the well-known temples at its core. Angkor is considered to be a ""hydraulic city"" because it had a complicated water management network, which was used for systematically stabilizing, storing, and dispersing water throughout the area. This network is believed to have been used for irrigation in order to offset the unpredictable monsoon season and to also support the increasing population. Although the size of its population remains a topic of research and debate, newly identified agricultural systems in the Angkor area may have supported between 750,000 and one million people.",https://en.wikipedia.org/wiki/Angkor
Cameroon,93,Douala,http://www.wikidata.org/entity/Q132830,wd:Q132830,19997263,city in Cameroon,"Douala is the largest city in Cameroon and its economic capital. It is also the capital of Cameroon's Littoral Region. Home to Central Africa's largest port and its major international airport, Douala International Airport (DLA), it is the commercial and economic capital of Cameroon and the entire CEMAC region comprising Gabon, Congo, Chad, Equatorial Guinea, Central African Republic and Cameroon. Consequently, it handles most of the country's major exports, such as oil, cocoa and coffee, timber, metals and fruits. As of 2015, the city and its surrounding area had an estimated population of 2,768,400. The city sits on the estuary of Wouri River and its climate is tropical.

",https://en.wikipedia.org/wiki/Douala
