0,1,2,3,4,5,6,7,8
Bangladesh,29,Grand Trunk Road,http://www.wikidata.org/entity/Q300701,wd:Q300701,595524,major road in Asia,"The Grand Trunk Road (formerly known as Uttarapath, Sarak-e-Azam, Shah Rah-e-Azam, Badshahi Sarak, and Long Walk) is one of Asia's oldest and longest major roads. For at least 2,500 years it has linked Central Asia to the Indian subcontinent. It runs roughly 2,400 km (1,491 mi) from Teknaf, Bangladesh on the border with Myanmar west to Kabul, Afghanistan, passing through Chittagong and Dhaka in Bangladesh, Kolkata, Prayagraj, Delhi, and Amritsar in India, and Lahore, Rawalpindi, and Peshawar in Pakistan.Chandragupta Maurya, the founder of the ancient Indian Maurya Empire, built this highway along an ancient route called Uttarapatha in the 3rd century BCE, extending it from the mouth of the Ganges to the north-western frontier of the Empire. Further improvements to this road were made under Ashoka. The old route was re-aligned by Sher Shah Suri to Sonargaon and Rohtas. The Afghan end of the road was rebuilt under Mahmud Shah Durrani.   The road was considerably rebuilt in the British period between 1833 and 1860.The road coincides with current N1, Feni,(Chittagong to Dhaka), N4 & N405 (Dhaka to Sirajganj), N507 (Sirajganj to Natore) and N6 (Natore to Rajshai towards Purneain India; NH 12 (Purnea to Bakkhali ), NH 27 (Purnea to Patna), NH 19 (Kolkata to Agra), NH 44 (Agra to Jalandhar via New Delhi, Sonipat, Panipat, Ambala and Ludhiana) and NH 3 (Jalandhar to Attari, Amritsar in India towards Lahore in Pakistan) via Wagah; N-5 (Lahore, Gujranwala, Gujrat, Lalamusa, Jhelum, Rawalpindi, Peshawar and Khyber Pass towards Jalalabad in Afghanistan) in Pakistan and AH1 (Torkham-Jalalabad to Kabul) to Gazani in Afghanistan.
Over the centuries, the road acted as one of the major trade routes in the region and facilitated both travel and postal communication. The Grand Trunk Road is still used for transportation in present-day Indian subcontinent, where parts of the road have been widened and included in the national highway system.",https://en.wikipedia.org/wiki/Grand_Trunk_Road
Belarus,32,European route E30,http://www.wikidata.org/entity/Q160249,wd:Q160249,739413,A-Class West-East European route,"European route E30 is an A-Class  European route from the port of Cork in Ireland in the west to the Russian city of Omsk, near the border with Kazakhstan in the east. For much of the Russian stretch, it follows the Trans-Siberian Highway and, east of the Ural Mountains, with AH6 of the Asian Highway Network, which continues to Busan, South Korea. The total length is 6,530 km (4,060 mi)—3,300 km (2,100 mi) from Cork to Moscow, and 3,230 km (2,010 mi) from Moscow to Omsk. The naming is by the United Nations Economic Commission for Europe (UNECE).",https://en.wikipedia.org/wiki/European_route_E30
Belgium,46,Spa-Francochamps Circuit,http://www.wikidata.org/entity/Q172851,wd:Q172851,948477,"race track in Spa, Belgium","The Circuit de Spa-Francorchamps (French pronunciation: ​[siʁkɥi də spa fʁɑ̃kɔʁʃɑ̃]), frequently referred to as Spa, is a 7.004 km (4.352 mi) motor-racing circuit located in Stavelot, Belgium. It is the current venue of the Formula One Belgian Grand Prix, hosting its first Grand Prix in 1925, and has held a Grand Prix every year since 1985 (except 2003 and 2006).
Spa also hosts several other international events including the 24 Hours of Spa, the World Endurance Championship 6 Hours of Spa-Francorchamps. It is also home to the Uniroyal Fun Cup 25 Hours of Spa, one of the longest motor races in the world.
The circuit has undergone several redesigns through its history, most extensively in 1979 when the track was modified and shortened from a 14.100 km (8.761 mi) circuit using public roads to a 7.004 km (4.352 mi) permanent circuit due to safety concerns with the old circuit.Despite its name, the circuit is not in Spa but lies in the vicinity of the town of Francorchamps within the boundaries of the municipality of Stavelot, with a part in the boundaries of Malmedy.",https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
Belize,8,Hummingbird Highway,http://www.wikidata.org/entity/Q1637184,wd:Q1637184,469318,highway in Belize,"Hummingbird Highway is one of the four major highways in Belize. It connects the George Price Highway outside of Belmopan, Cayo District to the Southern Highway outside of Dangriga, Stann Creek District. It partially follows, and sometimes uses the infrastructure of, the former Stann Creek Railway (see Rail transport in Belize).
A paving project was completed in 1994. All the citrus produced in Belize travels along this highway to the two major processing plants in Stann Creek district. There are quite a few small villages along the highway. A new bridge was completed over the Sibun River in 2004, and a new bridge inaugurated in 2006 across Silver Creek; however, there are still quite a few one-lane dilapidated bridges over numerous creeks and streams.
The traffic along the Hummingbird Highway has been on the increase lately due to an increase in demand for eco-tourism and the passage of petroleum trucks, which use the Highway as a shortcut en route to the George Price Highway (which terminates at the Guatemala border). The Hummingbird Highway is the only Highway in Belize which cuts through the mountains of Belize. The highway rests in a valley which comprises citrus orchards in the lowland and untouched jungle habitat on the outskirts and beyond.",https://en.wikipedia.org/wiki/Hummingbird_Highway_(Belize)
Benin,7,Trans–West African Coastal Highway,http://www.wikidata.org/entity/Q1157731,wd:Q1157731,12234697,road,"The Trans–West African Coastal Highway or TAH 7 is a transnational highway project to link 12 West African coastal nations, from Mauritania in the north-west of the region to Nigeria in the east, with feeder roads already existing to two landlocked countries, Mali and Burkina Faso.
The eastern end of the highway terminates at Lagos, Nigeria. Some organizations such as the Economic Community of West African States (ECOWAS) consider its western end to be Nouakchott, Mauritania, and others such as the United Nations Economic Commission for Africa consider it to be Dakar, Senegal, giving rise to these alternative names for the road:

Nouakchott–Lagos Highway
Lagos–Nouakchott Highway
Dakar–Lagos Highway
Lagos–Dakar Highway
Trans-African Highway 7 in the Trans-African Highway network.",https://en.wikipedia.org/wiki/Trans%E2%80%93West_African_Coastal_Highway
Bhutan,9,AH48,http://www.wikidata.org/entity/Q1999947,wd:Q1999947,59358572,road in India and Bhutan,"Asian Highway 48 or AH48 is a transnational route in India and Bhutan, running 276 kilometres (171 mi) from Changrabandha in India to Thimphu in Bhutan.",https://en.wikipedia.org/wiki/AH48
Bolivia,44,Carretera Panamericana,http://www.wikidata.org/entity/Q271839,wd:Q271839,301108,highway along North and South America,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Autoestrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through the Darién Gap, one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina.
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
Bosnia and Herzegovina,33,European route E65,http://www.wikidata.org/entity/Q911135,wd:Q911135,3520493,transcontinental highway in Europe,"European route E65 is a north-south Class-A European route that begins in Malmö, Sweden and ends in Chania, Greece. The road is about 4,400 km (2,700 mi) in length.

",https://en.wikipedia.org/wiki/European_route_E65
Botswana,10,Cape to Cairo Road,http://www.wikidata.org/entity/Q1507197,wd:Q1507197,1338015,highway,error,error
Brazil,44,Carretera Panamericana,http://www.wikidata.org/entity/Q271839,wd:Q271839,301108,highway along North and South America,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Autoestrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through the Darién Gap, one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina.
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
Brunei,4,Pan Borneo Highway,http://www.wikidata.org/entity/Q4202293,wd:Q4202293,4473635,international road route on the island of Borneo,"Pan Borneo Highway (Malay: Lebuhraya Pan Borneo), also known as Trans-Borneo Highway or Trans-Kalimantan Highway (Indonesian: Jalan Lintas Kalimantan), is a road network on Borneo Island connecting two Malaysian states, Sabah and Sarawak, with Brunei and Kalimantan region in Indonesia. The highway is numbered AH150 in the Asian Highway Network and as Federal Route 1 in Sarawak. In Sabah, the route numbers given are 1, 13 and 22. The highway is a joint project between both governments which started as soon as the formation of Malaysia in 1963 which comprised Malaya, Sabah, Sarawak and Singapore. The lack of a road network system in Sarawak was the main factor of the construction.
The length of the entire highway is expected to be about 2,083 kilometres (1,294 mi) for the Malaysian section, 168 kilometres (104 mi) for the Bruneian section and 3,073 kilometres (1,909 mi) for the Indonesian section. The Indonesian sections of the Pan Borneo Highway is known as the Trans-Kalimantan Highway. The western route connects the city of Pontianak to Tebedu.",https://en.wikipedia.org/wiki/Pan-Borneo_Highway
Bulgaria,37,European route E80,http://www.wikidata.org/entity/Q877647,wd:Q877647,5513800,road in Europe,"European route E 80, also known as Trans-European Motorway or TEM, is an A-Class West-East European route, extending from Lisbon, Portugal to Gürbulak, Turkey, on the border with Iran. The road connects 10 countries and has a length of approximately 6,102 kilometres (3,792 mi).  At its eastern end it joins end-on with Asian Highway AH1 which continues all the way to Japan.",https://en.wikipedia.org/wiki/European_route_E80
Burkina Faso,9,Trans-Sahelian Highway,http://www.wikidata.org/entity/Q1157732,wd:Q1157732,12285274,highway,"The Trans-Sahelian Highway or TAH 5 is a transnational highway project to pave, improve and ease border formalities on a highway route through the southern fringes of the Sahel region in West Africa between Dakar, Senegal in the west and Ndjamena, Chad, in the east. Alternative names for the highway are the Dakar-Ndjamena Highway or Ndjamena-Dakar Highway and it is Trans-African Highway 5 in the Trans-African Highway network.

The highway passes through seven countries and five national capitals, and links regions of similar climate and environment which have cultural and trade links going back centuries. It is one of two east–west transnational links in West Africa and runs inland from and, for most of its length, roughly parallel to the Trans–West African Coastal Highway with a separation of about 900 km (559 mi).",https://en.wikipedia.org/wiki/Trans-Sahelian_Highway
Burundi,1,Kabingo–Kasulu–Manyovu–Mugina Road,http://www.wikidata.org/entity/Q59587506,wd:Q59587506,59259358,road in Tanzania and Burundi,"The Kabingo–Kasulu–Manyovu–Mugina–Rumonge Road is a road in  Tanzania, connecting the towns of Kabingo, Kasulu and Manyovu in Tanzania to Mugina in Burundi.",https://en.wikipedia.org/wiki/Kabingo%E2%80%93Kasulu%E2%80%93Manyovu%E2%80%93Mugina_Road
Cambodia,23,AH1,http://www.wikidata.org/entity/Q494205,wd:Q494205,4108134,"longest route of the Asian Highway Network, it connects Tokyo with Turkey–Bulgaria border","Asian Highway 1 (AH1) is the longest route of the Asian Highway Network, running 20,557 km (12,774 mi) from Tokyo, Japan via Korea, China, Southeast Asia, Bangladesh, India, Pakistan, Afghanistan and Iran to the border between Turkey and Bulgaria west of Istanbul where it joins end-on with European route E80, running all the way to Lisbon, Portugal.

",https://en.wikipedia.org/wiki/AH1
Cameroon,9,Trans-Sahelian Highway,http://www.wikidata.org/entity/Q1157732,wd:Q1157732,12285274,highway,"The Trans-Sahelian Highway or TAH 5 is a transnational highway project to pave, improve and ease border formalities on a highway route through the southern fringes of the Sahel region in West Africa between Dakar, Senegal in the west and Ndjamena, Chad, in the east. Alternative names for the highway are the Dakar-Ndjamena Highway or Ndjamena-Dakar Highway and it is Trans-African Highway 5 in the Trans-African Highway network.

The highway passes through seven countries and five national capitals, and links regions of similar climate and environment which have cultural and trade links going back centuries. It is one of two east–west transnational links in West Africa and runs inland from and, for most of its length, roughly parallel to the Trans–West African Coastal Highway with a separation of about 900 km (559 mi).",https://en.wikipedia.org/wiki/Trans-Sahelian_Highway
Canada,36,Circuit Gilles Villeneuve,http://www.wikidata.org/entity/Q172860,wd:Q172860,947540,motorsport track in Canada,"The Circuit Gilles Villeneuve, also spelled Circuit Gilles-Villeneuve (French pronunciation: ​[siʁ.kɥi ʁʒil vilnœv]), is a 4.361 km (2.710 mi) motor racing circuit in Montreal, Quebec, Canada. It is the venue for the FIA Formula One Canadian Grand Prix. It has previously hosted the FIA World Sportscar Championship, the Champ Car World Series, the NASCAR Pinty’s Series, the NASCAR Xfinity Series and the Grand-Am Rolex Sports Car Series.
The venue hosted the Champ Car World Series Grand Prix of Montreal from 2002 to 2006.",https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve
Central African Republic,9,Lagos–Mombasa Highway,http://www.wikidata.org/entity/Q1406553,wd:Q1406553,12306563,highway,"The Lagos–Mombasa Highway (also known as the Mombasa-Lagos Highway) or TAH 8 is Trans-African Highway 8  and is the principal road route between West and East Africa. It has a length of 6,259 km (3,889 mi) and is contiguous with the Dakar-Lagos Highway with which it will form (when complete) the longest east-west crossing of the continent for a total distance of 10,269 km (6,381 mi).",https://en.wikipedia.org/wiki/Lagos%E2%80%93Mombasa_Highway
Chad,9,Trans-Sahelian Highway,http://www.wikidata.org/entity/Q1157732,wd:Q1157732,12285274,highway,"The Trans-Sahelian Highway or TAH 5 is a transnational highway project to pave, improve and ease border formalities on a highway route through the southern fringes of the Sahel region in West Africa between Dakar, Senegal in the west and Ndjamena, Chad, in the east. Alternative names for the highway are the Dakar-Ndjamena Highway or Ndjamena-Dakar Highway and it is Trans-African Highway 5 in the Trans-African Highway network.

The highway passes through seven countries and five national capitals, and links regions of similar climate and environment which have cultural and trade links going back centuries. It is one of two east–west transnational links in West Africa and runs inland from and, for most of its length, roughly parallel to the Trans–West African Coastal Highway with a separation of about 900 km (559 mi).",https://en.wikipedia.org/wiki/Trans-Sahelian_Highway
Chile,44,Carretera Panamericana,http://www.wikidata.org/entity/Q271839,wd:Q271839,301108,highway along North and South America,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Autoestrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through the Darién Gap, one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina.
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
Colombia,44,Carretera Panamericana,http://www.wikidata.org/entity/Q271839,wd:Q271839,301108,highway along North and South America,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Autoestrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through the Darién Gap, one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina.
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
Costa Rica,44,Carretera Panamericana,http://www.wikidata.org/entity/Q271839,wd:Q271839,301108,highway along North and South America,"The Pan-American Highway (French: (Auto)route panaméricaine/transaméricaine; Portuguese: Rodovia/Autoestrada Pan-americana; Spanish: Autopista/Carretera/Ruta Panamericana) is a network of roads stretching across the Americas and measuring about 30,000 kilometres (19,000 mi) in total length. Except for a break of approximately 106 km (66 mi) across the border between southeast Panama and northwest Colombia, called the Darién Gap, the roads link almost all of the Pacific coastal countries of the Americas in a connected highway system. According to Guinness World Records, the Pan-American Highway is the world's longest ""motorable road"". It is only possible to cross by land between South America and Central America—the last town in Colombia to the first outpost in Panama—by a difficult and dangerous hike of at least four days through the Darién Gap, one of the rainiest areas of the planet.
The Pan-American Highway passes through many diverse climates and ecological types—ranging from dense jungles to arid deserts and barren tundra. Some areas are fully passable only during the dry season, and in many regions driving is occasionally hazardous.  The Pan-American Highway system is physically mostly complete and extends in de facto terms from Prudhoe Bay, Alaska, in North America, to the southernmost reaches of South America. Several southern highway termini are claimed, including the cities of Puerto Montt and Quellón in Chile, and Ushuaia in Argentina.
West and north of the Darién Gap, this roadway is also known as the Inter-American Highway through Central America and Mexico. There it splits into several spurs leading to the Mexico–United States border.",https://en.wikipedia.org/wiki/Pan-American_Highway
