country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Belgium,670.6536,City of Brussels,http://www.wikidata.org/entity/Q239,wd:Q239,575501,municipality and capital city of Belgium,"The City of Brussels (French: Ville de Bruxelles [vil də bʁysɛl] or alternatively Bruxelles-Ville [bʁysɛl vil]; Dutch: Stad Brussel [stɑd ˈbrʏsəl] or Brussel-Stad) is the largest municipality and historical centre of the Brussels-Capital Region, as well as the capital of Belgium. It is also the administrative centre of the European Union, and is thus often dubbed, along with the region, the EU's capital city.
Besides the central historic town located within the Pentagon, the City of Brussels covers some of the city's immediate outskirts within the greater Brussels-Capital Region, namely Haren, Laeken, and Neder-Over-Heembeek to the north, as well as the Avenue Louise/Louizalaan and the Bois de la Cambre/Ter Kamerenbos park to the south-east, where it borders municipalities in Flanders.
As of 1 January 2017, the City of Brussels had a total population of 176,545. The total area is 32.61 km2 (12.59 sq mi) which gives a population density of 5,475 inhabitants per square kilometre (14,180/sq mi). As of 2007, there were approximately 50,000 registered non-Belgians in the City of Brussels. In common with all of Brussels' municipalities, it is legally bilingual (French–Dutch).",https://en.wikipedia.org/wiki/City_of_Brussels
Bhutan,8.653846,Thimphu,http://www.wikidata.org/entity/Q9270,wd:Q9270,57658,capital of Bhutan,"Thimphu (; Dzongkha: ཐིམ་ཕུག [tʰim˥.pʰu˥]) is the capital and largest city of Bhutan. It is situated in the western central part of Bhutan, and the surrounding valley is one of Bhutan's dzongkhags, the Thimphu District. The ancient capital city of Punakha was replaced as capital by Thimphu in 1955, and in 1961 Thimphu was declared as the capital of the Kingdom of Bhutan by the 3rd Druk Gyalpo Jigme Dorji Wangchuck.
The city extends in a north–south direction on the west bank of the valley formed by the Wang Chhu, which flows out into India as the Raidāk River. Thimphu is the fifth highest capital in the world by altitude and ranges in altitude from 2,248 metres (7,375 feet) to 2,648 metres (8,688 feet). Unusually for a capital city, Thimphu does not have its own airport, instead relying on the Paro Airport (connected by road some 52 kilometres (32 miles) away).
Thimphu, as the political and economic center of Bhutan, has a dominant agricultural and livestock base, which contributes 45% of the country's GNP. Tourism, though a contributor to the economy, is strictly regulated, maintaining a balance between the traditional, development and modernization. Thimphu contains most of the important political buildings in Bhutan, including the National Assembly of the newly-formed parliamentary democracy and Dechencholing Palace, the official residence of the King, located to the north of the city. Thimphu is coordinated by the ""Thimphu Structure Plan, 2002-2027"", an urban development plan with the objective of protecting the fragile ecology of the valley. Some of this development was undertaken with financial assistance from the World Bank and Asian Development Bank.
The culture of Bhutan is fully reflected in Thimphu in literature, religion, customs, and national dress code, the monastic practices of the monasteries, music, and dance, and in the media. Tshechu is an important festival when mask dances, popularly known as Cham dances, are performed in the courtyards of the Tashichho Dzong in Thimphu. It is a four-day festival held every year in September or October, on dates corresponding to the Bhutanese calendar.

",https://en.wikipedia.org/wiki/Thimphu
Bolivia,7.2466865,Cochabamba,http://www.wikidata.org/entity/Q183124,wd:Q183124,872602,city in Bolivia,"Cochabamba (Aymara: Quchapampa; Quechua: Quchapampa) is a city and municipality in central Bolivia in a valley in the Andes mountain range. It is the capital of the Cochabamba Department and the fourth largest city in Bolivia, with a population of 630,587 according to the 2012 Bolivian census. Its name is from a compound of the Quechua words qucha ""lake"" and pampa, ""open plain."" Residents of the city and the surrounding areas are commonly referred to as cochalas or, more formally, cochabambinos.
It is known as the ""City of Eternal Spring"" or ""The Garden City"" because of its spring-like temperatures all year round. It is also known as ""La Llajta,"" which means ""town"" in Quechua.",https://en.wikipedia.org/wiki/Cochabamba
Bosnia and Herzegovina,128.2647,Sarajevo,http://www.wikidata.org/entity/Q11194,wd:Q11194,26786,capital city of Bosnia and Herzegovina,"Sarajevo ( SARR-ə-YAY-voh; Cyrillic: Сарајево, pronounced [sǎrajeʋo] (listen); see names in other languages) is the capital and largest city of Bosnia and Herzegovina, with a population of 275,524 in its administrative limits. The Sarajevo metropolitan area including Sarajevo Canton, East Sarajevo and nearby municipalities is home to 555,210 inhabitants. Located within the greater Sarajevo valley of Bosnia, it is surrounded by the Dinaric Alps and situated along the Miljacka River in the heart of the Balkans, a region of Southern Europe.
Sarajevo is the political, financial, social and cultural center of Bosnia and Herzegovina and a prominent center of culture in the Balkans, with region-wide influence in entertainment, media, fashion and the arts. Due to its long history of religious and cultural diversity, Sarajevo is sometimes called the ""Jerusalem of Europe"" or ""Jerusalem of the Balkans"". It is one of only a few major European cities to have a mosque, Catholic church, Orthodox church and synagogue within the same neighborhood.Although settlement in the area stretches back to prehistoric times, the modern city arose as an Ottoman stronghold in the 15th century. Sarajevo has attracted international attention several times throughout its history. In 1885, Sarajevo was the first city in Europe and the second city in the world to have a full-time electric tram network running through the city, following San Francisco. In 1914, it was the site of the assassination of Archduke Franz Ferdinand by local Young Bosnia activist Gavrilo Princip that sparked World War I, which also ended Austro-Hungarian rule in Bosnia and resulted in the creation of the Kingdom of Yugoslavia. Later, after World War II, the establishment of the Socialist Republic of Bosnia and Herzegovina within the Second Yugoslavia led to a massive expansion of Sarajevo, then the constituent republic's capital, which culminated with the hosting of the 1984 Winter Olympics marking a prosperous era for the city. However, after the start of the Yugoslav Wars, for 1,425 days from April 1992 to February 1996, the city suffered the longest siege of a capital city in the history of modern warfare, during the Bosnian War and the breakup of Yugoslavia.Sarajevo has been undergoing post-war reconstruction, and is the fastest growing city in Bosnia and Herzegovina. The travel guide series Lonely Planet named Sarajevo as the 43rd best city in the world, and in December 2009, listed Sarajevo as one of the top ten cities to visit in 2010. In 2011, Sarajevo was nominated to be the 2014 European Capital of Culture and in 2019, it hosted the European Youth Olympic Festival. In October 2019, Sarajevo was designated as a UNESCO Creative City for placing culture at the center of its development strategies, and is one of the world's eighteen Cities of Film.",https://en.wikipedia.org/wiki/Sarajevo
Botswana,2.676729,Gaborone,http://www.wikidata.org/entity/Q3919,wd:Q3919,56664,capital of Botswana,"Gaborone (UK:  GAB-ə-ROH-nee, HAB-, US:  GAH-bə-ROH-nee, -⁠nay, Tswana: [χabʊˈrʊnɛ]) is the capital and largest city of Botswana with a population of 231,626 based on the 2011 census, about 10% of the total population of Botswana. Its agglomeration is home to 421,907 inhabitants at the 2011 census.
Gaborone City is situated between Kgale Hill and Oodi Hill, near the confluence of the Notwane River and Segoditshane River in the south-eastern corner of Botswana, 15 kilometres (9.3 mi) from the South African border. The city is served by the Sir Seretse Khama International Airport. It is an administrative district in its own right, but is the capital of the surrounding South-East District. Locals often refer to the city as GC or Motse-Mshate.The city of Gaborone is named after Chief Gaborone of the Tlokwa tribe, who once controlled land nearby. Because it had no tribal affiliation and was close to fresh water, the city was planned to be the capital in the mid-1960s when the Bechuanaland Protectorate became an independent nation. The centre of the city is a long strip of commercial businesses, called ""Main Mall"" with a semicircle-shaped area of government offices to its east. Gaborone was once one of the fastest-growing cities in the world, and this has created problems with housing and illegal settlements. The city has also dealt with conflicts spilling into the country from Zimbabwe and South Africa during the 1980s.
Gaborone is the economic capital as well as the government capital; it is headquarters to numerous companies and the Botswana Stock Exchange. Gaborone is also home to the Southern African Development Community (SADC), a regional economic community established in 1980. Many languages are spoken there, Setswana (Tswana) being the main tongue. English, Kalanga, and Kgalagadi are also spoken.",https://en.wikipedia.org/wiki/Gaborone
Bulgaria,61.21757,Sofia,http://www.wikidata.org/entity/Q472,wd:Q472,57644,capital city of Bulgaria,"Sofia ( SOH-fee-ə, SOF-; Bulgarian: София, romanized: Sofiya, IPA: [ˈsɔfijɐ] (listen)) is the capital and largest city of Bulgaria. It is situated in the Sofia Valley at the foot of the Vitosha mountain in the western parts of the country. The city is built west of the Iskar river, and has many mineral springs, such as the Sofia Central Mineral Baths. It has a humid continental climate. Being in the centre of the Balkans, it is midway between the Black Sea and the Adriatic Sea, and closest to the Aegean Sea.Known as Serdica in Antiquity and Sredets in the Middle Ages, Sofia has been an area of human habitation since at least 7000 BC. The recorded history of the city begins with the attestation of the conquest of Serdica by the Roman Republic in 29 BC from the Celtic tribe Serdi. During the decline of the Roman Empire, the city was raided by Huns, Visigoths, Avars and Slavs. In 809 Serdica was incorporated into the Bulgarian Empire by Khan Krum and became known as Sredets. In 1018, the Byzantines ended Bulgarian rule until 1194, when it was reincorporated by the reborn Bulgarian Empire. Sredets became a major administrative, economic, cultural and literary hub until its conquest by the Ottomans in 1382. From 1530 to 1836, Sofia was the regional capital of Rumelia Eyalet, the Ottoman Empire's key province in Europe. Bulgarian rule was restored in 1878. Sofia was selected as the capital of the Third Bulgarian State in the next year, ushering a period of intense demographic and economic growth.
Sofia is the 14th largest city in the European Union. It is surrounded by mountainsides, such as Vitosha by the southern side, Lyulin by the western side, and the Balkan Mountains by the north, which makes it the third highest European capital after Andorra la Vella and Madrid. Being Bulgaria's primate city, Sofia is home of many of the major local universities, cultural institutions and commercial companies. The city has been described as the ""triangle of religious tolerance"". This is due to the fact that three temples of three major world religions—Christianity, Islam and Judaism—are situated within one square: Sveta Nedelya Church, Banya Bashi Mosque and Sofia Synagogue. This triangle was recently expanded to a ""square"" and includes the Catholic Cathedral of St Joseph.Sofia has been named one of the top ten best places for start-up businesses in the world, especially in information technologies. It was Europe's most affordable capital to visit in 2013. In 1979, the Boyana Church in Sofia was included onto the World Heritage List, and it was deconstructed in the Second Bulgarian Empire, holding much patrimonial symbolism to the Bulgarian Orthodox Church. With its cultural significance in Southeast Europe, Sofia is home to the National Opera and Ballet of Bulgaria, the National Palace of Culture, the Vasil Levski National Stadium, the Ivan Vazov National Theatre, the National Archaeological Museum, and the Serdica Amphitheatre. The Museum of Socialist Art includes many sculptures and posters that educate visitors about the lifestyle in communist Bulgaria.The population of Sofia declined from 70,000 in the late 18th century, through 19,000 in 1870, to 11,649 in 1878, after which it began increasing. Sofia hosts some 1.29 million residents within a territory of 492 km2, a concentration of 17.9% of the country population within the 200th percentile of the country territory. The urban area of Sofia hosts some 1.54 million residents within 5723 km2, which comprises Sofia City Province and parts of Sofia Province (Dragoman, Slivnitsa, Kostinbrod, Bozhurishte, Svoge, Elin Pelin, Gorna Malina, Ihtiman, Kostenets) and Pernik Province (Pernik, Radomir), representing 5.16% of the country territory. The metropolitan area of Sofia is based upon one hour of car travel time, stretches internationally and includes Dimitrovgrad in Serbia. The metropolitan region of Sofia is inhabited by a population of 1.67 million.",https://en.wikipedia.org/wiki/Sofia
Burkina Faso,1.3939294,Ouagadougou,http://www.wikidata.org/entity/Q3777,wd:Q3777,56100,capital of Burkina Faso,"Ouagadougou (, Mossi: [ˈwɔɣədəɣʊ], French: [waɡaduɡu]) is the capital of Burkina Faso and the administrative, communications, cultural, and economic centre of the nation. It is also the country's largest city, with a population of 2,453,496 in 2019. The city's name is often shortened to Ouaga. The inhabitants are called ouagalais. The spelling of the name Ouagadougou is derived from the French orthography common in former French African colonies.
Ouagadougou's primary industries are food processing and textiles. It is served by an international airport and is linked by rail to Abidjan in the Ivory Coast and, for freight only, to Kaya. There are several highways linking the city to Niamey, Niger, south to Ghana, and southwest to Ivory Coast. Ouagadougou has one of West Africa's largest markets, which burned down in 2003 and has since reopened with better facilities and improved fire-prevention measures. Other attractions include the National Museum of Burkina Faso, the Moro-Naba Palace (site of the Moro-Naba Ceremony), the National Museum of Music, and several craft markets.",https://en.wikipedia.org/wiki/Ouagadougou
Burundi,3.3694615,Bujumbura,http://www.wikidata.org/entity/Q3854,wd:Q3854,56631,former capital of Burundi,"Bujumbura (French pronunciation: ​[buʒumbuʁa]), formerly Usumbura, is the largest city and main port of Burundi. It ships most of the country's chief export, coffee, as well as cotton and tin ore. Bujumbura was formerly the country's capital. In late December 2018, Burundian president Pierre Nkurunziza announced that he would follow through on a 2007 promise to return Gitega its former political capital status, with Bujumbura remaining as economical capital and center of commerce. A vote in the Parliament of Burundi made the change official on 16 January 2019, with all branches of government expected to move to Gitega within three years.",https://en.wikipedia.org/wiki/Bujumbura
Cambodia,3.3812802,Phnom Penh,http://www.wikidata.org/entity/Q1850,wd:Q1850,51591,capital of Cambodia,"Phnom Penh (; Khmer: ភ្នំពេញ, Phnum Pénh  [pʰnomˈpɨɲ]; lit. ""Penh's Hill"") is the capital and most populous city of Cambodia. It has been the national capital since the French protectorate of Cambodia, and has grown to become the nation's economic, industrial, and cultural centre.
Phnom Penh was founded in 1434 to succeed Angkor Thom as the capital of the Khmer nation but was abandoned several times before being reestablished in 1865 by King Norodom. The city formerly functioned as a processing center, with textiles, pharmaceuticals, machine manufacturing, and rice milling. Its chief assets, however, were cultural. Institutions of higher learning included the Royal University of Phnom Penh (established in 1960 as Royal Khmer University), with schools of engineering, fine arts, technology, and agricultural sciences, the latter at Chamkar Daung, a suburb. Also located in Phnom Penh were the Royal University of Agronomic Sciences and the Agricultural School of Prek Leap.Once known as the ""Pearl of Asia"", it was considered one of the loveliest French-built cities in Indochina in the 1920s. Phnom Penh, along with Siem Reap and Sihanoukville, are significant global and domestic tourist destinations for Cambodia. Founded in 1372, the city is noted for its historical architecture and attractions. It became the national capital in 1434 following the fall of Angkor, and remained so until 1497. It regained its capital status during the French colonial era in 1865. There are a number of surviving colonial-era buildings scattered along the grand boulevards.
On the banks of the Tonlé Sap, Mekong, and Bassac Rivers, Phnom Penh is home to more than 2 million people, approximately 14% of the Cambodian population. The Greater Phnom Penh area includes the nearby Ta Khmau city and some districts of Kandal province.",https://en.wikipedia.org/wiki/Phnom_Penh
Cameroon,5.406742,Douala,http://www.wikidata.org/entity/Q132830,wd:Q132830,19997263,city in Cameroon,"Douala is the largest city in Cameroon and its economic capital. It is also the capital of Cameroon's Littoral Region. Home to Central Africa's largest port and its major international airport, Douala International Airport (DLA), it is the commercial and economic capital of Cameroon and the entire CEMAC region comprising Gabon, Congo, Chad, Equatorial Guinea, Central African Republic and Cameroon. Consequently, it handles most of the country's major exports, such as oil, cocoa and coffee, timber, metals and fruits. As of 2021, the city and its surrounding area had an estimated population of 5,768,400. The city sits on the estuary of Wouri River and its climate is tropical.",https://en.wikipedia.org/wiki/Douala
Canada,80.19475,St. John's,http://www.wikidata.org/entity/Q2082,wd:Q2082,70581,"capital city of the province of Newfoundland and Labrador, Canada","St. John's is the capital and largest city of the Canadian province of Newfoundland and Labrador, located on the eastern tip of the Avalon Peninsula on the island of Newfoundland.
The city spans 446.04 km2 (172.22 sq mi) and is the easternmost city in North America (excluding Greenland).Its name has been attributed to the belief that John Cabot sailed into the harbour on the Nativity of John the Baptist in 1497. Another possibility is that it is named after a Basque fishing town with the same name. Existing on maps as early as 1519, it is one of the oldest cities in North America. It was officially incorporated as a city in 1888. With a metropolitan population of approximately 212,579 (as of February 9, 2022), the St. John's Metropolitan Area is Canada's 20th-largest metropolitan area and the second-largest Census Metropolitan Area (CMA) in Atlantic Canada, after Halifax.The city has a rich history, having played a role in the Seven Years' War, the American Revolutionary War, and the War of 1812. Italian inventor Guglielmo Marconi received the first transatlantic wireless signal in St. John's. Its history and culture have made it into an important tourist destination. St. John's was referred to as Baile Sheáin (Johnstown), in the poetry of Donnchadh Ruadh Mac Conmara (1715–1810), and among speakers of the Irish language in Newfoundland.","https://en.wikipedia.org/wiki/St._John%27s,_Newfoundland_and_Labrador"
Cape Verde,23.937668,Praia,http://www.wikidata.org/entity/Q3751,wd:Q3751,57397,capital of Cape Verde,"Praia (Portuguese pronunciation: [ˈpɾajɐ], Portuguese for ""beach"") is the capital and largest city of Cape Verde. Located on the southern coast of Santiago island, within the Sotavento Islands group, the city is the seat of the Praia Municipality. Praia is the economic, political, and cultural center of Cape Verde.",https://en.wikipedia.org/wiki/Praia
