0,1,2,3,4,5,6,7,8
Bahrain,20,Assala Nasri,http://www.wikidata.org/entity/Q2353139,1,10521966.0,Syrian singer and actress,"Assala Mostafa Hatem Nasri (Arabic: أصالة مصطفى حاتم نصري; born 15 May 1969), commonly known as Assala (Arabic: أصالة), is a Syrian musical artist. She is one of the most popular and famous Arab singers.",https://en.wikipedia.org/wiki/Assala
Bangladesh,24,Geeta Dutt,http://www.wikidata.org/entity/Q470416,1,603989.0,Indian playback singer,"Geeta Dutt (born Geeta Ghosh Roy Chowdhuri; 23 November 1930 – 20 July 1972) was an Indian playback singer and a famous Hindi and Bengali classical artist, born in Faridpur before the Partition of India. She found particular prominence as a playback singer in Hindi cinema. She is considered as one of the best playback singers of all time in Hindi films. She also sang many modern Bengali songs, both in the film and non-film genre.",https://en.wikipedia.org/wiki/Geeta_Dutt
Barbados,138,Rihanna,http://www.wikidata.org/entity/Q36844,1,2110323.0,Barbadian singer,"Robyn Rihanna Fenty  ( (listen) ree-AN-ə; born February 20, 1988) is a Barbadian singer, actress, and businesswoman. Born in Saint Michael and raised in Bridgetown, Barbados, Rihanna auditioned for American record producer Evan Rogers who invited her to the United States to record demo tapes. After signing with Def Jam in 2005, she soon gained recognition with the release of her first two studio albums, Music of the Sun (2005) and A Girl Like Me (2006), both of which were influenced by Caribbean music and peaked within the top ten of the US Billboard 200 chart.
Rihanna's third album, Good Girl Gone Bad (2007), incorporated elements of dance-pop and established her status as a sex symbol in the music industry. The chart-topping single ""Umbrella"" earned Rihanna her first Grammy Award and catapulted her to global stardom. She continued to mix pop, dance, and R&B genres on her next studio albums, Rated R (2009), Loud (2010), Talk That Talk (2011), and Unapologetic (2012), the last of which became her first Billboard 200 number one. The albums spawned a string of chart-topping singles, including ""Rude Boy"", ""Only Girl (In the World)"", ""What's My Name?"", ""S&M"", ""We Found Love"", ""Where Have You Been"" and ""Diamonds"". Her eighth album, Anti (2016), showcased a new creative control following her departure from Def Jam. It became her second US number one album and featured the chart-topping single ""Work"". During her musical career, Rihanna has collaborated with many artists, such as Drake, Eminem, Jay-Z, Kanye West, Ne-Yo, and Shakira.
With sales of over 250 million records worldwide, Rihanna is the second-best-selling female music artist of all time. She has earned 14 number-ones and 32 top-ten singles in the US and 31 top-ten entries in the UK. Her accolades include nine Grammy Awards, 13 American Music Awards (including the Icon Award), 12 Billboard Music Awards, six Guinness World Records, the NAACP's President's Award, and an Academy Award nomination. Time named her one of the 100 most influential people in the world in 2012 and 2018. Forbes ranked her among the top ten highest-paid celebrities in 2012 and 2014. As of 2023, she is the wealthiest female musician, with an estimated net worth of $1.4 billion.Aside from music, Rihanna is known for her involvement in humanitarian causes, entrepreneurial ventures, and the fashion industry. She is the founder of the nonprofit organization Clara Lionel Foundation, cosmetics brand Fenty Beauty, and fashion house Fenty under LVMH; she is the first black woman to head a luxury brand for LVMH. Rihanna has also ventured into acting, appearing in major roles in Battleship (2012), Home (2015), Valerian and the City of a Thousand Planets (2017), and Ocean's 8 (2018). She was appointed as an ambassador of education, tourism, and investment by the Government of Barbados in 2018 and was declared a National Hero of Barbados on the first day of the country's parliamentary republic in 2021, entitling her to the style of ""The Right Excellent"" for life.

",https://en.wikipedia.org/wiki/Rihanna
Belarus,36,Alyona Lanskaya,http://www.wikidata.org/entity/Q286089,1,34739476.0,Belarusian singer,"Alyona Lanskaya (Belarusian: Алена Ланская, Romanized: Alena Lanskaja; Russian: Алёна Ланская, Romanized: Alyona Lanskaya; born 7 September 1985) is a Belarusian singer. In 2011,  she won the Slavianski Bazaar Contest in Vitebsk. Alyona represented Belarus in the Eurovision Song Contest 2013 in Malmö, Sweden with the song ""Solayoh"", qualifying from the semi-final of the competition and placing 16th in the final by scoring 48 points.",https://en.wikipedia.org/wiki/Alyona_Lanskaya
Belgium,55,Lara Fabian,http://www.wikidata.org/entity/Q192655,1,515685.0,Belgian-Canadian singer,"Lara Sophie Katy Crokaert (born January 9, 1970), better known as Lara Fabian, is a Belgian-Canadian pop singer and songwriter. She has sold over 20 million records worldwide as of 2021 and is one of the best-selling Belgian artists of all time.She was born in Etterbeek, Brussels, to a Belgian father and a Sicilian mother. She lived the first part of her childhood in Sicily, Catania, speaking Italian as her first language. She moved to Quebec in 1991 and since 1995, she has held Canadian citizenship alongside her Belgian one. In 2003, she returned to Brussels to be close to her parents in Belgium and in 2015 lived in Walloon Brabant province in Belgium just outside Brussels. In 2017, she returned permanently to Montreal, Quebec, to be with her family.

",https://en.wikipedia.org/wiki/Lara_Fabian
Benin,48,Angélique Kidjo,http://www.wikidata.org/entity/Q231276,1,736026.0,"Beninese musician, actress, and activist","Angélique Kpasseloko Hinto Hounsinou Kandjo Manta Zogbin Kidjo (; born July 14, 1960), known as Angélique Kidjo, is a Beninese-French singer-songwriter, actress, and activist noted for her diverse musical influences and creative music videos. Kidjo was born into a family of performing artists. Her father was a musician, and her mother worked as a choreographer and theatre director. Kidjo has won five Grammy Awards.
In 2007, Time magazine called her ""Africa's premier diva."" She performed at the Tokyo 2020 Olympic Games Opening Ceremony on July 23, 2021. On September 15, 2021, Time included her in their list of the 100 most influential people in the world.Her album Logozo is ranked number 37 in the Greatest Dance Albums of All Time list compiled by Vice magazine's Thump website.Kidjo is fluent in five languages: Fon, French, Yorùbá, Gen (Mina), and English. She sings in all of them, and she also has her own personal language, which includes words that serve as song titles such as ""Batonga"". ""Malaika"" is a song sung in the Swahili language. Kidjo often uses Benin's traditional Zilin vocal technique and vocalese.",https://en.wikipedia.org/wiki/Ang%C3%A9lique_Kidjo
Bhutan,4,Dechen Pem,http://www.wikidata.org/entity/Q5249116,1,33841266.0,singer,"Dechen Pem is a Bhutanese singer. She started singing in 1994 and had an album produced through Norling Drayang.
She won numerous awards including the award for Best Playback Singer (Female) at the 8th National Film Awards as well as the award for Best Playback Singer (Female) at the 1st Viewers Choice Awards’ 
Dechen pem is cited as one of the veteran rigser singer in Bhutan. She is currently judging the National Singing Competition, Druk Super Star organized by actor Kencho Wangdi",https://en.wikipedia.org/wiki/Dechen_Pem
Bolivia,12,Luzmila Carpio,http://www.wikidata.org/entity/Q466102,1,909317.0,Bolivian musician,"Luzmila Carpio is a Bolivian singer, who has performed in Spanish and Quechua, and former Bolivian ambassador to France from 2006 to 2010.",https://en.wikipedia.org/wiki/Luzmila_Carpio
Bosnia and Herzegovina,38,Lepa Brena,http://www.wikidata.org/entity/Q236943,1,427856.0,bosnian and former Yugoslavian singer,"Fahreta Živojinović (née Jahić; Serbo-Croatian Cyrillic: Фахрета Живојиновић, née Јахић; born 20 October 1960), known by her stage name Lepa Brena (Serbo-Croatian Cyrillic: Лепа Брена), is a Yugoslav singer, actress, and businesswoman. With around 25 million sold records, she is regarded as the commercially most successful recording artist from the former Yugoslavia. Brena is also often credited with creating the turbo-folk genre with her first two albums Čačak, Čačak (1982) and Mile voli disko (1982).Lepa Brena grew up in Brčko, Bosnia and Herzegovina, but has lived in Belgrade, Serbia since 1980, where she started her career. Lepa Brena is considered to be a symbol of the former Yugoslavia, due to the fact that she was one of the last popular acts to emerge before the breakup of the country. She has described herself as being ""Yugo-nostalgic"". Along with her husband, Slobodan Živojinović and friend, Saša Popović, Brena co-founded and co-owned Grand Production, the biggest record label and production company in the Balkans. In 2019, they decided to sell Grand Production for €30 million.",https://en.wikipedia.org/wiki/Lepa_Brena
Botswana,3,Magdeline Lesolebe,http://www.wikidata.org/entity/Q40748538,1,55322711.0,Motswana singer-songwriter,"Magadeline Lesolobe (born 1983), best known by her stage name Charma Gal, is a Botswana singer-songwriter.",https://en.wikipedia.org/wiki/Charma_Gal
Brazil,54,Paula Fernandes,http://www.wikidata.org/entity/Q483682,1,31335052.0,"Brazilian singer, songwriter and arranger","Paula Fernandes de Souza (Brazilian Portuguese: [ˈpawlɐ feʁˈnɐ̃dʒis]; born August 28, 1984, in Sete Lagoas, Minas Gerais) is a Brazilian singer, songwriter and arranger. In 2011 she was one of the most searched people on Google Brazil. She won a Latin Grammy Awards for her album Amanhecer in 2016.",https://en.wikipedia.org/wiki/Paula_Fernandes
Brunei,3,Maria,http://www.wikidata.org/entity/Q6760967,1,21393818.0,singer from Brunei,"Meria Aires (or popularly known as Maria or Meria Aires; born February 16, 1989) is a Bruneian singer-songwriter.",https://en.wikipedia.org/wiki/Maria_(Bruneian_singer)
Bulgaria,41,Poli Genova,http://www.wikidata.org/entity/Q236491,1,30987367.0,Bulgarian singer,"Poli Plamenova Genova (Bulgarian: Поли Пламенова Генова; born 10 February 1987) is a Bulgarian singer, songwriter, actress, and television presenter. Genova began her career in 1991, at the age of four, as a member of the Bulgarian children's ensemble Bon-Bon.
Genova later went on to represent Bulgaria in the Eurovision Song Contest 2011 with the song ""Na inat"", which did not qualify for the final. She returned to Eurovision five years later in 2016, for the second time representing Bulgaria with the song ""If Love Was a Crime"". She brought Bulgaria to the final for the first time since 2007, placing fourth, which is Bulgaria's second highest placing ever, behind her successor Kristian Kostov's 2nd place the following year.
Outside of performing, Genova has also appeared as a coach or mentor on The Voice of Bulgaria and X Factor Bulgaria, voiced the Bulgarian version of Judy Hopps in the film Zootopia, and hosted the Junior Eurovision Song Contest 2015 in Sofia. She has two children.",https://en.wikipedia.org/wiki/Poli_Genova
Burkina Faso,3,Hawa Boussim,http://www.wikidata.org/entity/Q55403675,1,60112777.0,Burkinabé singer born 1971,"Hawa Boussim (born c. 1971 in Kipoura, Boulgou Province, Burkina Faso) is a Burkinabé singer.",https://en.wikipedia.org/wiki/Hawa_Boussim
Burundi,17,Khadja Nin,http://www.wikidata.org/entity/Q455308,1,1814447.0,Burundian musician,"Khadja Nin (born 27 June 1959) is a Burundian singer and musician.
Nin was born in Burundi, the youngest of a family of eight. Her father was a senior diplomat and Minister of the Interior of the Kingdom of Burundi. She studied music at an early age like most of her brothers and sisters. With her exceptional singing voice, at the age of seven she became one of the lead vocalists in the Bujumbura choir and performed in the local cathedral. She left Burundi for Zaire in 1975 and married in 1978. In 1980 she emigrated to Belgium with her two-year-old son. In 1985 she obtained a contract with BMG. Her second album, a 1994 release entitled Ya Pili, was critically acclaimed.
Her breakthrough came in 1996 with her widely popular album Sambolera, which was sung in Swahili, Kirundi, and French. In 1997 she performed the song ""Sailing"" in a duet with Montserrat Caballé on the album Friends For Life. She successfully used a blend between African rhythms and modern pop to create her own unique brand of music. One of her most popular songs is Sina Mali, Sina Deni, a translated cover version of Stevie Wonder's song Free.
The first album was released in 1992, sung in Swahili. But it is best known in France in 1995 with the tube Sambolera mali sound, a title of the second album, Ya Pili (The second). The third album is a compilation of old and new titles. Jeanne Moreau makes the clip illustrating her song Mama, where she talks about her mother, on her fourth album Ya ... . The texts of this album are in Swahili or Kirundi (for the chorus of the title Mama). The album also includes a cover of a piece by Gabonese musician Pierre Akendengué, Africa Obota, and a song by Stevie Wonder, ""Free"" that she renamed ""Sina mali, sina deni"" (I am neither rich nor indebted). Another piece pays tribute to Nelson Mandela, and a song calls for easing the embargo imposed on Burundi.
In January 2000, she sang at AccorHotels Arena (at the time Palais Omnisports de Paris-Bercy) with Sting and Cheb Mami. She remarried in 2006 with Belgian racing driver Jacky Ickx, and they settle in Monaco. In this marriage, she has had a son who lives in Belgium.
In 2018, she was a jury member at the Cannes Film Festival, under the presidency of Cate Blanchett, alongside actresses Léa Seydoux and Kristen Stewart, director Ava DuVernay, actor Chang Chen and directors Robert Guédiguian, Denis Villeneuve and Andrey Zvyagintsev.",https://en.wikipedia.org/wiki/Khadja_Nin
Cambodia,10,Ros Serey Sothea,http://www.wikidata.org/entity/Q2982405,1,698277.0,Cambodian singer,"Ros Serey Sothea (Khmer: រស់ សេរីសុទ្ធា/រស់ សិរីសុទ្ធា  [ruəh serəjsotʰiə]; c. 1948 – c. 1977) was a Cambodian singer. She was active during the final years of the First Kingdom of Cambodia and into the Khmer Republic period. She sang in a variety of genres; romantic ballads emerged as her most popular works. Despite a relatively brief career she is credited with singing hundreds of songs. She also ventured into acting, starring in a few films. Details of her life are relatively scarce. She disappeared during the Khmer Rouge regime of the late 1970s but the circumstances of her fate remain a mystery. Norodom Sihanouk granted Sothea the honorary title ""Queen with the Golden Voice.""",https://en.wikipedia.org/wiki/Ros_Serey_Sothea
Cameroon,19,Andy Allo,http://www.wikidata.org/entity/Q4760361,1,38133590.0,"Cameroonian-American actress, guitarist, singer-songwriter","Andy Allo  is a Cameroonian-American singer-songwriter, guitarist and actress. She released her first of three albums in 2009, and joined Prince's band, The New Power Generation, in 2011. She had a recurring role in three episodes of the comedy-drama series The Game in 2011, followed by a number of other roles, including a supporting role in the 2017 film Pitch Perfect 3 and the lead role of Nora in Amazon Prime's series Upload (2020).

",https://en.wikipedia.org/wiki/Andy_Allo
Canada,144,Céline Dion,http://www.wikidata.org/entity/Q5105,1,203407.0,Canadian singer (born 1968),"Céline Marie Claudette Dion  ( say-LEEN dee-ON; born 30 March 1968) is a Canadian singer. Referred to as the ""Queen of Power Ballads"", she is noted for her powerful and technically skilled vocals. Her music has incorporated genres such as pop, rock, R&B, gospel, and classical music. Her recordings since have been mainly in English and French, although she has also sung in Spanish, Italian, German, Latin, Japanese, and Chinese.
Born into a large family in Charlemagne, Quebec, Dion emerged as a teen star in her home country with a series of French-language albums during the 1980s. She gained international recognition by winning the 1988 Eurovision Song Contest, where she represented Switzerland with ""Ne partez pas sans moi"". After learning to speak English, she signed with Epic Records in the United States. Her debut English-language album, Unison (1990), established her as a viable pop artist primarily in North America and several English-speaking markets, while The Colour of My Love (1993) gave her global superstardom.
Dion continued her success throughout the 1990s with several of the bestselling English-language albums in history, such as Falling into You (1996), Let's Talk About Love (1997),  which were certified diamond in the US with more than 30 million sales worldwide each. She also released a series of international number-one hits, including ""The Power of Love"", ""Think Twice"", ""Because You Loved Me"", ""It's All Coming Back to Me Now"", ""My Heart Will Go On"", ""I'm Your Angel"" and ""I'm Alive"". Dion continued releasing French albums between each English record; D'eux (1995) became the best-selling French-language album of all time, while S'il suffisait d'aimer (1998), Sans attendre (2012), and Encore un soir (2016), were all certified diamond in France. During the 2000s, she built her reputation as a successful live performer with A New Day... on the Las Vegas Strip (2003–07), the highest-grossing concert residency of all time, and the Taking Chances World Tour (2008–09), one of the highest-grossing concert tours of 2000s.
Dion has been named as one of the greatest singers in music. She is one of the best-selling music artists of all time, with record sales of more than 200 million worldwide. Dion is the best-selling Canadian recording artist, and the best-selling French-language artist of all time. Seven of her albums have sold at least 10 million copies worldwide, the second-most among women in history. She has won five Grammy Awards, including Album of the Year and Record of the Year. She has received two Honorary Doctorates in Music degree from Berklee College of Music and Université Laval. Billboard named her the ""Queen of Adult Contemporary"" for having the most number-one adult contemporary songs for a female artist. Dion is also the second-best-selling female artist in the United States during the Nielsen SoundScan, the 8th all-time best-performing top female artist in the United States, and the sixth all-time best-performing female soloist in Billboard 200 history. In 2003, she was honoured by the International Federation of the Phonographic Industry (IFPI) for selling over 50 million albums in Europe. In 2008, Dion was recognized as the best-selling international artist in South Africa. At the end of 2009, Dion was recognized by the Los Angeles Times as that decade's top-earning artist, with combined album sales and concert revenue exceeding $747 million.

",https://en.wikipedia.org/wiki/Celine_Dion
Cape Verde,70,Cesária Évora,http://www.wikidata.org/entity/Q103759,1,8611104.0,Cape Verdean singer (1941-2011),"Cesária Évora GCIH (Portuguese pronunciation: [sɨˈzaɾiɐ ˈɛvuɾɐ]; 27 August 1941 – 17 December 2011), more commonly known as Cize, was a Cape Verdean singer-songwriter. She received a Grammy Award in 2004 for her album Voz d'Amor. Nicknamed the ""Barefoot Diva"" for performing without shoes, she was known as the ""Queen of Morna"".Évora began singing as a young woman in bars in her hometown of Mindelo, and came to international prominence in the 1990s.

",https://en.wikipedia.org/wiki/Ces%C3%A1ria_%C3%89vora
Central African Republic,1,Corry Denguemo,http://www.wikidata.org/entity/Q37793271,1,,,--,--
Chad,8,Mounira Mitchala,http://www.wikidata.org/entity/Q3325995,1,55746466.0,"singer, author, performer, composer and actress","Mounira Mitchala, also known as Sweet Panther, is a Chadian singer, author, performer, composer and actress.",https://en.wikipedia.org/wiki/Mounira_Mitchala
Chile,37,Nicole,http://www.wikidata.org/entity/Q69474,1,5473328.0,Chilean singer,"Denisse Lillian Laval Soza (born January 19, 1977, in Chile), better known by her stage name Nicole, is a Chilean singer-songwriter, based in Santiago and Miami.",https://en.wikipedia.org/wiki/Nicole_(Chilean_singer)
