0,1,2,3,4,5,6,7,8
Azerbaijan,43,Pavel Florensky,http://www.wikidata.org/entity/Q336769,wd:Q336769,2848919.0,"Russian Orthodox theologian, priest, philosopher, mathematician, physicist, electrical engineer, inventor and Neomartyr","Pavel Alexandrovich Florensky (also P. A. Florenskiĭ, Florenskii, Florenskij; Russian: Па́вел Алекса́ндрович Флоре́нский; Armenian: Պավել Ֆլորենսկի, romanized: Pavel Florenski; 21 January [O.S. 9 January] 1882 – December 8, 1937) was a Russian Orthodox theologian, priest, philosopher, mathematician, physicist, electrical engineer, inventor, polymath and neomartyr.",https://en.wikipedia.org/wiki/Pavel_Florensky
Bahrain,9,Uthman ibn Hunaif,http://www.wikidata.org/entity/Q1108606,wd:Q1108606,5760737.0,one of the companions of Muhammad and Governor of Basra from 656 to 660,"ʿUthmān ibn Ḥunayf (Arabic: عثمان بن حنيف) was one of the companions of Muhammad (Sm). According to Shia belief, he did not give allegiance to Abu Bakr, until Ali supposedly did so. He narrated the Hadith of the blind man.Qadi Yusuf says that Uthman ibn Hunayf was an authority in all Arabia on taxation, assessment of land revenue and land reclamation. He was employed by Umar as a land revenue expert.He was appointed governor of Basra by Ali.",https://en.wikipedia.org/wiki/Uthman_ibn_Hunayf
Bangladesh,38,atisha,http://www.wikidata.org/entity/Q320150,wd:Q320150,197866.0,Indian Buddhist scholar,"Atiśa Dīpankara Śrījñāna (Bengali: অতীশ দীপংকর শ্রীজ্ঞান, romanized: ôtiś dīpôṅkôr śrigyen; 982–1054) was a Buddhist religious leader and master. He is generally associated with his work carried out at the Vikramashila monastery in Bihar. He was one of the major figures in the spread of 11th-century Mahayana and Vajrayana Buddhism in Asia and inspired Buddhist thought from Tibet to Sumatra. He is recognised as one of the greatest figures of medieval Buddhism. Atiśa's chief disciple, Dromtön, was the founder of the Kadam school, one of the New Translation schools of Tibetan Buddhism, later supplanted by the Gelug tradition in the 14th century which adopted its teachings and absorbed its monasteries.In 2004, Atiśa was ranked 18th in the BBC's poll of the greatest Bengalis of all time.",https://en.wikipedia.org/wiki/Ati%C5%9Ba
Barbados,7,Charles Jason Gordon,http://www.wikidata.org/entity/Q5079475,wd:Q5079475,33232086.0,Barbadian archbishop,"Charles Jason Gordon (born 17 March 1959) is a Trinidadian Roman Catholic prelate and the current Archbishop of Port of Spain since his appointment in 2017. He had served prior to this as a parish priest for the locality of Gonzales, approximately 1.9 km/1.2 miles outside Port of Spain, before serving as the bishop for both Bridgetown and Kingston. Gordon is known for his opposition to death sentences and favours peacemaking and bridge building in local disputes and gang violence.",https://en.wikipedia.org/wiki/Charles_Jason_Gordon
Belarus,38,Vilna Gaon,http://www.wikidata.org/entity/Q279359,wd:Q279359,413448.0,Polish-Lithuanian rabbi and Talmudist (1720–1797),"Elijah ben Solomon Zalman, (Hebrew: ר' אליהו בן שלמה זלמן Rabbi Eliyahu ben Shlomo Zalman) known as the Vilna Gaon (Yiddish: דער װילנער גאון Der Vilner Gaon, Polish: Gaon z Wilna, Lithuanian: Vilniaus Gaonas) or Elijah of Vilna, or by his Hebrew acronym HaGra (""HaGaon Rabbenu Eliyahu"": ""The sage, our teacher, Elijah""; Sialiec, April 23, 1720 – Vilnius October 9, 1797), was a Lithuanian Jewish Talmudist, halakhist, kabbalist, and the foremost leader of misnagdic (non-hasidic) Jewry of the past few centuries. He is commonly referred to in Hebrew as ha-Gaon he-Chasid mi-Vilna, ""the pious genius from Vilnius"".Through his annotations and emendations of Talmudic and other texts, he became one of the most familiar and influential figures in rabbinic study since the Middle Ages. He is considered as one of the Acharonim, and by some as one of the Rishonim. Large groups of people, including many yeshivas, uphold the set of Jewish customs and rites (minhag), the ""minhag ha-Gra"", named after him, and which is also considered by many to be the prevailing Ashkenazi minhag in Jerusalem.
Born in Sielec in the Brest Litovsk Voivodeship (today Sialiec, Belarus), the Gaon displayed extraordinary talent while still a child. By the time he was twenty years old, rabbis were submitting their most difficult halakhic problems to him for legal rulings. He was a prolific author, writing such works as glosses on the Babylonian Talmud and Shulchan Aruch known as Bi'urei ha-Gra (""Elaborations by the Gra""), a running commentary on the Mishnah, Shenoth Eliyahu (""The Years of Elijah""), and insights on the Pentateuch entitled Adereth Eliyahu (""The Cloak of Elijah""), published by his son.  Various Kabbalistic works have commentaries in his name, and he wrote commentaries on the Proverbs and other books of the Tanakh later on in his life.  None of his manuscripts were published in his lifetime.
When Hasidic Judaism became influential in his native town, the Vilna Gaon joined the ""opposers"" or Misnagdim, rabbis and heads of the Polish communities, to curb Hasidic influence. 
He encouraged his students to study natural sciences, and translated geometry books to Yiddish and Hebrew.",https://en.wikipedia.org/wiki/Vilna_Gaon
Belgium,75,Georges Lemaître,http://www.wikidata.org/entity/Q12998,wd:Q12998,224698.0,Belgian scientist and priest (1894-1966),"Georges Henri Joseph Édouard Lemaître ( lə-MET-rə; French: [ʒɔʁʒ ləmɛːtʁ] (listen); 17 July 1894 – 20 June 1966) was a Belgian Catholic priest, theoretical physicist, mathematician, astronomer, and professor of physics at the Catholic University of Louvain. He was the first to theorize that the recession of nearby galaxies can be explained by an expanding universe, which was observationally confirmed soon afterwards by Edwin Hubble. He first derived ""Hubble's law"", now called the Hubble–Lemaître law by the IAU, and published the first estimation of the Hubble constant in 1927, two years before Hubble's article. Lemaître also proposed the ""Big Bang theory"" of the origin of the universe, calling it the ""hypothesis of the primeval atom"", and later calling it ""the beginning of the world"".",https://en.wikipedia.org/wiki/Georges_Lema%C3%AEtre
Belize,7,Dorick M. Wright,http://www.wikidata.org/entity/Q1245014,wd:Q1245014,46445464.0,Belizean Roman Catholic priest,"Dorick McGowan Wright (November 15, 1945 – April 15, 2020) was a Belizean prelate. From 2006-2017, he has served as the fourth bishop of the Catholic Church for the Roman Catholic Diocese of Belize City-Belmopan. Pope Francis accepted his resignation on 26 January 2017 and appointed Fr. Lawrence Sydney Nicasio as the new bishop.",https://en.wikipedia.org/wiki/Dorick_M._Wright
Benin,23,Bernardin Gantin,http://www.wikidata.org/entity/Q378614,wd:Q378614,469939.0,cardinal of the Catholic Church,"Bernardin Gantin (8 May 1922 – 13 May 2008) was a Beninese prelate of the Catholic Church who held senior positions in the Roman Curia for twenty years and the highest position in the College of Cardinals for nine years. His prominence in the hierarchy of the Church was unprecedented for an African and has been equaled by few non-Italians. He began his career in his native country first as an auxiliary bishop and then as archbishop of Cotonou. In 1971 he began his thirty-year career in the Curia. After he had spent several years in the role of senior assistant, he held a series of senior positions as president of the Pontifical Council for Justice and Peace, president of the Pontifical Council Cor Unum, and prefect of the Sacred Congregation for Bishops
Pope Paul VI made him a cardinal in 1977, Pope John Paul II promoted him to the rank of cardinal bishop in 1986, and his peers elected him dean, the highest office in the College of Cardinals, in 1993. He retired to Benin when he turned 80.",https://en.wikipedia.org/wiki/Bernardin_Gantin
Bhutan,18,Dzongsar Jamyang Khyentse Rinpoche,http://www.wikidata.org/entity/Q730984,wd:Q730984,2575856.0,Tibetan writer and filmmaker,"Dzongsar Jamyang Khyentse Rinpoche (Tibetan: རྫོང་གསར་འཇམ་དབྱངས་མཁྱེན་བརྩེ་རིན་པོ་ཆེ།, born June 18, 1961), also known as Khyentse Norbu, is a Tibetan/Bhutanese lama, filmmaker, and writer. His four major films are The Cup (1999), Travellers and Magicians (2003), Vara: A Blessing (2013), and Hema Hema: Sing Me a Song While I Wait (2017). He is the author of  What Makes You Not a Buddhist  (2007) and many other non-fiction works about Tibetan Buddhism.
He is the eldest son of Thinley Norbu, and therefore the grandson of Dudjom Jigdral Yeshe Dorje. Rinpoche has teachers from all four major schools of Tibetan Buddhism and is a follower and champion of the Rimé (non-sectarian) movement. He considers Dilgo Khyentse as his main guru. He is also the primary custodian of the teachings of Jamyang Khyentse Wangpo.",https://en.wikipedia.org/wiki/Khyentse_Norbu
Bolivia,21,Julio Terrazas Sandoval,http://www.wikidata.org/entity/Q541218,wd:Q541218,1770729.0,Catholic cardinal,"Julio Terrazas Sandoval (March 7, 1936 – December 9, 2015) was a Cardinal Priest and Archbishop Emeritus of the Roman Catholic Archdiocese of Santa Cruz de la Sierra in the Roman Catholic Church.

",https://en.wikipedia.org/wiki/Julio_Terrazas_Sandoval
Bosnia and Herzegovina,29,Vinko Puljić,http://www.wikidata.org/entity/Q506570,wd:Q506570,1756528.0,Catholic cardinal,Vinko Puljić (pronounced [ʋîːŋko pǔːʎit͜ɕ]; born 8 September 1945) is a Bosnian prelate of the Catholic Church who has been a cardinal since 1994. He was the archbishop of Vrhbosna from 1991 to 2022.,https://en.wikipedia.org/wiki/Vinko_Pulji%C4%87
Botswana,8,Valentine Tsamma Seane,http://www.wikidata.org/entity/Q2508702,wd:Q2508702,36536046.0,Roman Catholic Bishop,"Valentine Tsamma Seane  (born 2 November 1966) is the former bishop of the Roman Catholic Diocese of Gaborone at the Christ the King Cathedral in Gaborone, Botswana. He is the second Motswana to be a bishop in Botswana.",https://en.wikipedia.org/wiki/Valentine_Tsamma_Seane
Brazil,44,Hélder Câmara,http://www.wikidata.org/entity/Q378326,wd:Q378326,1791905.0,"Brazilian Catholic priest, archbishop of Olinda and Recife","Hélder Pessoa Câmara  (7 February 1909 – 27 August 1999) was a Brazilian Catholic archbishop. A self-identified socialist, he was the Archbishop of Olinda and Recife, serving from 1964 to 1985, during the military dictatorship in Brazil. He was declared a Servant of God in 2015.
Câmara was an advocate of liberation theology.  He did social and political work for the poor and for human rights and democracy during the military regime. Câmara preached for a church closer to the disfavoured people. He is quoted as having said, ""When I give food to the poor, they call me a saint. When I ask why they are poor, they call me a communist.""",https://en.wikipedia.org/wiki/H%C3%A9lder_C%C3%A2mara
Brunei,24,Cornelius Sim,http://www.wikidata.org/entity/Q1133956,wd:Q1133956,16305807.0,Catholic bishop,"Cornelius Sim  DD (16 September 1951 – 29 May 2021) was a Bruneian prelate of the Catholic Church who served as Vicar Apostolic of Brunei from 2004 until his death. He had previously served as the apostolic prefect of Brunei from 1997 to 2004.
Sim was the first graduate of Franciscan University of Steubenville priestly discernment program to be ordained to the priesthood. Pope Francis raised him to the rank of a cardinal on 28 November 2020, making him the first cardinal from the country, and from the island of Borneo. Sim has been credited as ""Brunei's most famous Catholic"" and a ""towering figure"" in the history of Bruneian Christianity.",https://en.wikipedia.org/wiki/Cornelius_Sim
Bulgaria,64,Baba Vanga,http://www.wikidata.org/entity/Q229625,wd:Q229625,1944176.0,Bulgarian psychic,"Vangeliya Pandeva Gushterova (née Surcheva; Bulgarian: Вангелия Пандева Гущерова, née Сурчева; 3 October 1911 – 11 August 1996), commonly known as Baba Vanga (Macedonian: Баба Ванѓа, lit. 'Grandmother Vanga', better it means 'aunt Vanga'), was a Bulgarian mystic and herbalist. Blind since early childhood, Baba Vanga spent most of her life in the Rupite area of the Kozhuh mountains in Bulgaria.In the late 1970s and 1980s, she was widely known in Eastern Europe for her alleged abilities of clairvoyance and precognition. Zheni Kostadinova claimed in 1997 that millions of people believed she possessed paranormal abilities.",https://en.wikipedia.org/wiki/Baba_Vanga
Burkina Faso,20,Philippe Nakellentuba Ouédraogo,http://www.wikidata.org/entity/Q556314,wd:Q556314,41623862.0,cardinal from Burkina Faso,"Philippe Nakellentuba Ouédraogo (born 25 January 1945) is a cardinal of the Catholic Church from Burkina Faso. He is the archbishop of Ouagadougou.

",https://en.wikipedia.org/wiki/Philippe_Ou%C3%A9draogo_(cardinal)
Burundi,14,Simon Ntamwana,http://www.wikidata.org/entity/Q556345,wd:Q556345,16360669.0,Catholic archbishop,"Simon Ntamwana (born 3 June 1946) has been the Roman Catholic archbishop of the Archdiocese of Gitega in Burundi since 1997. Ntamwana was ordained as a priest on 24 March 1974 and from 1988 to 1997 he was the bishop of the diocese in Bujumbura. In 1997 he succeeded Joachim Ruhuna as the archbishop of Gitega.
In 2009, he defended Pope Benedict XVI over a controversy on the refusal to give any kind of approval to condoms in the fight against AIDS.",https://en.wikipedia.org/wiki/Simon_Ntamwana
Cambodia,12,Joseph Chhmar Salas,http://www.wikidata.org/entity/Q3452757,wd:Q3452757,17401630.0,Catholic bishop,"Joseph Chhmar Salas (Khmer: យ៉ូសែប ធ្មារ សាឡាស់) 21 October 1937 – September 1977) was a prelate of the Catholic Church who served as bishop Apostolic Vicariate of Phnom Penh in Cambodia from 1975 to 1977, when he died of exhaustion in a forced work camp of the Khmer Rouge. He was the first Cambodian native bishop.",https://en.wikipedia.org/wiki/Joseph_Chhmar_Salas
Cameroon,22,Christian Wiyghan Tumi,http://www.wikidata.org/entity/Q712058,wd:Q712058,1747021.0,Catholic cardinal,"Christian Wiyghan Tumi (15 October 1930 – 2 April 2021) was a Cameroonian prelate of the Catholic Church who was archbishop of Douala from 1991 to 2009. He was bishop of Yagoua from 1980 to 1982. After serving as coadjutor bishop of Garoua beginning in 1982, he was bishop there from 1984 to 1991. He was made a cardinal 1988. Tumi was the first and so far the only cardinal from Cameroon.",https://en.wikipedia.org/wiki/Christian_Tumi
Canada,35,Marc Ouellet,http://www.wikidata.org/entity/Q711547,wd:Q711547,1680859.0,Canadian Catholic cardinal,"Marc Armand Ouellet  (born 8 June 1944) is a Canadian prelate of the Catholic Church. He was the prefect of the Dicastery for Bishops and president of the Pontifical Commission for Latin America from 2010 to 2023.
He was Archbishop of Quebec and Primate of Canada from 2003 to 2010. He was made a cardinal by Pope John Paul II on 21 October 2003. Ouellet was considered a possible candidate for election to the papacy in both 2005 and 2013.
He spent his early career as a priest from 1972 to 2001 developing his credentials as a theologian and working as a seminary teacher and administrator in Canada, Colombia, and Rome. He also served briefly in the Roman Curia from 2001 to 2003.",https://en.wikipedia.org/wiki/Marc_Ouellet
Cape Verde,19,Arlindo Gomes Furtado,http://www.wikidata.org/entity/Q2654702,wd:Q2654702,15974883.0,Cape Verdean Catholic cardinal,"Arlindo Gomes Furtado CSSp (born 15 November 1949 in Santa Catarina) is the Cape Verdean Catholic bishop of the Diocese of Santiago de Cabo Verde, since 2009, and was the first bishop of the Diocese of Mindelo, from 2004 to 2009. In 2015, he was appointed as the first Cape Verdean cardinal by Pope Francis.",https://en.wikipedia.org/wiki/Arlindo_Gomes_Furtado
