country,number,item,item_id,shortform,pageid,wikidata_description
Ivory Coast,6,Pokou,http://www.wikidata.org/entity/Q774231,wd:Q774231,38311649,Ashanti Queen (1730-1760)
Jamaica,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
Japan,148,Murasaki Shikibu,http://www.wikidata.org/entity/Q81731,wd:Q81731,42758,Japanese novelist and poet
Jordan,42,Ruth,http://www.wikidata.org/entity/Q1774982,wd:Q1774982,29280144,protagonist of the Book of Ruth in the Hebrew Bible
Kazakhstan,3,Ustinya Kuznetsova,http://www.wikidata.org/entity/Q12567946,wd:Q12567946,,
Kosovo,26,Mara Branković,http://www.wikidata.org/entity/Q452777,wd:Q452777,3664180,"15th century Serbian princess, daughter of Đurađ Branković and Eirene Kantakouzene"
Kuwait,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
Laos,13,Nang Keo Phimpha,http://www.wikidata.org/entity/Q456990,wd:Q456990,2895549,Queen of Lan Xang
Latvia,76,Catherine I of Russia,http://www.wikidata.org/entity/Q15208,wd:Q15208,44239,Empress of Russia from 1725 to 1727
Lebanon,41,Jezebel,http://www.wikidata.org/entity/Q721295,wd:Q721295,1396986,biblical Phoenician princess
Liberia,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist
Libya,35,Berenice II,http://www.wikidata.org/entity/Q40010,wd:Q40010,84109,co-regent queen of Egypt
Liechtenstein,8,Princess Maria Theresia of Liechtenstein,http://www.wikidata.org/entity/Q6543682,wd:Q6543682,19841274,Czech noblewoman
Lithuania,31,Barbara Radziwiłł,http://www.wikidata.org/entity/Q233823,wd:Q233823,1249313,"(1520-1551) queen-consort of Poland, Grand Duchess of Lithuania"
Luxembourg,31,Julia the Younger,http://www.wikidata.org/entity/Q236459,wd:Q236459,1151705,"eldest daughter of Agrippa and Julia the Elder, granddaughter of emperor Augustus"
Madagascar,9,Rafohy,http://www.wikidata.org/entity/Q7282711,wd:Q7282711,28937330,queen
Malaysia,4,Hang Li Po,http://www.wikidata.org/entity/Q5647816,wd:Q5647816,2106337,Chinese princess
Malta,20,Maria de Dominici,http://www.wikidata.org/entity/Q16859396,wd:Q16859396,41839220,"Maltese artist, sculptor (1645–1703)"
Mexico,68,Juana Inés de la Cruz,http://www.wikidata.org/entity/Q183074,wd:Q183074,363533,"Mexican writer, philosopher, composer and poet (1648–1695)"
Moldova,7,Ruxandra Lupu,http://www.wikidata.org/entity/Q3180952,wd:Q3180952,72509554,Romanian princess
Monaco,63,Eleanor of Aquitaine,http://www.wikidata.org/entity/Q178525,wd:Q178525,9962,Queen consort of France; Queen consort of England; suo jure Duchess of Aquitaine; patroness
Mongolia,42,Börte,http://www.wikidata.org/entity/Q234805,wd:Q234805,489477,First wife of Genghis Khan
Montenegro,11,Osanna of Cattaro,http://www.wikidata.org/entity/Q2629566,wd:Q2629566,10807813,Dominican visionary and anchoress
Morocco,21,Sayyida al-Hurra,http://www.wikidata.org/entity/Q4299447,wd:Q4299447,31187693,Moroccan politician
Myanmar,10,Shin Sawbu,http://www.wikidata.org/entity/Q3132850,wd:Q3132850,6199907,Queen Regnant of Kingdom of Hanthawaddy
Nepal,40,Queen Maya,http://www.wikidata.org/entity/Q877831,wd:Q877831,1524237,mother of the Buddha
Netherlands,73,Isabelle de Charrière,http://www.wikidata.org/entity/Q123386,wd:Q123386,1463135,Dutch French-language writer and composer
New Zealand,3,Hinematioro,http://www.wikidata.org/entity/Q5766950,wd:Q5766950,34604291,Ngati Porou leader
Nicaragua,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
Nigeria,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist
North Korea,31,Hwang Jini,http://www.wikidata.org/entity/Q464510,wd:Q464510,3746941,"Korean gisaeng, poet, dancer and philosopher (1506-1544)"
North Macedonia,10,Marija Branković,http://www.wikidata.org/entity/Q23769818,wd:Q23769818,19221529,"Serbian princess, daughter of despot Stefan Branković of Serbia and princess Angelina Arianites of Albania"
Norway,57,Margaret I of Denmark,http://www.wikidata.org/entity/Q202266,wd:Q202266,58726,"Queen of Denmark, Norway, and Sweden"
Oman,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
Pakistan,22,Hamida Banu Begum,http://www.wikidata.org/entity/Q3299940,wd:Q3299940,23787346,Mughal Empress
Panama,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
Paraguay,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
People's Republic of China,62,Wu Zetian,http://www.wikidata.org/entity/Q9738,wd:Q9738,166437,founding empress of Zhou dynasty (r. 690–705); de facto ruler of Tang dynasty from 665 to 690
Peru,50,Rose of Lima,http://www.wikidata.org/entity/Q244383,wd:Q244383,355422,Dominican saint from Peru
Philippines,21,Gabriela Silang,http://www.wikidata.org/entity/Q464337,wd:Q464337,413574,Filipino insurgent leader
Poland,146,Catherine II of Russia,http://www.wikidata.org/entity/Q36450,wd:Q36450,44240,Empress of Russia (1729-1796)
Portugal,52,Maria I of Portugal,http://www.wikidata.org/entity/Q773874,wd:Q773874,254379,Portuguese monarch
Qatar,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
Republic of Ireland,36,Brigit of Kildare,http://www.wikidata.org/entity/Q80979,wd:Q80979,353772,Irish abbess and saint
Romania,12,Kata Bethlen,http://www.wikidata.org/entity/Q371727,wd:Q371727,34512974,Hungarian writer
Russia,80,Elizabeth I of Russia,http://www.wikidata.org/entity/Q130752,wd:Q130752,44319,Empress of Russia (1741–1762)
Saint Kitts and Nevis,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
Saint Lucia,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
Saint Vincent and the Grenadines,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
São Tomé and Príncipe,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist
Saudi Arabia,93,Aisha,http://www.wikidata.org/entity/Q4730963,wd:Q4730963,21552009,Muhammad's third wife (c. 613/4 – 678)
Senegal,45,Phillis Wheatley,http://www.wikidata.org/entity/Q257911,wd:Q257911,38932,American poet
Serbia,26,Mara Branković,http://www.wikidata.org/entity/Q452777,wd:Q452777,3664180,"15th century Serbian princess, daughter of Đurađ Branković and Eirene Kantakouzene"
Slovakia,56,Elizabeth of Hungary,http://www.wikidata.org/entity/Q159862,wd:Q159862,414393,Christian saint
Slovenia,35,Barbara of Cilli,http://www.wikidata.org/entity/Q231334,wd:Q231334,916272,"Queen Consort of Hungary, Germany, Bohemia and Empress Consort of Holy Roman Empire"
South Africa,32,Sarah Baartman,http://www.wikidata.org/entity/Q232041,wd:Q232041,317575,Khoikhoi woman
South Korea,27,Empress Gi,http://www.wikidata.org/entity/Q491079,wd:Q491079,183921,empress of the Yuan dynasty
Spain,97,Teresa of Ávila,http://www.wikidata.org/entity/Q174880,wd:Q174880,43583,Roman Catholic saint (1515-1582)
Sri Lanka,4,Gajaman Nona,http://www.wikidata.org/entity/Q5517541,wd:Q5517541,25979740,Sri Lankan poet (1746-1815)
State of Palestine,65,Saint Anne,http://www.wikidata.org/entity/Q164294,wd:Q164294,143102,mother of Virgin Mary in Christian and Islamic traditions; unnamed in the New Testament or Quran
Suriname,7,Elisabeth Samson,http://www.wikidata.org/entity/Q4976659,wd:Q4976659,39810510,Afro-Surinamese coffee plantation owner
Sweden,77,Kristina I of Sweden,http://www.wikidata.org/entity/Q52937,wd:Q52937,49613,"Queen of Sweden (1626-1689), ruled from 1632 until abdication in 1654"
Switzerland,73,Isabelle de Charrière,http://www.wikidata.org/entity/Q123386,wd:Q123386,1463135,Dutch French-language writer and composer
Syria,59,Zenobia,http://www.wikidata.org/entity/Q189705,wd:Q189705,43382,3rd-century Queen of the Palmyrene Empire
Tajikistan,54,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
Thailand,10,Sri Suriyothai,http://www.wikidata.org/entity/Q448084,wd:Q448084,2459580,royal consort
The Bahamas,3,Arnaq,http://www.wikidata.org/entity/Q18526538,wd:Q18526538,54869020,Native American woman captured by Martin Frobisher
The Gambia,45,Phillis Wheatley,http://www.wikidata.org/entity/Q257911,wd:Q257911,38932,American poet
Togo,3,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist
Trinidad and Tobago,14,Dido Elizabeth Belle,http://www.wikidata.org/entity/Q3027251,wd:Q3027251,4080735,British heiress and member of the Lindsay family of Evelix
Tunisia,31,Fatima al-Fihri,http://www.wikidata.org/entity/Q182363,wd:Q182363,17408791,founder of the al-Qarawiyyin mosque
Turkey,69,Helena Augusta,http://www.wikidata.org/entity/Q170164,wd:Q170164,148645,"Roman empress as the first wife of Constantius Chlorus, and mother of Emperor Constantine the Great (250-330)"
Turkmenistan,54,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
Ukraine,34,Anastasia of Kyiv,http://www.wikidata.org/entity/Q234724,wd:Q234724,15178103,Hungarian Queen
United Arab Emirates,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
United Kingdom,181,Jane Austen,http://www.wikidata.org/entity/Q36322,wd:Q36322,15782,English novelist (1775–1817)
United States of America,69,Abigail Adams,http://www.wikidata.org/entity/Q206191,wd:Q206191,102745,2nd First Lady of the United States (1797–1801)
Uruguay,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Uzbekistan,54,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
Venezuela,6,Eulalia Ramos,http://www.wikidata.org/entity/Q5850678,wd:Q5850678,41954348,Venezuelan heroine
Vietnam,24,Ho Xuan Huong,http://www.wikidata.org/entity/Q465259,wd:Q465259,1858914,Vietnamese poet
Yemen,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
