scientist,scientistLabel,sitelinks,country,countryLabel
http://www.wikidata.org/entity/Q948941,Vasily Mishin,19,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q42297483,Hary Gunarto,18,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q2925049,Fe del Mundo,17,http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q24351146,Grigory Rodchenkov,17,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q140584,Muhammad Aufi,15,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q2982590,Gazi Yaﾅ・argil,14,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4164781,Ali Moustafa Mosharafa,14,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q563537,Elias Chacour,13,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q19615664,Anat Berko,13,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q4509572,Farzana Aslam,13,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q16373886,Sahibﾉ・ Qafarova,13,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q19713709,Javanshir Feyziyev,13,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q3015226,Abu Ishaq al-Tha'labi,12,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q382950,Hiroshi Ishiguro,12,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q579171,Sarakhsi,12,http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q4520703,Aleksandr Sharonov,12,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q23692172,Aladdin Allahverdiyev,12,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q23692172,Aladdin Allahverdiyev,12,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q64607858,Tahmasib Ajdarov,12,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q1397212,Gholam Reza Aghazadeh,11,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q339427,Sayyid Ali Hamadani,11,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q715989,Mohammad Bahr al-Ulloum,11,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q343516,ﾄｰhsan Doﾄ・ramacﾄｱ,11,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q2053078,Julius No,11,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q16372029,Nﾉ・rgiz Paﾅ・ayeva,11,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q3012376,Dalia Mogahed,10,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q1979675,Mikhail Pogosyan,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2626233,Sergey Kurginyan,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4496051,Mukhamet Kharrasov,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4062290,Cﾉ・lal ﾆ・liyev,10,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q18126169,Smita Nair Jain,10,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q21293239,Mangala Narlikar,10,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q28882881,Anuradha T.K.,10,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1419231,Firouz Naderi,9,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q3128841,Sayyid Haydar Amuli,9,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q3318964,Mohammad Taqi Danesh Pajouh,9,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q1893889,Marcus Klingberg,9,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q1974031,Vyacheslav Polosin,9,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q12842330,Musa Qasﾄｱmlﾄｱ,9,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q13641439,Khoshbakht Yusifzadeh,9,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q2389208,Zhirayr Poghosyan,9,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q20747474,Susanna Mkrtchyan,9,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q26268864,Nary Ly,9,http://www.wikidata.org/entity/Q424,Cambodia
http://www.wikidata.org/entity/Q3634355,Rajiv Dixit,9,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q4834071,B. Jayant Baliga,9,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q4115464,Al-Shahrazuri,8,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2255438,Menachem Ben-Sasson,8,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q3696065,Salimuzzaman Siddiqui,8,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q11523125,Hitoshi Murayama,8,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q687043,Mahmut Ustaosmanoﾄ・lu,8,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q11096665,Li Minhua,8,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4295570,Sariya Mirzhanova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4401409,Vyacheslav Rybakov,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7702333,Tereza Khristoforovna Margulova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q19816371,Maria Vorontsova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q25687393,Dmitryi Cygankin,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q20622615,Ilya Gurvich,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4062270,Aqil ﾆ・liyev,8,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q12540008,Darkhan Kydyrali,8,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q12556846,Nadir Nadirov,8,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q3653177,Fadey Sargsyan,8,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q16371031,Artsrun Hovhannisyan,8,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q28861980,Minal Rohit,8,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q4115105,Ahmad Nahavandi,7,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q1963396,Najm al-Din Razi,7,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q2784660,Sirﾄ・j al-Dﾄｫn Ma・ｸ･mﾅｫd ibn Abﾄｫ Bakr Urmawﾄｫ,7,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q5724876,Fazl b. Ruzbihan Khunji,7,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q10858077,Mirza Husain Noori Tabarsi,7,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q4117186,Abd al-Husayn Sharaf al-Din al-Musawi,7,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q9088950,Chou Kung-shin,7,http://www.wikidata.org/entity/Q865,Taiwan
http://www.wikidata.org/entity/Q3121188,Sun Laiyan,7,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q10564067,Kin Yamei,7,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q2250808,Vadim Chernobrov,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4061761,Tatyana Alekseyeva,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4074457,Mikhail Babkin,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4133493,Andrei Victorovich Gaponov-Grekhov,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4191933,Dmitry Zimin,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4497902,Firdaus Khisamitdinova,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q15066166,Valery Falkov,7,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q11645812,Oktay Efendiyev,7,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16366360,Jamil Aliyev,7,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q18427814,Nuru Bayramov,7,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16437990,Yekaterina Ankinovich,7,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q1540640,Swami Kuvalayananda,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q3633965,Arvind Gupta,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q6780883,Mary Verghese,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q6437407,Krishna Ella,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q18707512,Vasant Gowarikar,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q19346714,Tapan Misra,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q27804499,Kanu Gandhi,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q26923220,Sheetal Amte,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q29532937,Bhakti Yadav,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q59281604,Bibha Chowdhuri,7,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q3943957,Abd al-Razzaq Lahiji,6,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q4076340,Abu'l-Fadl al-Bal'ami,6,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q471973,Amir Ansari,6,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q636905,Gholamhossein Mosaheb,6,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q822666,Hamao Umezawa,6,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q28836926,Kaveh Madani,6,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q55837,Renata Reisfeld,6,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q2902600,Herman Branover,6,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q5217489,Daniel Hillel,6,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q4789146,Arfana Mallah,6,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q7403873,Saleemul Huq,6,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q6080085,Ishfaq Ahmad,6,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q7403873,Saleemul Huq,6,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q4681586,Adel Sedra,6,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q21062183,Nagwa Abdel Meguid,6,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q1094540,Khusainov Gaysa B.,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4094384,Marina Borovskaya,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4068640,Alexei Arbatov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4132939,Ishmukhamet Galyautdinov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4428292,Olga Solomina,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4403902,Anatoly Savin,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q15064162,Anvar Asfandiyarov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q15995408,Vladimir Leonidovich Popov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q21598065,Nadezhda A. Agaltsova,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q28665941,Nikolay Krivtsov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q29358519,Nina Averina,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q29545696,Viktor Ilyin,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q47002505,Arseny Mironov,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q64734131,Elvira Aitkulova,6,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q12846393,Tamerlan Aliyev,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q18427838,Qurban Yetirmiﾅ・li,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16364231,Adil Asadov,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q80168,Hilal Mammadov,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q61122674,Sheikh Sardar Hajjihasanli,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16437759,Ibrahim Tazhiyev,6,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q16438127,Maria Omarova,6,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q25493939,ﾃ・li Bektaev,6,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q50809162,Aladdin Shamilov,6,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q4063931,Altay Sarsenuly Amanzholov,6,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q5875064,Aziz ad-Din Nasafi,6,http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q3196102,Khachatur of Taron,6,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q6636185,Norodom Narindrapong,6,http://www.wikidata.org/entity/Q424,Cambodia
http://www.wikidata.org/entity/Q4853028,Balu Sankaran,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7034852,Nikesh Arora,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q15146752,Renu Khanna-Chopra,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q18391983,Sekhar Basu,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q18125395,H. C. Verma,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q18211727,Vijayalakshmi Ravindranath,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q28867714,Nandini Harinath,6,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q4117210,Ahmad ibn al-Tayyib al-Sarakhsi,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q1623549,Paul M. Naghdi,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q4726863,Alireza Afzalipour,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q5763208,Hossein Gol-e-Golab,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q5955876,Ibrahim Khawas,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q2340557,Toshisada Nishida,5,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q6165892,Jawad Salehi,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q6419122,Ibn al-Mundhir,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q5962033,Mulla Ali Kani,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q7319760,Reza Mansouri,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q11937789,Muhammad ibn Ali Rawandi,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q16370809,Mﾉ・hﾉ・mmﾉ・d Baﾄ・ﾄｱr Xalxali,5,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q5365598,Hiroshi Komiyama,5,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q214216,Hanoch Albeck,5,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q2777542,Avraham Melamed,5,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q18224792,Tscharna Rayss,5,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q45130052,Dan H. Yaalon,5,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q4055324,Awang Sariyan,5,http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q15215230,Rauf Baratof,5,http://www.wikidata.org/entity/Q863,Tajikistan
http://www.wikidata.org/entity/Q16307459,Boonruen Choonhavan,5,http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q7113240,Ovanes Ohanian,5,http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q7674732,Hyeon Taeg-hwan,5,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q69912079,Sayeba Akhter,5,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q17488908,Lydia Yu-Jose,5,http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q338083,Mete Sozen,5,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q71236152,Zehra Sayers,5,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4794379,Kamal Stino,5,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q19957715,Emad Shahin,5,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q8459233,Cheng Rongshi,5,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q15613453,Gao Mang,5,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q55106309,Qin Hanzhang,5,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q2118855,Nijaz Mazhitov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1754118,ﾃ・lfrit Xaliqof,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3917962,Leonid Alekseyev,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4058515,Nariman ﾄ・ﾃ､yetef,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4063815,Nikolai Alyoshin,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4086164,Ruslan Bzarov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4078341,Khalil Barlybayev,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4113334,Aleksandr Vladislavlev,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4153782,Mikhail Davydov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4156598,Aleksandr Degtyaryov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4146291,Q4146291,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4196341,Timur Ivanov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4207906,Tamara Kazantseva,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4215056,Saima Karimova,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4232957,Daniil Koretsky,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4245051,Pobisk Kuznetsov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1607433,Prince Alexander Romanov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4255833,Irina Lebedeva,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4275420,Nikolai Makarovets,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4276410,Nazjiba Haerzamanovna Maksjutova,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4391530,Arthur Alexandrovich Rean,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4537854,Almira Gainullowna Janbuchtina,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q15061063,Svetlana Shitova,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q18043515,Evgeny Mikrin,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4973308,Jelena Porsanger,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7498958,Joseph G. Hakobyan,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q16710522,Minsylu Usmanova,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q16723290,Yanguzin Rim Z.,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q19906382,Aleksandr Aleksandrovich Blagonravov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q24352140,Gennady Leonov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q29359199,Irina Vasilevna Medvedeva,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q28499950,Alexander Myasnikov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q21088209,Andrei Aleksenko,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q25857946,Vladimir Kulakov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q26255699,Inesa Kozlovskaya,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q47453069,Sergey Gauthier,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q39394392,Aleksandr Arinin,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q58004322,Ulfat Mustafin,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q61723835,Rustem Ahunov,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q87447591,Q87447591,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q96695221,Q96695221,5,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q12847235,Vidadi Muradov,5,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16364940,Aytﾉ・n Mustafayeva,5,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q4249219,Q4249219,5,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q12568749,Khalel Dosmﾅｫkhamedﾅｫly,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q20483834,ﾄ・di Shﾄ・rﾄｫpov,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q4159752,Kabibulla Dzhakupov,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q4177093,Szachmardan Jesenow,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q4341461,Aleksandr Pavlov,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q6409727,Kimal Akishev,5,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q12515630,Sjarifuddin Baharsjah,5,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q25513876,Rose Amal,5,http://www.wikidata.org/entity/Q252,Indonesia
