0,1,2,3,4,5,6,7,8
Azerbaijan,45,National Art Museum of Azerbaijan,http://www.wikidata.org/entity/Q2559128,wd:Q2559128,16783121.0,аrt museum in Baku,"Azerbaijan National Museum of Art (Azerbaijani: Azərbaycan Milli İncəsənət Muzeyi) is the biggest art museum of Azerbaijan. It was founded in 1936 in Baku and in 1943 was named after Rustam Mustafayev, a prominent Azerbaijani scenic designer and theater artist. The museum consists of two 19th century buildings standing next to each other. The museum's total collection includes over 15,000 artworks. There are over 3,000 items in 60 rooms on permanent display. About 12,000 items are kept in storage. The museum changes the exhibits periodically so that more of these artworks can be displayed temporarily.",https://en.wikipedia.org/wiki/National_Art_Museum_of_Azerbaijan
Bahrain,21,Beit Al Quran,http://www.wikidata.org/entity/Q630922,wd:Q630922,4724215.0,library,"Beit Al Qur'an (Arabic: بيت القرآن, meaning: the House of Qur'an) is a multi-purpose complex dedicated to the Islamic arts and is located in Hoora, Bahrain. Established in 1990, the complex is most famous for its Islamic museum, which has been acknowledged as being one of the most renowned Islamic museums in the world.",https://en.wikipedia.org/wiki/Beit_Al_Quran
Bangladesh,19,Bangladesh National Museum,http://www.wikidata.org/entity/Q51876,wd:Q51876,2072416.0,national museum of Bangladesh,"The Bangladesh National Museum (Bengali: বাংলাদেশ জাতীয় জাদুঘর), is the national museum of Bangladesh. The museum is well organized and displays have been housed chronologically in several departments like department of ethnography and decorative art, department of history and classical art, department of natural history, and department of contemporary and world civilization.  The museum also has a rich conservation laboratory. Nalini Kanta Bhattasali served as the first curator of the museum during 1914–1947.",https://en.wikipedia.org/wiki/Bangladesh_National_Museum
Barbados,4,Barbados Museum & Historical Society,http://www.wikidata.org/entity/Q2912644,wd:Q2912644,,,--,--
Belarus,20,Belarusian National Arts Museum,http://www.wikidata.org/entity/Q2584571,wd:Q2584571,22576463.0,museum in Minsk,The National Art Museum of the Republic of Belarus (Belarusian: Нацыянальны мастацкі музей Рэспублікі Беларусь) is the largest art museum in Belarus and is located in Minsk. The museum comprises more than thirty thousands works of art which make up twenty various collections and constitutes two main ones: the one of national art and the other of art monuments of various countries of the world.,https://en.wikipedia.org/wiki/Belarusian_National_Arts_Museum
Belgium,38,Museum Plantin-Moretus,http://www.wikidata.org/entity/Q595802,wd:Q595802,3547510.0,museum in Antwerp,"The Plantin-Moretus Museum (Dutch: Plantin-Moretusmuseum) is a printing museum in Antwerp, Belgium which focuses on the work of the 16th-century printers Christophe Plantin and Jan Moretus. It is located in their former residence and printing establishment, the Plantin Press, at the Vrijdagmarkt (Friday Market) in Antwerp, and has been a UNESCO World Heritage Site since 2005.",https://en.wikipedia.org/wiki/Plantin-Moretus_Museum
Belize,4,Museum of Belize,http://www.wikidata.org/entity/Q16979616,wd:Q16979616,23290402.0,History museum in Belize,"The Museum of Belize is an art and history museum in Belize City, Belize.",https://en.wikipedia.org/wiki/Museum_of_Belize
Benin,8,Royal Palace Museum,http://www.wikidata.org/entity/Q2784858,wd:Q2784858,32086298.0,museum in Benin,"The Royal Palace, also known as King Toffa's Palace and more recently Musée Honmé, is a former royal residence and today museum in Porto-Novo, Benin.
It contains an example of an Alounloun and most displays are related to the King Toffa period.","https://en.wikipedia.org/wiki/Royal_Palace,_Porto-Novo"
Bhutan,10,National Museum of Bhutan,http://www.wikidata.org/entity/Q4315025,wd:Q4315025,11311892.0,Museum in Asia,"National Museum of Bhutan is a cultural museum in the town of Paro in western Bhutan. Established in 1968,  in the renovated  ancient Ta-dzong building, above Rinpung Dzong under the command of His Majesty, the King Jigme Dorji Wangchuck, the third hereditary Monarch of Bhutan. The necessary infrastructure was created to house some of the finest specimens of Bhutanese art, including masterpieces of bronze statues and paintings. Suitable galleries were constructed to house the extensive collections. Works of art were elegantly displayed on scientific lines. 
Today the National Museum has in its possession over 3,000 works of Bhutanese art, covering more than 1,500 years of Bhutan's cultural heritage. Its rich holdings of various creative traditions and disciplines, represent a remarkable blend of the past with the present and is a major attraction for local and foreign visitors.",https://en.wikipedia.org/wiki/National_Museum_of_Bhutan
Bolivia,6,National Mint of Bolivia,http://www.wikidata.org/entity/Q847038,wd:Q847038,14704134.0,mint located in the city of Potosí in Bolivia,"The National Mint of Bolivia (Spanish: Casa de la Moneda de Bolivia) or the Mint of Potosí (in colonial era) is a mint located in the city of Potosí in Bolivia. It is from this mint that most of the silver shipped through the Spanish Main came.
The coinage minted during its period became so well known in the world that a saying, memorialized by Miguel de Cervantes, came into use: valer un potosí, ""to be worth a potosí"" (that is, ""a fortune"").",https://en.wikipedia.org/wiki/National_Mint_of_Bolivia
Bosnia and Herzegovina,23,National Museum of Bosnia and Herzegovina,http://www.wikidata.org/entity/Q568938,wd:Q568938,4284936.0,national museum in Bosnia and Herzegovina,"The National Museum of Bosnia and Herzegovina (Bosnian, Croatian and Serbian: Zemaljski muzej Bosne i Hercegovine / Земаљски музеј Босне и Херцеговине) is located in central Sarajevo, the capital of Bosnia and Herzegovina.
It was established in 1888, having originally been conceived around 1850. In 1913, the museum building was expanded by the Czech architect Karel Pařík who designed a structure of four symmetric pavilions with a facade in the Italian Renaissance Revival style. The four pavilions contain the departments of archaeology, ethnology, natural history, and a library. After being closed for several years due to heavy damage during the Bosnian War, the museum has re-opened and is in the process of mounting new and pre-existing exhibits.
The museum is a cultural and scientific institution covering a wide range of areas including archaeology, art history, ethnology, geography, history and natural history. The Sarajevo Haggadah, an illuminated manuscript and the oldest Sephardic Jewish document in the world issued in Barcelona around 1350, containing the traditional Jewish Haggadah, is held at the museum.
It has a library with 162,000 volumes.Having remained open for its entire history including during the Bosnian War in the early 1990s, the museum was closed between 2012 and 2015 due to disagreements about funding.",https://en.wikipedia.org/wiki/National_Museum_of_Bosnia_and_Herzegovina
Botswana,7,Botswana National Museum,http://www.wikidata.org/entity/Q859613,wd:Q859613,17407533.0,"museum in Gaborone, Botswana","The Botswana National Museum, also known as the National Museum and Art Gallery, is located in the Botswana capital of Gaborone and is a multi-disciplinary institution that includes the National Art Gallery and Octagon Gallery, as well as—since November 2007—the National Botanical Garden. It displays traditional Botswana crafts and paintings and aims to celebrate the work of local artists.The museum is also involved with the preservation of Tsodilo, the country's first world heritage area, among other efforts. It is the caretaker of Tsholofelo Park, the burial place of the ""negro of Banyoles,"" known as ""El Negro"" in Botswana, following the body's return from the Darder Museum of Banyoles, in Spain.The museum was established in 1967 via an Act of Parliament and it officially opened to the public in 1968. The museum celebrated a year-long 40th anniversary in 2008 under the banner of ""Museum as Agents of Social Change and Development"", mirroring that used by the International Council of Museums.",https://en.wikipedia.org/wiki/Botswana_National_Museum
Brazil,64,São Paulo Museum of Art,http://www.wikidata.org/entity/Q82941,wd:Q82941,650105.0,"art museum in São Paulo, Brazil","The São Paulo Museum of Art (Portuguese: Museu de Arte de São Paulo, or MASP) is an art museum located on Paulista Avenue in the city of São Paulo, Brazil. It is well known for its headquarters, a 1968 concrete and glass structure designed by Lina Bo Bardi, whose main body is supported by two lateral beams over a 74 metres (243 ft) freestanding space. It is considered a landmark of the city and a main symbol of modern Brazilian architecture.
The museum is a non-profit institution founded in 1947 by Assis Chateaubriand and Pietro Maria Bardi. MASP distinguished itself for many important initiatives concerning museology and art education in Brazil, as well as for its pioneering role as a cultural center. It was also the first Brazilian museum interested in post-World War II art.
The museum is internationally recognized for its collection of European art, considered the finest in Latin America and all Southern Hemisphere. It also houses an important collection of Brazilian art, prints and drawings, as well as smaller collections of African and Asian art, antiquities, decorative arts, and others, amounting to more than 8,000 pieces. MASP also has one of the largest art libraries in the country. The entire collection was placed to the Brazilian National Heritage list by Brazil's Institute of History and Art.",https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_Museum_of_Art
Brunei,18,Brunei Museum,http://www.wikidata.org/entity/Q2756903,wd:Q2756903,15185509.0,national museum of Brunei,"The Brunei Museum (Malay: Muzium Brunei) is the national museum of Brunei. It is located in Kota Batu in the capital Bandar Seri Begawan. The museum has exhibits of Islamic art, historical period of the 16th century and archaeology and ethnography. It is the largest museum in Brunei. The museum has been closed since 2014 for repairs and upgrade, and was expected to reopen in 2020, but remains closed in 2022.
The museum published the first Brunei Museum Journal, an academic journal in 1969, which is an annual feature now.",https://en.wikipedia.org/wiki/Brunei_Museum
Bulgaria,20,National Historical Museum,http://www.wikidata.org/entity/Q1968325,wd:Q1968325,4413003.0,museum in Bulgaria,"The National Historical Museum (Национален исторически музей, Natsionalen istoricheski muzey) in Sofia is Bulgaria's largest museum. It was founded on 5 May 1973. A new representative exhibition was opened in the building of the Court of Justice on 2 March 1984, to commemorate the 13th centenary of the Bulgarian state. The museum was moved in 2000 to one of the major buildings in the complex serving as official residence of the President, Vice President and Government of the Republic of Bulgaria., and currently contains over 650,000 objects connected to archaeology, fine arts, history and ethnography, although only 10% of them are permanently exhibited.
The museum includes a cloakroom, cafe, library and souvenir shop. It undertakes professional conservation and restoration of historical monuments, authenticity investigations and expert valuation. Its collections comprise materials dating from prehistoric ages till the present.
Major excavated exhibits include: 

Valchitran Treasure
Dabene Treasure
Rogozen Treasure (part)
Panagyurishte Treasure (either replicas or the real objects)","https://en.wikipedia.org/wiki/National_Historical_Museum,_Bulgaria"
Burkina Faso,7,Musée de Manega,http://www.wikidata.org/entity/Q1127493,wd:Q1127493,15382433.0,"museum in the village of Manega, Burkina Faso, that specializes in the arts and musical instruments of the country","Musée de Manega or Manega Museum is a museum located 55 km (34 mi) northwest of the city Ouagadougou, in the village of Manega, Burkina Faso. It was established by Frédéric Pacéré Titinga.
The museums contains the ""Boura flutes,"" around 40 funeral pieces, tubes, terracota jars, bracelets and elements that were used for rituals in the Niger Valley, dating from the 2nd to the 11th century. It is also known for its 200-year-old Mossi rifles.",https://en.wikipedia.org/wiki/Mus%C3%A9e_de_Manega
Burundi,11,National Museum of Gitega,http://www.wikidata.org/entity/Q2688645,wd:Q2688645,17407654.0,Museum in Gitega,"The National Museum of Gitega (French: Musée National de Gitega, Kirundi: Iratiro ry'akaranga k'Uburundi) is the national museum of Burundi. It is located in Gitega and was founded under Belgian colonial rule in 1955. The museum is the largest of Burundi's public museums although its collection is displayed in a single room. In 2014 it averaged 20–50 visitors per week.Founded in 1955, the museum was intended to preserve artefacts from Burundian folk culture which were declining as a result of modernisation and social change. Its collection includes ethnographic and historical objects originating in the country, including artefacts from the court of the Burundian monarchs. The lack of funds has meant that the museum has made few recent acquisitions.In 2015, a catalogue of the museum's collection was published with the support of the German Embassy in Burundi entitled Le Patrimoine Burundais: le Musée de Gitega.",https://en.wikipedia.org/wiki/National_Museum_of_Gitega
Cambodia,19,National Museum of Cambodia,http://www.wikidata.org/entity/Q1929750,wd:Q1929750,4598990.0,"art museum, archaeology,and history in Phnom Penh, Cambodia","The National Museum of Cambodia (Khmer: សារមន្ទីរជាតិ) is Cambodia's largest museum of cultural history and is the country's leading historical and archaeological museum. It is located in Chey Chumneas, Phnom Penh.",https://en.wikipedia.org/wiki/National_Museum_of_Cambodia
Cameroon,7,Doual'art,http://www.wikidata.org/entity/Q1051789,wd:Q1051789,16617421.0,art gallery in Cameroon,"doual'art is a non profit cultural organisation and art centre founded in 1991 in Douala, Cameroon and focussed on new urban practices of African cities.",https://en.wikipedia.org/wiki/Doual%27art
Canada,33,Royal Ontario Museum,http://www.wikidata.org/entity/Q649250,wd:Q649250,338359.0,"museum of world culture and natural history in Toronto, Ontario, Canada","The Royal Ontario Museum (ROM) is a museum of art, world culture and natural history in Toronto, Ontario, Canada. It is one of the largest museums in North America and the largest in Canada. It attracts more than one million visitors every year, making the ROM the most-visited museum in Canada. The museum is north of Queen's Park, in the University of Toronto district, with its main entrance on Bloor Street West. Museum subway station is named after the ROM and, since a 2008 renovation, is decorated to resemble the institution's collection at the platform level.
Established on April 16, 1912, and opened on March 19, 1914, the museum has maintained close relations with the University of Toronto throughout its history, often sharing expertise and resources. The museum was under the direct control and management of the University of Toronto until 1968, when it became an independent Crown agency of the Government of Ontario. Today, the museum is Canada's largest field-research institution, with research and conservation activities around the world.With more than 6,000,000 items and 40 galleries, the museum's diverse collections of world culture and natural history contribute to its international reputation. The museum contains a collection of dinosaurs, minerals and meteorites; Canadian, and European historical artifacts; as well as African, Near Eastern, and East Asian art. It houses the world's largest collection of fossils from the Burgess Shale with more than 150,000 specimens. The museum also contains an extensive collection of design and fine art, including clothing, interior, and product design, especially Art Deco.",https://en.wikipedia.org/wiki/Royal_Ontario_Museum
Cape Verde,7,Museu Etnográfico da Praia,http://www.wikidata.org/entity/Q3330560,wd:Q3330560,50004190.0,"ethnographic Museum in Santiago, Cape Verde","Museu Etnográfico da Praia is an ethnographic museum in the Cape Verdean capital of Praia on the island of Santiago. It is located at 45 Rua 5 de Julho, in the historic part of the city, the Plateau. The museum was opened in November 1997 and is located in a 19th century building. The museum contains a selection of objects that represent the traditional uses and customs of the Cape Verdean people.",https://en.wikipedia.org/wiki/Museu_Etnogr%C3%A1fico_da_Praia
Central African Republic,6,Boganda National Museum,http://www.wikidata.org/entity/Q2688029,wd:Q2688029,17407878.0,National museum of the Central African Republic,"The Boganda National Museum, also known as the Barthélémy Boganda National Ethnographic Museum, is a national museum of the Central African Republic. It is located in the Rue du Languedoc region of the capital, Bangui. Named after the country's first prime minister, it was founded in the 1960s and remained open until the Central African Republic Civil War. Despite looting, the majority of the artifacts remain at the museum in boxes.",https://en.wikipedia.org/wiki/Boganda_National_Museum
Chad,11,Chad National Museum,http://www.wikidata.org/entity/Q2684769,wd:Q2684769,9974674.0,National museum of Chad in N'Djaména,"The Chad National Museum (French: Musée National du Tchad) is the national museum of Chad. It is located in the capital city of N'Djamena, near Kempinski Hotel N'Djamena. The museum was established on October 6, 1962, in temporary quarters under the name of Chad National Museum, Fort-Lamy, reflecting the earlier, colonial name of Chad's capital. In 1964, it moved to the former town hall, near the Place de l'Indépendance.
At the time of the Chad National Museum's establishment, it had four rooms for prehistory, protohistory, archives, folk arts, crafts and traditions.The prehistory room, at least in 1965, included items related to pebble culture, including material from the Amgamma cliff, Paleolithic implements, axes with helve-holes, nether millstones, and quartz and obsidian arrowheads. The museum at one time included a full-sized ochre reproduction of a hunting scene from the first millennium B.C. Its collection also included baked bricks, some attributed to Boulala and Babalia people. These items were discovered at the Bouta-Kabira sanctuary including human masks, bronze objects and bone tools.Many of its artifacts have been lost due to the instability in the country. It has a notable collection of musical instruments.",https://en.wikipedia.org/wiki/Chad_National_Museum
Chile,17,Chilean National Museum of Fine Arts,http://www.wikidata.org/entity/Q775376,wd:Q775376,13664106.0,national monument of Chile,"The Chilean National Museum of Fine Arts (Spanish: Museo Nacional de Bellas Artes or MNBA), located in Santiago, Chile, is one of the major centers for Chilean art and for broader South American art.  Established in 1880 (making it the oldest in South America), the organization is managed by the Artistic Union (Unión Artística).
The current building, the Palace of the Fine Arts (el Palacio de Bellas Artes), dates to 1910 and commemorates the first centennial of the Independence of Chile.  It was designed by the Chilean architect Emile Jéquier in a full-blown Beaux-arts style and is situated in the Parque Forestal of Santiago.  Behind it is located the Museum of Contemporary Art (Museo de Arte Contemporáneo) of the University of Chile, in which is also located the old School of Fine Arts (Escuela de Bellas Artes).",https://en.wikipedia.org/wiki/Chilean_National_Museum_of_Fine_Arts
Colombia,22,Museum of Gold,http://www.wikidata.org/entity/Q1109031,wd:Q1109031,1365949.0,"museum in Bogota, Colombia","The Museum of Gold (Spanish: El Museo del Oro) is a museum located in Bogotá, Colombia. It is one of the most visited touristic highlights in the country. The museum receives around 500,000 tourists per year.The museum displays a selection of pre-Columbian gold and other metal alloys, such as Tumbaga, and contains the largest collection of gold artifacts in the world in its exhibition rooms on the second and third floors. Together with pottery, stone, shell, wood and textile objects, these items, made of a– to indigenous cultures – sacred metal, testify to the life and thought of the different societies which lived in present-day Colombia before the Spanish conquest of the Americas.","https://en.wikipedia.org/wiki/Gold_Museum,_Bogot%C3%A1"
Comoros,7,National Museum of Comoros,http://www.wikidata.org/entity/Q18379552,wd:Q18379552,,,--,--
Costa Rica,13,National Museum of Costa Rica,http://www.wikidata.org/entity/Q1968698,wd:Q1968698,23396252.0,"national museum in San José, Costa Rica","The Museo Nacional de Costa Rica is the national museum of Costa Rica, located in the capital of San José. It is located at Calle 17, between Central and Second Avenue, Cuesta de Moras. It moved to its current location in 1950.",https://en.wikipedia.org/wiki/Museo_Nacional_de_Costa_Rica
Croatia,25,Museum of Broken Relationships,http://www.wikidata.org/entity/Q1954595,wd:Q1954595,32057600.0,"specialized museum in Zagreb, Croatia","The Museum of Broken Relationships (Croatian: Muzej prekinutih veza) is a museum in Zagreb, Croatia, dedicated to failed love relationships. Its exhibits include personal objects left over from former lovers, accompanied by brief descriptions.
The ""museum"" began as a traveling collection of donated items. Since then, it has found a permanent location in Zagreb. It received the Kenneth Hudson Award for Europe's most innovative museum in 2011.In 2017, the museum saw more than 100,000 visitors, making it the 11th most visited museum in Croatia.",https://en.wikipedia.org/wiki/Museum_of_Broken_Relationships
Cuba,20,Museum of the Revolution,http://www.wikidata.org/entity/Q1781364,wd:Q1781364,2602099.0,"museum dedicated to history of the revolution on Cuba, located in Havana","The Museum of the Revolution (Spanish: Museo de la Revolución) is located in the Old Havana section of Havana, Cuba, in what was the Presidential Palace of all Cuban presidents from Mario García Menocal to Fulgencio Batista. The building became the Museum of the Revolution during the years following the Cuban Revolution. The palace building was attacked by the Directorio Revolucionario Estudiantil in 1957.",https://en.wikipedia.org/wiki/Museum_of_the_Revolution_(Cuba)
Cyprus,21,Cyprus Museum,http://www.wikidata.org/entity/Q1148462,wd:Q1148462,10247416.0,Archaeological museum in Cyprus,"The Cyprus Museum (also known as the Cyprus Archaeological Museum) is the oldest and largest archaeological museum in Cyprus.
The museum houses artifacts discovered during numerous excavations on the island. The museum is home to the most extensive collection of Cypriot antiquities in the world and is located on Museum Street in central Nicosia. Its history goes hand in hand with the course of modern archaeology (and the Department of Antiquities) in Cyprus. Of note is that only artefacts discovered on the island are displayed.",https://en.wikipedia.org/wiki/Cyprus_Museum
Czech Republic,36,"Národní Muzeum (National Museum, Prague)",http://www.wikidata.org/entity/Q188112,wd:Q188112,2574869.0,Czech museum institution,"The National Museum (NM) (Czech: Národní muzeum) is a Czech museum institution intended to systematically establish, prepare, and publicly exhibit natural scientific and historical collections. It was founded in 1818 by Kašpar Maria Šternberg. Historian František Palacký was also strongly involved in the foundation of the museum.
The National Museum houses nearly 14 million items from the areas of natural history, history, arts, music and librarianship, which are located in dozens of museum buildings. The main building of the National Museum has been renovated in 2011–2019, and permanent exhibitions are gradually being opened from Spring 2020.",https://en.wikipedia.org/wiki/National_Museum_(Prague)
Democratic Republic of the Congo,7,National Museum of the Democratic Republic of Congo,http://www.wikidata.org/entity/Q65600754,wd:Q65600754,61300090.0,museum for art and ethnography in DR Congo,"The National Museum of the Democratic Republic of Congo (French: Musée national de la République démocratique du Congo) or MNRDC is a museum for the cultural history of the numerous ethnic groups and historical epochs of the Democratic Republic of the Congo in the capital Kinshasa. It was officially handed over to the Congolese government by representatives of the Republic of Korea in June 2019.The construction cost of US-$21 million was funded by the Korean Agency for Cooperation (KOICA). The building was built after a construction period of 33 months in cooperation between experts of the DR Congo and the Republic of Korea under modern aspects (locally available construction materials, use of solar energy, natural air circulation with only partial use of air conditioning, etc.) and represents the largest cultural policy investment of South Korea in Central Africa to date.

In three public exhibition halls of 6,000 m2, 12,000 objects can be presented in their cultural context. The majority of the holdings of the National Institute of Museums (Institut des Musées Nationaux du Congo), however, must be stored in depots. Unlike in the past, when the director and scientific cooperation had been provided for decades by Belgian scientists from the Africa Museum in Brussels, Congolese experts have now been trained in South Korea. Thus, the Congolese cultural politicians have put their international cooperation on a broader basis than before.The museum was opened to the public on 23 November 2019 by the President of the DR Congo, Félix Tshisekedi. Referring to requests for the restitution of African cultural heritage from museums in Europe, Tshisekedi said: ""We support the return of the scattered cultural heritage, especially in Belgium. The idea is there, but it needs to be done gradually. Of course it is a Congolese heritage, one day it will be necessary that this heritage is returned, but it has to be done in an organized way. It requires means for the upkeep. One thing is to ask for their return, but another is to conserve it.""",https://en.wikipedia.org/wiki/National_Museum_of_the_Democratic_Republic_of_Congo
Denmark,30,Statens Museum for Kunst,http://www.wikidata.org/entity/Q671384,wd:Q671384,3809124.0,"Art Museum in Copenhagen, Denmark","The National Gallery of Denmark (Danish: Statens Museum for Kunst, also known as ""SMK"", literally State Museum for Art) is the Danish national gallery, located in the centre of Copenhagen.The museum collects, registers, maintains, researches and handles Danish and foreign art dating from the 14th century to the present day.",https://en.wikipedia.org/wiki/National_Gallery_of_Denmark
Djibouti,2,Djibouti Museum,http://www.wikidata.org/entity/Q18208004,wd:Q18208004,,,--,--
Dominica,6,The Dominica Museum,http://www.wikidata.org/entity/Q2652249,wd:Q2652249,32171777.0,National museum of Dominica,"The Dominica Museum is the national museum of Dominica, an island nation in the Caribbean Lesser Antilles. It is located in the capital, Roseau, on a quay in front of the Old Market of Roseau, which was the centre for slave trading during colonial times. Its building was formerly an old market building and a post office dating to 1810.",https://en.wikipedia.org/wiki/The_Dominica_Museum
